"","ID","Description","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","geneID","Count","log_p_adj","GeneRatio_numeric","BgRatio_numeric","Fold_enrichment","score","cell_type","comparison"
"GO:0005200","GO:0005200","structural constituent of cytoskeleton","7/173","63/17543",2.79163378739391e-06,0.00122831886645332,0.00103437378227648,"Tubb2b/Tuba1a/Actb/Actg1/Tubb2a/Ank3/Tubb5",7,2.91068887752309,0.0404624277456647,0.00359117596762241,11.267180475273,32.7952568904224,"NdnfRelnInhibitoryInterneurons","24hrvs1hr_SAL"
"GO:0019787","GO:0019787","ubiquitin-like protein transferase activity","14/173","403/17543",4.7711721619107e-05,0.0209931575124071,0.00537529090848883,"Smurf1/Ube2e2/Rnf157/Zfp91/Itch/Trim44/Rnf216/Rnf111/Ubr1/Shprh/Kcmf1/Hecw1/Pias2/Cbl",14,1.67792223568706,0.0809248554913295,0.0229721256341561,3.52274129003571,5.91088594112383,"NdnfRelnInhibitoryInterneurons","24hrvs1hr_SAL"
"GO:0016755","GO:0016755","aminoacyltransferase activity","14/173","416/17543",6.70957504044329e-05,0.0295221301779505,0.00537529090848883,"Smurf1/Ube2e2/Rnf157/Zfp91/Itch/Trim44/Rnf216/Rnf111/Ubr1/Shprh/Kcmf1/Hecw1/Pias2/Cbl",14,1.52985230907284,0.0809248554913295,0.0237131619449353,3.4126556247221,5.2208590875515,"NdnfRelnInhibitoryInterneurons","24hrvs1hr_SAL"
"GO:0005267","GO:0005267","potassium channel activity","7/173","106/17543",8.62073539630148e-05,0.0379312357437265,0.00537529090848883,"Kcnk2/Kcnb2/Hcn1/Kcnd2/Grik2/Kcnip2/Kcnip4",7,1.42100300839293,0.0404624277456647,0.00604229607250755,6.69653179190751,9.51579182209948,"NdnfRelnInhibitoryInterneurons","24hrvs1hr_SAL"
"GO:0015079","GO:0015079","potassium ion transmembrane transporter activity","8/173","143/17543",8.7318164889326e-05,0.0384199925513034,0.00537529090848883,"Kcnk2/Kcnb2/Hcn1/Kcnd2/Grik2/Kcnip2/Kcnip4/Atp1a3",8,1.41544272367339,0.046242774566474,0.00815139941857151,5.67298597356401,8.02978671778239,"NdnfRelnInhibitoryInterneurons","24hrvs1hr_SAL"
"GO:0061659","GO:0061659","ubiquitin-like protein ligase activity","12/173","323/17543",8.92933831433815e-05,0.0392890885830879,0.00537529090848883,"Smurf1/Rnf157/Itch/Trim44/Rnf216/Rnf111/Ubr1/Shprh/Kcmf1/Hecw1/Pias2/Cbl",12,1.40572804570911,0.069364161849711,0.018411902183207,3.76735446232037,5.2958758258111,"NdnfRelnInhibitoryInterneurons","24hrvs1hr_SAL"
"GO:0004842","GO:0004842","ubiquitin-protein transferase activity","13/173","379/17543",0.000101550240174576,0.0446821056768134,0.00537529090848883,"Smurf1/Ube2e2/Rnf157/Zfp91/Itch/Trim44/Rnf216/Rnf111/Ubr1/Shprh/Kcmf1/Hecw1/Cbl",13,1.34986636863001,0.0751445086705202,0.0216040585988713,3.47825888022938,4.69518468381031,"NdnfRelnInhibitoryInterneurons","24hrvs1hr_SAL"
