"","ID","Description","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","geneID","Count","log_p_adj","GeneRatio_numeric","BgRatio_numeric","Fold_enrichment","score","cell_type","comparison"
"GO:0008047","GO:0008047","enzyme activator activity","27/369","488/17543",5.12510489379358e-06,0.00344407048862929,0.00282150511521478,"Azin1/Rgs20/Apoe/App/Gnas/Rasa2/Mt3/Ppp2r5e/Pik3r1/Usp6nl/Ppp2r5c/Acap2/Tbc1d5/Rasa3/Arhgap12/Ralgapa1/Rasa1/Eif5/Arhgap35/Ophn1/Tiam2/Fbxw7/Parp8/Nrp1/Mtss2/Arhgap26/Psme4",27,2.46292796856871,0.0731707317073171,0.0278173630507895,2.63039784086365,6.47848041072585,"Astrocytes","24hrvs1hr_PTZ"
"GO:0035254","GO:0035254","glutamate receptor binding","9/369","72/17543",1.93459629975463e-05,0.0130004871343511,0.00338547084585275,"Prnp/Nedd4/Canx/Gnas/Fus/Ptpn4/Dlg1/Ophn1/Gria2",9,1.88604037417032,0.024390243902439,0.00410420110585419,5.94275067750678,11.2082677114058,"Astrocytes","24hrvs1hr_PTZ"
"GO:0005543","GO:0005543","phospholipid binding","24/369","443/17543",2.43208322279549e-05,0.0163435992571857,0.00338547084585275,"Psap/Syt11/Apoe/Pitpnc1/Mfge8/Map1b/Hspa8/Marcks/Rasa2/Apba1/Pitpnm2/F3/Hip1/Acap2/Ccdc88a/Arhgap35/Ophn1/Myo10/Gramd1b/Fchsd2/Eea1/Mtss2/Arhgap26/Snx13",24,1.78665229508624,0.0650406504065041,0.0252522373596306,2.57563911982235,4.60177154474452,"Astrocytes","24hrvs1hr_PTZ"
"GO:0050839","GO:0050839","cell adhesion molecule binding","18/369","280/17543",2.86246860651492e-05,0.0192357890357803,0.00338547084585275,"Cpe/Ppia/Cd81/Ctnnd2/Mfge8/Cadm1/Cd9/App/Nptn/Itgav/Ptprj/Cdh11/Ank3/Rtn4/Ptprz1/Ntng1/Cdh10/Nrxn2",18,1.71588999459984,0.0487804878048781,0.0159607820783218,3.05627177700348,5.24422616293814,"Astrocytes","24hrvs1hr_PTZ"
"GO:0005096","GO:0005096","GTPase activator activity","16/369","230/17543",3.07475841640546e-05,0.0206623765582447,0.00338547084585275,"Rgs20/Rasa2/Usp6nl/Acap2/Tbc1d5/Rasa3/Arhgap12/Ralgapa1/Rasa1/Eif5/Arhgap35/Ophn1/Tiam2/Nrp1/Mtss2/Arhgap26",16,1.68481972798714,0.043360433604336,0.0131106424214787,3.30726994226464,5.57215364450636,"Astrocytes","24hrvs1hr_PTZ"
"GO:0045309","GO:0045309","protein phosphorylated amino acid binding","8/369","62/17543",4.4572956811767e-05,0.0299530269775074,0.00347040068059555,"Pik3r3/Nedd4/Cblb/Shc3/Pik3r1/Ywhaz/Rasa1/Fbxw7",8,1.52355928234976,0.021680216802168,0.00353417317448555,6.13445231226506,9.34620176248338,"Astrocytes","24hrvs1hr_PTZ"
"GO:0001540","GO:0001540","amyloid-beta binding","8/369","63/17543",5.01322092040036e-05,0.0336888445850904,0.00347040068059555,"Cst3/Clu/Prnp/Apoe/Itm2b/Apba2/Apba1/Gria2",8,1.47251388361444,0.021680216802168,0.00359117596762241,6.03708005334022,8.88968419503525,"Astrocytes","24hrvs1hr_PTZ"
"GO:0019902","GO:0019902","phosphatase binding","15/369","217/17543",5.82962344332546e-05,0.0391750695391471,0.00347040068059555,"Bcl2/Pik3r1/Foxo1/Vcan/Ncam1/Dlg1/Traf3/Ppp6r3/Rps6kb1/Dlg2/Ppp3cb/Hsp90b1/Mast2/Hmgcr/Ppp6r2",15,1.40699022394831,0.040650406504065,0.0123696061106994,3.28631373871342,4.62381130319679,"Astrocytes","24hrvs1hr_PTZ"
"GO:0035255","GO:0035255","ionotropic glutamate receptor binding","7/369","48/17543",6.02927176512232e-05,0.040516706261622,0.00347040068059555,"Nedd4/Canx/Gnas/Fus/Dlg1/Ophn1/Gria2",7,1.39236586712577,0.018970189701897,0.00273613407056946,6.9332091237579,9.6535637335655,"Astrocytes","24hrvs1hr_PTZ"
"GO:0033218","GO:0033218","amide binding","20/369","356/17543",7.04601869848858e-05,0.0473492456538432,0.00347040068059555,"Cst3/Slc1a3/Ppia/Clu/Psap/Prnp/Apoe/Gpr37l1/Itm2b/Hspa8/Ednrb/Pcx/Apba2/Pik3r1/Apba1/Dbi/Rps6kb1/Glul/Gria2/Adcyap1r1",20,1.32468693558326,0.0542005420054201,0.0202929943567235,2.67089918090192,3.53810525120081,"Astrocytes","24hrvs1hr_PTZ"
