"","ID","Description","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","geneID","Count","log_p_adj","GeneRatio_numeric","BgRatio_numeric","Fold_enrichment","score","cell_type","comparison"
"GO:0031625","GO:0031625","ubiquitin protein ligase binding","26/423","308/17543",3.32027167547182e-08,2.20466039251329e-05,1.79993675038736e-05,"Ubb/Hsp90aa1/Hspa8/Actg1/Ckb/Hsp90ab1/Tubb5/Pax6/Trib2/Grik2/Bcl2/Sncaip/Syt11/Faf1/Ywhaz/Cul1/Prkn/Mid1/Fhit/Tank/Ywhae/Sorbs1/Sipa1l1/Ccdc50/Jak1/Rb1",26,4.65665830008123,0.0614657210401891,0.017556860286154,3.50095176690921,16.3027361035618,"Astrocytes","24hrvs1hr_SAL"
"GO:0044389","GO:0044389","ubiquitin-like protein ligase binding","26/423","324/17543",9.1821158613852e-08,6.09692493195978e-05,2.48883666769125e-05,"Ubb/Hsp90aa1/Hspa8/Actg1/Ckb/Hsp90ab1/Tubb5/Pax6/Trib2/Grik2/Bcl2/Sncaip/Syt11/Faf1/Ywhaz/Cul1/Prkn/Mid1/Fhit/Tank/Ywhae/Sorbs1/Sipa1l1/Ccdc50/Jak1/Rb1",26,4.21488915217118,0.0614657210401891,0.0184689049763438,3.32806525990135,14.027426161676,"Astrocytes","24hrvs1hr_SAL"
"GO:0098918","GO:0098918","structural constituent of synapse","7/423","34/17543",1.38119144116977e-05,0.00917111116936727,0.00249583716562257,"Dlg2/Actb/Actg1/Ppfia2/Ctnnd2/Dlgap1/Pclo",7,2.03757804213923,0.016548463356974,0.00193809496665337,8.53852037268808,17.3979016237477,"Astrocytes","24hrvs1hr_SAL"
"GO:0008013","GO:0008013","beta-catenin binding","10/423","90/17543",6.11928665920881e-05,0.0406320634171465,0.00829324376182247,"Rora/Grin2b/Ptprt/Gli3/Ctnnd2/Tcf7l2/Ptprk/Tcf7l1/Prkn/Tbl1xr1",10,1.39113112234683,0.0236406619385343,0.00513025138231773,4.60809035986341,6.4104579141924,"Astrocytes","24hrvs1hr_SAL"
