"","go","cluster","parent","score","size","term","parentTerm","termUniqueness","termUniquenessWithinCluster","termDispensability"
"GO:0050807","GO:0050807",1,"GO:0050807",12.4577099196017,309,"regulation of synapse organization","regulation of synapse organization",0.73744,0.501333333333333,0
"GO:0050803","GO:0050803",1,"GO:0050807",12.0443186190915,317,"regulation of synapse structure or activity","regulation of synapse organization",0.87518,0.501,0.995
"GO:0007409","GO:0007409",2,"GO:0007409",11.0798020344247,501,"axonogenesis","axonogenesis",0.72964,0.341714285714286,0
"GO:0034329","GO:0034329",3,"GO:0034329",7.61912126515892,481,"cell junction assembly","cell junction assembly",0.80414,0.260571428571429,0
"GO:0007416","GO:0007416",3,"GO:0034329",7.04147445509039,222,"synapse assembly","cell junction assembly",0.73404,0.248285714285714,0.948
"GO:0001764","GO:0001764",4,"GO:0001764",6.71734585109535,206,"neuron migration","neuron migration",0.82696,1,0
"GO:0097479","GO:0097479",5,"GO:0097479",5.30275066334689,61,"synaptic vesicle localization","synaptic vesicle localization",0.87062,0.371333333333333,0
"GO:0097485","GO:0097485",2,"GO:0007409",5.21690300675294,252,"neuron projection guidance","axonogenesis",0.7435,0.355714285714286,0.859
"GO:0007411","GO:0007411",2,"GO:0007409",5.21690300675294,252,"axon guidance","axonogenesis",0.74138,0.347,0.927
"GO:0099003","GO:0099003",6,"GO:0099003",4.93995470969126,270,"vesicle-mediated transport in synapse","vesicle-mediated transport in synapse",0.80982,0.265166666666667,0
"GO:1901888","GO:1901888",3,"GO:0034329",4.92713968654744,246,"regulation of cell junction assembly","cell junction assembly",0.78464,0.263571428571429,0.93
"GO:0051963","GO:0051963",3,"GO:0034329",4.91597619054682,144,"regulation of synapse assembly","cell junction assembly",0.67414,0.229428571428571,0.9
"GO:0035418","GO:0035418",7,"GO:0035418",4.87427727345016,100,"protein localization to synapse","protein localization to synapse",0.82902,0.387,0
"GO:1990778","GO:1990778",7,"GO:0035418",4.64553245207459,400,"protein localization to cell periphery","protein localization to synapse",0.83392,0.588,0.567
"GO:1902414","GO:1902414",7,"GO:0035418",4.47057505676222,133,"protein localization to cell junction","protein localization to synapse",0.8274,0.3885,0.985
"GO:0048167","GO:0048167",8,"GO:0048167",4.19829898170495,393,"regulation of synaptic plasticity","regulation of synaptic plasticity",0.85944,0.46725,0
"GO:0099173","GO:0099173",3,"GO:0034329",4.19829898170495,252,"postsynapse organization","cell junction assembly",0.81406,0.311285714285714,0.804
"GO:0097120","GO:0097120",9,"GO:0097120",4.04438670849375,87,"receptor localization to synapse","receptor localization to synapse",0.88064,0.5395,0
"GO:0099504","GO:0099504",6,"GO:0099003",3.90105264630327,230,"synaptic vesicle cycle","vesicle-mediated transport in synapse",0.7865,0.259833333333333,0.982
"GO:0031503","GO:0031503",9,"GO:0097120",3.53357455048576,244,"protein-containing complex localization","receptor localization to synapse",0.87278,0.5395,0.921
"GO:0048588","GO:0048588",10,"GO:0048588",3.44601725408488,291,"developmental cell growth","developmental cell growth",0.81404,0.2612,0
"GO:0051962","GO:0051962",11,"GO:0051962",3.42399906425348,391,"positive regulation of nervous system development","positive regulation of nervous system development",0.80224,1,0
"GO:0060560","GO:0060560",10,"GO:0048588",3.35017019595143,292,"developmental growth involved in morphogenesis","developmental cell growth",0.84784,0.2896,0.825
"GO:0060998","GO:0060998",2,"GO:0007409",3.18471865155069,86,"regulation of dendritic spine development","axonogenesis",0.75536,0.378428571428571,0.671
"GO:0036465","GO:0036465",6,"GO:0099003",3.12003289218287,90,"synaptic vesicle recycling","vesicle-mediated transport in synapse",0.79762,0.2555,0.881
"GO:0048488","GO:0048488",6,"GO:0099003",3.0722673677137,78,"synaptic vesicle endocytosis","vesicle-mediated transport in synapse",0.79574,0.226,0.868
"GO:0031346","GO:0031346",2,"GO:0007409",3.06054663852105,463,"positive regulation of cell projection organization","axonogenesis",0.77334,0.461428571428571,0.687
"GO:0099072","GO:0099072",1,"GO:0050807",2.96765981623819,133,"regulation of postsynaptic membrane neurotransmitter receptor levels","regulation of synapse organization",0.91418,0.665666666666667,0.501
"GO:0140238","GO:0140238",6,"GO:0099003",2.86570935303077,81,"presynaptic endocytosis","vesicle-mediated transport in synapse",0.80374,0.295,0.87
"GO:0048489","GO:0048489",5,"GO:0097479",2.71185376047335,46,"synaptic vesicle transport","synaptic vesicle localization",0.82228,0.379,0.976
"GO:0099175","GO:0099175",3,"GO:0034329",2.68778731211293,139,"regulation of postsynapse organization","cell junction assembly",0.75278,0.309428571428571,0.753
"GO:0051648","GO:0051648",5,"GO:0097479",2.5766124404958,214,"vesicle localization","synaptic vesicle localization",0.8638,0.401,0.91
"GO:0016049","GO:0016049",10,"GO:0048588",2.35173038425651,556,"cell growth","developmental cell growth",0.91032,0.2814,0.95
"GO:0060996","GO:0060996",2,"GO:0007409",2.21457765026108,134,"dendritic spine development","axonogenesis",0.76392,0.357142857142857,0.702
"GO:1990138","GO:1990138",10,"GO:0048588",2.21313865132141,211,"neuron projection extension","developmental cell growth",0.71316,0.2324,0.973
"GO:0045860","GO:0045860",12,"GO:0045860",2.12613950508482,369,"positive regulation of protein kinase activity","positive regulation of protein kinase activity",0.91212,0.502333333333333,0
"GO:0016358","GO:0016358",2,"GO:0007409",2.10065158112333,327,"dendrite development","axonogenesis",0.74968,0.337142857142857,0.762
"GO:0030900","GO:0030900",13,"GO:0030900",2.05581263080561,425,"forebrain development","forebrain development",0.83944,0.5295,0
"GO:0051965","GO:0051965",3,"GO:0034329",1.91159865809951,82,"positive regulation of synapse assembly","cell junction assembly",0.6736,0.269142857142857,0.841
"GO:0098742","GO:0098742",14,"GO:0098742",1.88512995011668,211,"cell-cell adhesion via plasma-membrane adhesion molecules","cell-cell adhesion via plasma-membrane adhesion molecules",0.98184,1,0
"GO:2000311","GO:2000311",12,"GO:0045860",1.70015631861947,26,"regulation of AMPA receptor activity","positive regulation of protein kinase activity",0.83034,0.658,0.51
"GO:0099643","GO:0099643",8,"GO:0048167",1.60534288534646,174,"signal release from synapse","regulation of synaptic plasticity",0.80826,0.40475,0.722
"GO:0007269","GO:0007269",8,"GO:0048167",1.60534288534646,174,"neurotransmitter secretion","regulation of synaptic plasticity",0.72074,0.39975,0.732
"GO:0021537","GO:0021537",13,"GO:0030900",1.52917234702505,281,"telencephalon development","forebrain development",0.84662,0.5295,0.941
"GO:0008088","GO:0008088",15,"GO:0008088",1.52239101290449,87,"axo-dendritic transport","axo-dendritic transport",0.83898,1,0
"GO:1903421","GO:1903421",6,"GO:0099003",1.46410177553444,37,"regulation of synaptic vesicle recycling","vesicle-mediated transport in synapse",0.78728,0.301833333333333,0.808
"GO:0048675","GO:0048675",10,"GO:0048588",1.45959631481881,143,"axon extension","developmental cell growth",0.71804,0.2486,0.946
"GO:0035249","GO:0035249",8,"GO:0048167",1.44899472729115,129,"synaptic transmission, glutamatergic","regulation of synaptic plasticity",0.91874,0.49775,0.677
"GO:0033674","GO:0033674",12,"GO:0045860",1.39244981625298,426,"positive regulation of kinase activity","positive regulation of protein kinase activity",0.91122,0.500333333333333,0.983
"GO:1902473","GO:1902473",7,"GO:0035418",1.34142012846904,29,"regulation of protein localization to synapse","protein localization to synapse",0.81668,0.427,0.9
