"","go","cluster","parent","score","size","term","parentTerm","termUniqueness","termUniquenessWithinCluster","termDispensability"
"GO:0007409","GO:0007409",1,"GO:0007409",14.8402020214149,501,"axonogenesis","axonogenesis",0.56036170212766,0.302615384615385,0
"GO:0050807","GO:0050807",2,"GO:0050807",8.65381025028046,309,"regulation of synapse organization","regulation of synapse organization",0.656829787234043,0.492666666666667,0
"GO:0050803","GO:0050803",2,"GO:0050807",8.41394705308965,317,"regulation of synapse structure or activity","regulation of synapse organization",0.911191489361702,0.492333333333333,0.995
"GO:0097485","GO:0097485",1,"GO:0007409",7.3950581980816,252,"neuron projection guidance","axonogenesis",0.585340425531915,0.336076923076923,0.859
"GO:0007411","GO:0007411",1,"GO:0007409",7.3950581980816,252,"axon guidance","axonogenesis",0.581723404255319,0.325923076923077,0.927
"GO:0048588","GO:0048588",3,"GO:0048588",6.79929053758588,291,"developmental cell growth","developmental cell growth",0.737340425531915,0.2612,0
"GO:0001764","GO:0001764",4,"GO:0001764",6.60390452455992,206,"neuron migration","neuron migration",0.735085106382979,0.748,0
"GO:0031346","GO:0031346",1,"GO:0007409",5.99349616847211,463,"positive regulation of cell projection organization","axonogenesis",0.694531914893617,0.361461538461539,0.687
"GO:0060560","GO:0060560",3,"GO:0048588",5.84733538765907,292,"developmental growth involved in morphogenesis","developmental cell growth",0.792936170212766,0.2896,0.825
"GO:1990138","GO:1990138",3,"GO:0048588",5.32302643139689,211,"neuron projection extension","developmental cell growth",0.557382978723404,0.2324,0.973
"GO:0016049","GO:0016049",3,"GO:0048588",4.99220325616761,556,"cell growth","developmental cell growth",0.906382978723404,0.2814,0.95
"GO:0016358","GO:0016358",1,"GO:0007409",4.76874859709302,327,"dendrite development","axonogenesis",0.585106382978723,0.300461538461538,0.762
"GO:0048675","GO:0048675",3,"GO:0048588",4.74149164413704,143,"axon extension","developmental cell growth",0.564510638297872,0.2486,0.946
"GO:0098742","GO:0098742",5,"GO:0098742",4.66430065135404,211,"cell-cell adhesion via plasma-membrane adhesion molecules","cell-cell adhesion via plasma-membrane adhesion molecules",0.963297872340426,0.5405,0
"GO:0021987","GO:0021987",6,"GO:0021987",4.46171571382266,120,"cerebral cortex development","cerebral cortex development",0.750063829787234,0.309,0
"GO:0021543","GO:0021543",6,"GO:0021987",4.28764261386311,182,"pallium development","cerebral cortex development",0.741127659574468,0.288333333333333,0.962
"GO:0099173","GO:0099173",7,"GO:0099173",3.98738711775098,252,"postsynapse organization","postsynapse organization",0.726234042553191,0.293888888888889,0
"GO:0007156","GO:0007156",5,"GO:0098742",3.04317706490531,109,"homophilic cell adhesion via plasma membrane adhesion molecules","cell-cell adhesion via plasma-membrane adhesion molecules",0.964617021276596,0.5405,0.919
"GO:0021537","GO:0021537",6,"GO:0021987",2.92464407957162,281,"telencephalon development","cerebral cortex development",0.732468085106383,0.278,0.918
