"","go","cluster","parent","score","size","term","parentTerm","termUniqueness","termUniquenessWithinCluster","termDispensability"
"GO:0031346","GO:0031346",1,"GO:0031346",8.32560496274288,463,"positive regulation of cell projection organization","positive regulation of cell projection organization",0.740230769230769,0.360125,0
"GO:0007409","GO:0007409",1,"GO:0031346",7.79597101605415,501,"axonogenesis","positive regulation of cell projection organization",0.66474358974359,0.33925,0.687
"GO:0098742","GO:0098742",2,"GO:0098742",5.74879096423454,211,"cell-cell adhesion via plasma-membrane adhesion molecules","cell-cell adhesion via plasma-membrane adhesion molecules",0.941820512820513,0.411,0
"GO:0016358","GO:0016358",1,"GO:0031346",5.30372690185234,327,"dendrite development","positive regulation of cell projection organization",0.679538461538462,0.31825,0.64
"GO:0042391","GO:0042391",3,"GO:0042391",5.04832512310922,491,"regulation of membrane potential","regulation of membrane potential",0.910666666666667,0.4945,0
"GO:0048588","GO:0048588",4,"GO:0048588",4.51708691764597,291,"developmental cell growth","developmental cell growth",0.742641025641026,0.281857142857143,0
"GO:0050773","GO:0050773",1,"GO:0031346",4.04540177648891,145,"regulation of dendrite development","positive regulation of cell projection organization",0.639384615384615,0.275625,0.786
"GO:0007626","GO:0007626",5,"GO:0007626",3.39854033625137,273,"locomotory behavior","locomotory behavior",0.878794871794872,0.451333333333333,0
"GO:0060560","GO:0060560",4,"GO:0048588",3.23073007520083,292,"developmental growth involved in morphogenesis","developmental cell growth",0.78851282051282,0.316285714285714,0.825
"GO:0010720","GO:0010720",6,"GO:0010720",3.11030007940263,560,"positive regulation of cell development","positive regulation of cell development",0.755179487179487,0.439666666666667,0
"GO:0050807","GO:0050807",3,"GO:0042391",3.03031684638217,309,"regulation of synapse organization","regulation of membrane potential",0.722179487179487,0.484,0.559
"GO:0050890","GO:0050890",7,"GO:0050890",2.84078101653091,371,"cognition","cognition",0.884589743589744,0.46975,0
"GO:0003015","GO:0003015",7,"GO:0050890",2.83554168691951,252,"heart process","cognition",0.884205128205128,0.46925,0.568
"GO:0050769","GO:0050769",6,"GO:0010720",2.82840468144318,329,"positive regulation of neurogenesis","positive regulation of cell development",0.713948717948718,0.359,0.944
"GO:0050803","GO:0050803",3,"GO:0042391",2.80011863240973,317,"regulation of synapse structure or activity","regulation of membrane potential",0.911128205128205,0.4835,0.56
"GO:0051962","GO:0051962",6,"GO:0010720",2.78018483008892,391,"positive regulation of nervous system development","positive regulation of cell development",0.740435897435897,0.428,0.737
"GO:0030307","GO:0030307",4,"GO:0048588",2.76643477368977,210,"positive regulation of cell growth","developmental cell growth",0.684153846153846,0.248714285714286,0.865
"GO:0099173","GO:0099173",8,"GO:0099173",2.30790729870358,252,"postsynapse organization","postsynapse organization",0.836333333333333,0.492666666666667,0
"GO:0007611","GO:0007611",7,"GO:0050890",2.22012098913009,331,"learning or memory","cognition",0.843102564102564,0.4725,0.988
"GO:0030534","GO:0030534",5,"GO:0007626",2.21069359852068,191,"adult behavior","locomotory behavior",0.880230769230769,0.442333333333333,0.718
"GO:0034329","GO:0034329",8,"GO:0099173",2.1929977654118,481,"cell junction assembly","postsynapse organization",0.829179487179487,0.437,0.804
"GO:0008344","GO:0008344",5,"GO:0007626",2.11980818849252,112,"adult locomotory behavior","locomotory behavior",0.878384615384615,0.372333333333333,0.928
"GO:1903311","GO:1903311",9,"GO:1903311",2.06858432410264,304,"regulation of mRNA metabolic process","regulation of mRNA metabolic process",0.917897435897436,0.54,0
"GO:0060047","GO:0060047",7,"GO:0050890",2.04809675795846,239,"heart contraction","cognition",0.884564102564103,0.4705,0.565
