"","go","cluster","parent","score","size","term","parentTerm","termUniqueness","termUniquenessWithinCluster","termDispensability"
"GO:0106027","GO:0106027",6,"GO:0097061",3.59390346198479,118,"neuron projection organization","dendritic spine organization",0.712673469387755,0.27425,0.991
"GO:1901890","GO:1901890",3,"GO:0099173",3.38253320461239,129,"positive regulation of cell junction assembly","postsynapse organization",0.661591836734694,0.2707,0.704
"GO:0008344","GO:0008344",7,"GO:0008344",2.93003351159244,112,"adult locomotory behavior","adult locomotory behavior",0.867469387755102,0.372333333333333,0
"GO:0050905","GO:0050905",8,"GO:0050905",2.78907795989798,204,"neuromuscular process","neuromuscular process",0.892775510204082,1,0
"GO:0021543","GO:0021543",4,"GO:0021955",2.76430152990558,182,"pallium development","central nervous system neuron axonogenesis",0.686163265306122,0.343,0.597
"GO:0021537","GO:0021537",4,"GO:0021955",2.65184330845042,281,"telencephalon development","central nervous system neuron axonogenesis",0.675224489795918,0.3278,0.62
"GO:0050770","GO:0050770",1,"GO:0007409",2.61905038464487,186,"regulation of axonogenesis","axonogenesis",0.499224489795918,0.330555555555556,0.882
"GO:0021987","GO:0021987",4,"GO:0021955",2.46023723344957,120,"cerebral cortex development","central nervous system neuron axonogenesis",0.696877551020408,0.3631,0.577
"GO:0021957","GO:0021957",4,"GO:0021955",2.44001215681157,10,"corticospinal tract morphogenesis","central nervous system neuron axonogenesis",0.583959183673469,0.3791,0.907
"GO:0060560","GO:0060560",9,"GO:0060560",2.41452805165204,292,"developmental growth involved in morphogenesis","developmental growth involved in morphogenesis",0.754795918367347,0.316,0
"GO:0051493","GO:0051493",10,"GO:0051493",2.12329828472126,526,"regulation of cytoskeleton organization","regulation of cytoskeleton organization",0.735285714285714,0.661,0
"GO:0007043","GO:0007043",3,"GO:0099173",2.106260966603,168,"cell-cell junction assembly","postsynapse organization",0.691244897959184,0.2544,0.718
"GO:0007626","GO:0007626",7,"GO:0008344",2.04009099165533,273,"locomotory behavior","adult locomotory behavior",0.865428571428571,0.451333333333333,0.928
"GO:0060997","GO:0060997",6,"GO:0097061",1.82484246785092,76,"dendritic spine morphogenesis","dendritic spine organization",0.464734693877551,0.27025,0.974
"GO:0030534","GO:0030534",7,"GO:0008344",1.76924156149684,191,"adult behavior","adult locomotory behavior",0.867489795918367,0.442333333333333,0.955
"GO:0048638","GO:0048638",9,"GO:0060560",1.75383232341395,405,"regulation of developmental growth","developmental growth involved in morphogenesis",0.774959183673469,0.3156,0.837
"GO:0048588","GO:0048588",9,"GO:0060560",1.69870065418648,291,"developmental cell growth","developmental growth involved in morphogenesis",0.726489795918367,0.3168,0.825
"GO:0045216","GO:0045216",3,"GO:0099173",1.62316653732482,231,"cell-cell junction organization","postsynapse organization",0.696959183673469,0.3098,0.745
"GO:1903311","GO:1903311",11,"GO:1903311",1.6181965873239,304,"regulation of mRNA metabolic process","regulation of mRNA metabolic process",0.954979591836735,1,0
"GO:0001764","GO:0001764",12,"GO:0001764",1.56254846677161,206,"neuron migration","neuron migration",0.695428571428572,1,0
"GO:0140058","GO:0140058",1,"GO:0007409",1.50628752281975,33,"neuron projection arborization","axonogenesis",0.608530612244898,0.451777777777778,0.697
"GO:0034332","GO:0034332",3,"GO:0099173",1.49520243395095,58,"adherens junction organization","postsynapse organization",0.72734693877551,0.3748,0.662
"GO:0048639","GO:0048639",9,"GO:0060560",1.36849311988592,221,"positive regulation of developmental growth","developmental growth involved in morphogenesis",0.773959183673469,0.343,0.79
"GO:1990138","GO:1990138",9,"GO:0060560",1.36849311988592,211,"neuron projection extension","developmental growth involved in morphogenesis",0.502448979591837,0.2958,0.968
"GO:0030902","GO:0030902",4,"GO:0021955",1.36681732158042,179,"hindbrain development","central nervous system neuron axonogenesis",0.695367346938776,0.3944,0.601
"GO:0061001","GO:0061001",6,"GO:0097061",1.36275331028956,59,"regulation of dendritic spine morphogenesis","dendritic spine organization",0.427408163265306,0.28025,0.954
"GO:0031032","GO:0031032",10,"GO:0051493",1.31254690380056,218,"actomyosin structure organization","regulation of cytoskeleton organization",0.80265306122449,0.661,0.678
