"","go","cluster","parent","score","size","term","parentTerm","termUniqueness","termUniquenessWithinCluster","termDispensability"
"GO:0045793","GO:0045793",1,"GO:0045793",1.98639094045956,19,"positive regulation of cell size","positive regulation of cell size",0.7935,1,0
"GO:0050807","GO:0050807",2,"GO:0050807",1.33958924901784,309,"regulation of synapse organization","regulation of synapse organization",0.7935,1,0
