"","go","cluster","parent","score","size","term","parentTerm","termUniqueness","termUniquenessWithinCluster","termDispensability"
"GO:0032412","GO:0032412",16,"GO:0022898",2.33822053001107,283,"regulation of monoatomic ion transmembrane transporter activity","regulation of transmembrane transporter activity",0.851281553398058,0.337666666666667,0.995
"GO:0099175","GO:0099175",2,"GO:0007416",2.32747002956033,139,"regulation of postsynapse organization","synapse assembly",0.730349514563107,0.292375,0.769
"GO:1901634","GO:1901634",22,"GO:0031340",2.31904940438132,13,"positive regulation of synaptic vesicle membrane organization","positive regulation of vesicle fusion",0.825388349514563,0.369,0.57
"GO:0099502","GO:0099502",22,"GO:0031340",2.31904940438132,13,"calcium-dependent activation of synaptic vesicle fusion","positive regulation of vesicle fusion",0.697805825242718,0.2126,0.982
"GO:0031632","GO:0031632",22,"GO:0031340",2.31904940438132,13,"positive regulation of synaptic vesicle fusion to presynaptic active zone membrane","positive regulation of vesicle fusion",0.697805825242718,0.2126,0.982
"GO:0010959","GO:0010959",23,"GO:0010959",2.30835016636375,461,"regulation of metal ion transport","regulation of metal ion transport",0.868834951456311,0.531,0
"GO:0007157","GO:0007157",4,"GO:0098742",2.28090946244444,50,"heterophilic cell-cell adhesion via plasma membrane cell adhesion molecules","cell-cell adhesion via plasma-membrane adhesion molecules",0.970398058252427,0.444333333333333,0.874
"GO:0061387","GO:0061387",20,"GO:0008361",2.23689978616227,129,"regulation of extent of cell growth","regulation of cell size",0.745155339805825,0.351,0.962
"GO:1904861","GO:1904861",2,"GO:0007416",2.16346715584576,38,"excitatory synapse assembly","synapse assembly",0.727184466019418,0.3279375,0.858
"GO:0050767","GO:0050767",18,"GO:0051961",2.14331200311309,494,"regulation of neurogenesis","negative regulation of nervous system development",0.751242718446602,0.32375,0.871
"GO:0007613","GO:0007613",10,"GO:0050890",2.13932165353263,164,"memory","cognition",0.88226213592233,0.392,0.907
"GO:0099068","GO:0099068",2,"GO:0007416",2.10424592207429,50,"postsynapse assembly","synapse assembly",0.713825242718447,0.2735625,0.884
"GO:0099565","GO:0099565",8,"GO:0048167",2.06127819107796,117,"chemical synaptic transmission, postsynaptic","regulation of synaptic plasticity",0.839135922330097,0.424,0.679
"GO:0008088","GO:0008088",14,"GO:0030705",2.00950974040267,87,"axo-dendritic transport","cytoskeleton-dependent intracellular transport",0.886184466019417,0.377666666666667,0.928
"GO:0051962","GO:0051962",18,"GO:0051961",1.89636198447826,391,"positive regulation of nervous system development","negative regulation of nervous system development",0.769805825242718,0.3445,0.849
"GO:0050770","GO:0050770",1,"GO:0007409",1.88763326166291,186,"regulation of axonogenesis","axonogenesis",0.674941747572816,0.295909090909091,0.882
"GO:0099645","GO:0099645",5,"GO:0035418",1.86678480127648,41,"neurotransmitter receptor localization to postsynaptic specialization membrane","protein localization to synapse",0.794825242718447,0.195285714285714,0.939
"GO:0099633","GO:0099633",5,"GO:0035418",1.86678480127648,41,"protein localization to postsynaptic specialization membrane","protein localization to synapse",0.876815533980583,0.195285714285714,0.939
"GO:1901890","GO:1901890",2,"GO:0007416",1.77862574635279,129,"positive regulation of cell junction assembly","synapse assembly",0.757106796116505,0.303,0.83
"GO:0099054","GO:0099054",2,"GO:0007416",1.7768064097862,55,"presynapse assembly","synapse assembly",0.72026213592233,0.3118125,0.881
"GO:0050919","GO:0050919",24,"GO:0050919",1.77390727546705,43,"negative chemotaxis","negative chemotaxis",0.981854368932039,0.6975,0
"GO:0099563","GO:0099563",2,"GO:0007416",1.77390727546705,42,"modification of synaptic structure","synapse assembly",0.823495145631068,0.3669375,0.709
"GO:0099111","GO:0099111",25,"GO:0099111",1.68750914467103,222,"microtubule-based transport","microtubule-based transport",0.912660194174757,1,0
"GO:0031338","GO:0031338",22,"GO:0031340",1.66259008355691,33,"regulation of vesicle fusion","positive regulation of vesicle fusion",0.75747572815534,0.3064,0.973
"GO:0030516","GO:0030516",20,"GO:0008361",1.55084661889126,113,"regulation of axon extension","regulation of cell size",0.630961165048544,0.355666666666667,0.948
"GO:0050805","GO:0050805",8,"GO:0048167",1.51139002334944,75,"negative regulation of synaptic transmission","regulation of synaptic plasticity",0.911233009708738,0.501,0.714
"GO:0019932","GO:0019932",26,"GO:0019932",1.41418811781977,328,"second-messenger-mediated signaling","second-messenger-mediated signaling",0.928145631067961,1,0
"GO:0040013","GO:0040013",24,"GO:0050919",1.39226682330175,358,"negative regulation of locomotion","negative chemotaxis",0.944087378640777,0.6975,0.605
"GO:0043113","GO:0043113",27,"GO:0043113",1.38806053175402,75,"receptor clustering","receptor clustering",0.896456310679612,1,0
"GO:0034765","GO:0034765",23,"GO:0010959",1.37229488518724,490,"regulation of monoatomic ion transmembrane transport","regulation of metal ion transport",0.852417475728155,0.531,0.938
"GO:0001964","GO:0001964",19,"GO:0050905",1.35942285272446,38,"startle response","neuromuscular process",0.905339805825243,0.5605,0.879
"GO:0071625","GO:0071625",9,"GO:0007626",1.34183093720842,22,"vocalization behavior","locomotory behavior",0.916019417475728,0.55,0.617
"GO:0042551","GO:0042551",21,"GO:0021700",1.34030881635238,66,"neuron maturation","developmental maturation",0.80952427184466,0.5715,0.857
