"","go","cluster","parent","score","size","term","parentTerm","termUniqueness","termUniquenessWithinCluster","termDispensability"
"GO:0030900","GO:0030900",1,"GO:0030900",5.53036706533087,425,"forebrain development","forebrain development",0.5076,0.313285714285714,0
"GO:0007409","GO:0007409",2,"GO:0007409",4.29334594432623,501,"axonogenesis","axonogenesis",0.6012,0.619,0
"GO:0021695","GO:0021695",1,"GO:0030900",3.86262625024524,71,"cerebellar cortex development","forebrain development",0.523266666666667,0.288,0.734
"GO:0021537","GO:0021537",1,"GO:0030900",3.43398135235224,281,"telencephalon development","forebrain development",0.5216,0.324857142857143,0.941
"GO:0007613","GO:0007613",3,"GO:0007613",2.89708444596754,164,"memory","memory",0.702666666666667,0.32725,0
"GO:0021549","GO:0021549",1,"GO:0030900",2.37228286778648,113,"cerebellum development","forebrain development",0.512133333333333,0.276142857142857,0.764
"GO:0007612","GO:0007612",3,"GO:0007613",2.33544340621429,192,"learning","memory",0.697066666666667,0.31625,0.867
"GO:0048755","GO:0048755",4,"GO:0048755",2.19324192541258,15,"branching morphogenesis of a nerve","branching morphogenesis of a nerve",0.71,1,0
"GO:0050890","GO:0050890",3,"GO:0007613",2.07831987905507,371,"cognition","memory",0.683,0.294,0.907
"GO:0022037","GO:0022037",1,"GO:0030900",2.04277103032809,127,"metencephalon development","forebrain development",0.510466666666667,0.275714285714286,0.772
"GO:0007611","GO:0007611",3,"GO:0007613",1.81445394495655,331,"learning or memory","memory",0.6828,0.289,0.917
"GO:0016358","GO:0016358",2,"GO:0007409",1.68776637344407,327,"dendrite development","axonogenesis",0.6382,0.619,0.762
"GO:0021680","GO:0021680",1,"GO:0030900",1.64870205584953,40,"cerebellar Purkinje cell layer development","forebrain development",0.5422,0.314285714285714,0.698
"GO:0021543","GO:0021543",1,"GO:0030900",1.57889901651724,182,"pallium development","forebrain development",0.5388,0.346857142857143,0.898
"GO:0060560","GO:0060560",5,"GO:0060560",1.55650356671273,292,"developmental growth involved in morphogenesis","developmental growth involved in morphogenesis",0.806866666666667,1,0
