pathway,pval,padj,log2err,ES,NES,size,leadingEdge
KEGG_PATHWAYS_IN_CANCER,0.0750715772531205,0.225214731759361,0.287805130535564,0.651464389891639,1.53339587046055,5,Pik3r3|Tcf7l1|Tcf7l2|Cblb
KEGG_ARRHYTHMOGENIC_RIGHT_VENTRICULAR_CARDIOMYOPATHY_ARVC,0.363256784968685,0.532319391634981,0.0995791200495904,0.457434162975722,1.07669378004102,5,Tcf7l1|Tcf7l2
KEGG_MAPK_SIGNALING_PATHWAY,0.532319391634981,0.532319391634981,0.0732558655828455,-0.441995791423269,-0.951634197273993,5,Fgfr3|Ntrk2|Cacna1b|Cacna2d1
