"","ID","Description","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","geneID","Count","log_p_adj","GeneRatio_numeric","BgRatio_numeric","Fold_enrichment","score","cell_type","comparison"
"GO:0009437","GO:0009437","carnitine metabolic process","1/2","13/17643",0.00147317108570744,0.00736585542853718,NA,"Cpt1c",1,2.13277680940246,0.5,0.000736836138978632,678.576923076923,1447.25312493414,"InN_CGE","PTZvsSAL_1hr"
"GO:0006577","GO:0006577","amino-acid betaine metabolic process","1/2","15/17643",0.0016997164080762,0.00849858204038101,NA,"Cpt1c",1,2.07065352880433,0.5,0.000850195544975344,588.1,1217.75134028983,"InN_CGE","PTZvsSAL_1hr"
