"","ID","Description","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","geneID","Count","log_p_adj","GeneRatio_numeric","BgRatio_numeric","Fold_enrichment","score","cell_type","comparison"
"GO:0071407","GO:0071407","cellular response to organic cyclic compound","28/372","427/17643",1.21962653242807e-07,0.000513218844845732,3.3834424090995e-05,"Slc1a3/Mlc1/Ntrk2/Gnao1/Nedd4/Gli2/Rora/Ddx5/App/Gnas/Actb/Trerf1/Zmiz1/Ube3a/Dag1/Prkd1/Hdac8/Ptch1/Adcy2/Arid1a/Rps6kb1/Gramd1b/Hnrnpk/Hsp90b1/Kdm3a/Slc1a2/Clock/Lcor",28,3.28969740517658,0.0752688172043011,0.0242022331802981,3.1099947117927,10.2309415334973,"Astrocytes","24hrvs1hr_PTZ"
"GO:0021537","GO:0021537","telencephalon development","21/372","260/17643",1.6223131297671e-07,0.000682669365005994,4.05467257924233e-05,"Tuba1a/Zswim6/Ntrk2/Tubb2a/Tubb2b/Ccdc141/Zeb2/Herc1/Hes5/Zmiz1/Trappc9/Atp1b2/Large1/Dbi/Robo1/Chd7/Slc7a11/Rtn4/Adgrg1/Hnrnpk/Slc1a2",21,3.16578958580713,0.0564516129032258,0.0147367227795726,3.83067617866005,12.1271147530014,"Astrocytes","24hrvs1hr_PTZ"
"GO:0007611","GO:0007611","learning or memory","23/372","308/17643",1.72732688353373e-07,0.000726859152590993,4.05467257924233e-05,"Tuba1a/Ntrk2/Prnp/Syt11/Apoe/Ctnnd2/App/Slc6a1/Shc3/Nptn/Grm5/Btbd9/Ube3a/Large1/Dbi/Slc7a11/Ncam1/Nrxn3/Pja2/Ptprz1/Ap1s2/Hmgcr/Nrxn2",23,3.13854973656694,0.0618279569892473,0.0174573485234937,3.54165793883536,11.1156695909419,"Astrocytes","24hrvs1hr_PTZ"
"GO:0006898","GO:0006898","receptor-mediated endocytosis","20/372","249/17643",3.50723516915646e-07,0.00147584455918104,7.64471786119141e-05,"Clu/Cd81/Syt11/Apoe/Ston2/Nedd4/Cd9/App/Canx/Itgav/Hip1/Tbc1d5/Aak1/Ophn1/Itch/Mkln1/Hnrnpk/Itsn2/Fchsd2/Gria2",20,2.83095938143225,0.0537634408602151,0.0141132460465907,3.80943127348102,10.7843452015825,"Astrocytes","24hrvs1hr_PTZ"
"GO:0008037","GO:0008037","cell recognition","14/372","126/17643",4.37458694040839e-07,0.00184082618452385,8.89959827385539e-05,"Cd81/Cadm1/Cd9/App/Ephb1/Myo18a/Robo1/Ywhaz/Ncam1/Dlg1/Rtn4/Arhgap35/Ptprz1/Nrp1",14,2.73498721674633,0.0376344086021505,0.00714164257779289,5.26971326164875,14.4125984065279,"Astrocytes","24hrvs1hr_PTZ"
"GO:0001525","GO:0001525","angiogenesis","29/372","490/17643",6.1787685247565e-07,0.00260002579521754,0.00011784374969256,"Pik3r3/Mfge8/S1pr1/Akt3/Rora/Gab1/Sema6a/Setd2/Ephb1/Tcf4/Robo1/Gtf2i/Fgfr2/Itgav/F3/Prkd1/Ywhaz/Hipk2/Nrxn3/Rtn4/Sash1/Srpk2/Fbxw7/Adgrg1/Add1/Glul/Notch1/Tafa5/Nrp1",29,2.58502234331185,0.0779569892473118,0.0277730544691946,2.8069289005925,7.25597392411937,"Astrocytes","24hrvs1hr_PTZ"
"GO:1902430","GO:1902430","negative regulation of amyloid-beta formation","6/372","17/17643",8.58180119202501e-07,0.00361122194160412,0.00015404731675344,"Clu/Ntrk2/Prnp/Apoe/Rtn3/Rtn4",6,2.44234581950672,0.0161290322580645,0.000963554950972057,16.7390891840607,40.8826444910408,"Astrocytes","24hrvs1hr_PTZ"
"GO:0051962","GO:0051962","positive regulation of nervous system development","24/372","365/17643",9.46594911371511e-07,0.00398327138705132,0.000160478283512632,"Ntrk2/Apoe/Map1b/Agrn/Zeb2/Marcks/Nptn/Grm5/Ephb1/Pik3r1/Dag1/Stau2/Robo1/Vcan/Plxna2/Ncan/Eif4g2/Rtn4/Tiam2/Cux1/Ptprz1/Notch1/Cask/Nrp1",24,2.39976010336127,0.0645161290322581,0.0206880915944,3.11851524524967,7.48368846727406,"Astrocytes","24hrvs1hr_PTZ"
"GO:0003007","GO:0003007","heart morphogenesis","19/372","243/17643",1.03741702458199e-06,0.00436545083944101,0.00016433628495058,"Cpe/Gja1/Nedd4/S1pr1/Zmiz1/Dag1/Robo1/Fgfr2/Chd7/Ptch1/Arid2/Kat6a/Tead1/Rtn4/Kdm2a/Asxl1/Notch1/Nrp1/Asxl2",19,2.35997089812778,0.0510752688172043,0.0137731678286006,3.70831673967875,8.75151958668195,"Astrocytes","24hrvs1hr_PTZ"
"GO:0016358","GO:0016358","dendrite development","22/372","317/17643",1.1098881478685e-06,0.00467040932623067,0.00016433628495058,"Ntrk2/Apoe/Ctnnd2/Spire1/Nedd4/Farp1/Klf7/Map1b/App/Marcks/Ephb1/Ube3a/Stau2/Robo1/Tanc2/Eif4g2/Cux1/Hnrnpk/Ptprz1/Cask/Nrp1/Cacna1a",22,2.33064505512275,0.0591397849462366,0.0179674658504789,3.29149282588786,7.67130147862754,"Astrocytes","24hrvs1hr_PTZ"
"GO:0007411","GO:0007411","axon guidance","18/372","222/17643",1.18476314434878e-06,0.00498548331141967,0.00016433628495058,"Tubb2b/Mycbp2/Gli2/Klf7/Agrn/App/Sema6a/Nptn/Ephb1/Dag1/Robo1/Ncam1/Plxna2/Ptch1/Ank3/Arhgap35/Notch1/Nrp1",18,2.30229273317819,0.0483870967741935,0.0125828940656351,3.84546643417611,8.85338942708432,"Astrocytes","24hrvs1hr_PTZ"
"GO:0097485","GO:0097485","neuron projection guidance","18/372","222/17643",1.18476314434878e-06,0.00498548331141967,0.00016433628495058,"Tubb2b/Mycbp2/Gli2/Klf7/Agrn/App/Sema6a/Nptn/Ephb1/Dag1/Robo1/Ncam1/Plxna2/Ptch1/Ank3/Arhgap35/Notch1/Nrp1",18,2.30229273317819,0.0483870967741935,0.0125828940656351,3.84546643417611,8.85338942708432,"Astrocytes","24hrvs1hr_PTZ"
"GO:0042886","GO:0042886","amide transport","24/372","372/17643",1.32483956380398e-06,0.00557492488448716,0.000174446360568633,"Slc1a3/Cpe/Gja1/Psap/Ntrk2/Tcf7l2/Gnao1/Klf7/Slc1a4/Gnas/Apba1/Foxo1/Chd7/Slc7a11/Prkd1/Slc15a2/Nnat/Gabbr1/Ppp3cb/Glul/Slc1a2/Clock/Hmgcr/Cask",24,2.25376097984438,0.0645161290322581,0.0210848495153885,3.05983350676379,6.89613336236461,"Astrocytes","24hrvs1hr_PTZ"
"GO:0030100","GO:0030100","regulation of endocytosis","21/372","296/17643",1.37198241495855e-06,0.00577330200214558,0.000174446360568633,"Clu/Syt11/Apoe/Ston2/Mertk/Nedd4/App/Actb/Btbd9/Myo18a/Itgav/Hip1/Ptprj/Tbc1d5/Ank3/Aak1/Ophn1/Mkln1/Ppp3cb/Add1/Hnrnpk",21,2.23857572390881,0.0564516129032258,0.0167771920875135,3.3647831299041,7.53232183082121,"Astrocytes","24hrvs1hr_PTZ"
"GO:0050767","GO:0050767","regulation of neurogenesis","27/372","455/17643",1.44935604035275e-06,0.00609889021780436,0.000176912975199268,"Ntrk2/Apoe/Fgfr3/Gpr37l1/Map1b/Zeb2/Sema6a/Marcks/Nptn/Grm5/Hes5/Mt3/Dag1/Stau2/Robo1/Vcan/Chd7/Plxna2/Ncan/Eif4g2/Rtn4/Tiam2/Cux1/Ptprz1/Notch1/Cask/Nrp1",27,2.21474918402726,0.0725806451612903,0.0257892648642521,2.81437433534208,6.23313326274613,"Astrocytes","24hrvs1hr_PTZ"
"GO:0035264","GO:0035264","multicellular organism growth","17/372","204/17643",1.61116473382261e-06,0.00677978119992555,0.000189099860864443,"Tcf7l2/App/Gnas/Bcl2/Gpam/Apba2/Large1/Apba1/Chd7/Rbbp6/Ptch1/Gpd2/Dlg1/Kdm2a/Sik3/Add1/Slc1a2",17,2.16878432164891,0.0456989247311828,0.0115626594116647,3.95228494623656,8.57165362608684,"Astrocytes","24hrvs1hr_PTZ"
"GO:0071396","GO:0071396","cellular response to lipid","26/372","437/17643",2.17125623369772e-06,0.00913664623140002,0.000238231738566577,"Mlc1/Ntrk2/Rorb/Nedd4/Rora/Pabpn1/Ddx5/Gnas/Trerf1/Zmiz1/Ube3a/Prkd1/Hdac8/Ptch1/Tead1/Sash1/Adcy2/Arid1a/Rps6kb1/Add1/Gramd1b/Hnrnpk/Kdm3a/Clock/Lcor/Pid1",26,2.0392131905337,0.0698924731182796,0.0247690302102817,2.82176865726729,5.75418786653403,"Astrocytes","24hrvs1hr_PTZ"
"GO:0050769","GO:0050769","positive regulation of neurogenesis","21/372","305/17643",2.21297243034622e-06,0.00931218798689691,0.000238231738566577,"Ntrk2/Apoe/Map1b/Zeb2/Marcks/Nptn/Grm5/Dag1/Stau2/Robo1/Vcan/Plxna2/Ncan/Eif4g2/Rtn4/Tiam2/Cux1/Ptprz1/Notch1/Cask/Nrp1",21,2.030948265421,0.0564516129032258,0.0172873094144987,3.26549444738234,6.63205028365306,"Astrocytes","24hrvs1hr_PTZ"
"GO:0043113","GO:0043113","receptor clustering","10/372","71/17643",2.26398219989969e-06,0.00952683709717789,0.000238231738566577,"Cd81/Apoe/Gphn/Agrn/Grik2/Slc7a11/Dlg1/Dlg2/Cacna1a/Nrxn2",10,2.02105126087683,0.0268817204301075,0.0040242589128833,6.67991821899137,13.5004571390466,"Astrocytes","24hrvs1hr_PTZ"
"GO:1902992","GO:1902992","negative regulation of amyloid precursor protein catabolic process","6/372","20/17643",2.5473788350623e-06,0.0107193701379422,0.000259117587468267,"Clu/Ntrk2/Prnp/Apoe/Rtn3/Rtn4",6,1.96983073270786,0.0161290322580645,0.00113359405996713,14.2282258064516,28.0271964654554,"Astrocytes","24hrvs1hr_PTZ"
