"","go","cluster","parent","score","size","term","parentTerm","termUniqueness","termUniquenessWithinCluster","termDispensability"
"GO:0015085","GO:0015085",1,"GO:0015085",7.84102190941695,134,"calcium ion transmembrane transporter activity","calcium ion transmembrane transporter activity",0.4715,0.265333333333333,0
"GO:0005262","GO:0005262",1,"GO:0015085",4.89554470314665,114,"calcium channel activity","calcium ion transmembrane transporter activity",0.4281875,0.270166666666667,0.979
"GO:0005216","GO:0005216",2,"GO:0005216",3.79318639033877,437,"monoatomic ion channel activity","monoatomic ion channel activity",0.4291875,0.219333333333333,0
"GO:0022803","GO:0022803",2,"GO:0005216",3.42220007331632,501,"passive transmembrane transporter activity","monoatomic ion channel activity",0.4528125,0.219833333333333,0.969
"GO:0015267","GO:0015267",2,"GO:0005216",3.42220007331632,501,"channel activity","monoatomic ion channel activity",0.4528125,0.219833333333333,0.969
"GO:0022890","GO:0022890",1,"GO:0015085",2.9099736198483,538,"inorganic cation transmembrane transporter activity","calcium ion transmembrane transporter activity",0.4829375,0.3235,0.839
"GO:0019902","GO:0019902",3,"GO:0019902",2.84649136246134,243,"phosphatase binding","phosphatase binding",0.924,0.715,0
"GO:0005516","GO:0005516",4,"GO:0005516",2.74141083281936,195,"calmodulin binding","calmodulin binding",0.966875,1,0
"GO:0046873","GO:0046873",1,"GO:0015085",2.64601479133558,437,"metal ion transmembrane transporter activity","calcium ion transmembrane transporter activity",0.45075,0.311,0.858
"GO:0022839","GO:0022839",2,"GO:0005216",2.02458816111637,315,"monoatomic ion gated channel activity","monoatomic ion channel activity",0.442,0.232166666666667,0.925
"GO:0022836","GO:0022836",2,"GO:0005216",1.97539573835093,320,"gated channel activity","monoatomic ion channel activity",0.4678125,0.238833333333333,0.904
"GO:0015368","GO:0015368",1,"GO:0015085",1.97104338489198,12,"calcium:monoatomic cation antiporter activity","calcium ion transmembrane transporter activity",0.5581875,0.369333333333333,0.828
"GO:0005245","GO:0005245",1,"GO:0015085",1.79232318108871,43,"voltage-gated calcium channel activity","calcium ion transmembrane transporter activity",0.4581875,0.315,0.904
"GO:0050998","GO:0050998",5,"GO:0050998",1.75876491346568,22,"nitric-oxide synthase binding","nitric-oxide synthase binding",0.9323125,1,0
"GO:0005261","GO:0005261",2,"GO:0005216",1.70751960285936,322,"monoatomic cation channel activity","monoatomic ion channel activity",0.430875,0.259666666666667,0.917
"GO:0031625","GO:0031625",3,"GO:0019902",1.4674810064206,338,"ubiquitin protein ligase binding","phosphatase binding",0.9231875,0.715,0.57
