"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj","gene","cell_type","comparison","Regulation","Viz"
"Arx",0.00254774977096761,-0.837113107571313,0.161,0.314,1,"Arx","MGE","PTZvsSAL_24hr","Down","Sig"
"Fhl1",0.00259260093158439,0.604803376370882,0.583,0.523,1,"Fhl1","MGE","PTZvsSAL_24hr","Up","Sig"
"Zranb2",0.00280999123725853,0.292820151950157,0.7,0.77,1,"Zranb2","MGE","PTZvsSAL_24hr","Up","Sig"
"Snrnp70",0.00304918106463603,0.485918888141953,0.924,0.927,1,"Snrnp70","MGE","PTZvsSAL_24hr","Up","Sig"
"Atg4c",0.00329116062580408,0.451947006552692,0.327,0.265,1,"Atg4c","MGE","PTZvsSAL_24hr","Up","Sig"
"Stmn2",0.00339995442089337,-0.261339684381043,0.583,0.798,1,"Stmn2","MGE","PTZvsSAL_24hr","Down","Sig"
"B230209E15Rik",0.00340424477711985,-0.641270883818217,0.368,0.578,1,"B230209E15Rik","MGE","PTZvsSAL_24hr","Down","Sig"
"Man2a1",0.00356423497395165,0.474840313539199,0.614,0.62,1,"Man2a1","MGE","PTZvsSAL_24hr","Up","Sig"
"mt-Nd3",0.00378289990686832,1.12735483433678,0.291,0.181,1,"mt-Nd3","MGE","PTZvsSAL_24hr","Up","Sig"
"Zfp407",0.0040327797289334,-0.42927603315123,0.457,0.686,1,"Zfp407","MGE","PTZvsSAL_24hr","Down","Sig"
"Ube2b",0.00409346315600281,0.440796531950732,0.605,0.606,1,"Ube2b","MGE","PTZvsSAL_24hr","Up","Sig"
"Pdxdc1",0.00412168640372709,0.751891609951799,0.332,0.293,1,"Pdxdc1","MGE","PTZvsSAL_24hr","Up","Sig"
"Gm42418",0.00433300168271482,-0.221122642250483,0.991,1,1,"Gm42418","MGE","PTZvsSAL_24hr","Down","Sig"
"Gm4258",0.00436277498333634,-0.365575658296474,0.834,0.923,1,"Gm4258","MGE","PTZvsSAL_24hr","Down","Sig"
"Crtac1",0.00456854804467884,-0.675633952936972,0.274,0.366,1,"Crtac1","MGE","PTZvsSAL_24hr","Down","Sig"
"Orc3",0.00458900929481589,-0.577690933466249,0.215,0.404,1,"Orc3","MGE","PTZvsSAL_24hr","Down","Sig"
"Ogt",0.0046154431545075,0.315503701269943,0.812,0.829,1,"Ogt","MGE","PTZvsSAL_24hr","Up","Sig"
"Carmil3",0.00461642277572589,0.734403138772164,0.556,0.481,1,"Carmil3","MGE","PTZvsSAL_24hr","Up","Sig"
"Mdh1",0.00464839325112105,0.512909393619817,0.341,0.38,1,"Mdh1","MGE","PTZvsSAL_24hr","Up","Sig"
"Ndufa4",0.00466715048240132,1.09077474884256,0.327,0.275,1,"Ndufa4","MGE","PTZvsSAL_24hr","Up","Sig"
"Mrps5",0.00473040689305688,0.883173659818761,0.274,0.209,1,"Mrps5","MGE","PTZvsSAL_24hr","Up","Sig"
"Ksr1",0.0047339187092242,0.43932022297444,0.345,0.401,1,"Ksr1","MGE","PTZvsSAL_24hr","Up","Sig"
"Slc6a7",0.00549520763811655,0.323273152351418,0.354,0.314,1,"Slc6a7","MGE","PTZvsSAL_24hr","Up","Sig"
"Depdc5",0.00553671183968964,0.362124621390202,0.484,0.547,1,"Depdc5","MGE","PTZvsSAL_24hr","Up","Sig"
"Slc4a3",0.00557868874681988,0.66926149626051,0.475,0.394,1,"Slc4a3","MGE","PTZvsSAL_24hr","Up","Sig"
"Vps41",0.00572141936808257,-0.231161115671183,0.507,0.544,1,"Vps41","MGE","PTZvsSAL_24hr","Down","Sig"
"Slc24a5",0.0057714818458906,0.734430748945717,0.3,0.247,1,"Slc24a5","MGE","PTZvsSAL_24hr","Up","Sig"
"Gpi1",0.00577262217740046,0.389165252918496,0.677,0.693,1,"Gpi1","MGE","PTZvsSAL_24hr","Up","Sig"
"Las1l",0.0057923069426564,0.573558378447448,0.857,0.864,1,"Las1l","MGE","PTZvsSAL_24hr","Up","Sig"
"Invs",0.0059637510306833,-1.08370089593804,0.148,0.31,1,"Invs","MGE","PTZvsSAL_24hr","Down","Sig"
"C1qtnf4",0.00621937651553157,-0.224735198442542,0.363,0.554,1,"C1qtnf4","MGE","PTZvsSAL_24hr","Down","Sig"
"Cttn",0.00635915760122635,0.652814170643045,0.426,0.359,1,"Cttn","MGE","PTZvsSAL_24hr","Up","Sig"
"Ntrk3",0.00656707195865835,0.391389110763525,0.758,0.791,1,"Ntrk3","MGE","PTZvsSAL_24hr","Up","Sig"
"Myo16",0.00667381173902557,0.216371962514984,0.825,0.864,1,"Myo16","MGE","PTZvsSAL_24hr","Up","Sig"
"Tubb5",0.00677136211941001,0.659948692678908,0.538,0.512,1,"Tubb5","MGE","PTZvsSAL_24hr","Up","Sig"
"Tub",0.00706078777976848,0.616012406505098,0.323,0.331,1,"Tub","MGE","PTZvsSAL_24hr","Up","Sig"
"Rims4",0.00723357245687475,-0.674911210376447,0.157,0.314,1,"Rims4","MGE","PTZvsSAL_24hr","Down","Sig"
"Atp5b",0.00725703622416332,0.686283285791308,0.57,0.516,1,"Atp5b","MGE","PTZvsSAL_24hr","Up","Sig"
"Prepl",0.00754021102623136,-0.221928078187356,0.399,0.592,1,"Prepl","MGE","PTZvsSAL_24hr","Down","Sig"
"Ankrd13d",0.0076452596060772,0.650707663334005,0.507,0.481,1,"Ankrd13d","MGE","PTZvsSAL_24hr","Up","Sig"
"Kcnq5",0.00767708394918327,-0.440912312866877,0.74,0.829,1,"Kcnq5","MGE","PTZvsSAL_24hr","Down","Sig"
"Pabpc1",0.00788550978080578,-0.424709619308614,0.395,0.592,1,"Pabpc1","MGE","PTZvsSAL_24hr","Down","Sig"
"Cnot1",0.00789626770191286,-0.384033509178321,0.453,0.676,1,"Cnot1","MGE","PTZvsSAL_24hr","Down","Sig"
"Pygb",0.00857525644731769,0.777877010905229,0.291,0.251,1,"Pygb","MGE","PTZvsSAL_24hr","Up","Sig"
"Mtch2",0.00876662224469169,0.426734277058135,0.368,0.328,1,"Mtch2","MGE","PTZvsSAL_24hr","Up","Sig"
"Usp32",0.00959501930436278,-0.334383718930501,0.578,0.787,1,"Usp32","MGE","PTZvsSAL_24hr","Down","Sig"
"Slc35f3",0.00962795498525398,0.317675408646695,0.318,0.38,1,"Slc35f3","MGE","PTZvsSAL_24hr","Up","Sig"
"Rgs7bp",0.0097324462375557,-0.438908378452114,0.422,0.641,1,"Rgs7bp","MGE","PTZvsSAL_24hr","Down","Sig"
"Atp11b",0.0100957374247813,0.36232596024937,0.892,0.889,1,"Atp11b","MGE","PTZvsSAL_24hr","Up","Sig"
"Elavl3",0.0102497467168,0.209401140172972,0.758,0.85,1,"Elavl3","MGE","PTZvsSAL_24hr","Up","Sig"
"Scn3a",0.0103565973149112,-0.268197306255967,0.637,0.812,1,"Scn3a","MGE","PTZvsSAL_24hr","Down","Sig"
"Trak1",0.0103927574086299,0.29335558101748,0.296,0.39,1,"Trak1","MGE","PTZvsSAL_24hr","Up","Sig"
"Sema3c",0.0105015020098402,-0.594331104408071,0.247,0.401,1,"Sema3c","MGE","PTZvsSAL_24hr","Down","Sig"
"Sh3glb1",0.0105881246908233,-0.529702090675645,0.247,0.432,1,"Sh3glb1","MGE","PTZvsSAL_24hr","Down","Sig"
"Cse1l",0.0106373935537602,0.464977097508383,0.274,0.226,1,"Cse1l","MGE","PTZvsSAL_24hr","Up","Sig"
"Tmem161b",0.01100130546434,0.439270035248183,0.57,0.599,1,"Tmem161b","MGE","PTZvsSAL_24hr","Up","Sig"
"Zfp652",0.0111418824413856,-0.296820828086766,0.238,0.394,1,"Zfp652","MGE","PTZvsSAL_24hr","Down","Sig"
"Gtf3c1",0.0111585674055041,-0.903664718566238,0.157,0.31,1,"Gtf3c1","MGE","PTZvsSAL_24hr","Down","Sig"
"Ptprn2",0.0112132063300017,-0.285990411091603,0.874,0.955,1,"Ptprn2","MGE","PTZvsSAL_24hr","Down","Sig"
"Chl1",0.0112378582372752,-0.242475688604751,0.901,0.962,1,"Chl1","MGE","PTZvsSAL_24hr","Down","Sig"
"Ankrd44",0.011408010213287,-0.481532358571537,0.43,0.631,1,"Ankrd44","MGE","PTZvsSAL_24hr","Down","Sig"
"Dtnb",0.0116390198037256,0.287349993098583,0.596,0.627,1,"Dtnb","MGE","PTZvsSAL_24hr","Up","Sig"
"Ak5",0.0116757681680466,-0.73245560274456,0.256,0.449,1,"Ak5","MGE","PTZvsSAL_24hr","Down","Sig"
"Tmem167",0.012039958819897,-0.918539105293827,0.148,0.279,1,"Tmem167","MGE","PTZvsSAL_24hr","Down","Sig"
"Lrrc45",0.012161692628808,0.798482526580727,0.283,0.226,1,"Lrrc45","MGE","PTZvsSAL_24hr","Up","Sig"
"Med23",0.0123210069528985,-0.408001445842901,0.233,0.415,1,"Med23","MGE","PTZvsSAL_24hr","Down","Sig"
"Kcnj3",0.0124714450752845,0.259471479584187,0.664,0.742,1,"Kcnj3","MGE","PTZvsSAL_24hr","Up","Sig"
"Fbn2",0.0125174404716516,-1.14322210707107,0.126,0.282,1,"Fbn2","MGE","PTZvsSAL_24hr","Down","Sig"
"Maged1",0.0126607696344483,0.581152050274133,0.574,0.537,1,"Maged1","MGE","PTZvsSAL_24hr","Up","Sig"
"Acox1",0.0126753132413603,0.55978431797545,0.269,0.233,1,"Acox1","MGE","PTZvsSAL_24hr","Up","Sig"
"Bmpr2",0.0128418824478644,0.310591222249803,0.632,0.61,1,"Bmpr2","MGE","PTZvsSAL_24hr","Up","Sig"
"Celf4",0.0130253580345062,-0.217918900856099,0.789,0.909,1,"Celf4","MGE","PTZvsSAL_24hr","Down","Sig"
"Gripap1",0.0131695805090167,0.679424410497137,0.399,0.352,1,"Gripap1","MGE","PTZvsSAL_24hr","Up","Sig"
"Dcbld2",0.0132415538495292,-0.551335644036518,0.242,0.401,1,"Dcbld2","MGE","PTZvsSAL_24hr","Down","Sig"
"Clstn3",0.0134417384098677,0.603285821265439,0.525,0.47,1,"Clstn3","MGE","PTZvsSAL_24hr","Up","Sig"
"Pola1",0.0135083080938827,-0.496322431018021,0.471,0.624,1,"Pola1","MGE","PTZvsSAL_24hr","Down","Sig"
"Prkce",0.0140964861586509,-0.30660452606339,0.803,0.878,1,"Prkce","MGE","PTZvsSAL_24hr","Down","Sig"
"Flot1",0.0141397303900992,0.670767872443548,0.336,0.296,1,"Flot1","MGE","PTZvsSAL_24hr","Up","Sig"
"Ints6l",0.0146327410730119,0.539947869239591,0.561,0.596,1,"Ints6l","MGE","PTZvsSAL_24hr","Up","Sig"
"Prkd1",0.0146982265195296,-0.596267468986612,0.197,0.359,1,"Prkd1","MGE","PTZvsSAL_24hr","Down","Sig"
"Map4k3",0.0154443068431693,-0.38572116277237,0.578,0.763,1,"Map4k3","MGE","PTZvsSAL_24hr","Down","Sig"
"Ankrd24",0.0154570335162428,0.472944980181047,0.426,0.373,1,"Ankrd24","MGE","PTZvsSAL_24hr","Up","Sig"
"Chuk",0.0157009212140675,-0.369063019481916,0.242,0.432,1,"Chuk","MGE","PTZvsSAL_24hr","Down","Sig"
"Orc2",0.0163001022313733,-0.714924168873207,0.157,0.321,1,"Orc2","MGE","PTZvsSAL_24hr","Down","Sig"
"Brd1",0.0165932331051539,-0.270930237902812,0.247,0.422,1,"Brd1","MGE","PTZvsSAL_24hr","Down","Sig"
"Cacng4",0.0166781728894826,-0.660564542677884,0.179,0.328,1,"Cacng4","MGE","PTZvsSAL_24hr","Down","Sig"
"Iqsec3",0.0176177902017043,-0.709951042444922,0.166,0.324,1,"Iqsec3","MGE","PTZvsSAL_24hr","Down","Sig"
"Adcy2",0.0177349040823218,-0.783494941554933,0.345,0.523,1,"Adcy2","MGE","PTZvsSAL_24hr","Down","Sig"
"Clstn1",0.0178561684932827,0.214676903095819,0.43,0.557,1,"Clstn1","MGE","PTZvsSAL_24hr","Up","Sig"
"Dalrd3",0.0179862817605065,0.390748066147932,0.592,0.655,1,"Dalrd3","MGE","PTZvsSAL_24hr","Up","Sig"
"Aplp1",0.0181642536030687,-0.240384555642031,0.341,0.502,1,"Aplp1","MGE","PTZvsSAL_24hr","Down","Sig"
"Chst11",0.0181968841585233,0.612107306669473,0.345,0.31,1,"Chst11","MGE","PTZvsSAL_24hr","Up","Sig"
"Dcaf8",0.0183187422504037,0.483126338378997,0.345,0.31,1,"Dcaf8","MGE","PTZvsSAL_24hr","Up","Sig"
"Smad2",0.0183415667198581,-0.367984792230001,0.211,0.376,1,"Smad2","MGE","PTZvsSAL_24hr","Down","Sig"
"Gm20275",0.0184848457452628,-0.457323051466228,0.457,0.624,1,"Gm20275","MGE","PTZvsSAL_24hr","Down","Sig"
"Tenm3",0.0187867828339018,0.337178761979255,0.807,0.787,1,"Tenm3","MGE","PTZvsSAL_24hr","Up","Sig"
"Zfp57",0.0192236797235618,0.691275304706276,0.426,0.376,1,"Zfp57","MGE","PTZvsSAL_24hr","Up","Sig"
"C330007P06Rik",0.0193979428026232,-0.384755642676496,0.135,0.258,1,"C330007P06Rik","MGE","PTZvsSAL_24hr","Down","Sig"
"Aldoa",0.0194241719410533,1.16590266624778,0.278,0.206,1,"Aldoa","MGE","PTZvsSAL_24hr","Up","Sig"
"Ints10",0.0195237535864007,-0.451609445668327,0.354,0.551,1,"Ints10","MGE","PTZvsSAL_24hr","Down","Sig"
"Diaph2",0.0195850826813206,-0.438016366042112,0.52,0.683,1,"Diaph2","MGE","PTZvsSAL_24hr","Down","Sig"
"Rpl17",0.0197190551738708,-0.381165683680307,0.17,0.317,1,"Rpl17","MGE","PTZvsSAL_24hr","Down","Sig"
"Odf2",0.0200210133096388,0.273072911490645,0.614,0.7,1,"Odf2","MGE","PTZvsSAL_24hr","Up","Sig"
"Gnb2",0.0201084362744966,0.763604407532908,0.305,0.244,1,"Gnb2","MGE","PTZvsSAL_24hr","Up","Sig"
"Sema6d",0.0201306678009381,-0.427330545592052,0.695,0.798,1,"Sema6d","MGE","PTZvsSAL_24hr","Down","Sig"
"Cox7b",0.0201728023682248,0.383587662885764,0.587,0.592,1,"Cox7b","MGE","PTZvsSAL_24hr","Up","Sig"
"Maf",0.0202254634379284,-0.295582961752169,0.677,0.826,1,"Maf","MGE","PTZvsSAL_24hr","Down","Sig"
"Kif5a",0.0202530335767647,0.296787111208913,0.677,0.707,1,"Kif5a","MGE","PTZvsSAL_24hr","Up","Sig"
"Gpm6b",0.020258444321783,-0.401464450430586,0.511,0.718,1,"Gpm6b","MGE","PTZvsSAL_24hr","Down","Sig"
"Cnot10",0.0204118504019776,-0.718752013132089,0.242,0.404,1,"Cnot10","MGE","PTZvsSAL_24hr","Down","Sig"
"Sbf2",0.0206463822167112,-0.24396571329722,0.834,0.934,1,"Sbf2","MGE","PTZvsSAL_24hr","Down","Sig"
"Lrrc4c",0.0217795248318192,0.227240017734725,0.924,0.951,1,"Lrrc4c","MGE","PTZvsSAL_24hr","Up","Sig"
"Vps4b",0.0228623780563665,-0.672137126610501,0.179,0.328,1,"Vps4b","MGE","PTZvsSAL_24hr","Down","Sig"
"Hecw1",0.023372073482761,-0.335712082684296,0.735,0.854,1,"Hecw1","MGE","PTZvsSAL_24hr","Down","Sig"
"Hira",0.0235793353648259,0.227629040335804,0.395,0.453,1,"Hira","MGE","PTZvsSAL_24hr","Up","Sig"
"Atf7",0.0236158318709815,-0.401219671236003,0.265,0.439,1,"Atf7","MGE","PTZvsSAL_24hr","Down","Sig"
"Agpat5",0.0237496761219563,-0.335562693726415,0.206,0.366,1,"Agpat5","MGE","PTZvsSAL_24hr","Down","Sig"
"Homer1",0.0237538693533317,-0.45352938286698,0.475,0.648,1,"Homer1","MGE","PTZvsSAL_24hr","Down","Sig"
"Cox5a",0.0238829153694831,0.364498246442117,0.332,0.272,1,"Cox5a","MGE","PTZvsSAL_24hr","Up","Sig"
"Abi2",0.0244266735481757,-0.329062307161445,0.641,0.812,1,"Abi2","MGE","PTZvsSAL_24hr","Down","Sig"
"Trerf1",0.02493937747393,0.337916052132639,0.632,0.655,1,"Trerf1","MGE","PTZvsSAL_24hr","Up","Sig"
"Ebf4",0.0250560498817602,0.657750738603259,0.278,0.22,1,"Ebf4","MGE","PTZvsSAL_24hr","Up","Sig"
"Lmbrd2",0.0253590904949785,-0.605359396801704,0.287,0.449,1,"Lmbrd2","MGE","PTZvsSAL_24hr","Down","Sig"
"Slc6a15",0.0255874252230356,-0.654308638968934,0.26,0.439,1,"Slc6a15","MGE","PTZvsSAL_24hr","Down","Sig"
"Exoc3",0.0257678828468494,0.467825097992373,0.435,0.422,1,"Exoc3","MGE","PTZvsSAL_24hr","Up","Sig"
"Mef2a",0.0259003603582331,-0.272999075762302,0.753,0.892,1,"Mef2a","MGE","PTZvsSAL_24hr","Down","Sig"
"Zfpm2",0.0261340471255297,0.202501896104331,0.574,0.519,1,"Zfpm2","MGE","PTZvsSAL_24hr","Up","Sig"
"Zfp397",0.0265351779620164,-0.898132584294329,0.126,0.272,1,"Zfp397","MGE","PTZvsSAL_24hr","Down","Sig"
"Kcnk2",0.0265599314364517,-0.456255721615953,0.265,0.369,1,"Kcnk2","MGE","PTZvsSAL_24hr","Down","Sig"
"Phf20l1",0.0267530317583994,-0.246144459378145,0.807,0.937,1,"Phf20l1","MGE","PTZvsSAL_24hr","Down","Sig"
"Naa20",0.0268567444634864,-0.446645757980902,0.148,0.282,1,"Naa20","MGE","PTZvsSAL_24hr","Down","Sig"
"Sf3b3",0.0268780537006321,-0.263449848273975,0.22,0.366,1,"Sf3b3","MGE","PTZvsSAL_24hr","Down","Sig"
"Ncl",0.0269785510972545,-0.217638931844691,0.152,0.3,1,"Ncl","MGE","PTZvsSAL_24hr","Down","Sig"
"Vapb",0.0270628092211509,-0.389356437700692,0.17,0.317,1,"Vapb","MGE","PTZvsSAL_24hr","Down","Sig"
