"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj","gene","cell_type","comparison","Regulation","Viz"
"Dner",3.37997929188837e-05,-0.380557606522193,0.553,0.426,0.846583413239279,"Dner","L56ExcitatoryNeurons","24hrvs1hr_SAL","Down","Sig"
"Atp1a3",3.41617216719286e-05,-0.689974320589045,0.769,0.645,0.855648642716797,"Atp1a3","L56ExcitatoryNeurons","24hrvs1hr_SAL","Down","Sig"
"Mgat4c",3.48220736201275e-05,0.678938377899526,0.648,0.568,0.872188477963333,"Mgat4c","L56ExcitatoryNeurons","24hrvs1hr_SAL","Up","Sig"
"Mbd5",3.74624723065491e-05,-0.272165683124508,0.937,0.811,0.938322543862136,"Mbd5","L56ExcitatoryNeurons","24hrvs1hr_SAL","Down","Sig"
"Ptbp2",3.78752756264036e-05,-0.329633110681457,0.891,0.702,0.948662028614531,"Ptbp2","L56ExcitatoryNeurons","24hrvs1hr_SAL","Down","Sig"
"Casd1",3.81362736436054e-05,0.588574929082766,0.318,0.112,0.955199245951385,"Casd1","L56ExcitatoryNeurons","24hrvs1hr_SAL","Up","Sig"
"Cntnap4",3.88099392114505e-05,-0.340928750236373,0.75,0.776,0.972072547429201,"Cntnap4","L56ExcitatoryNeurons","24hrvs1hr_SAL","Down","Sig"
"Kmt2a",3.88665230747823e-05,-0.585670234604688,0.765,0.645,0.973489803454073,"Kmt2a","L56ExcitatoryNeurons","24hrvs1hr_SAL","Down","Sig"
"Arhgef1",3.90338598558852e-05,0.578771746628453,0.483,0.213,0.977681087810357,"Arhgef1","L56ExcitatoryNeurons","24hrvs1hr_SAL","Up","Sig"
"Usp24",4.20700750691641e-05,-0.234602670830183,0.718,0.525,1,"Usp24","L56ExcitatoryNeurons","24hrvs1hr_SAL","Down","Sig"
"Cabp1",4.24100448247423e-05,1.05485860103624,0.432,0.137,1,"Cabp1","L56ExcitatoryNeurons","24hrvs1hr_SAL","Up","Sig"
"Ptms",4.25354825353361e-05,-1.20305766663455,0.262,0.246,1,"Ptms","L56ExcitatoryNeurons","24hrvs1hr_SAL","Down","Sig"
"Ddx55",4.4297477666129e-05,0.701100510639609,0.257,0.074,1,"Ddx55","L56ExcitatoryNeurons","24hrvs1hr_SAL","Up","Sig"
"Snhg12",4.59696366021936e-05,0.696563181892407,0.272,0.082,1,"Snhg12","L56ExcitatoryNeurons","24hrvs1hr_SAL","Up","Sig"
"Nfia",4.88846477689666e-05,0.299267577890687,0.801,0.541,1,"Nfia","L56ExcitatoryNeurons","24hrvs1hr_SAL","Up","Sig"
"Ntrk3",4.98392750947171e-05,0.314455415712722,0.888,0.716,1,"Ntrk3","L56ExcitatoryNeurons","24hrvs1hr_SAL","Up","Sig"
"Dennd6a",5.05662737849815e-05,0.985381571412155,0.519,0.164,1,"Dennd6a","L56ExcitatoryNeurons","24hrvs1hr_SAL","Up","Sig"
"Grik2",5.22714526908186e-05,-0.304164705343389,0.956,0.861,1,"Grik2","L56ExcitatoryNeurons","24hrvs1hr_SAL","Down","Sig"
