"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj","gene","cell_type","comparison","Regulation","Viz"
"Gm42418",1.52127817807953e-40,-0.980174490502942,0.967,1,3.81034545263579e-36,"Gm42418","InN_CGE","24hrvs1hr_PTZ","Down","Sig"
"Cwc22",6.38755132719843e-16,-1.35734525547481,0.565,0.776,1.59988998092339e-11,"Cwc22","InN_CGE","24hrvs1hr_PTZ","Down","Sig"
"Cpt1c",2.97197576069077e-14,1.2648577380424,0.603,0.438,7.44390768780218e-10,"Cpt1c","InN_CGE","24hrvs1hr_PTZ","Up","Sig"
"AY036118",7.77718711410354e-14,-0.790662090213954,0.678,0.844,1.94795205646951e-09,"AY036118","InN_CGE","24hrvs1hr_PTZ","Down","Sig"
"Hsp90aa1",1.41513623966921e-13,-1.12839404626216,0.262,0.605,3.54449173949947e-09,"Hsp90aa1","InN_CGE","24hrvs1hr_PTZ","Down","Sig"
"Pabpn1",3.74851366710481e-12,0.970871896125992,0.808,0.656,9.38890218199741e-08,"Pabpn1","InN_CGE","24hrvs1hr_PTZ","Up","Sig"
"Leng9",9.84308500951015e-12,1.89187116537588,0.355,0.162,2.46539750233201e-07,"Leng9","InN_CGE","24hrvs1hr_PTZ","Up","Sig"
"Las1l",2.04407053488415e-10,1.09478288894587,0.659,0.534,5.11978346872434e-06,"Las1l","InN_CGE","24hrvs1hr_PTZ","Up","Sig"
"Atp6v0c",2.23143789769852e-10,-0.785156131060157,0.421,0.716,5.58908250236549e-06,"Atp6v0c","InN_CGE","24hrvs1hr_PTZ","Down","Sig"
"Nap1l5",5.33424687945031e-10,-2.22947281605259,0.093,0.338,1.33606881589592e-05,"Nap1l5","InN_CGE","24hrvs1hr_PTZ","Down","Sig"
"Peg3",7.38151161286306e-10,-0.974177910753954,0.547,0.781,1.84884721367381e-05,"Peg3","InN_CGE","24hrvs1hr_PTZ","Down","Sig"
"Zeb2",8.37935117896281e-10,0.606231471239137,0.958,0.895,2.09877608979482e-05,"Zeb2","InN_CGE","24hrvs1hr_PTZ","Up","Sig"
"H3f3b",6.78339728463327e-09,-1.59646580464663,0.136,0.381,0.00016990375178821,"H3f3b","InN_CGE","24hrvs1hr_PTZ","Down","Sig"
"Lncpint",9.09331639508036e-09,-1.77843141500579,0.285,0.477,0.000227760295747578,"Lncpint","InN_CGE","24hrvs1hr_PTZ","Down","Sig"
"Dalrd3",1.63967640908134e-08,1.16828193377571,0.547,0.369,0.000410689750182603,"Dalrd3","InN_CGE","24hrvs1hr_PTZ","Up","Sig"
"Atp1b1",2.07196197344548e-08,-0.656516105513044,0.659,0.838,0.000518964315488889,"Atp1b1","InN_CGE","24hrvs1hr_PTZ","Down","Sig"
"Prpf4b",3.62687087372274e-08,0.700068244687093,0.762,0.699,0.000908422347741335,"Prpf4b","InN_CGE","24hrvs1hr_PTZ","Up","Sig"
"Gad1",5.59991678387116e-08,-0.74690994368928,0.626,0.807,0.00140261115685621,"Gad1","InN_CGE","24hrvs1hr_PTZ","Down","Sig"
"Gnai1",5.86740855567244e-08,1.21393422754894,0.495,0.335,0.00146960982093927,"Gnai1","InN_CGE","24hrvs1hr_PTZ","Up","Sig"
"Cck",8.8957612494256e-08,-1.79772967376252,0.145,0.366,0.00222812132014363,"Cck","InN_CGE","24hrvs1hr_PTZ","Down","Sig"
"Snrnp70",1.07834322813236e-07,0.607022469798396,0.771,0.753,0.00270092628350312,"Snrnp70","InN_CGE","24hrvs1hr_PTZ","Up","Sig"
"Oxr1",1.23333258351871e-07,-1.13413433792535,0.533,0.699,0.0030891281219393,"Oxr1","InN_CGE","24hrvs1hr_PTZ","Down","Sig"
"Cacna1d",1.54572018316677e-07,0.489426032315017,0.855,0.827,0.00387156534277781,"Cacna1d","InN_CGE","24hrvs1hr_PTZ","Up","Sig"
"Gm4258",1.86406359459768e-07,0.919499609189379,0.551,0.491,0.00466892008538882,"Gm4258","InN_CGE","24hrvs1hr_PTZ","Up","Sig"
"Grik2",4.17175347698057e-07,-0.61716456804927,0.963,0.98,0.0104489909337932,"Grik2","InN_CGE","24hrvs1hr_PTZ","Down","Sig"
"Jakmip2",4.73992574201331e-07,0.536390817768624,0.729,0.69,0.0118720920060207,"Jakmip2","InN_CGE","24hrvs1hr_PTZ","Up","Sig"
"Gm49179",7.57298092417247e-07,1.50365947296499,0.322,0.196,0.0189680453207748,"Gm49179","InN_CGE","24hrvs1hr_PTZ","Up","Sig"
"Serinc1",9.30439189302704e-07,-0.770272997260639,0.43,0.662,0.0233047103744648,"Serinc1","InN_CGE","24hrvs1hr_PTZ","Down","Sig"
