"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj","gene","cell_type","comparison","Regulation","Viz"
"mt-Nd1",1.36117552320801e-08,-1.32163710584648,0.436,0.587,0.000340933633297911,"mt-Nd1","MGE","24hrvs1hr_SAL","Down","Sig"
"Atp5b",1.61870537200925e-08,-0.926094675994096,0.516,0.473,0.000405437134527158,"Atp5b","MGE","24hrvs1hr_SAL","Down","Sig"
"Ndufa4",2.42328460208823e-08,-1.68883214166496,0.275,0.351,0.00060696009428504,"Ndufa4","MGE","24hrvs1hr_SAL","Down","Sig"
"Tubb3",2.44768633981693e-08,-1.23861479439096,0.498,0.557,0.000613071997533947,"Tubb3","MGE","24hrvs1hr_SAL","Down","Sig"
"Eef1a1",2.79714643152982e-08,-0.847966404567302,0.516,0.419,0.000700601266705274,"Eef1a1","MGE","24hrvs1hr_SAL","Down","Sig"
"mt-Co2",3.62523245456008e-08,-1.16931445099339,0.554,0.677,0.000908011972893664,"mt-Co2","MGE","24hrvs1hr_SAL","Down","Sig"
"Tmsb10",4.64459281115769e-08,-1.48412199086949,0.321,0.368,0.00116333116141067,"Tmsb10","MGE","24hrvs1hr_SAL","Down","Sig"
"Mid1",7.26319699400104e-08,-1.71871374976932,0.178,0.271,0.00181921295108744,"Mid1","MGE","24hrvs1hr_SAL","Down","Sig"
"Maf",1.109197088926e-07,0.617151491517411,0.826,0.501,0.00277820594863296,"Maf","MGE","24hrvs1hr_SAL","Up","Sig"
"Gm49179",1.40010762028114e-07,0.850836281884082,0.662,0.284,0.00350684955651817,"Gm49179","MGE","24hrvs1hr_SAL","Up","Sig"
"Ywhab",2.49580043636553e-07,-1.11363653605145,0.31,0.277,0.00625123135296475,"Ywhab","MGE","24hrvs1hr_SAL","Down","Sig"
"mt-Nd4",2.5991521521579e-07,-1.39316167959043,0.341,0.482,0.00651009639550989,"mt-Nd4","MGE","24hrvs1hr_SAL","Down","Sig"
"Garnl3",3.95316715446592e-07,0.40261891428376,0.882,0.624,0.00990149777179078,"Garnl3","MGE","24hrvs1hr_SAL","Up","Sig"
"Gm4258",4.15592357671695e-07,0.638992745345587,0.923,0.688,0.010409341782603,"Gm4258","MGE","24hrvs1hr_SAL","Up","Sig"
"Nbea",4.4256571970218e-07,-0.321285360471304,0.983,0.966,0.0110849435813805,"Nbea","MGE","24hrvs1hr_SAL","Down","Sig"
"Upp2",4.45129299101983e-07,1.25782989081798,0.547,0.17,0.0111491535546074,"Upp2","MGE","24hrvs1hr_SAL","Up","Sig"
"Gnas",4.62122828210757e-07,-0.79908277538753,0.568,0.538,0.0115747904781948,"Gnas","MGE","24hrvs1hr_SAL","Down","Sig"
"mt-Nd2",6.05740322507134e-07,-1.40148794057268,0.408,0.523,0.0151719778578362,"mt-Nd2","MGE","24hrvs1hr_SAL","Down","Sig"
"Kcnip1",6.43849950820583e-07,0.638262655793025,0.826,0.495,0.0161265097182031,"Kcnip1","MGE","24hrvs1hr_SAL","Up","Sig"
"Calm1",6.44833414071233e-07,-1.06827631906661,0.467,0.484,0.0161511425222422,"Calm1","MGE","24hrvs1hr_SAL","Down","Sig"
"H3f3b",1.22335955472272e-06,-1.45477427985194,0.254,0.303,0.03064148676714,"H3f3b","MGE","24hrvs1hr_SAL","Down","Sig"
"Stmn4",2.09550218835626e-06,-1.51521643170963,0.261,0.327,0.0524860433117593,"Stmn4","MGE","24hrvs1hr_SAL","Down","Sig"
"Slit3",2.49854733695718e-06,-0.401881100239847,0.425,0.381,0.0625811151487664,"Slit3","MGE","24hrvs1hr_SAL","Down","Sig"
"Pabpn1",2.55237260306895e-06,0.226304151249429,0.941,0.654,0.063929276589068,"Pabpn1","MGE","24hrvs1hr_SAL","Up","Sig"
"Rnf25",2.82672861273256e-06,0.99317631145974,0.474,0.159,0.0708010715631124,"Rnf25","MGE","24hrvs1hr_SAL","Up","Sig"
"Nsg1",3.46110773926573e-06,-1.40882598811807,0.362,0.4,0.0866903655453889,"Nsg1","MGE","24hrvs1hr_SAL","Down","Sig"
"Slc25a4",3.77043434490782e-06,-1.01670767642473,0.387,0.411,0.0944380690369063,"Slc25a4","MGE","24hrvs1hr_SAL","Down","Sig"
"Dnajc6",4.13033998353123e-06,0.770949951671115,0.794,0.445,0.103452625567507,"Dnajc6","MGE","24hrvs1hr_SAL","Up","Sig"
"Prrc2b",5.59119574390369e-06,-0.475274315553892,0.617,0.437,0.140042679797556,"Prrc2b","MGE","24hrvs1hr_SAL","Down","Sig"
"Hnrnpk",6.06629971190566e-06,-0.965296887724688,0.418,0.387,0.151942608884101,"Hnrnpk","MGE","24hrvs1hr_SAL","Down","Sig"
"Pcsk1n",6.21829722928473e-06,-1.08498479764807,0.418,0.456,0.155749690701895,"Pcsk1n","MGE","24hrvs1hr_SAL","Down","Sig"
"Ldb2",8.18838489124436e-06,-0.729344486151877,0.289,0.292,0.205094476370997,"Ldb2","MGE","24hrvs1hr_SAL","Down","Sig"
"Mical3",1.0089868908373e-05,0.653343335005538,0.756,0.387,0.252720946548018,"Mical3","MGE","24hrvs1hr_SAL","Up","Sig"
"Thap2",1.07859220976541e-05,1.28153648760445,0.289,0.075,0.270154990779942,"Thap2","MGE","24hrvs1hr_SAL","Up","Sig"
"Cox6a1",1.0913678081166e-05,-1.31651709778364,0.324,0.323,0.273354894898964,"Cox6a1","MGE","24hrvs1hr_SAL","Down","Sig"
"Lars2",1.09578560678146e-05,-0.476901574948406,0.578,0.458,0.274461420930551,"Lars2","MGE","24hrvs1hr_SAL","Down","Sig"
"Atp6v0c",1.1535578271792e-05,-1.0294304911826,0.606,0.596,0.288931628973574,"Atp6v0c","MGE","24hrvs1hr_SAL","Down","Sig"
"Atp5g3",1.17426986557931e-05,-1.523980950194,0.209,0.262,0.294119373231649,"Atp5g3","MGE","24hrvs1hr_SAL","Down","Sig"
"Pfdn1",1.22453755054868e-05,0.281833624733218,0.286,0.116,0.306709920285929,"Pfdn1","MGE","24hrvs1hr_SAL","Up","Sig"
"Calm2",1.37748208858184e-05,-0.548422008114885,0.641,0.555,0.345017938727094,"Calm2","MGE","24hrvs1hr_SAL","Down","Sig"
"Atp1b1",1.471232167863e-05,-0.704077154975776,0.885,0.847,0.368499521084647,"Atp1b1","MGE","24hrvs1hr_SAL","Down","Sig"
"Cacna1d",1.49760275275249e-05,0.378638436155721,0.99,0.783,0.375104561481915,"Cacna1d","MGE","24hrvs1hr_SAL","Up","Sig"
"Camkv",1.70494733695126e-05,-0.849580320318651,0.411,0.355,0.427038159486182,"Camkv","MGE","24hrvs1hr_SAL","Down","Sig"
"Ywhaz",1.7918961617118e-05,-0.436852646484994,0.547,0.447,0.448816231623955,"Ywhaz","MGE","24hrvs1hr_SAL","Down","Sig"
"mt-Atp6",1.81232836077274e-05,-1.01184559404793,0.54,0.63,0.453933884522748,"mt-Atp6","MGE","24hrvs1hr_SAL","Down","Sig"
"Pde10a",2.07932825039442e-05,-0.329302301866425,0.728,0.632,0.52080934687629,"Pde10a","MGE","24hrvs1hr_SAL","Down","Sig"
"Dnm2",2.11659537146646e-05,0.651719534515468,0.551,0.23,0.530143642691205,"Dnm2","MGE","24hrvs1hr_SAL","Up","Sig"
"Ptpa",2.31633374709339e-05,0.302087380340839,0.31,0.114,0.580172113634481,"Ptpa","MGE","24hrvs1hr_SAL","Up","Sig"
"Ctcf",2.51266149555842e-05,0.506104274183924,0.38,0.142,0.629346324792518,"Ctcf","MGE","24hrvs1hr_SAL","Up","Sig"
"Ddx55",2.54559993481299e-05,0.676628754705574,0.307,0.09,0.637596415672609,"Ddx55","MGE","24hrvs1hr_SAL","Up","Sig"
"Zfp949",2.58659436787551e-05,1.80200308344327,0.272,0.058,0.647864291321779,"Zfp949","MGE","24hrvs1hr_SAL","Up","Sig"
"Sparcl1",2.68983135926935e-05,-0.57609125206558,0.348,0.256,0.673722060556194,"Sparcl1","MGE","24hrvs1hr_SAL","Down","Sig"
"Peg3",3.24567572388184e-05,-0.513941460372555,0.826,0.686,0.812944398560685,"Peg3","MGE","24hrvs1hr_SAL","Down","Sig"
"Ptprk",3.31462807012791e-05,-0.803790627727387,0.324,0.325,0.830214892724938,"Ptprk","MGE","24hrvs1hr_SAL","Down","Sig"
"Ppt1",4.18217935853122e-05,0.762581452664693,0.293,0.088,1,"Ppt1","MGE","24hrvs1hr_SAL","Up","Sig"
"Rplp1",4.41789693472938e-05,-1.16517905913315,0.348,0.342,1,"Rplp1","MGE","24hrvs1hr_SAL","Down","Sig"
"Zfpm2",4.53399788651917e-05,0.240158827884572,0.519,0.456,1,"Zfpm2","MGE","24hrvs1hr_SAL","Up","Sig"
"Camk2b",4.88060585321787e-05,-0.202858636928039,0.596,0.378,1,"Camk2b","MGE","24hrvs1hr_SAL","Down","Sig"
"Grid2",5.03555400885256e-05,0.2881825924606,0.777,0.727,1,"Grid2","MGE","24hrvs1hr_SAL","Up","Sig"
"Meg3",5.20103152152759e-05,0.229614580843222,1,0.998,1,"Meg3","MGE","24hrvs1hr_SAL","Up","Sig"
"Itm2b",5.97570084943027e-05,-0.625485003792612,0.509,0.4,1,"Itm2b","MGE","24hrvs1hr_SAL","Down","Sig"
"Agrn",6.2266537590177e-05,-0.73591132292307,0.568,0.523,1,"Agrn","MGE","24hrvs1hr_SAL","Down","Sig"
"Cadm1",6.62622163467675e-05,-0.430870188234193,0.962,0.942,1,"Cadm1","MGE","24hrvs1hr_SAL","Down","Sig"
"Cox4i1",7.52431029949745e-05,-0.977473378452375,0.307,0.331,1,"Cox4i1","MGE","24hrvs1hr_SAL","Down","Sig"
"Dnaja1",7.69570059388813e-05,-0.797667462970214,0.307,0.267,1,"Dnaja1","MGE","24hrvs1hr_SAL","Down","Sig"
"Gm26936",8.61825446478738e-05,0.989063914955408,0.47,0.163,1,"Gm26936","MGE","24hrvs1hr_SAL","Up","Sig"
"Khdrbs3",9.15263506530911e-05,-0.296962175522362,0.676,0.555,1,"Khdrbs3","MGE","24hrvs1hr_SAL","Down","Sig"
"Basp1",9.36099495919283e-05,-0.581864623251236,0.676,0.546,1,"Basp1","MGE","24hrvs1hr_SAL","Down","Sig"
"Cpe",9.95051754819756e-05,-0.405669183911001,0.742,0.576,1,"Cpe","MGE","24hrvs1hr_SAL","Down","Sig"
"Rbmx",0.000108491174098796,0.477573595482527,0.373,0.148,1,"Rbmx","MGE","24hrvs1hr_SAL","Up","Sig"
"Wasf1",0.0001096000024145,-0.365297083964088,0.449,0.325,1,"Wasf1","MGE","24hrvs1hr_SAL","Down","Sig"
"Cacnb2",0.000118893575273426,-0.201837571288944,0.606,0.475,1,"Cacnb2","MGE","24hrvs1hr_SAL","Down","Sig"
"Gm16183",0.000134022121109512,1.05654533344855,0.571,0.224,1,"Gm16183","MGE","24hrvs1hr_SAL","Up","Sig"
"Chd4",0.000139553466908982,-0.616845397899631,0.526,0.426,1,"Chd4","MGE","24hrvs1hr_SAL","Down","Sig"
"Cox8a",0.000140709055603171,-1.1887448952035,0.247,0.312,1,"Cox8a","MGE","24hrvs1hr_SAL","Down","Sig"
"Sema3c",0.000144197762253121,0.777181845675454,0.401,0.151,1,"Sema3c","MGE","24hrvs1hr_SAL","Up","Sig"
"Lrfn5",0.00015655731139192,-0.335725871283752,0.906,0.819,1,"Lrfn5","MGE","24hrvs1hr_SAL","Down","Sig"
"Slc35f3",0.000163596213622423,-0.30820513620258,0.38,0.273,1,"Slc35f3","MGE","24hrvs1hr_SAL","Down","Sig"
"Stmn1",0.00017293971416671,-1.01187432665407,0.373,0.363,1,"Stmn1","MGE","24hrvs1hr_SAL","Down","Sig"
"Zfp266",0.000174119129684326,0.451369365137972,0.422,0.159,1,"Zfp266","MGE","24hrvs1hr_SAL","Up","Sig"
"Cox6b1",0.000201794097255285,-1.25386553533046,0.199,0.254,1,"Cox6b1","MGE","24hrvs1hr_SAL","Down","Sig"
"Rbms3",0.000213380154179433,0.318255999004519,0.986,0.877,1,"Rbms3","MGE","24hrvs1hr_SAL","Up","Sig"
"Cntnap3",0.000236325209509444,0.21056026751806,0.76,0.516,1,"Cntnap3","MGE","24hrvs1hr_SAL","Up","Sig"
"Nrg2",0.000246757346078267,0.615614052114899,0.683,0.344,1,"Nrg2","MGE","24hrvs1hr_SAL","Up","Sig"
"Dpysl3",0.000249447697994626,-0.480633003610249,0.62,0.473,1,"Dpysl3","MGE","24hrvs1hr_SAL","Down","Sig"
"Smad2",0.000255628240433193,0.409177733277975,0.376,0.133,1,"Smad2","MGE","24hrvs1hr_SAL","Up","Sig"
"Gria1",0.000284093710984821,0.214243674334128,0.99,0.983,1,"Gria1","MGE","24hrvs1hr_SAL","Up","Sig"
"Vwc2",0.000287473717100984,0.671620357369729,0.589,0.299,1,"Vwc2","MGE","24hrvs1hr_SAL","Up","Sig"
"Marcks",0.000288171967549007,-1.45635695557613,0.23,0.316,1,"Marcks","MGE","24hrvs1hr_SAL","Down","Sig"
"Ttc28",0.000305149911885439,0.493541318702918,0.756,0.43,1,"Ttc28","MGE","24hrvs1hr_SAL","Up","Sig"
"Rps29",0.000311794225932726,-1.23465868678177,0.251,0.286,1,"Rps29","MGE","24hrvs1hr_SAL","Down","Sig"
"Smarcc2",0.000345238797622291,-0.804064419755478,0.491,0.432,1,"Smarcc2","MGE","24hrvs1hr_SAL","Down","Sig"
"Tet1",0.000346263675007255,1.04430045786211,0.258,0.08,1,"Tet1","MGE","24hrvs1hr_SAL","Up","Sig"
"Mapkbp1",0.000349264674457138,0.385716075976838,0.436,0.191,1,"Mapkbp1","MGE","24hrvs1hr_SAL","Up","Sig"
"Ndufaf5",0.000355986585227221,1.24953710899706,0.355,0.103,1,"Ndufaf5","MGE","24hrvs1hr_SAL","Up","Sig"
"Tenm3",0.000359648923759953,-0.490981986265606,0.787,0.751,1,"Tenm3","MGE","24hrvs1hr_SAL","Down","Sig"
"Slc25a27",0.000364431082853261,0.532734955830991,0.509,0.215,1,"Slc25a27","MGE","24hrvs1hr_SAL","Up","Sig"
"Epb41l2",0.000367390807642642,0.443116069900296,0.523,0.247,1,"Epb41l2","MGE","24hrvs1hr_SAL","Up","Sig"
"AC149090.1",0.000369949638258602,0.372473140315581,0.829,0.589,1,"AC149090.1","MGE","24hrvs1hr_SAL","Up","Sig"
"Srr",0.000384977020750383,1.05116434959302,0.317,0.086,1,"Srr","MGE","24hrvs1hr_SAL","Up","Sig"
"Mtor",0.000402594543138761,0.86584332520342,0.526,0.222,1,"Mtor","MGE","24hrvs1hr_SAL","Up","Sig"
"Atp6v1a",0.000409164986456147,-0.702764438927705,0.394,0.338,1,"Atp6v1a","MGE","24hrvs1hr_SAL","Down","Sig"
"Cmss1",0.000410660815072749,-0.53097917910834,0.592,0.482,1,"Cmss1","MGE","24hrvs1hr_SAL","Down","Sig"
"Trpm3",0.000416118302149019,-0.267579064064046,0.498,0.383,1,"Trpm3","MGE","24hrvs1hr_SAL","Down","Sig"
"Taco1",0.000428304158829433,0.91198305328322,0.467,0.172,1,"Taco1","MGE","24hrvs1hr_SAL","Up","Sig"
"Atp6v0b",0.000439057880299304,0.424951420131535,0.895,0.589,1,"Atp6v0b","MGE","24hrvs1hr_SAL","Up","Sig"
"Moxd1",0.000439761600611162,1.05231496882448,0.418,0.194,1,"Moxd1","MGE","24hrvs1hr_SAL","Up","Sig"
"Gm35188",0.000451388388020653,0.76459321855434,0.537,0.245,1,"Gm35188","MGE","24hrvs1hr_SAL","Up","Sig"
"Prkar1a",0.000487671553602913,-0.911731410964205,0.352,0.325,1,"Prkar1a","MGE","24hrvs1hr_SAL","Down","Sig"
"Gm16105",0.000502489435296118,1.28760385574224,0.303,0.073,1,"Gm16105","MGE","24hrvs1hr_SAL","Up","Sig"
"Usp10",0.00051802881352264,0.692380129363481,0.307,0.099,1,"Usp10","MGE","24hrvs1hr_SAL","Up","Sig"
"Scd2",0.00055569386765946,-1.0224700306066,0.31,0.327,1,"Scd2","MGE","24hrvs1hr_SAL","Down","Sig"
"Nfyc",0.000560428797251474,0.920601509254479,0.551,0.222,1,"Nfyc","MGE","24hrvs1hr_SAL","Up","Sig"
"Rasa2",0.000562495163247502,0.419495640008937,0.613,0.275,1,"Rasa2","MGE","24hrvs1hr_SAL","Up","Sig"
"Dscam",0.000578832407593091,0.202179324036714,0.596,0.492,1,"Dscam","MGE","24hrvs1hr_SAL","Up","Sig"
"Clmp",0.000580530047034737,0.589938471267383,0.547,0.232,1,"Clmp","MGE","24hrvs1hr_SAL","Up","Sig"
"Nfib",0.000584031883332706,0.242803720710734,0.425,0.333,1,"Nfib","MGE","24hrvs1hr_SAL","Up","Sig"
"Tbc1d5",0.000590967974965117,-0.431867972230894,0.697,0.604,1,"Tbc1d5","MGE","24hrvs1hr_SAL","Down","Sig"
"Ahi1",0.000594919725159947,0.322282500451105,0.969,0.869,1,"Ahi1","MGE","24hrvs1hr_SAL","Up","Sig"
"Lta4h",0.000616037382418179,0.294863775045243,0.307,0.125,1,"Lta4h","MGE","24hrvs1hr_SAL","Up","Sig"
"Frmd5",0.000617169993443423,0.232150784162747,0.969,0.905,1,"Frmd5","MGE","24hrvs1hr_SAL","Up","Sig"
"Ddx5",0.000618348573779532,-0.516922763248774,0.871,0.789,1,"Ddx5","MGE","24hrvs1hr_SAL","Down","Sig"
"Mir100hg",0.000631957329766484,0.375430566601322,0.955,0.774,1,"Mir100hg","MGE","24hrvs1hr_SAL","Up","Sig"
"Ankrd12",0.000672849389691939,-0.460804979783366,0.77,0.619,1,"Ankrd12","MGE","24hrvs1hr_SAL","Down","Sig"
"Wdfy1",0.0007088677025107,0.389893974809386,0.286,0.125,1,"Wdfy1","MGE","24hrvs1hr_SAL","Up","Sig"
"Gm32647",0.000759546506789817,-0.726165425146994,0.46,0.482,1,"Gm32647","MGE","24hrvs1hr_SAL","Down","Sig"
"Ap2a2",0.000771773852592058,-0.471993593947054,0.589,0.437,1,"Ap2a2","MGE","24hrvs1hr_SAL","Down","Sig"
"Pank1",0.000817901148230105,0.811667213698417,0.373,0.131,1,"Pank1","MGE","24hrvs1hr_SAL","Up","Sig"
"Ralyl",0.000852410191184564,-0.23598876622563,0.756,0.69,1,"Ralyl","MGE","24hrvs1hr_SAL","Down","Sig"
"Uqcc1",0.000871760562376618,0.589865651104909,0.408,0.157,1,"Uqcc1","MGE","24hrvs1hr_SAL","Up","Sig"
"Cxxc4",0.000926037804299144,0.634780910620467,0.328,0.129,1,"Cxxc4","MGE","24hrvs1hr_SAL","Up","Sig"
"App",0.000937856494166629,-0.314257216967306,0.882,0.77,1,"App","MGE","24hrvs1hr_SAL","Down","Sig"
"Fars2",0.000973481285265301,-0.439013858292304,0.547,0.424,1,"Fars2","MGE","24hrvs1hr_SAL","Down","Sig"
"Adamts17",0.00108026454187346,0.492341707565475,0.582,0.335,1,"Adamts17","MGE","24hrvs1hr_SAL","Up","Sig"
"Celf5",0.00111073258706675,-0.282623477416763,0.54,0.348,1,"Celf5","MGE","24hrvs1hr_SAL","Down","Sig"
"Sst",0.00112015867057581,-1.35787571679454,0.422,0.482,1,"Sst","MGE","24hrvs1hr_SAL","Down","Sig"
"Pdzd4",0.00112196413028413,0.550392303999715,0.679,0.34,1,"Pdzd4","MGE","24hrvs1hr_SAL","Up","Sig"
"Rpgrip1l",0.00117740336494065,0.585567834836653,0.467,0.189,1,"Rpgrip1l","MGE","24hrvs1hr_SAL","Up","Sig"
"Dgcr8",0.0011876822661168,0.297514566678999,0.334,0.148,1,"Dgcr8","MGE","24hrvs1hr_SAL","Up","Sig"
"Pcgf6",0.00121840598334075,0.628923720710551,0.307,0.11,1,"Pcgf6","MGE","24hrvs1hr_SAL","Up","Sig"
"Eny2",0.00124018135824337,0.613426930082583,0.328,0.116,1,"Eny2","MGE","24hrvs1hr_SAL","Up","Sig"
"Hs6st2",0.00130889387455355,0.232018749707828,0.286,0.2,1,"Hs6st2","MGE","24hrvs1hr_SAL","Up","Sig"
"Fgf1",0.00131223947651824,0.890080629216178,0.314,0.105,1,"Fgf1","MGE","24hrvs1hr_SAL","Up","Sig"
"Pabpc1",0.00132554564691146,0.711935046023078,0.592,0.271,1,"Pabpc1","MGE","24hrvs1hr_SAL","Up","Sig"
"Maged1",0.00135979741993512,-0.744576916916598,0.537,0.482,1,"Maged1","MGE","24hrvs1hr_SAL","Down","Sig"
"Ddx24",0.00138386427361479,-0.501649771471205,0.362,0.267,1,"Ddx24","MGE","24hrvs1hr_SAL","Down","Sig"
"Gm38393",0.00144838226649529,-0.259453730518247,0.794,0.613,1,"Gm38393","MGE","24hrvs1hr_SAL","Down","Sig"
"Zdhhc20",0.00147470823174851,0.326869736800885,0.613,0.303,1,"Zdhhc20","MGE","24hrvs1hr_SAL","Up","Sig"
"Cbx5",0.00148511984070673,0.499224616066532,0.401,0.148,1,"Cbx5","MGE","24hrvs1hr_SAL","Up","Sig"
"Dzip1",0.00151350459501789,0.445932516631341,0.603,0.295,1,"Dzip1","MGE","24hrvs1hr_SAL","Up","Sig"
"Atf7",0.00155795690088549,0.602118251383407,0.439,0.178,1,"Atf7","MGE","24hrvs1hr_SAL","Up","Sig"
"Sdc3",0.00157361888096228,-1.41968543232002,0.199,0.267,1,"Sdc3","MGE","24hrvs1hr_SAL","Down","Sig"
"Esrra",0.0015861577177754,0.777888489095851,0.321,0.11,1,"Esrra","MGE","24hrvs1hr_SAL","Up","Sig"
"Nmt1",0.00159356797664273,0.352942240121252,0.362,0.144,1,"Nmt1","MGE","24hrvs1hr_SAL","Up","Sig"
"Gnb2",0.00160388918945249,-1.00937400408991,0.244,0.262,1,"Gnb2","MGE","24hrvs1hr_SAL","Down","Sig"
"Prpf4b",0.00164881274972488,0.252524622646961,0.916,0.695,1,"Prpf4b","MGE","24hrvs1hr_SAL","Up","Sig"
"Rpsa",0.00167741004838934,-0.980593372003315,0.338,0.295,1,"Rpsa","MGE","24hrvs1hr_SAL","Down","Sig"
"Stmn3",0.00173867671001736,-0.586880696332362,0.648,0.533,1,"Stmn3","MGE","24hrvs1hr_SAL","Down","Sig"
"Mme",0.00175783447643706,0.771509099380256,0.341,0.146,1,"Mme","MGE","24hrvs1hr_SAL","Up","Sig"
"Brsk2",0.00177852830705705,-0.800202354496564,0.272,0.232,1,"Brsk2","MGE","24hrvs1hr_SAL","Down","Sig"
"Cntnap5a",0.00181292672582182,0.337368394696696,0.892,0.725,1,"Cntnap5a","MGE","24hrvs1hr_SAL","Up","Sig"
"Pcnx2",0.00182757515069831,0.908604865801638,0.557,0.228,1,"Pcnx2","MGE","24hrvs1hr_SAL","Up","Sig"
"C130071C03Rik",0.00184145386991626,0.393429206679253,0.962,0.791,1,"C130071C03Rik","MGE","24hrvs1hr_SAL","Up","Sig"
"Caly",0.00185111883284326,-1.04890039915371,0.296,0.28,1,"Caly","MGE","24hrvs1hr_SAL","Down","Sig"
"Zfp536",0.0018710132882427,0.457404067432834,0.78,0.643,1,"Zfp536","MGE","24hrvs1hr_SAL","Up","Sig"
"Eif4a2",0.00191070535505812,-0.727607948804105,0.432,0.355,1,"Eif4a2","MGE","24hrvs1hr_SAL","Down","Sig"
"Pkm",0.00198438442012477,-0.830763361387073,0.282,0.265,1,"Pkm","MGE","24hrvs1hr_SAL","Down","Sig"
"C2cd2",0.00204564411737459,0.703810373443885,0.279,0.084,1,"C2cd2","MGE","24hrvs1hr_SAL","Up","Sig"
"Zbtb20",0.00208747803873972,0.307241696902913,0.564,0.432,1,"Zbtb20","MGE","24hrvs1hr_SAL","Up","Sig"
