"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj","gene","cell_type","comparison","Regulation","Viz"
"AY036118",3.13092076997782e-30,-0.620868030342431,0.964,0.952,7.84201725256345e-26,"AY036118","ExcitatoryNeuronsCA3","PTZvsSAL_1hr","Down","Sig"
"Gm42418",1.2246327910056e-22,-0.338111306455763,1,0.996,3.06733775163173e-18,"Gm42418","ExcitatoryNeuronsCA3","PTZvsSAL_1hr","Down","Sig"
"Malat1",7.38362296427118e-21,-0.229919010168757,1,1,1.849376043861e-16,"Malat1","ExcitatoryNeuronsCA3","PTZvsSAL_1hr","Down","Sig"
"Ttr",4.72165984089893e-16,-3.12097075283124,0.11,0.261,1.18263414034996e-11,"Ttr","ExcitatoryNeuronsCA3","PTZvsSAL_1hr","Down","Sig"
"Snhg11",1.7026966038253e-15,-0.302967488169247,0.986,0.974,4.26474418360122e-11,"Snhg11","ExcitatoryNeuronsCA3","PTZvsSAL_1hr","Down","Sig"
"Lars2",1.1105043958115e-14,-0.681951769249521,0.603,0.547,2.78148036018906e-10,"Lars2","ExcitatoryNeuronsCA3","PTZvsSAL_1hr","Down","Sig"
"Cwc22",4.91513984275182e-14,0.493420966401489,0.895,0.868,1.23109507641405e-09,"Cwc22","ExcitatoryNeuronsCA3","PTZvsSAL_1hr","Up","Sig"
"Cpt1c",2.43812066219278e-12,-0.879159578687937,0.598,0.619,6.10676082259425e-08,"Cpt1c","ExcitatoryNeuronsCA3","PTZvsSAL_1hr","Down","Sig"
"Snrnp70",2.51743785841198e-11,-0.616138409842434,0.893,0.848,6.30542660396448e-07,"Snrnp70","ExcitatoryNeuronsCA3","PTZvsSAL_1hr","Down","Sig"
"Meg3",3.01499981105538e-11,-0.25671296233578,1,1,7.55167002675041e-07,"Meg3","ExcitatoryNeuronsCA3","PTZvsSAL_1hr","Down","Sig"
"Actb",1.84311417428864e-10,-0.703833336303117,0.801,0.747,4.61644807234077e-06,"Actb","ExcitatoryNeuronsCA3","PTZvsSAL_1hr","Down","Sig"
"Dalrd3",5.50168578714299e-10,-0.987119252379023,0.617,0.649,1.37800723910571e-05,"Dalrd3","ExcitatoryNeuronsCA3","PTZvsSAL_1hr","Down","Sig"
"Gm12296",6.36302444051961e-10,-0.439890808936533,0.569,0.463,1.59374673161695e-05,"Gm12296","ExcitatoryNeuronsCA3","PTZvsSAL_1hr","Down","Sig"
"Nr4a3",1.68202237528643e-09,0.891008100921363,0.646,0.383,4.21296144337992e-05,"Nr4a3","ExcitatoryNeuronsCA3","PTZvsSAL_1hr","Up","Sig"
"Gm20642",4.76967751038737e-09,-0.44530832945587,0.685,0.619,0.000119466112602672,"Gm20642","ExcitatoryNeuronsCA3","PTZvsSAL_1hr","Down","Sig"
"Gm36975",5.13845840320674e-09,-0.610617800400413,0.497,0.431,0.000128702967625119,"Gm36975","ExcitatoryNeuronsCA3","PTZvsSAL_1hr","Down","Sig"
