"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj","gene","cell_type","comparison","Regulation","Viz"
"Gm42418",2.00583303954785e-63,-0.905096179431935,0.993,1,5.02401001415551e-59,"Gm42418","L56ExcitatoryNeurons","24hrvs1hr_PTZ","Down","Sig"
"Dalrd3",1.07929207269089e-36,1.55769118296437,0.77,0.425,2.70330285446888e-32,"Dalrd3","L56ExcitatoryNeurons","24hrvs1hr_PTZ","Up","Sig"
"Cacna1d",1.7379234988776e-28,0.762712823535938,0.963,0.877,4.35297698763872e-24,"Cacna1d","L56ExcitatoryNeurons","24hrvs1hr_PTZ","Up","Sig"
"Lncpint",9.63237622446686e-24,-2.0472208437644,0.483,0.671,2.41262127294221e-19,"Lncpint","L56ExcitatoryNeurons","24hrvs1hr_PTZ","Down","Sig"
"Oxr1",3.98988658461492e-23,-1.39786515181013,0.654,0.851,9.99346892848498e-19,"Oxr1","L56ExcitatoryNeurons","24hrvs1hr_PTZ","Down","Sig"
"Trpm3",1.31808066583814e-22,0.545116850091414,0.97,0.731,3.30139664372479e-18,"Trpm3","L56ExcitatoryNeurons","24hrvs1hr_PTZ","Up","Sig"
"B230209E15Rik",2.38380810384692e-22,-1.30304249531603,0.61,0.792,5.97072415770538e-18,"B230209E15Rik","L56ExcitatoryNeurons","24hrvs1hr_PTZ","Down","Sig"
"Pdzd2",4.60046438097043e-22,1.27497668088439,0.755,0.494,1.15227831350166e-17,"Pdzd2","L56ExcitatoryNeurons","24hrvs1hr_PTZ","Up","Sig"
"Agbl4",8.45270631255053e-21,-0.991164246585468,0.781,0.903,2.11714935010453e-16,"Agbl4","L56ExcitatoryNeurons","24hrvs1hr_PTZ","Down","Sig"
"Las1l",1.11067404812156e-20,1.18269964385426,0.714,0.454,2.78190528833007e-16,"Las1l","L56ExcitatoryNeurons","24hrvs1hr_PTZ","Up","Sig"
"Cacna1c",1.76306625216184e-19,0.71147564079931,0.888,0.851,4.41595204178975e-15,"Cacna1c","L56ExcitatoryNeurons","24hrvs1hr_PTZ","Up","Sig"
"Cwc22",1.24270063372466e-18,-1.03891900389445,0.658,0.733,3.11259227729016e-14,"Cwc22","L56ExcitatoryNeurons","24hrvs1hr_PTZ","Down","Sig"
"Tmem108",6.49627989706716e-18,0.7893667284653,0.874,0.695,1.62712322581841e-13,"Tmem108","L56ExcitatoryNeurons","24hrvs1hr_PTZ","Up","Sig"
"A230006K03Rik",6.58775466087488e-18,-0.892721529044815,0.472,0.731,1.65003490990933e-13,"A230006K03Rik","L56ExcitatoryNeurons","24hrvs1hr_PTZ","Down","Sig"
"Ephb2",6.90768901953477e-18,1.31373677488761,0.572,0.316,1.73016886872287e-13,"Ephb2","L56ExcitatoryNeurons","24hrvs1hr_PTZ","Up","Sig"
"Pbx1",2.66897291157434e-17,0.541748264863625,0.996,0.965,6.68497645162024e-13,"Pbx1","L56ExcitatoryNeurons","24hrvs1hr_PTZ","Up","Sig"
"Pabpn1",2.75041356221914e-17,0.793626716516312,0.822,0.659,6.88896084929028e-13,"Pabpn1","L56ExcitatoryNeurons","24hrvs1hr_PTZ","Up","Sig"
