"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj","gene","cell_type","comparison","Regulation","Viz"
"Pebp1",9.96631956478516e-07,-1.35146865760236,0.214,0.267,0.0249626406139174,"Pebp1","ExcitatoryNeuronsCA3","24hrvs1hr_SAL","Down","Sig"
"mt-Nd1",1.18857746112292e-06,-1.25452457846305,0.381,0.475,0.0297702996687457,"mt-Nd1","ExcitatoryNeuronsCA3","24hrvs1hr_SAL","Down","Sig"
"Nnat",1.19122454504176e-06,0.266199212662971,0.84,0.77,0.0298366011796609,"Nnat","ExcitatoryNeuronsCA3","24hrvs1hr_SAL","Up","Sig"
"Gria4",1.23591731730368e-06,0.298894851415477,0.793,0.643,0.0309560210465053,"Gria4","ExcitatoryNeuronsCA3","24hrvs1hr_SAL","Up","Sig"
"Tenm4",1.31518451629852e-06,0.362823726530624,0.972,0.892,0.0329414265797291,"Tenm4","ExcitatoryNeuronsCA3","24hrvs1hr_SAL","Up","Sig"
"Ptms",1.4344531816667e-06,-1.24783870373005,0.275,0.337,0.0359287488412057,"Ptms","ExcitatoryNeuronsCA3","24hrvs1hr_SAL","Down","Sig"
"Eef2",1.52017412141669e-06,-1.19415748600719,0.268,0.311,0.0380758012191237,"Eef2","ExcitatoryNeuronsCA3","24hrvs1hr_SAL","Down","Sig"
"Cntn6",1.59284193410362e-06,0.280312050899621,0.287,0.184,0.0398959119234933,"Cntn6","ExcitatoryNeuronsCA3","24hrvs1hr_SAL","Up","Sig"
"Sh3rf3",1.77709507909637e-06,0.399174940361346,0.878,0.629,0.0445109004461269,"Sh3rf3","ExcitatoryNeuronsCA3","24hrvs1hr_SAL","Up","Sig"
"Ywhab",1.80383577850586e-06,-0.919389672622266,0.402,0.373,0.0451806747442362,"Ywhab","ExcitatoryNeuronsCA3","24hrvs1hr_SAL","Down","Sig"
"mt-Nd2",1.82241663269635e-06,-1.28116785548064,0.315,0.437,0.0456460693991455,"mt-Nd2","ExcitatoryNeuronsCA3","24hrvs1hr_SAL","Down","Sig"
"Rpl38",2.34569492186189e-06,-1.23920052121473,0.287,0.319,0.0587526207078747,"Rpl38","ExcitatoryNeuronsCA3","24hrvs1hr_SAL","Down","Sig"
"Rnf112",2.54481214885993e-06,-0.655865920790549,0.664,0.619,0.0637399098924945,"Rnf112","ExcitatoryNeuronsCA3","24hrvs1hr_SAL","Down","Sig"
"Maml3",2.55205782294655e-06,0.561311203779254,0.381,0.232,0.0639213922913423,"Maml3","ExcitatoryNeuronsCA3","24hrvs1hr_SAL","Up","Sig"
"Hpca",3.06380371030564e-06,-0.737008284871655,0.292,0.285,0.0767390915320254,"Hpca","ExcitatoryNeuronsCA3","24hrvs1hr_SAL","Down","Sig"
"Cox4i1",3.26401161214527e-06,-1.23654436677987,0.365,0.425,0.0817536988494026,"Cox4i1","ExcitatoryNeuronsCA3","24hrvs1hr_SAL","Down","Sig"
"Jph4",3.42289291537042e-06,0.225255332988172,0.824,0.559,0.085733198851283,"Jph4","ExcitatoryNeuronsCA3","24hrvs1hr_SAL","Up","Sig"
"Jakmip2",5.46174826071967e-06,0.391479806709034,0.925,0.741,0.136800408686245,"Jakmip2","ExcitatoryNeuronsCA3","24hrvs1hr_SAL","Up","Sig"
"Trpc7",5.83509819458531e-06,0.81438791176088,0.299,0.126,0.146151704479778,"Trpc7","ExcitatoryNeuronsCA3","24hrvs1hr_SAL","Up","Sig"
"Gm16183",6.20730321938548e-06,0.789476871337768,0.616,0.287,0.155474323735948,"Gm16183","ExcitatoryNeuronsCA3","24hrvs1hr_SAL","Up","Sig"
"Sema6a",7.24675313878085e-06,0.397425558774205,0.607,0.351,0.181509425867044,"Sema6a","ExcitatoryNeuronsCA3","24hrvs1hr_SAL","Up","Sig"
"Vamp2",7.48962949777249e-06,-1.23293095632049,0.226,0.287,0.187592750030707,"Vamp2","ExcitatoryNeuronsCA3","24hrvs1hr_SAL","Down","Sig"
"Prdx2",7.86026797976891e-06,-0.997887605191281,0.228,0.265,0.196876132089272,"Prdx2","ExcitatoryNeuronsCA3","24hrvs1hr_SAL","Down","Sig"
"Lrba",8.09464054410773e-06,-0.274086165414832,0.821,0.695,0.202746461708266,"Lrba","ExcitatoryNeuronsCA3","24hrvs1hr_SAL","Down","Sig"
"Stmn1",8.47010418468552e-06,-1.24372721960277,0.325,0.391,0.212150699513818,"Stmn1","ExcitatoryNeuronsCA3","24hrvs1hr_SAL","Down","Sig"
"Cox6a1",1.00260504292668e-05,-1.03290938508707,0.348,0.379,0.251122485101846,"Cox6a1","ExcitatoryNeuronsCA3","24hrvs1hr_SAL","Down","Sig"
"Rpl24",1.0627703148099e-05,-1.23424024851407,0.184,0.251,0.266192080750435,"Rpl24","ExcitatoryNeuronsCA3","24hrvs1hr_SAL","Down","Sig"
"Ano3",1.10692022266819e-05,0.319728699321853,0.656,0.519,0.277250308171701,"Ano3","ExcitatoryNeuronsCA3","24hrvs1hr_SAL","Up","Sig"
"Mif",1.17360465958249e-05,-1.22325304982689,0.247,0.311,0.293952759085626,"Mif","ExcitatoryNeuronsCA3","24hrvs1hr_SAL","Down","Sig"
"mt-Atp6",1.18151537222567e-05,-1.03104023054166,0.459,0.551,0.295934155281364,"mt-Atp6","ExcitatoryNeuronsCA3","24hrvs1hr_SAL","Down","Sig"
"Ttc28",1.20327125967272e-05,0.487599920132523,0.456,0.271,0.301383352410227,"Ttc28","ExcitatoryNeuronsCA3","24hrvs1hr_SAL","Up","Sig"
"Fth1",1.21145691429702e-05,-1.06898770881506,0.304,0.325,0.303433613323974,"Fth1","ExcitatoryNeuronsCA3","24hrvs1hr_SAL","Down","Sig"
"Camk2b",1.27355582499947e-05,-0.354185932809231,0.859,0.707,0.318987527487616,"Camk2b","ExcitatoryNeuronsCA3","24hrvs1hr_SAL","Down","Sig"
"Ubr3",1.34082772334189e-05,-0.292816227614872,0.894,0.836,0.335837119865443,"Ubr3","ExcitatoryNeuronsCA3","24hrvs1hr_SAL","Down","Sig"
"Usp22",1.39252448339527e-05,-0.840561035458709,0.487,0.445,0.348785607356012,"Usp22","ExcitatoryNeuronsCA3","24hrvs1hr_SAL","Down","Sig"
"Greb1l",1.53346042525111e-05,0.395409738759291,0.492,0.283,0.384085832712645,"Greb1l","ExcitatoryNeuronsCA3","24hrvs1hr_SAL","Up","Sig"
"Sema3c",1.65600297090448e-05,0.39974440255594,0.504,0.214,0.414779064122445,"Sema3c","ExcitatoryNeuronsCA3","24hrvs1hr_SAL","Up","Sig"
"mt-Nd4",1.75188831329248e-05,-1.27259436501037,0.313,0.407,0.438795465830366,"mt-Nd4","ExcitatoryNeuronsCA3","24hrvs1hr_SAL","Down","Sig"
"Pcmtd1",1.7922494726681e-05,0.503303672301125,0.798,0.509,0.448904725419178,"Pcmtd1","ExcitatoryNeuronsCA3","24hrvs1hr_SAL","Up","Sig"
"Ldha",1.88546776600082e-05,-1.36134471027035,0.233,0.277,0.472253111350226,"Ldha","ExcitatoryNeuronsCA3","24hrvs1hr_SAL","Down","Sig"
"Cyp4x1",2.01110160723497e-05,0.561370064335083,0.334,0.136,0.503720619564143,"Cyp4x1","ExcitatoryNeuronsCA3","24hrvs1hr_SAL","Up","Sig"
"Cox8a",2.02668339279547e-05,-1.07772282892368,0.301,0.369,0.507623389393481,"Cox8a","ExcitatoryNeuronsCA3","24hrvs1hr_SAL","Down","Sig"
"Apba1",2.09545720771136e-05,0.374466822596067,0.784,0.525,0.524849166815465,"Apba1","ExcitatoryNeuronsCA3","24hrvs1hr_SAL","Up","Sig"
"Htr2c",2.13289550160792e-05,0.411747515481089,0.365,0.305,0.534226336287737,"Htr2c","ExcitatoryNeuronsCA3","24hrvs1hr_SAL","Up","Sig"
"A830082K12Rik",2.24650379659488e-05,0.416197412422574,0.494,0.253,0.562681805933119,"A830082K12Rik","ExcitatoryNeuronsCA3","24hrvs1hr_SAL","Up","Sig"
"Mtch1",2.71503627076897e-05,-1.18205305515566,0.273,0.305,0.680035134739503,"Mtch1","ExcitatoryNeuronsCA3","24hrvs1hr_SAL","Down","Sig"
"Atp1b1",2.74259703401153e-05,-0.693024006092737,0.885,0.828,0.686938279108869,"Atp1b1","ExcitatoryNeuronsCA3","24hrvs1hr_SAL","Down","Sig"
"Tnrc6a",3.1485385313399e-05,0.214632477192748,0.769,0.487,0.788614445944704,"Tnrc6a","ExcitatoryNeuronsCA3","24hrvs1hr_SAL","Up","Sig"
