"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj","gene","cell_type","comparison","Regulation","Viz"
"Gm42418",1.32648282762024e-115,-0.835151401523384,0.993,1,3.32244153834041e-111,"Gm42418","ExcitatoryNeuronsCA3","24hrvs1hr_PTZ","Down","Sig"
"Meg3",2.03550443972782e-63,0.497082224568544,0.998,1,5.09832797018627e-59,"Meg3","ExcitatoryNeuronsCA3","24hrvs1hr_PTZ","Up","Sig"
"Dalrd3",7.4170985170322e-52,1.46638965974889,0.835,0.617,1.85776066556106e-47,"Dalrd3","ExcitatoryNeuronsCA3","24hrvs1hr_PTZ","Up","Sig"
"Cpt1c",1.71010343892277e-50,1.32400463814018,0.804,0.598,4.28329608346986e-46,"Cpt1c","ExcitatoryNeuronsCA3","24hrvs1hr_PTZ","Up","Sig"
"Prpf4b",7.97235317354736e-50,1.00266330855724,0.896,0.824,1.99683529937841e-45,"Prpf4b","ExcitatoryNeuronsCA3","24hrvs1hr_PTZ","Up","Sig"
"Cwc22",1.58120335285252e-45,-1.37323159951725,0.63,0.895,3.9604400378897e-41,"Cwc22","ExcitatoryNeuronsCA3","24hrvs1hr_PTZ","Down","Sig"
"AY036118",3.42516595902535e-38,-0.751101686691455,0.872,0.964,8.5790131775708e-34,"AY036118","ExcitatoryNeuronsCA3","24hrvs1hr_PTZ","Down","Sig"
"Taco1",1.34132377467547e-31,1.62211113705372,0.449,0.244,3.35961365842965e-27,"Taco1","ExcitatoryNeuronsCA3","24hrvs1hr_PTZ","Up","Sig"
"Ahi1",3.91894600109535e-30,0.590722139400818,0.985,0.986,9.81578404894352e-26,"Ahi1","ExcitatoryNeuronsCA3","24hrvs1hr_PTZ","Up","Sig"
"Malat1",2.32138348986733e-29,0.473024600215656,1,1,5.8143692270707e-25,"Malat1","ExcitatoryNeuronsCA3","24hrvs1hr_PTZ","Up","Sig"
"Ddx5",5.16774881261067e-27,0.664690773958893,0.967,0.942,1.2943660450946e-22,"Ddx5","ExcitatoryNeuronsCA3","24hrvs1hr_PTZ","Up","Sig"
"Atp6v0c",7.23074143748555e-27,-0.770196200449754,0.526,0.798,1.81108380784701e-22,"Atp6v0c","ExcitatoryNeuronsCA3","24hrvs1hr_PTZ","Down","Sig"
"Leng9",9.33911188578654e-27,1.44656935043692,0.529,0.304,2.33916735403295e-22,"Leng9","ExcitatoryNeuronsCA3","24hrvs1hr_PTZ","Up","Sig"
"Ppia",1.73887237231285e-26,-0.858479946054929,0.502,0.791,4.355353630932e-22,"Ppia","ExcitatoryNeuronsCA3","24hrvs1hr_PTZ","Down","Sig"
"Hsp90aa1",3.0341016666313e-26,-0.924780469498825,0.496,0.784,7.59951444441143e-22,"Hsp90aa1","ExcitatoryNeuronsCA3","24hrvs1hr_PTZ","Down","Sig"
"Prrt1",7.50206276005638e-26,1.38284197885361,0.509,0.331,1.87904165951132e-21,"Prrt1","ExcitatoryNeuronsCA3","24hrvs1hr_PTZ","Up","Sig"
"Akt3",8.34308684039291e-26,-0.465534985599843,0.971,0.997,2.08969296091321e-21,"Akt3","ExcitatoryNeuronsCA3","24hrvs1hr_PTZ","Down","Sig"
"Snrnp70",9.77642293856182e-26,0.717492435610309,0.907,0.893,2.44870065342158e-21,"Snrnp70","ExcitatoryNeuronsCA3","24hrvs1hr_PTZ","Up","Sig"
"Pabpn1",1.03224951757195e-25,0.811135177809432,0.903,0.827,2.58547536666246e-21,"Pabpn1","ExcitatoryNeuronsCA3","24hrvs1hr_PTZ","Up","Sig"
"Tuba1a",1.60465632202878e-24,-0.639384085264263,0.857,0.956,4.01918268978548e-20,"Tuba1a","ExcitatoryNeuronsCA3","24hrvs1hr_PTZ","Down","Sig"
"Nbea",3.65495535900819e-23,-0.385948630352511,0.993,0.997,9.15456668770781e-19,"Nbea","ExcitatoryNeuronsCA3","24hrvs1hr_PTZ","Down","Sig"
"Fhl1",6.31627358235487e-20,0.955956236069154,0.729,0.616,1.58203704417242e-15,"Fhl1","ExcitatoryNeuronsCA3","24hrvs1hr_PTZ","Up","Sig"
"Gm20754",2.9516735507427e-19,-0.596443192246356,0.938,0.981,7.39305674254525e-15,"Gm20754","ExcitatoryNeuronsCA3","24hrvs1hr_PTZ","Down","Sig"
"Son",6.08278082844752e-19,0.573053900774607,0.919,0.914,1.52355411410125e-14,"Son","ExcitatoryNeuronsCA3","24hrvs1hr_PTZ","Up","Sig"
"Aldoa",5.80944510798216e-18,-0.895311681831177,0.315,0.596,1.45509171619629e-13,"Aldoa","ExcitatoryNeuronsCA3","24hrvs1hr_PTZ","Down","Sig"
"Gm36975",2.86244538249897e-17,0.872033720006203,0.586,0.497,7.16956694954518e-13,"Gm36975","ExcitatoryNeuronsCA3","24hrvs1hr_PTZ","Up","Sig"
"Cfl1",3.42140011101816e-17,-1.1190337894177,0.286,0.556,8.56958085806718e-13,"Cfl1","ExcitatoryNeuronsCA3","24hrvs1hr_PTZ","Down","Sig"
"4921511C10Rik",3.78370357044793e-17,1.25502266028279,0.427,0.277,9.47704233290092e-13,"4921511C10Rik","ExcitatoryNeuronsCA3","24hrvs1hr_PTZ","Up","Sig"
"Gapdh",4.22668623860861e-17,-0.848558751450523,0.357,0.637,1.0586581021843e-12,"Gapdh","ExcitatoryNeuronsCA3","24hrvs1hr_PTZ","Down","Sig"
"Tubb2b",5.75290177306137e-17,-0.722917948263403,0.564,0.764,1.44092930709868e-12,"Tubb2b","ExcitatoryNeuronsCA3","24hrvs1hr_PTZ","Down","Sig"
"Gphn",9.21388932381273e-17,-0.371858230580346,0.965,0.99,2.30780285893537e-12,"Gphn","ExcitatoryNeuronsCA3","24hrvs1hr_PTZ","Down","Sig"
"Pigk",1.06112364330476e-16,0.563526121480543,0.751,0.752,2.65779638938542e-12,"Pigk","ExcitatoryNeuronsCA3","24hrvs1hr_PTZ","Up","Sig"
"Actg1",1.31938175287008e-16,-0.726603260546555,0.513,0.765,3.30465547641368e-12,"Actg1","ExcitatoryNeuronsCA3","24hrvs1hr_PTZ","Down","Sig"
"Nlgn1",3.8258725884785e-16,-0.262795412597141,1,0.999,9.5826630723621e-12,"Nlgn1","ExcitatoryNeuronsCA3","24hrvs1hr_PTZ","Down","Sig"
"Dynlt1a",3.85239349455035e-16,1.58228119253239,0.346,0.189,9.64908998580025e-12,"Dynlt1a","ExcitatoryNeuronsCA3","24hrvs1hr_PTZ","Up","Sig"
"Ube3a",6.41176578114229e-16,0.367668356543675,0.914,0.958,1.60595497520271e-11,"Ube3a","ExcitatoryNeuronsCA3","24hrvs1hr_PTZ","Up","Sig"
"Gm20642",7.40046658511416e-16,0.649166059224851,0.718,0.685,1.85359486557354e-11,"Gm20642","ExcitatoryNeuronsCA3","24hrvs1hr_PTZ","Up","Sig"
"Las1l",5.34390565234102e-15,0.724240290080268,0.696,0.606,1.33848804874186e-10,"Las1l","ExcitatoryNeuronsCA3","24hrvs1hr_PTZ","Up","Sig"
"Ckb",7.05968400214569e-15,-0.703959926740346,0.385,0.644,1.76823905201743e-10,"Ckb","ExcitatoryNeuronsCA3","24hrvs1hr_PTZ","Down","Sig"
"Serinc1",1.26580911815057e-14,-0.607998030847334,0.522,0.769,3.17047209823173e-10,"Serinc1","ExcitatoryNeuronsCA3","24hrvs1hr_PTZ","Down","Sig"
"Ptbp2",2.05253070437397e-14,-0.547877850419318,0.848,0.959,5.14097365524547e-10,"Ptbp2","ExcitatoryNeuronsCA3","24hrvs1hr_PTZ","Down","Sig"
"Rab3a",3.87705600047212e-14,-0.898156990266282,0.189,0.43,9.71086216438251e-10,"Rab3a","ExcitatoryNeuronsCA3","24hrvs1hr_PTZ","Down","Sig"
"Cnot3",4.48268049962709e-14,0.912498288661376,0.416,0.286,1.1227769847416e-09,"Cnot3","ExcitatoryNeuronsCA3","24hrvs1hr_PTZ","Up","Sig"
"Slc24a5",4.66178178991795e-14,1.29932582491286,0.319,0.196,1.16763648492075e-09,"Slc24a5","ExcitatoryNeuronsCA3","24hrvs1hr_PTZ","Up","Sig"
"Khdrbs3",4.83606589089065e-14,-0.423694064334694,0.943,0.985,1.21128942369138e-09,"Khdrbs3","ExcitatoryNeuronsCA3","24hrvs1hr_PTZ","Down","Sig"
"Atp6v0b",6.34068744171026e-14,0.511964163094182,0.914,0.893,1.58815198352517e-09,"Atp6v0b","ExcitatoryNeuronsCA3","24hrvs1hr_PTZ","Up","Sig"
"Tubb2a",6.48553660934042e-14,-0.510258002006432,0.692,0.837,1.62443235454149e-09,"Tubb2a","ExcitatoryNeuronsCA3","24hrvs1hr_PTZ","Down","Sig"
"Mast1",6.82767297092137e-14,0.80982004234938,0.656,0.543,1.71012724902668e-09,"Mast1","ExcitatoryNeuronsCA3","24hrvs1hr_PTZ","Up","Sig"
"Gm4258",7.6076146865102e-14,0.399145225138543,0.769,0.796,1.90547925053021e-09,"Gm4258","ExcitatoryNeuronsCA3","24hrvs1hr_PTZ","Up","Sig"
"Rps10",8.4327462511277e-14,-0.854951822719901,0.176,0.398,2.11214995351995e-09,"Rps10","ExcitatoryNeuronsCA3","24hrvs1hr_PTZ","Down","Sig"
