"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj","gene","cell_type","comparison","Regulation","Viz"
"Cwc22",5.07013660707646e-42,-1.32920847885803,0.658,0.964,1.26991711597444e-37,"Cwc22","L56ExcitatoryNeurons","PTZvsSAL_24hr","Down","Sig"
"mt-Nd1",2.85183456147249e-19,1.84443544191729,0.695,0.437,7.14299002612015e-15,"mt-Nd1","L56ExcitatoryNeurons","PTZvsSAL_24hr","Up","Sig"
"mt-Co3",2.37740318655709e-18,1.5137986189745,0.788,0.595,5.95468176136955e-14,"mt-Co3","L56ExcitatoryNeurons","PTZvsSAL_24hr","Up","Sig"
"mt-Co2",1.95482942957169e-15,1.66597190563633,0.751,0.519,4.89626127224822e-11,"mt-Co2","L56ExcitatoryNeurons","PTZvsSAL_24hr","Up","Sig"
"mt-Co1",5.69214416403456e-14,1.48653188613896,0.688,0.493,1.42571134876574e-09,"mt-Co1","L56ExcitatoryNeurons","PTZvsSAL_24hr","Up","Sig"
"mt-Cytb",2.30671213722157e-12,1.58586642220484,0.532,0.313,5.77762189009887e-08,"mt-Cytb","L56ExcitatoryNeurons","PTZvsSAL_24hr","Up","Sig"
"mt-Atp6",6.3695186763479e-12,1.24392207143611,0.706,0.578,1.59537334286486e-07,"mt-Atp6","L56ExcitatoryNeurons","PTZvsSAL_24hr","Up","Sig"
"mt-Nd2",6.46531383863938e-11,1.56433745750375,0.543,0.32,1.61936715716401e-06,"mt-Nd2","L56ExcitatoryNeurons","PTZvsSAL_24hr","Up","Sig"
"Hs6st3",1.42179572862722e-10,0.973981473392364,0.543,0.43,3.56117176149259e-06,"Hs6st3","L56ExcitatoryNeurons","PTZvsSAL_24hr","Up","Sig"
"mt-Nd4",3.27168151872027e-10,1.46726447182034,0.52,0.32,8.19458069993865e-06,"mt-Nd4","L56ExcitatoryNeurons","PTZvsSAL_24hr","Up","Sig"
"Hsp90ab1",9.44160344149757e-10,0.981500426469853,0.61,0.522,2.3648384139919e-05,"Hsp90ab1","L56ExcitatoryNeurons","PTZvsSAL_24hr","Up","Sig"
"Gm47283",1.61628194173916e-09,0.79568206130437,0.658,0.638,4.04830137947408e-05,"Gm47283","L56ExcitatoryNeurons","PTZvsSAL_24hr","Up","Sig"
"Dmd",1.73194950944639e-09,-0.474131185370497,0.922,0.995,4.33801393631036e-05,"Dmd","L56ExcitatoryNeurons","PTZvsSAL_24hr","Down","Sig"
"Gm42418",2.61913034440695e-09,-0.276591684019873,0.993,1,6.56013577363608e-05,"Gm42418","L56ExcitatoryNeurons","PTZvsSAL_24hr","Down","Sig"
"Tubb2a",4.4472679557679e-09,1.10515744183668,0.636,0.519,0.000111390720488119,"Tubb2a","L56ExcitatoryNeurons","PTZvsSAL_24hr","Up","Sig"
"Spock1",7.28099884544477e-09,-1.05783895689446,0.528,0.74,0.000182367178081855,"Spock1","L56ExcitatoryNeurons","PTZvsSAL_24hr","Down","Sig"
"Srrm2",2.23791685828429e-08,0.495122338161184,0.792,0.803,0.000560531035494466,"Srrm2","L56ExcitatoryNeurons","PTZvsSAL_24hr","Up","Sig"
"5730522E02Rik",4.94080219684849e-08,0.410077011224837,0.993,0.956,0.00123752272624464,"5730522E02Rik","L56ExcitatoryNeurons","PTZvsSAL_24hr","Up","Sig"
"Sdk1",6.67115326699542e-08,-1.7808815600791,0.364,0.527,0.00167092375878434,"Sdk1","L56ExcitatoryNeurons","PTZvsSAL_24hr","Down","Sig"
"Tshz2",7.4051633799352e-08,0.632121325886223,0.558,0.342,0.00185477127177237,"Tshz2","L56ExcitatoryNeurons","PTZvsSAL_24hr","Up","Sig"
"Magi2",7.94040688772303e-08,-0.307769139819496,0.978,1,0.00198883371316799,"Magi2","L56ExcitatoryNeurons","PTZvsSAL_24hr","Down","Sig"
"Kctd8",2.39187138686928e-07,-1.24268105444992,0.212,0.451,0.00599092026269147,"Kctd8","L56ExcitatoryNeurons","PTZvsSAL_24hr","Down","Sig"
"Snrnp70",2.96169933210125e-07,0.516117186506005,0.881,0.91,0.00741816831711401,"Snrnp70","L56ExcitatoryNeurons","PTZvsSAL_24hr","Up","Sig"
"Adgrl2",3.15710405561778e-07,-0.494134240502062,0.465,0.731,0.00790759852810585,"Adgrl2","L56ExcitatoryNeurons","PTZvsSAL_24hr","Down","Sig"
"Sptbn4",3.40579883202045e-07,0.605249614738413,0.602,0.573,0.00853050433456162,"Sptbn4","L56ExcitatoryNeurons","PTZvsSAL_24hr","Up","Sig"
"Htr1f",5.05026796399132e-07,-0.793905947392473,0.468,0.704,0.0126494061694091,"Htr1f","L56ExcitatoryNeurons","PTZvsSAL_24hr","Down","Sig"
"Actb",9.21714550914371e-07,0.852780876753243,0.569,0.483,0.0230861843567523,"Actb","L56ExcitatoryNeurons","PTZvsSAL_24hr","Up","Sig"
"Las1l",1.31908015121679e-06,0.60001595406371,0.714,0.721,0.0330390005475269,"Las1l","L56ExcitatoryNeurons","PTZvsSAL_24hr","Up","Sig"
"Plcxd3",1.45290441905935e-06,0.841778401824054,0.554,0.425,0.0363908969841795,"Plcxd3","L56ExcitatoryNeurons","PTZvsSAL_24hr","Up","Sig"
"Col23a1",1.58089944432341e-06,-1.23294451420919,0.145,0.323,0.0395967883819684,"Col23a1","L56ExcitatoryNeurons","PTZvsSAL_24hr","Down","Sig"
