"","ID","Description","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","geneID","Count","log_p_adj","GeneRatio_numeric","BgRatio_numeric","Fold_enrichment","score","cell_type","comparison"
"GO:0000375","GO:0000375","RNA splicing, via transesterification reactions","2/2","264/17643",0.000223069104329547,0.00356910566927276,NA,"Cwc22/Malat1",2,2.44744059384801,1,0.0149634415915661,66.8295454545455,163.561342413865,"OPCs","PTZvsSAL_1hr"
"GO:0000377","GO:0000377","RNA splicing, via transesterification reactions with bulged adenosine as nucleophile","2/2","264/17643",0.000223069104329547,0.00356910566927276,NA,"Cwc22/Malat1",2,2.44744059384801,1,0.0149634415915661,66.8295454545455,163.561342413865,"OPCs","PTZvsSAL_1hr"
"GO:0000398","GO:0000398","mRNA splicing, via spliceosome","2/2","264/17643",0.000223069104329547,0.00356910566927276,NA,"Cwc22/Malat1",2,2.44744059384801,1,0.0149634415915661,66.8295454545455,163.561342413865,"OPCs","PTZvsSAL_1hr"
"GO:0008380","GO:0008380","RNA splicing","2/2","406/17643",0.000528275907721331,0.0084524145235413,NA,"Cwc22/Malat1",2,2.07301921241573,1,0.0230119594173327,43.4556650246305,90.0844284843615,"OPCs","PTZvsSAL_1hr"
"GO:0006397","GO:0006397","mRNA processing","2/2","454/17643",0.000660744874620108,0.0105719179939217,NA,"Cwc22/Malat1",2,1.97584621433766,1,0.0257325851612538,38.8612334801762,76.7838210562981,"OPCs","PTZvsSAL_1hr"
"GO:2000288","GO:2000288","positive regulation of myoblast proliferation","1/2","14/17643",0.00158644695966315,0.0253831513546103,NA,"Malat1",1,1.59545446061182,0.5,0.000793515841976988,630.107142857143,1005.3072517348,"OPCs","PTZvsSAL_1hr"
"GO:2000291","GO:2000291","regulation of myoblast proliferation","1/2","18/17643",0.00203948620006655,0.0326317792010649,NA,"Malat1",1,1.48635924628141,0.5,0.00102023465397041,490.083333333333,728.439893948415,"OPCs","PTZvsSAL_1hr"
"GO:0051450","GO:0051450","myoblast proliferation","1/2","23/17643",0.00260564067588387,0.0416902508141419,NA,"Malat1",1,1.37996549209198,0.5,0.00130363316896219,383.54347826087,529.276764716929,"OPCs","PTZvsSAL_1hr"
