"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj","gene","cell_type","comparison","Regulation"
"Tbc1d32",1.47560265144652e-06,-0.324954540954264,0.262,0.422,0.036959419610781,"Tbc1d32","L45ExcitatoryNeurons","PTZvsSAL_24hr","Down"
"Rsf1",1.47562864913965e-06,-0.37540822594361,0.407,0.605,0.0369600707750008,"Rsf1","L45ExcitatoryNeurons","PTZvsSAL_24hr","Down"
"Pde10a",1.47638211899528e-06,-0.431483914307262,0.534,0.692,0.0369789429344747,"Pde10a","L45ExcitatoryNeurons","PTZvsSAL_24hr","Down"
"Rbpj",1.60177250613038e-06,-0.635585016304072,0.178,0.319,0.0401195959610476,"Rbpj","L45ExcitatoryNeurons","PTZvsSAL_24hr","Down"
"Nol10",1.67044971451698e-06,-0.502126103218928,0.164,0.302,0.0418397539995068,"Nol10","L45ExcitatoryNeurons","PTZvsSAL_24hr","Down"
"Catspere2",1.70396485231396e-06,-0.841154941323042,0.15,0.274,0.0426792076559078,"Catspere2","L45ExcitatoryNeurons","PTZvsSAL_24hr","Down"
"Clasrp",1.75208579413117e-06,-0.382988262093848,0.208,0.361,0.0438844928856035,"Clasrp","L45ExcitatoryNeurons","PTZvsSAL_24hr","Down"
"Nfx1",1.77198615255814e-06,-0.338310225113001,0.349,0.549,0.0443829371631236,"Nfx1","L45ExcitatoryNeurons","PTZvsSAL_24hr","Down"
"Ppm1l",1.91039349944289e-06,-0.380685916018661,0.454,0.637,0.0478496259805461,"Ppm1l","L45ExcitatoryNeurons","PTZvsSAL_24hr","Down"
"Npas2",1.93446256105752e-06,-0.451769528171477,0.363,0.535,0.0484524837668077,"Npas2","L45ExcitatoryNeurons","PTZvsSAL_24hr","Down"
