"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj","gene","cell_type","comparison","Regulation"
"Cacna1a",1.53826390652748e-08,0.415448789789379,0.777,0.534,0.000385288960667939,"Cacna1a","ExcitatoryNeuronsMatureDG","24hrvs1hr_SAL","Up"
"Me3",1.60144272769392e-08,0.511395614721406,0.477,0.255,0.000401113360005497,"Me3","ExcitatoryNeuronsMatureDG","24hrvs1hr_SAL","Up"
"Fam110b",1.61501085495078e-08,0.545828484381866,0.416,0.203,0.000404511768839521,"Fam110b","ExcitatoryNeuronsMatureDG","24hrvs1hr_SAL","Up"
"Cdh8",1.73632190372861e-08,0.400902919377277,0.902,0.69,0.000434896547226904,"Cdh8","ExcitatoryNeuronsMatureDG","24hrvs1hr_SAL","Up"
"Mlip",2.04562439299423e-08,0.426933070998629,0.707,0.477,0.000512367541713266,"Mlip","ExcitatoryNeuronsMatureDG","24hrvs1hr_SAL","Up"
"Cep112",2.07326200492375e-08,0.554202302597875,0.559,0.328,0.000519289934373253,"Cep112","ExcitatoryNeuronsMatureDG","24hrvs1hr_SAL","Up"
"Ntrk3",2.60813965893785e-08,0.287146516717855,0.987,0.914,0.000653260740374164,"Ntrk3","ExcitatoryNeuronsMatureDG","24hrvs1hr_SAL","Up"
"L1cam",2.76366355053991e-08,0.506142286939687,0.379,0.182,0.000692214809503732,"L1cam","ExcitatoryNeuronsMatureDG","24hrvs1hr_SAL","Up"
"Bbip1",2.90508529722873e-08,0.792607660000071,0.264,0.104,0.000727636714396879,"Bbip1","ExcitatoryNeuronsMatureDG","24hrvs1hr_SAL","Up"
"Chst11",3.1509002521906e-08,0.619054664123103,0.348,0.161,0.000789205986166179,"Chst11","ExcitatoryNeuronsMatureDG","24hrvs1hr_SAL","Up"
"Zfp704",3.16231834647584e-08,0.418392177255085,0.428,0.211,0.000792065876241804,"Zfp704","ExcitatoryNeuronsMatureDG","24hrvs1hr_SAL","Up"
"Plxdc2",3.34339899437914e-08,0.386179004145154,0.595,0.354,0.000837421146122143,"Plxdc2","ExcitatoryNeuronsMatureDG","24hrvs1hr_SAL","Up"
"Prkar2b",3.40461239516841e-08,0.626456109884019,0.331,0.148,0.000852753266617832,"Prkar2b","ExcitatoryNeuronsMatureDG","24hrvs1hr_SAL","Up"
"Mtif2",3.63884622344849e-08,0.705683351113564,0.256,0.099,0.000911421813587144,"Mtif2","ExcitatoryNeuronsMatureDG","24hrvs1hr_SAL","Up"
"Tgfbr1",3.77749653796942e-08,0.444980473653363,0.423,0.214,0.000946149557865201,"Tgfbr1","ExcitatoryNeuronsMatureDG","24hrvs1hr_SAL","Up"
"Gm47591",4.03522018220816e-08,0.765158286523326,0.256,0.102,0.00101070159903768,"Gm47591","ExcitatoryNeuronsMatureDG","24hrvs1hr_SAL","Up"
"Hdac8",4.06579391806039e-08,0.591274563309022,0.323,0.143,0.00101835940265659,"Hdac8","ExcitatoryNeuronsMatureDG","24hrvs1hr_SAL","Up"
"Spred1",4.06692739435839e-08,0.677775360678153,0.259,0.102,0.00101864330446495,"Spred1","ExcitatoryNeuronsMatureDG","24hrvs1hr_SAL","Up"
"Mapk8",4.15410160259849e-08,0.541479867653141,0.339,0.154,0.00104047782840284,"Mapk8","ExcitatoryNeuronsMatureDG","24hrvs1hr_SAL","Up"
"Gm16183",4.21899294853373e-08,0.489914046695451,0.282,0.115,0.00105673116381924,"Gm16183","ExcitatoryNeuronsMatureDG","24hrvs1hr_SAL","Up"
"Fndc1",4.22091527847297e-08,0.358636857878182,0.318,0.141,0.00105721264979912,"Fndc1","ExcitatoryNeuronsMatureDG","24hrvs1hr_SAL","Up"
"Smpd3",4.28661752592174e-08,0.480311942032129,0.405,0.203,0.00107366909171762,"Smpd3","ExcitatoryNeuronsMatureDG","24hrvs1hr_SAL","Up"
"Kcnt2",4.33989847909028e-08,0.357113106469769,0.897,0.755,0.00108701437205774,"Kcnt2","ExcitatoryNeuronsMatureDG","24hrvs1hr_SAL","Up"
"Rap1gap2",4.58945857625366e-08,0.522619460905603,0.359,0.167,0.00114952168959425,"Rap1gap2","ExcitatoryNeuronsMatureDG","24hrvs1hr_SAL","Up"
"Shtn1",4.78005902912019e-08,0.359455417044788,0.543,0.284,0.00119726138502373,"Shtn1","ExcitatoryNeuronsMatureDG","24hrvs1hr_SAL","Up"
"Caln1",4.8107640465614e-08,0.362148157760275,0.825,0.586,0.00120495207074224,"Caln1","ExcitatoryNeuronsMatureDG","24hrvs1hr_SAL","Up"
"Phactr1",4.95037940898545e-08,0.416090644027679,0.849,0.607,0.00123992153056859,"Phactr1","ExcitatoryNeuronsMatureDG","24hrvs1hr_SAL","Up"
"Nck2",5.06355654248719e-08,0.511147572588279,0.395,0.195,0.00126826900719677,"Nck2","ExcitatoryNeuronsMatureDG","24hrvs1hr_SAL","Up"
"Klf8",5.1524739071715e-08,0.663358874415441,0.369,0.182,0.00129054013952925,"Klf8","ExcitatoryNeuronsMatureDG","24hrvs1hr_SAL","Up"
"Fat4",5.17482327363107e-08,0.419098137929145,0.618,0.367,0.00129613798534637,"Fat4","ExcitatoryNeuronsMatureDG","24hrvs1hr_SAL","Up"
"Nckap5",5.24220125909165e-08,0.591016162605945,0.451,0.24,0.00131301414936469,"Nckap5","ExcitatoryNeuronsMatureDG","24hrvs1hr_SAL","Up"
"5330417C22Rik",5.7134382802688e-08,0.63107826348988,0.289,0.122,0.00143104488605893,"5330417C22Rik","ExcitatoryNeuronsMatureDG","24hrvs1hr_SAL","Up"
"Magi1",5.74265023732715e-08,0.446717021306332,0.731,0.492,0.00143836160494333,"Magi1","ExcitatoryNeuronsMatureDG","24hrvs1hr_SAL","Up"
"Slc35f1",5.87419865592444e-08,0.632971736086847,0.42,0.227,0.00147131053734939,"Slc35f1","ExcitatoryNeuronsMatureDG","24hrvs1hr_SAL","Up"
"Adamts18",6.03988348453433e-08,0.496733299134443,0.413,0.211,0.00151280961637131,"Adamts18","ExcitatoryNeuronsMatureDG","24hrvs1hr_SAL","Up"
"Pigk",6.20409369224833e-08,0.351583278203767,0.682,0.414,0.00155393934709744,"Pigk","ExcitatoryNeuronsMatureDG","24hrvs1hr_SAL","Up"
"Irs1",6.3552343588704e-08,0.441242841972434,0.343,0.156,0.00159179554986627,"Irs1","ExcitatoryNeuronsMatureDG","24hrvs1hr_SAL","Up"
"D130043K22Rik",6.45448995975353e-08,0.73880940787501,0.262,0.107,0.00161665610021947,"D130043K22Rik","ExcitatoryNeuronsMatureDG","24hrvs1hr_SAL","Up"
"Lrch1",7.47562425734758e-08,0.401493471014682,0.528,0.284,0.00187241960773785,"Lrch1","ExcitatoryNeuronsMatureDG","24hrvs1hr_SAL","Up"
"Lcor",7.66015513246401e-08,0.402578572270081,0.551,0.31,0.00191863905602826,"Lcor","ExcitatoryNeuronsMatureDG","24hrvs1hr_SAL","Up"
"Ubac2",8.30407276795514e-08,0.694970453383523,0.315,0.143,0.00207992110618973,"Ubac2","ExcitatoryNeuronsMatureDG","24hrvs1hr_SAL","Up"
"Dock9",8.53245092946618e-08,0.45237950886266,0.636,0.385,0.00213712298430339,"Dock9","ExcitatoryNeuronsMatureDG","24hrvs1hr_SAL","Up"
"Bcr",9.22552140067948e-08,0.688673192171741,0.256,0.104,0.00231071634522819,"Bcr","ExcitatoryNeuronsMatureDG","24hrvs1hr_SAL","Up"
"Dmtf1",9.3004958406496e-08,0.559594386580393,0.282,0.12,0.00232949519320751,"Dmtf1","ExcitatoryNeuronsMatureDG","24hrvs1hr_SAL","Up"
"Desi2",9.33864746565391e-08,0.568106113823972,0.331,0.151,0.00233905103072234,"Desi2","ExcitatoryNeuronsMatureDG","24hrvs1hr_SAL","Up"
"Fgf13",9.41179887275049e-08,0.243990067719685,0.657,0.404,0.00235737326365781,"Fgf13","ExcitatoryNeuronsMatureDG","24hrvs1hr_SAL","Up"
"Micu1",9.42799895996364e-08,0.561767225627519,0.333,0.154,0.00236143089950209,"Micu1","ExcitatoryNeuronsMatureDG","24hrvs1hr_SAL","Up"
"Kif26b",9.58150094167343e-08,0.348327647505876,0.707,0.451,0.00239987854086094,"Kif26b","ExcitatoryNeuronsMatureDG","24hrvs1hr_SAL","Up"
"Rnf217",9.59696426805879e-08,0.356905060254281,0.351,0.167,0.00240375164022068,"Rnf217","ExcitatoryNeuronsMatureDG","24hrvs1hr_SAL","Up"
"Dcc",9.69169042846883e-08,0.350449339397912,0.992,0.93,0.00242747770161859,"Dcc","ExcitatoryNeuronsMatureDG","24hrvs1hr_SAL","Up"
"Dync1i1",9.87736820762694e-08,0.331831211022074,0.73,0.477,0.00247398441496432,"Dync1i1","ExcitatoryNeuronsMatureDG","24hrvs1hr_SAL","Up"
"Zswim6",1.01427020664362e-07,0.398686602517041,0.59,0.341,0.00254044258658028,"Zswim6","ExcitatoryNeuronsMatureDG","24hrvs1hr_SAL","Up"
"Gnai1",1.08595707833662e-07,0.6818186928816,0.315,0.146,0.00271999669410972,"Gnai1","ExcitatoryNeuronsMatureDG","24hrvs1hr_SAL","Up"
"Safb",1.21144883834009e-07,0.436961953148307,0.343,0.156,0.00303431590539043,"Safb","ExcitatoryNeuronsMatureDG","24hrvs1hr_SAL","Up"
"Kcnn2",1.21587918590675e-07,0.457900828410555,0.418,0.214,0.00304541259694063,"Kcnn2","ExcitatoryNeuronsMatureDG","24hrvs1hr_SAL","Up"
"Rapgef1",1.23178802831491e-07,0.473241094733976,0.295,0.13,0.00308525947452035,"Rapgef1","ExcitatoryNeuronsMatureDG","24hrvs1hr_SAL","Up"
"Apbb2",1.25758956890582e-07,0.497203274333433,0.48,0.263,0.00314988459323841,"Apbb2","ExcitatoryNeuronsMatureDG","24hrvs1hr_SAL","Up"
"Dscam",1.29445312646189e-07,0.266960050780776,0.951,0.857,0.00324221674584911,"Dscam","ExcitatoryNeuronsMatureDG","24hrvs1hr_SAL","Up"
"Sv2b",1.3098111833308e-07,0.683918335582449,0.348,0.177,0.00328068407088866,"Sv2b","ExcitatoryNeuronsMatureDG","24hrvs1hr_SAL","Up"
"Clcn5",1.31452780614351e-07,0.588319167753022,0.385,0.193,0.00329249779604764,"Clcn5","ExcitatoryNeuronsMatureDG","24hrvs1hr_SAL","Up"
"Raf1",1.31875374630649e-07,0.453649328213992,0.426,0.216,0.00330308250837388,"Raf1","ExcitatoryNeuronsMatureDG","24hrvs1hr_SAL","Up"
"Glg1",1.34237591701123e-07,0.2897711644517,0.549,0.294,0.00336224895933804,"Glg1","ExcitatoryNeuronsMatureDG","24hrvs1hr_SAL","Up"
"Senp5",1.36915553324496e-07,0.829793830115621,0.261,0.112,0.00342932386411864,"Senp5","ExcitatoryNeuronsMatureDG","24hrvs1hr_SAL","Up"
"Vti1a",1.39209759772371e-07,0.340930864848129,0.474,0.253,0.00348678685301857,"Vti1a","ExcitatoryNeuronsMatureDG","24hrvs1hr_SAL","Up"
"Sgsm1",1.40069539630741e-07,0.513337647781964,0.333,0.159,0.00350832175913117,"Sgsm1","ExcitatoryNeuronsMatureDG","24hrvs1hr_SAL","Up"
"Itch",1.40734596821448e-07,0.469152335389092,0.382,0.188,0.00352497944658681,"Itch","ExcitatoryNeuronsMatureDG","24hrvs1hr_SAL","Up"
"Cwc22",1.44451188392815e-07,0.307657320184473,0.89,0.685,0.00361806891567484,"Cwc22","ExcitatoryNeuronsMatureDG","24hrvs1hr_SAL","Up"
"Atp1a3",1.51649566970733e-07,-0.789530461792313,0.557,0.586,0.00379836670391596,"Atp1a3","ExcitatoryNeuronsMatureDG","24hrvs1hr_SAL","Down"
"Tab2",1.52605048413069e-07,0.715928262528658,0.277,0.12,0.00382229864760214,"Tab2","ExcitatoryNeuronsMatureDG","24hrvs1hr_SAL","Up"
"Cxadr",1.52789151269943e-07,0.442044864763069,0.38,0.188,0.00382690987185827,"Cxadr","ExcitatoryNeuronsMatureDG","24hrvs1hr_SAL","Up"
"Sorbs2",1.62917937715902e-07,0.225346923215623,0.934,0.802,0.0040806055859702,"Sorbs2","ExcitatoryNeuronsMatureDG","24hrvs1hr_SAL","Up"
"Dnm3",1.68857098181231e-07,0.355161054119559,0.659,0.401,0.0042293637381453,"Dnm3","ExcitatoryNeuronsMatureDG","24hrvs1hr_SAL","Up"
"Mmp16",1.69397808031413e-07,0.236683648412934,0.934,0.841,0.00424290689776279,"Mmp16","ExcitatoryNeuronsMatureDG","24hrvs1hr_SAL","Up"
"Pkn2",1.73473211979114e-07,0.534336495446163,0.372,0.182,0.00434498354044087,"Pkn2","ExcitatoryNeuronsMatureDG","24hrvs1hr_SAL","Up"
"Cdh13",1.7806038598499e-07,0.348199682728643,0.767,0.526,0.00445987848776604,"Cdh13","ExcitatoryNeuronsMatureDG","24hrvs1hr_SAL","Up"
"Uba6",1.78906549345191e-07,0.320634245773895,0.297,0.13,0.00448107234144899,"Uba6","ExcitatoryNeuronsMatureDG","24hrvs1hr_SAL","Up"
"Gm26917",1.80615836046397e-07,0.264102971454151,0.385,0.188,0.00452388484545411,"Gm26917","ExcitatoryNeuronsMatureDG","24hrvs1hr_SAL","Up"
"Rasa2",1.84454089011149e-07,0.649026870960141,0.266,0.112,0.00462002156746225,"Rasa2","ExcitatoryNeuronsMatureDG","24hrvs1hr_SAL","Up"
"Grik4",1.84878685137923e-07,0.358708873718682,0.62,0.372,0.00463065642664955,"Grik4","ExcitatoryNeuronsMatureDG","24hrvs1hr_SAL","Up"
"Rnf121",1.91515366685085e-07,0.333272233907423,0.395,0.195,0.00479688538936132,"Rnf121","ExcitatoryNeuronsMatureDG","24hrvs1hr_SAL","Up"
"Mrps9",1.91961874817051e-07,0.552475903513543,0.252,0.104,0.00480806907854267,"Mrps9","ExcitatoryNeuronsMatureDG","24hrvs1hr_SAL","Up"
"Klhl29",1.96037248502876e-07,0.369659721212821,0.621,0.372,0.00491014496325155,"Klhl29","ExcitatoryNeuronsMatureDG","24hrvs1hr_SAL","Up"
