"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj","gene","cell_type","comparison","Regulation"
"Nckap5",2.03273523699546e-18,0.346971416479289,0.929,0.701,5.09139194810254e-14,"Nckap5","ExcitatoryNeuronsCA1","24hrvs1hr_SAL","Up"
"Add3",2.4613774716079e-18,0.410323361983364,0.641,0.335,6.16501215313631e-14,"Add3","ExcitatoryNeuronsCA1","24hrvs1hr_SAL","Up"
"Gda",2.57002590825924e-18,0.437122856219855,0.641,0.349,6.43714389241693e-14,"Gda","ExcitatoryNeuronsCA1","24hrvs1hr_SAL","Up"
"Bbip1",2.83629630377808e-18,0.489104886108842,0.454,0.206,7.10407135207296e-14,"Bbip1","ExcitatoryNeuronsCA1","24hrvs1hr_SAL","Up"
"Txndc16",3.15270562705701e-18,0.481778558306238,0.493,0.239,7.89658178408969e-14,"Txndc16","ExcitatoryNeuronsCA1","24hrvs1hr_SAL","Up"
"Ccni",3.46753047435252e-18,0.519535504947419,0.327,0.127,8.68512357911077e-14,"Ccni","ExcitatoryNeuronsCA1","24hrvs1hr_SAL","Up"
"Ell2",3.77222895631137e-18,0.592465085434927,0.275,0.097,9.44830186687309e-14,"Ell2","ExcitatoryNeuronsCA1","24hrvs1hr_SAL","Up"
"Kcnb2",3.79410093657101e-18,0.346215892898842,0.974,0.861,9.50308461582941e-14,"Kcnb2","ExcitatoryNeuronsCA1","24hrvs1hr_SAL","Up"
"Polr1a",3.88376295695324e-18,0.615357434645664,0.34,0.138,9.72766107828077e-14,"Polr1a","ExcitatoryNeuronsCA1","24hrvs1hr_SAL","Up"
"Adam12",4.01721300437185e-18,0.596971352132517,0.448,0.215,1.00619134120502e-13,"Adam12","ExcitatoryNeuronsCA1","24hrvs1hr_SAL","Up"
"Pkia",4.09728129565901e-18,0.409999181838623,0.72,0.402,1.02624604612371e-13,"Pkia","ExcitatoryNeuronsCA1","24hrvs1hr_SAL","Up"
"Samd5",4.44704870219471e-18,0.50990303313199,0.77,0.522,1.11385228843871e-13,"Samd5","ExcitatoryNeuronsCA1","24hrvs1hr_SAL","Up"
"Dnm2",4.71594071549187e-18,0.407696676165797,0.513,0.246,1.18120167100925e-13,"Dnm2","ExcitatoryNeuronsCA1","24hrvs1hr_SAL","Up"
"Tmem108",4.91753668421831e-18,0.468003031877687,0.745,0.445,1.23169541329616e-13,"Tmem108","ExcitatoryNeuronsCA1","24hrvs1hr_SAL","Up"
"Mlip",5.35261980709441e-18,0.411957436474626,0.84,0.549,1.34067068308294e-13,"Mlip","ExcitatoryNeuronsCA1","24hrvs1hr_SAL","Up"
"Cacng8",5.62811220039618e-18,0.530049226980985,0.462,0.217,1.40967326283323e-13,"Cacng8","ExcitatoryNeuronsCA1","24hrvs1hr_SAL","Up"
"Shc3",5.83977816193285e-18,0.562715184641674,0.364,0.155,1.46268923621932e-13,"Shc3","ExcitatoryNeuronsCA1","24hrvs1hr_SAL","Up"
"Tet3",6.54208869783869e-18,0.440318637389212,0.48,0.225,1.63859695614766e-13,"Tet3","ExcitatoryNeuronsCA1","24hrvs1hr_SAL","Up"
"Enox2",7.13074189454936e-18,0.603430129617063,0.408,0.188,1.78603692232778e-13,"Enox2","ExcitatoryNeuronsCA1","24hrvs1hr_SAL","Up"
"Vrk2",7.23221721993203e-18,0.891774384012592,0.311,0.127,1.81145344707638e-13,"Vrk2","ExcitatoryNeuronsCA1","24hrvs1hr_SAL","Up"
"Klhl29",7.29066577225648e-18,0.50039794763693,0.761,0.494,1.82609305597708e-13,"Klhl29","ExcitatoryNeuronsCA1","24hrvs1hr_SAL","Up"
"2510009E07Rik",7.36731809616774e-18,0.815356007732477,0.285,0.106,1.84529216354713e-13,"2510009E07Rik","ExcitatoryNeuronsCA1","24hrvs1hr_SAL","Up"
"Rab11fip3",7.94807339135281e-18,0.378997044962808,0.727,0.414,1.99075394233214e-13,"Rab11fip3","ExcitatoryNeuronsCA1","24hrvs1hr_SAL","Up"
"Safb",8.00406790529123e-18,0.355003913111566,0.461,0.208,2.0047788882383e-13,"Safb","ExcitatoryNeuronsCA1","24hrvs1hr_SAL","Up"
"Iqgap1",8.19252046338365e-18,0.423165317516182,0.517,0.258,2.0519806004637e-13,"Iqgap1","ExcitatoryNeuronsCA1","24hrvs1hr_SAL","Up"
"Lrfn2",9.0747348965339e-18,0.420229221935533,0.722,0.418,2.27294884953485e-13,"Lrfn2","ExcitatoryNeuronsCA1","24hrvs1hr_SAL","Up"
"Myo16",9.2778622198829e-18,0.360649965872814,0.947,0.694,2.32382615021407e-13,"Myo16","ExcitatoryNeuronsCA1","24hrvs1hr_SAL","Up"
"Phactr3",9.3384217535305e-18,0.428719831909632,0.662,0.368,2.33899449660678e-13,"Phactr3","ExcitatoryNeuronsCA1","24hrvs1hr_SAL","Up"
"Pacs2",9.43940414614512e-18,0.452417154950075,0.412,0.18,2.36428755648497e-13,"Pacs2","ExcitatoryNeuronsCA1","24hrvs1hr_SAL","Up"
"Ino80",9.65896203025695e-18,0.484302126127895,0.576,0.297,2.41928021971846e-13,"Ino80","ExcitatoryNeuronsCA1","24hrvs1hr_SAL","Up"
"Clmp",1.0984060947304e-17,0.445607366309081,0.454,0.213,2.75117774547122e-13,"Clmp","ExcitatoryNeuronsCA1","24hrvs1hr_SAL","Up"
"Btbd7",1.23764909155673e-17,0.521552668547501,0.55,0.28,3.09993967962215e-13,"Btbd7","ExcitatoryNeuronsCA1","24hrvs1hr_SAL","Up"
"Nck2",1.57699602064814e-17,0.418384950470986,0.511,0.251,3.94990193291739e-13,"Nck2","ExcitatoryNeuronsCA1","24hrvs1hr_SAL","Up"
"Pik3c2b",1.61535099915521e-17,0.391643170435508,0.446,0.206,4.04596964758406e-13,"Pik3c2b","ExcitatoryNeuronsCA1","24hrvs1hr_SAL","Up"
"Atxn1",1.70741971381783e-17,0.392725679544409,0.927,0.731,4.27657415719953e-13,"Atxn1","ExcitatoryNeuronsCA1","24hrvs1hr_SAL","Up"
"Plppr5",1.81725817196316e-17,0.415902678644747,0.797,0.511,4.55168654331614e-13,"Plppr5","ExcitatoryNeuronsCA1","24hrvs1hr_SAL","Up"
