"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj","gene","cell_type","comparison","Regulation"
"Cwc22",4.0823054858978e-28,-1.54334564606804,0.353,0.72,1.02249505505282e-23,"Cwc22","OPCs","PTZvsSAL_24hr","Down"
"mt-Atp6",1.48843987137029e-12,1.06253821755241,0.605,0.355,3.72809534582116e-08,"mt-Atp6","OPCs","PTZvsSAL_24hr","Up"
"mt-Nd1",6.38464217444362e-11,1.30468652415689,0.486,0.282,1.59916132543289e-06,"mt-Nd1","OPCs","PTZvsSAL_24hr","Up"
"mt-Co3",3.75600006699888e-10,1.00750664976473,0.672,0.453,9.4076533678121e-06,"mt-Co3","OPCs","PTZvsSAL_24hr","Up"
"Gm42418",2.15224835328784e-08,-0.422671307829337,0.93,0.979,0.000539073645048004,"Gm42418","OPCs","PTZvsSAL_24hr","Down"
"mt-Co2",3.06730991127301e-08,0.891773809362468,0.593,0.404,0.000768269113476551,"mt-Co2","OPCs","PTZvsSAL_24hr","Up"
"Camk1d",7.01373425840125e-08,-0.696982302153101,0.495,0.658,0.00175673001970176,"Camk1d","OPCs","PTZvsSAL_24hr","Down"
"mt-Co1",1.35135422179873e-06,0.851043619181414,0.52,0.345,0.0338473691933928,"mt-Co1","OPCs","PTZvsSAL_24hr","Up"
