"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj","gene","cell_type","comparison","Regulation"
"Cwc22",2.35467710706557e-27,-1.41008646291167,0.763,0.977,5.89775975006713e-23,"Cwc22","L23ExcitatoryNeurons","PTZvsSAL_24hr","Down"
"mt-Nd1",1.1413851760143e-10,1.36595311997471,0.748,0.47,2.85882745036302e-06,"mt-Nd1","L23ExcitatoryNeurons","PTZvsSAL_24hr","Up"
"mt-Co3",6.26961471463364e-09,1.15706753917727,0.827,0.658,0.000157035039757429,"mt-Co3","L23ExcitatoryNeurons","PTZvsSAL_24hr","Up"
"Map2",8.93717565084863e-09,-0.468284150838164,0.971,0.995,0.000223849438526806,"Map2","L23ExcitatoryNeurons","PTZvsSAL_24hr","Down"
"Kcnip4",2.25772251347818e-08,0.530525111468267,1,1,0.00056549175795088,"Kcnip4","L23ExcitatoryNeurons","PTZvsSAL_24hr","Up"
"mt-Co1",2.42615704771771e-08,1.14260829868777,0.669,0.443,0.000607679555741854,"mt-Co1","L23ExcitatoryNeurons","PTZvsSAL_24hr","Up"
"mt-Cytb",2.99276169809791e-08,1.44625221316714,0.547,0.288,0.000749597022522583,"mt-Cytb","L23ExcitatoryNeurons","PTZvsSAL_24hr","Up"
"Tubb2a",2.99900383601547e-08,1.38651068701552,0.755,0.571,0.000751160490806794,"Tubb2a","L23ExcitatoryNeurons","PTZvsSAL_24hr","Up"
"mt-Co2",9.08299256245386e-08,1.11635641671561,0.734,0.543,0.00227501714711782,"mt-Co2","L23ExcitatoryNeurons","PTZvsSAL_24hr","Up"
"Trpm3",2.1184289875813e-07,-1.18996805425476,0.525,0.749,0.00530602908519488,"Trpm3","L23ExcitatoryNeurons","PTZvsSAL_24hr","Down"
"Noc2l",2.72276773439661e-07,1.36687139920968,0.576,0.356,0.0068197163443432,"Noc2l","L23ExcitatoryNeurons","PTZvsSAL_24hr","Up"
"Slc24a3",6.81673245740165e-07,-0.579177304051236,0.676,0.9,0.0170738697860539,"Slc24a3","L23ExcitatoryNeurons","PTZvsSAL_24hr","Down"
"Hexb",8.17436363257054e-07,-0.982902540567857,0.252,0.502,0.0204743285904994,"Hexb","L23ExcitatoryNeurons","PTZvsSAL_24hr","Down"
"Tubb4b",9.01736919128036e-07,1.75127254092641,0.367,0.155,0.0225858046133999,"Tubb4b","L23ExcitatoryNeurons","PTZvsSAL_24hr","Up"
"Slc8a1",1.45636256980673e-06,-0.351267338076595,0.986,0.995,0.0364775132859492,"Slc8a1","L23ExcitatoryNeurons","PTZvsSAL_24hr","Down"
"mt-Atp6",1.49802101488183e-06,0.832372601010253,0.705,0.498,0.0375209323597453,"mt-Atp6","L23ExcitatoryNeurons","PTZvsSAL_24hr","Up"
