"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj","gene","cell_type","comparison","Regulation"
"Gapdh",3.61759304620922e-29,-0.830572580868101,0.291,0.528,9.06098530284022e-25,"Gapdh","ExcitatoryNeuronsCA1","24hrvs1hr_PTZ","Down"
"Zmat4",6.87153386896648e-29,-1.43598437194485,0.161,0.359,1.72111308816003e-24,"Zmat4","ExcitatoryNeuronsCA1","24hrvs1hr_PTZ","Down"
"Nrg1",1.19660504525241e-28,0.40505147743595,0.982,0.875,2.9971366568437e-24,"Nrg1","ExcitatoryNeuronsCA1","24hrvs1hr_PTZ","Up"
"Efr3a",3.93815672807488e-28,-0.982599802897255,0.375,0.574,9.86390115680916e-24,"Efr3a","ExcitatoryNeuronsCA1","24hrvs1hr_PTZ","Down"
"Frmd4a",4.32321547703218e-28,0.331170622187428,0.989,0.982,1.08283578053225e-23,"Frmd4a","ExcitatoryNeuronsCA1","24hrvs1hr_PTZ","Up"
"Ralyl",4.68864630484309e-28,-0.335390665137049,0.989,0.999,1.17436523997405e-23,"Ralyl","ExcitatoryNeuronsCA1","24hrvs1hr_PTZ","Down"
"Cck",9.36876045480739e-28,-1.06015049980276,0.432,0.645,2.34659343111561e-23,"Cck","ExcitatoryNeuronsCA1","24hrvs1hr_PTZ","Down"
"Mbd5",1.57218671446366e-27,-0.39254780277902,0.894,0.962,3.93785606371712e-23,"Mbd5","ExcitatoryNeuronsCA1","24hrvs1hr_PTZ","Down"
"Ubb",1.06251479901044e-26,-0.852352263026509,0.261,0.482,2.66128081708145e-22,"Ubb","ExcitatoryNeuronsCA1","24hrvs1hr_PTZ","Down"
"Zc3h13",1.36251057773525e-26,-0.793475880966665,0.396,0.598,3.41268024405347e-22,"Zc3h13","ExcitatoryNeuronsCA1","24hrvs1hr_PTZ","Down"
"Myl6",4.21083338748536e-26,-1.0460210951736,0.173,0.377,1.05468743856346e-21,"Myl6","ExcitatoryNeuronsCA1","24hrvs1hr_PTZ","Down"
"Prkcg",5.70800836167603e-26,0.721836071868865,0.755,0.703,1.429684854349e-21,"Prkcg","ExcitatoryNeuronsCA1","24hrvs1hr_PTZ","Up"
