"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj","gene","cell_type","comparison","Regulation"
"Il16",1.17696371551423e-09,0.674014823362481,0.321,0.15,2.9479410182485e-05,"Il16","ExcitatoryNeuronsCA3","PTZvsSAL_1hr","Up"
"Esco1",1.23254943990774e-09,0.443338776175736,0.404,0.206,3.08716658213693e-05,"Esco1","ExcitatoryNeuronsCA3","PTZvsSAL_1hr","Up"
"Mrtfa",1.31504864674379e-09,0.388751793106273,0.661,0.411,3.29380234549916e-05,"Mrtfa","ExcitatoryNeuronsCA3","PTZvsSAL_1hr","Up"
"Pabpn1",1.32422909093672e-09,-0.610649665206405,0.827,0.778,3.3167966040692e-05,"Pabpn1","ExcitatoryNeuronsCA3","PTZvsSAL_1hr","Down"
"Pcdh9",1.68150153131462e-09,0.305623675509426,0.987,0.98,4.21165688548373e-05,"Pcdh9","ExcitatoryNeuronsCA3","PTZvsSAL_1hr","Up"
"Cdyl2",2.59753407587724e-09,0.50043011230716,0.327,0.158,6.50604359984972e-05,"Cdyl2","ExcitatoryNeuronsCA3","PTZvsSAL_1hr","Up"
"Cntnap5c",2.60684950568327e-09,0.463358940908534,0.611,0.417,6.52937595688489e-05,"Cntnap5c","ExcitatoryNeuronsCA3","PTZvsSAL_1hr","Up"
"Hnrnpll",2.7415982132696e-09,0.403207306635832,0.553,0.317,6.86688104477637e-05,"Hnrnpll","ExcitatoryNeuronsCA3","PTZvsSAL_1hr","Up"
"Dock4",2.7861476736091e-09,0.232766008301084,0.997,0.98,6.97846407808871e-05,"Dock4","ExcitatoryNeuronsCA3","PTZvsSAL_1hr","Up"
"Syn1",3.16104468018333e-09,0.337077384083316,0.67,0.423,7.91746861045518e-05,"Syn1","ExcitatoryNeuronsCA3","PTZvsSAL_1hr","Up"
"Btaf1",3.21520463523521e-09,0.408717782463349,0.707,0.465,8.05312304987363e-05,"Btaf1","ExcitatoryNeuronsCA3","PTZvsSAL_1hr","Up"
"Ube2ql1",3.31704309209134e-09,0.64477432066782,0.327,0.16,8.30819783276119e-05,"Ube2ql1","ExcitatoryNeuronsCA3","PTZvsSAL_1hr","Up"
"Vcl",3.46808035740876e-09,0.496065406558063,0.592,0.357,8.68650087120171e-05,"Vcl","ExcitatoryNeuronsCA3","PTZvsSAL_1hr","Up"
"Pde4d",3.70861041262674e-09,0.340578697700717,0.983,0.964,9.2889565005062e-05,"Pde4d","ExcitatoryNeuronsCA3","PTZvsSAL_1hr","Up"
"Actb",3.73503514829064e-09,-0.703833336303117,0.801,0.747,9.35514253592356e-05,"Actb","ExcitatoryNeuronsCA3","PTZvsSAL_1hr","Down"
"Sacm1l",3.81768339827734e-09,0.418166516490049,0.61,0.375,9.56215160766526e-05,"Sacm1l","ExcitatoryNeuronsCA3","PTZvsSAL_1hr","Up"
"Rheb",4.27659682212505e-09,0.316128140341316,0.412,0.216,0.000107115920603766,"Rheb","ExcitatoryNeuronsCA3","PTZvsSAL_1hr","Up"
"Gm49678",4.52891436674155e-09,0.375066370424615,0.924,0.786,0.000113435718143776,"Gm49678","ExcitatoryNeuronsCA3","PTZvsSAL_1hr","Up"
"Grik2",4.59218683857049e-09,0.219295714180777,0.992,0.976,0.000115020503745675,"Grik2","ExcitatoryNeuronsCA3","PTZvsSAL_1hr","Up"
"Lrp6",4.64599416103232e-09,0.453202976468899,0.57,0.339,0.000116368215751376,"Lrp6","ExcitatoryNeuronsCA3","PTZvsSAL_1hr","Up"
"Peak1",4.71959956365141e-09,0.451663169082146,0.664,0.433,0.000118211810270777,"Peak1","ExcitatoryNeuronsCA3","PTZvsSAL_1hr","Up"
"Cers6",4.79839765826015e-09,0.2723256293872,0.937,0.743,0.000120185466146442,"Cers6","ExcitatoryNeuronsCA3","PTZvsSAL_1hr","Up"
"Rab6a",5.13097376036944e-09,0.411968119217705,0.696,0.461,0.000128515499775973,"Rab6a","ExcitatoryNeuronsCA3","PTZvsSAL_1hr","Up"
"Osbp2",5.16861940579734e-09,0.360616588619283,0.665,0.413,0.000129458410257006,"Osbp2","ExcitatoryNeuronsCA3","PTZvsSAL_1hr","Up"
"Mmd2",5.25732368750702e-09,0.347956274276707,0.385,0.194,0.000131680186400988,"Mmd2","ExcitatoryNeuronsCA3","PTZvsSAL_1hr","Up"
"Kif3c",5.53516837455074e-09,0.396371776762999,0.431,0.228,0.000138639362277372,"Kif3c","ExcitatoryNeuronsCA3","PTZvsSAL_1hr","Up"
"Cyp7b1",6.88998878972454e-09,0.372862971997814,0.711,0.503,0.00017257354921623,"Cyp7b1","ExcitatoryNeuronsCA3","PTZvsSAL_1hr","Up"
"Chgb",7.04869905140478e-09,0.556349787003166,0.431,0.234,0.000176548765140535,"Chgb","ExcitatoryNeuronsCA3","PTZvsSAL_1hr","Up"
"Grm1",8.04673027387591e-09,0.375631595337035,0.847,0.681,0.00020154645316977,"Grm1","ExcitatoryNeuronsCA3","PTZvsSAL_1hr","Up"
"Trim23",8.81497075464299e-09,0.397550774961171,0.385,0.192,0.000220788572491543,"Trim23","ExcitatoryNeuronsCA3","PTZvsSAL_1hr","Up"
"Kcnc2",9.4771641748355e-09,0.344590351271773,0.813,0.609,0.000237374531087105,"Kcnc2","ExcitatoryNeuronsCA3","PTZvsSAL_1hr","Up"
"Rnf115",9.76052288950967e-09,0.250340577859081,0.489,0.271,0.000244471816813549,"Rnf115","ExcitatoryNeuronsCA3","PTZvsSAL_1hr","Up"
"Mef2d",9.78056612768077e-09,0.627756312899654,0.286,0.132,0.00024497383980002,"Mef2d","ExcitatoryNeuronsCA3","PTZvsSAL_1hr","Up"
"Opcml",1.05452996368167e-08,0.231870264955781,0.996,0.988,0.000264128120003347,"Opcml","ExcitatoryNeuronsCA3","PTZvsSAL_1hr","Up"
"Ppm1h",1.0816345567796e-08,0.355036024323002,0.741,0.501,0.000270917007436587,"Ppm1h","ExcitatoryNeuronsCA3","PTZvsSAL_1hr","Up"
"Immp2l",1.11251175941623e-08,0.353215250546927,0.777,0.563,0.000278650820380983,"Immp2l","ExcitatoryNeuronsCA3","PTZvsSAL_1hr","Up"
"Rybp",1.11611552360262e-08,0.406103143946945,0.411,0.214,0.000279553455196748,"Rybp","ExcitatoryNeuronsCA3","PTZvsSAL_1hr","Up"
"Ranbp2",1.16383872120583e-08,0.421061932154636,0.664,0.429,0.000291506684500424,"Ranbp2","ExcitatoryNeuronsCA3","PTZvsSAL_1hr","Up"
"Epha7",1.24800015632277e-08,0.429813944894276,0.856,0.701,0.000312586599154163,"Epha7","ExcitatoryNeuronsCA3","PTZvsSAL_1hr","Up"
"Gm20033",1.48171231282805e-08,0.34003329538687,0.29,0.132,0.000371124482994041,"Gm20033","ExcitatoryNeuronsCA3","PTZvsSAL_1hr","Up"
"Magi3",1.49479642013954e-08,0.317758533694678,0.685,0.445,0.000374401659352349,"Magi3","ExcitatoryNeuronsCA3","PTZvsSAL_1hr","Up"
"Cadm2",1.57172054486719e-08,0.380883046166693,0.944,0.892,0.000393668844872886,"Cadm2","ExcitatoryNeuronsCA3","PTZvsSAL_1hr","Up"
"Galnt17",1.65215433523295e-08,0.239267785380191,0.973,0.888,0.000413815096345797,"Galnt17","ExcitatoryNeuronsCA3","PTZvsSAL_1hr","Up"
"Slit1",1.65993191426899e-08,0.3624616431647,0.737,0.507,0.000415763146566954,"Slit1","ExcitatoryNeuronsCA3","PTZvsSAL_1hr","Up"
"Selenow",1.73500992781236e-08,0.321473760549633,0.445,0.242,0.000434567936619162,"Selenow","ExcitatoryNeuronsCA3","PTZvsSAL_1hr","Up"
"Clstn2",1.82174769470292e-08,0.204314527882917,0.973,0.908,0.00045629314509224,"Clstn2","ExcitatoryNeuronsCA3","PTZvsSAL_1hr","Up"
"Cdk11b",1.94210752208694e-08,0.392903811546877,0.357,0.184,0.000486439671057115,"Cdk11b","ExcitatoryNeuronsCA3","PTZvsSAL_1hr","Up"
"Ift80",2.1041010190299e-08,0.413792400938221,0.267,0.12,0.000527014182236418,"Ift80","ExcitatoryNeuronsCA3","PTZvsSAL_1hr","Up"
"Usp36",2.18778714898575e-08,0.405684266877744,0.298,0.14,0.000547975047206462,"Usp36","ExcitatoryNeuronsCA3","PTZvsSAL_1hr","Up"
"Epha6",2.24362846510299e-08,0.338088187316032,0.972,0.902,0.000561961621654346,"Epha6","ExcitatoryNeuronsCA3","PTZvsSAL_1hr","Up"
"Atf6",2.46081723398196e-08,0.342022782415423,0.542,0.321,0.000616360892595462,"Atf6","ExcitatoryNeuronsCA3","PTZvsSAL_1hr","Up"
"Robo2",2.51425785034834e-08,0.347828286245842,0.908,0.832,0.000629746163776749,"Robo2","ExcitatoryNeuronsCA3","PTZvsSAL_1hr","Up"
"Alkbh1",2.58608963139441e-08,0.500479031940022,0.345,0.176,0.000647737869975359,"Alkbh1","ExcitatoryNeuronsCA3","PTZvsSAL_1hr","Up"
"Arhgap23",2.70814881655243e-08,0.461585999088192,0.38,0.198,0.000678310034081887,"Arhgap23","ExcitatoryNeuronsCA3","PTZvsSAL_1hr","Up"
"Map3k3",2.73253622800674e-08,0.310031243769785,0.449,0.251,0.000684418349028848,"Map3k3","ExcitatoryNeuronsCA3","PTZvsSAL_1hr","Up"
"Mast3",2.76470788827403e-08,0.235911040931086,0.63,0.377,0.000692476384775995,"Mast3","ExcitatoryNeuronsCA3","PTZvsSAL_1hr","Up"
"Bdnf",2.84350903579273e-08,0.66202137326494,0.357,0.196,0.000712213708195005,"Bdnf","ExcitatoryNeuronsCA3","PTZvsSAL_1hr","Up"
"Las1l",2.93836301564779e-08,-0.787456129646876,0.606,0.619,0.000735971784529303,"Las1l","ExcitatoryNeuronsCA3","PTZvsSAL_1hr","Down"
"Ryr3",3.08589294193022e-08,0.225265810195566,0.981,0.924,0.000772923605165263,"Ryr3","ExcitatoryNeuronsCA3","PTZvsSAL_1hr","Up"
"Ccnl1",3.11886911618526e-08,0.30951901286171,0.478,0.275,0.000781183147530922,"Ccnl1","ExcitatoryNeuronsCA3","PTZvsSAL_1hr","Up"
"Slc25a26",3.42999874829024e-08,0.297415393080685,0.372,0.19,0.000859111786484257,"Slc25a26","ExcitatoryNeuronsCA3","PTZvsSAL_1hr","Up"
"Trrap",3.5654940918984e-08,0.223434833255036,0.557,0.325,0.000893049305197792,"Trrap","ExcitatoryNeuronsCA3","PTZvsSAL_1hr","Up"
"Ranbp17",3.58993351023607e-08,0.445247667271803,0.502,0.307,0.000899170646308828,"Ranbp17","ExcitatoryNeuronsCA3","PTZvsSAL_1hr","Up"
"Tbc1d9",3.62912911113073e-08,0.440904063772792,0.316,0.154,0.000908987968464913,"Tbc1d9","ExcitatoryNeuronsCA3","PTZvsSAL_1hr","Up"
"Rps6kb1",3.63852119268282e-08,0.257706610934713,0.584,0.357,0.000911340403131266,"Rps6kb1","ExcitatoryNeuronsCA3","PTZvsSAL_1hr","Up"
"Cnksr2",3.78148904655503e-08,0.342805014486596,0.954,0.926,0.000947149561490638,"Cnksr2","ExcitatoryNeuronsCA3","PTZvsSAL_1hr","Up"
"Hpca",3.90029222834979e-08,0.376747559975214,0.493,0.285,0.000976906194434771,"Hpca","ExcitatoryNeuronsCA3","PTZvsSAL_1hr","Up"
"Plk2",4.01771057628682e-08,0.410578055484462,0.398,0.216,0.00100631596804256,"Plk2","ExcitatoryNeuronsCA3","PTZvsSAL_1hr","Up"
"Pura",4.36776072549187e-08,0.265027887154538,0.601,0.353,0.00109399302891395,"Pura","ExcitatoryNeuronsCA3","PTZvsSAL_1hr","Up"
"Gm19938",4.80840344993218e-08,0.387320045823252,0.406,0.222,0.00120436081210451,"Gm19938","ExcitatoryNeuronsCA3","PTZvsSAL_1hr","Up"
"Mir670hg",4.87562505781108e-08,0.503752752263972,0.299,0.15,0.00122119780822994,"Mir670hg","ExcitatoryNeuronsCA3","PTZvsSAL_1hr","Up"
"Gpatch2",4.92983652419083e-08,0.333487975078701,0.439,0.242,0.00123477615421408,"Gpatch2","ExcitatoryNeuronsCA3","PTZvsSAL_1hr","Up"
"Golgb1",5.13899395521167e-08,0.396091762594909,0.381,0.204,0.00128716381596187,"Golgb1","ExcitatoryNeuronsCA3","PTZvsSAL_1hr","Up"
"Cltc",5.1441669211579e-08,0.348183827684665,0.845,0.629,0.00128845948874242,"Cltc","ExcitatoryNeuronsCA3","PTZvsSAL_1hr","Up"
"Tuba1a",5.28658579013426e-08,-0.429664873645571,0.956,0.932,0.00132413114285493,"Tuba1a","ExcitatoryNeuronsCA3","PTZvsSAL_1hr","Down"
"Fbxo34",5.42581596948773e-08,0.405940594855894,0.385,0.204,0.00135900412587759,"Fbxo34","ExcitatoryNeuronsCA3","PTZvsSAL_1hr","Up"
"Zfp871",6.0918864651766e-08,0.208344599218796,0.338,0.166,0.00152583480293278,"Zfp871","ExcitatoryNeuronsCA3","PTZvsSAL_1hr","Up"
"Skil",6.16046661190853e-08,0.411640677924885,0.315,0.154,0.00154301207228473,"Skil","ExcitatoryNeuronsCA3","PTZvsSAL_1hr","Up"
"Pja2",6.43480435239835e-08,0.330109899939947,0.861,0.661,0.00161172544614521,"Pja2","ExcitatoryNeuronsCA3","PTZvsSAL_1hr","Up"
"Dnajc1",6.61769781616749e-08,0.309280544636641,0.824,0.627,0.00165753477201547,"Dnajc1","ExcitatoryNeuronsCA3","PTZvsSAL_1hr","Up"
"Carf",6.63282693915287e-08,0.487990753545243,0.291,0.144,0.00166132416344962,"Carf","ExcitatoryNeuronsCA3","PTZvsSAL_1hr","Up"
"Agfg2",6.84096569473353e-08,0.416987719897539,0.329,0.168,0.00171345667755991,"Agfg2","ExcitatoryNeuronsCA3","PTZvsSAL_1hr","Up"
"9530059O14Rik",6.95714564768188e-08,0.312302976989635,0.874,0.705,0.00174255627037488,"9530059O14Rik","ExcitatoryNeuronsCA3","PTZvsSAL_1hr","Up"
"Zfp654",7.00256679498504e-08,0.308681145755592,0.453,0.253,0.0017539329051399,"Zfp654","ExcitatoryNeuronsCA3","PTZvsSAL_1hr","Up"
"Rab7",7.14159190477764e-08,0.219181662786144,0.388,0.202,0.00178875452438966,"Rab7","ExcitatoryNeuronsCA3","PTZvsSAL_1hr","Up"
"Acyp2",7.22917008705915e-08,0.298047850571501,0.512,0.295,0.00181069023170571,"Acyp2","ExcitatoryNeuronsCA3","PTZvsSAL_1hr","Up"
"Eya3",7.2588052484249e-08,0.395270508744619,0.368,0.192,0.00181811295057299,"Eya3","ExcitatoryNeuronsCA3","PTZvsSAL_1hr","Up"
"Cck",7.28098196462362e-08,0.412963914807936,0.409,0.228,0.00182366755267928,"Cck","ExcitatoryNeuronsCA3","PTZvsSAL_1hr","Up"
"Dpm1",7.3846811185314e-08,0.244982974739541,0.38,0.202,0.00184964107975856,"Dpm1","ExcitatoryNeuronsCA3","PTZvsSAL_1hr","Up"
"Pom121",7.43074859426723e-08,0.278863257171328,0.365,0.19,0.00186117960040611,"Pom121","ExcitatoryNeuronsCA3","PTZvsSAL_1hr","Up"
"Cul3",7.44806160927722e-08,0.320480633606089,0.682,0.437,0.00186551599127567,"Cul3","ExcitatoryNeuronsCA3","PTZvsSAL_1hr","Up"
"Pikfyve",7.84853556669659e-08,0.244739950027805,0.44,0.242,0.00196582270339049,"Pikfyve","ExcitatoryNeuronsCA3","PTZvsSAL_1hr","Up"
"Crppa",7.86263184084763e-08,0.380924403981324,0.507,0.305,0.00196935339717711,"Crppa","ExcitatoryNeuronsCA3","PTZvsSAL_1hr","Up"
"Abhd6",9.13397922909217e-08,0.333293808828161,0.365,0.192,0.00228778777751072,"Abhd6","ExcitatoryNeuronsCA3","PTZvsSAL_1hr","Up"
"Brinp1",9.25843769228046e-08,0.535871708842104,0.841,0.695,0.00231896088878549,"Brinp1","ExcitatoryNeuronsCA3","PTZvsSAL_1hr","Up"
"Usp38",9.66120806265926e-08,0.516851929450306,0.266,0.124,0.00241984278345426,"Usp38","ExcitatoryNeuronsCA3","PTZvsSAL_1hr","Up"
"Syt1",9.73844454335099e-08,0.250405666297848,0.991,0.98,0.00243918820477312,"Syt1","ExcitatoryNeuronsCA3","PTZvsSAL_1hr","Up"
"Arl5b",9.80993125220161e-08,0.768903444942436,0.39,0.228,0.00245709348073894,"Arl5b","ExcitatoryNeuronsCA3","PTZvsSAL_1hr","Up"
"Fhl2",9.92160954424217e-08,0.422900150845631,0.273,0.132,0.00248506554254634,"Fhl2","ExcitatoryNeuronsCA3","PTZvsSAL_1hr","Up"
"Naa30",1.03009400128179e-07,0.350032108597272,0.357,0.188,0.0025800764450105,"Naa30","ExcitatoryNeuronsCA3","PTZvsSAL_1hr","Up"
"Kcnk1",1.03025210533725e-07,0.465830162435024,0.25,0.116,0.00258047244823821,"Kcnk1","ExcitatoryNeuronsCA3","PTZvsSAL_1hr","Up"
"Efr3a",1.03107747071618e-07,0.466485176336574,0.574,0.373,0.00258253974090282,"Efr3a","ExcitatoryNeuronsCA3","PTZvsSAL_1hr","Up"
"Wipf3",1.04923693974656e-07,0.216396562891542,0.683,0.457,0.00262802376298321,"Wipf3","ExcitatoryNeuronsCA3","PTZvsSAL_1hr","Up"
"Acvr1",1.15290006404807e-07,0.318715693905339,0.687,0.453,0.00288766879042121,"Acvr1","ExcitatoryNeuronsCA3","PTZvsSAL_1hr","Up"
"Phc2",1.15673746377933e-07,0.350750771257499,0.47,0.273,0.00289728032552809,"Phc2","ExcitatoryNeuronsCA3","PTZvsSAL_1hr","Up"
"Nploc4",1.22277460070661e-07,0.385863682407837,0.398,0.216,0.00306268354238984,"Nploc4","ExcitatoryNeuronsCA3","PTZvsSAL_1hr","Up"
"Vps13c",1.24399490978865e-07,0.242478683773306,0.624,0.389,0.00311583405054764,"Vps13c","ExcitatoryNeuronsCA3","PTZvsSAL_1hr","Up"
"Glrb",1.34641103437268e-07,0.269660585226922,0.537,0.319,0.00337235571779324,"Glrb","ExcitatoryNeuronsCA3","PTZvsSAL_1hr","Up"
"Gm10419",1.35263347694108e-07,0.248841888843017,0.502,0.291,0.00338794106969431,"Gm10419","ExcitatoryNeuronsCA3","PTZvsSAL_1hr","Up"
"Tmeff1",1.37850747610842e-07,0.206283300668993,0.519,0.313,0.00345274767540875,"Tmeff1","ExcitatoryNeuronsCA3","PTZvsSAL_1hr","Up"
"Tmem178",1.41117208695082e-07,0.330331107937179,0.502,0.299,0.00353456272618573,"Tmem178","ExcitatoryNeuronsCA3","PTZvsSAL_1hr","Up"
"Acbd5",1.55011950231996e-07,0.340463415705546,0.332,0.172,0.00388258431746081,"Acbd5","ExcitatoryNeuronsCA3","PTZvsSAL_1hr","Up"
"Gpr155",1.5579117708977e-07,0.343947244199003,0.424,0.238,0.00390210161256747,"Gpr155","ExcitatoryNeuronsCA3","PTZvsSAL_1hr","Up"
"Cdkal1",1.57081162593495e-07,0.267515374305798,0.567,0.349,0.00393441187947928,"Cdkal1","ExcitatoryNeuronsCA3","PTZvsSAL_1hr","Up"
"Virma",1.60776711216972e-07,0.247349425768134,0.461,0.261,0.00402697428585149,"Virma","ExcitatoryNeuronsCA3","PTZvsSAL_1hr","Up"
"Scn3b",1.61477597593682e-07,0.312844439958034,0.454,0.259,0.00404452938692894,"Scn3b","ExcitatoryNeuronsCA3","PTZvsSAL_1hr","Up"
"Chst1",1.65863589749887e-07,0.22188741024646,0.445,0.257,0.00415438533246541,"Chst1","ExcitatoryNeuronsCA3","PTZvsSAL_1hr","Up"
