"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj","gene","cell_type","comparison","Regulation"
"Tubb5",4.79219153813392e-15,-1.77701022225804,0.512,0.604,1.2003002145564e-10,"Tubb5","MGE","24hrvs1hr_SAL","Down"
"Ndufaf5",5.6023081608966e-15,1.24953710899706,0.355,0.103,1.40321012505977e-10,"Ndufaf5","MGE","24hrvs1hr_SAL","Up"
"Ubb",6.09512324692151e-15,-2.7415984825786,0.171,0.396,1.52664551965643e-10,"Ubb","MGE","24hrvs1hr_SAL","Down"
"9530059O14Rik",6.66434850988128e-15,0.959467282480374,0.578,0.262,1.66921937126997e-10,"9530059O14Rik","MGE","24hrvs1hr_SAL","Up"
"Ablim2",1.099752717425e-14,0.856039318149611,0.505,0.191,2.7545506313344e-10,"Ablim2","MGE","24hrvs1hr_SAL","Up"
"Hsp90aa1",1.39645636941309e-14,-1.81445505959582,0.432,0.57,3.49770426846896e-10,"Hsp90aa1","MGE","24hrvs1hr_SAL","Down"
"Ppia",1.8770793898281e-14,-1.73121437670667,0.401,0.559,4.70152074770245e-10,"Ppia","MGE","24hrvs1hr_SAL","Down"
"Taco1",2.34772126053846e-14,0.91198305328322,0.467,0.172,5.88033744127068e-10,"Taco1","MGE","24hrvs1hr_SAL","Up"
"Mical3",2.76062188840317e-14,0.653343335005538,0.756,0.387,6.91452964388342e-10,"Mical3","MGE","24hrvs1hr_SAL","Up"
"Bdp1",3.40532137563576e-14,0.628739559544391,0.578,0.237,8.52930844955488e-10,"Bdp1","MGE","24hrvs1hr_SAL","Up"
"mt-Co2",4.57634679540283e-14,-1.16931445099339,0.554,0.677,1.14623758184455e-09,"mt-Co2","MGE","24hrvs1hr_SAL","Down"
"Srr",9.7679947839271e-14,1.05116434959302,0.317,0.086,2.44658965353022e-09,"Srr","MGE","24hrvs1hr_SAL","Up"
"Thap2",1.19731330014352e-13,1.28153648760445,0.289,0.075,2.99891062286947e-09,"Thap2","MGE","24hrvs1hr_SAL","Up"
"Fam168a",1.4523881741123e-13,0.61033402921726,0.787,0.426,3.63779665969907e-09,"Fam168a","MGE","24hrvs1hr_SAL","Up"
"Ttll5",1.45770294443953e-13,0.635471841351404,0.571,0.245,3.65110856493768e-09,"Ttll5","MGE","24hrvs1hr_SAL","Up"
"Me3",1.59679266377977e-13,0.816081539586017,0.516,0.213,3.9994865849692e-09,"Me3","MGE","24hrvs1hr_SAL","Up"
"Clint1",1.84435623547882e-13,0.751412845449648,0.418,0.146,4.61955906300379e-09,"Clint1","MGE","24hrvs1hr_SAL","Up"
"Mtor",2.0584054184989e-13,0.86584332520342,0.526,0.222,5.1556880517142e-09,"Mtor","MGE","24hrvs1hr_SAL","Up"
"mt-Nd1",2.20932172685581e-13,-1.32163710584648,0.436,0.587,5.53368812925574e-09,"mt-Nd1","MGE","24hrvs1hr_SAL","Down"
"Gapdh",3.00605186937057e-13,-2.13103330132735,0.199,0.411,7.52925811721247e-09,"Gapdh","MGE","24hrvs1hr_SAL","Down"
"Pabpc1",3.1872498015343e-13,0.711935046023078,0.592,0.271,7.98310457790297e-09,"Pabpc1","MGE","24hrvs1hr_SAL","Up"
"Myo18a",4.79330329415921e-13,0.447957656374821,0.54,0.219,1.20057867608806e-08,"Myo18a","MGE","24hrvs1hr_SAL","Up"
"Cdyl2",6.30958022752563e-13,0.921534865303266,0.394,0.144,1.58036055958835e-08,"Cdyl2","MGE","24hrvs1hr_SAL","Up"
"Clmp",7.95284462094317e-13,0.589938471267383,0.547,0.232,1.99194899220764e-08,"Clmp","MGE","24hrvs1hr_SAL","Up"
"Dnm2",8.75355690299021e-13,0.651719534515468,0.551,0.23,2.19250339749196e-08,"Dnm2","MGE","24hrvs1hr_SAL","Up"
"Ide",8.83835892251673e-13,0.807711553817971,0.47,0.183,2.21374375932277e-08,"Ide","MGE","24hrvs1hr_SAL","Up"
"Maf",9.68501568112618e-13,0.617151491517411,0.826,0.501,2.42580587765167e-08,"Maf","MGE","24hrvs1hr_SAL","Up"
"Nrg2",1.09082122727514e-12,0.615614052114899,0.683,0.344,2.73217992795603e-08,"Nrg2","MGE","24hrvs1hr_SAL","Up"
"Kcnip1",1.32255388353962e-12,0.638262655793025,0.826,0.495,3.31260071210169e-08,"Kcnip1","MGE","24hrvs1hr_SAL","Up"
"C78859",1.89951335004244e-12,0.683841062187666,0.443,0.17,4.75771108785129e-08,"C78859","MGE","24hrvs1hr_SAL","Up"
"Mapkap1",2.06801737047624e-12,0.657031201147439,0.425,0.157,5.17976310783184e-08,"Mapkap1","MGE","24hrvs1hr_SAL","Up"
"Lrch1",2.19330950061791e-12,0.686705900333971,0.721,0.383,5.49358230619768e-08,"Lrch1","MGE","24hrvs1hr_SAL","Up"
"Gm4258",2.24754435726631e-12,0.638992745345587,0.923,0.688,5.62942435164492e-08,"Gm4258","MGE","24hrvs1hr_SAL","Up"
"mt-Cytb",2.43418792587241e-12,-1.55961238150274,0.359,0.527,6.09691049793261e-08,"mt-Cytb","MGE","24hrvs1hr_SAL","Down"
"March11",2.8625542211877e-12,0.923474534290889,0.456,0.191,7.16983955780884e-08,"March11","MGE","24hrvs1hr_SAL","Up"
"Rbms1",3.02274256753396e-12,0.764669537819959,0.54,0.247,7.57106330890231e-08,"Rbms1","MGE","24hrvs1hr_SAL","Up"
"Cryzl1",3.27105129640611e-12,0.592059285693561,0.484,0.191,8.19300218210839e-08,"Cryzl1","MGE","24hrvs1hr_SAL","Up"
"Zhx3",3.79286945408721e-12,0.862290195262505,0.373,0.129,9.50000012165224e-08,"Zhx3","MGE","24hrvs1hr_SAL","Up"
"Ddx55",4.14605586388864e-12,0.676628754705574,0.307,0.09,1.03846261222819e-07,"Ddx55","MGE","24hrvs1hr_SAL","Up"
"Senp7",4.45403174008828e-12,0.525039514442326,0.718,0.368,1.11560132993991e-07,"Senp7","MGE","24hrvs1hr_SAL","Up"
"Slc16a7",4.84563324025933e-12,0.587774967080076,0.589,0.267,1.21368575768775e-07,"Slc16a7","MGE","24hrvs1hr_SAL","Up"
"Ogdh",4.90498883155698e-12,0.751555914438351,0.592,0.275,1.22855255264008e-07,"Ogdh","MGE","24hrvs1hr_SAL","Up"
"Lrrc8d",5.21603575400564e-12,0.833742015348773,0.352,0.123,1.30646047530579e-07,"Lrrc8d","MGE","24hrvs1hr_SAL","Up"
"Pdzd4",5.35234743869751e-12,0.550392303999715,0.679,0.34,1.34060246297057e-07,"Pdzd4","MGE","24hrvs1hr_SAL","Up"
"Gm35188",5.87925706226089e-12,0.76459321855434,0.537,0.245,1.47257751638448e-07,"Gm35188","MGE","24hrvs1hr_SAL","Up"
"Pank1",6.54187124556114e-12,0.811667213698417,0.373,0.131,1.6385424908757e-07,"Pank1","MGE","24hrvs1hr_SAL","Up"
"Nufip2",7.42548095235776e-12,0.593539995248833,0.505,0.211,1.85986021413705e-07,"Nufip2","MGE","24hrvs1hr_SAL","Up"
"Slc25a46",7.67119319754327e-12,0.639763896655898,0.46,0.181,1.92140376018866e-07,"Slc25a46","MGE","24hrvs1hr_SAL","Up"
"1700025G04Rik",8.15925654375566e-12,0.757737008169256,0.54,0.245,2.04364898651448e-07,"1700025G04Rik","MGE","24hrvs1hr_SAL","Up"
"Lamc1",8.79713748474555e-12,0.73142411174816,0.366,0.131,2.20341902580422e-07,"Lamc1","MGE","24hrvs1hr_SAL","Up"
"Actg1",9.76142464756889e-12,-1.60214885521499,0.394,0.533,2.44494403147658e-07,"Actg1","MGE","24hrvs1hr_SAL","Down"
"Tuba1b",9.76259793213759e-12,-2.38391696772808,0.223,0.402,2.4452379040625e-07,"Tuba1b","MGE","24hrvs1hr_SAL","Down"
"Casc4",1.01517577326679e-11,0.593541709319192,0.638,0.301,2.54271075930132e-07,"Casc4","MGE","24hrvs1hr_SAL","Up"
"Pstk",1.02396507883306e-11,1.18542951322105,0.3,0.095,2.56472533295317e-07,"Pstk","MGE","24hrvs1hr_SAL","Up"
"Ttc28",1.05186808677619e-11,0.493541318702918,0.756,0.43,2.63461399694833e-07,"Ttc28","MGE","24hrvs1hr_SAL","Up"
"Prickle1",1.18763207450138e-11,1.15755744531158,0.484,0.23,2.9746620570036e-07,"Prickle1","MGE","24hrvs1hr_SAL","Up"
"Trmt1l",1.20326905874294e-11,0.949062284576936,0.279,0.08,3.01382801143343e-07,"Trmt1l","MGE","24hrvs1hr_SAL","Up"
"Rpgrip1l",1.26688969904515e-11,0.585567834836653,0.467,0.189,3.17317862919838e-07,"Rpgrip1l","MGE","24hrvs1hr_SAL","Up"
"Sema3c",1.29886252536344e-11,0.777181845675454,0.401,0.151,3.2532609672778e-07,"Sema3c","MGE","24hrvs1hr_SAL","Up"
"Fbxl2",1.34812012735473e-11,0.590427052915297,0.564,0.252,3.37663648298539e-07,"Fbxl2","MGE","24hrvs1hr_SAL","Up"
"Dnajc19",1.41325311963622e-11,0.70945150548395,0.348,0.12,3.53977508875283e-07,"Dnajc19","MGE","24hrvs1hr_SAL","Up"
"Kcna6",1.57318557287859e-11,0.833728827385671,0.341,0.116,3.94035790438901e-07,"Kcna6","MGE","24hrvs1hr_SAL","Up"
"Rab30",1.79528991844086e-11,0.558101830336322,0.648,0.331,4.49666265871883e-07,"Rab30","MGE","24hrvs1hr_SAL","Up"
"Sfswap",1.80700718803737e-11,0.585612404530631,0.638,0.314,4.5260109038772e-07,"Sfswap","MGE","24hrvs1hr_SAL","Up"
"Zfp266",1.86950499443949e-11,0.451369365137972,0.422,0.159,4.68254915957259e-07,"Zfp266","MGE","24hrvs1hr_SAL","Up"
"Klhl29",1.87219116884185e-11,0.649828190261769,0.7,0.411,4.68927722059819e-07,"Klhl29","MGE","24hrvs1hr_SAL","Up"
"Ksr2",1.92119938024677e-11,0.483731479627076,0.721,0.366,4.81202808770408e-07,"Ksr2","MGE","24hrvs1hr_SAL","Up"
"Ptpn9",2.02176571910321e-11,0.546984650002057,0.554,0.245,5.0639165966378e-07,"Ptpn9","MGE","24hrvs1hr_SAL","Up"
"Vwc2",2.15484667721289e-11,0.671620357369729,0.589,0.299,5.39724447241513e-07,"Vwc2","MGE","24hrvs1hr_SAL","Up"
"Cbx5",2.2323027329515e-11,0.499224616066532,0.401,0.148,5.59124865522361e-07,"Cbx5","MGE","24hrvs1hr_SAL","Up"
"Acbd5",2.37886581936259e-11,0.716658050425777,0.404,0.157,5.95834521775749e-07,"Acbd5","MGE","24hrvs1hr_SAL","Up"
"Rnf169",2.40689748837618e-11,0.870852915751659,0.366,0.135,6.02855613913581e-07,"Rnf169","MGE","24hrvs1hr_SAL","Up"
"Nlk",2.50330120026356e-11,0.542761386937646,0.85,0.535,6.27001851630014e-07,"Nlk","MGE","24hrvs1hr_SAL","Up"
"Uqcc1",2.59597581899285e-11,0.589865651104909,0.408,0.157,6.50214063383138e-07,"Uqcc1","MGE","24hrvs1hr_SAL","Up"
"Vps35l",2.67644137799146e-11,0.747058606530284,0.404,0.155,6.70368271945521e-07,"Vps35l","MGE","24hrvs1hr_SAL","Up"
"Ppt1",2.78685791114872e-11,0.762581452664693,0.293,0.088,6.98024301005419e-07,"Ppt1","MGE","24hrvs1hr_SAL","Up"
"Ablim1",2.90022926632806e-11,0.529792518190735,0.798,0.462,7.2642042433719e-07,"Ablim1","MGE","24hrvs1hr_SAL","Up"
"Trpc1",2.92486656957531e-11,0.516404867154546,0.477,0.2,7.32591329681528e-07,"Trpc1","MGE","24hrvs1hr_SAL","Up"
"Hsd17b4",3.00808906890911e-11,1.13649954484257,0.265,0.077,7.53436069089665e-07,"Hsd17b4","MGE","24hrvs1hr_SAL","Up"
"Rcor3",3.22563966216836e-11,0.718143700524897,0.453,0.187,8.07925966183309e-07,"Rcor3","MGE","24hrvs1hr_SAL","Up"
"Smad2",3.28999918334345e-11,0.409177733277975,0.376,0.133,8.24046095452034e-07,"Smad2","MGE","24hrvs1hr_SAL","Up"
"Zfp943",3.48353653984763e-11,0.932229033819106,0.272,0.08,8.72521397135636e-07,"Zfp943","MGE","24hrvs1hr_SAL","Up"
"Synj2bp",3.51064022128775e-11,0.476669143301648,0.418,0.159,8.79310056225942e-07,"Synj2bp","MGE","24hrvs1hr_SAL","Up"
"Rbm28",3.5479198435458e-11,0.654719541448108,0.467,0.198,8.88647483212917e-07,"Rbm28","MGE","24hrvs1hr_SAL","Up"
"Ric8b",3.73555460192353e-11,0.541394940417957,0.498,0.213,9.35644361143786e-07,"Ric8b","MGE","24hrvs1hr_SAL","Up"
"Fam214a",3.90570826727221e-11,0.736836708293979,0.359,0.129,9.7826274970367e-07,"Fam214a","MGE","24hrvs1hr_SAL","Up"
"Bicral",4.37132654938887e-11,0.523107997528406,0.488,0.206,1.09488616082543e-06,"Bicral","MGE","24hrvs1hr_SAL","Up"
"Cacng8",4.56391267634643e-11,1.01056605790722,0.303,0.099,1.14312320804449e-06,"Cacng8","MGE","24hrvs1hr_SAL","Up"
"Usp10",4.76050238667718e-11,0.692380129363481,0.307,0.099,1.19236303279103e-06,"Usp10","MGE","24hrvs1hr_SAL","Up"
"Rasa2",4.94455797362326e-11,0.419495640008937,0.613,0.275,1.23846343565342e-06,"Rasa2","MGE","24hrvs1hr_SAL","Up"
"Fgf1",5.00772195123293e-11,0.890080629216178,0.314,0.105,1.25428411712531e-06,"Fgf1","MGE","24hrvs1hr_SAL","Up"
"Swt1",5.23265465686861e-11,0.762869843826984,0.355,0.127,1.31062301190588e-06,"Swt1","MGE","24hrvs1hr_SAL","Up"
"Desi2",5.37799972250642e-11,0.638476160005263,0.554,0.262,1.34702759049618e-06,"Desi2","MGE","24hrvs1hr_SAL","Up"
"Slc25a27",5.49398071803153e-11,0.532734955830991,0.509,0.215,1.37607735044536e-06,"Slc25a27","MGE","24hrvs1hr_SAL","Up"
"C2cd2",6.35667584332709e-11,0.703810373443885,0.279,0.084,1.59215659847814e-06,"C2cd2","MGE","24hrvs1hr_SAL","Up"
"Polr1a",6.4825920633049e-11,0.836103838113574,0.317,0.11,1.62369483409598e-06,"Polr1a","MGE","24hrvs1hr_SAL","Up"
"Dapk1",6.50208080886855e-11,0.410303530186355,0.746,0.398,1.62857618019731e-06,"Dapk1","MGE","24hrvs1hr_SAL","Up"
"Arhgap20",6.52856063859573e-11,0.647927789931196,0.488,0.215,1.63520858314907e-06,"Arhgap20","MGE","24hrvs1hr_SAL","Up"
"Gfod2",7.11515318179826e-11,0.666608551510931,0.324,0.11,1.78213241744501e-06,"Gfod2","MGE","24hrvs1hr_SAL","Up"
"Esrra",8.05869370849925e-11,0.777888489095851,0.321,0.11,2.01846101316781e-06,"Esrra","MGE","24hrvs1hr_SAL","Up"
"Tmem108",9.4091455856625e-11,0.930513862068849,0.557,0.284,2.35670869484089e-06,"Tmem108","MGE","24hrvs1hr_SAL","Up"
"Cdkl2",9.95893256888834e-11,0.533958673954528,0.47,0.202,2.49441384052946e-06,"Cdkl2","MGE","24hrvs1hr_SAL","Up"
"Abcf1",1.12478967844135e-10,0.923126417536221,0.3,0.101,2.81726070759206e-06,"Abcf1","MGE","24hrvs1hr_SAL","Up"
"Mkx",1.16199210904594e-10,0.879172617406951,0.526,0.273,2.91044163552737e-06,"Mkx","MGE","24hrvs1hr_SAL","Up"
"Taok3",1.17608190701918e-10,0.691805114843771,0.376,0.144,2.94573235251094e-06,"Taok3","MGE","24hrvs1hr_SAL","Up"
"Meg3",1.20106073082731e-10,0.229614580843222,1,0.998,3.00829681250316e-06,"Meg3","MGE","24hrvs1hr_SAL","Up"
"Rars2",1.20848829111176e-10,0.587513373013415,0.404,0.163,3.02690062274763e-06,"Rars2","MGE","24hrvs1hr_SAL","Up"
"Atf7",1.21493216570759e-10,0.602118251383407,0.439,0.178,3.0430405954478e-06,"Atf7","MGE","24hrvs1hr_SAL","Up"
"Frmd4a",1.2201292182414e-10,0.38889263391456,0.979,0.901,3.05605765292923e-06,"Frmd4a","MGE","24hrvs1hr_SAL","Up"
"Zfp397",1.38838335242466e-10,1.05497811601155,0.272,0.084,3.47748378281805e-06,"Zfp397","MGE","24hrvs1hr_SAL","Up"
"Nrf1",1.4055342095808e-10,0.679154000777637,0.397,0.161,3.52044153473703e-06,"Nrf1","MGE","24hrvs1hr_SAL","Up"
"Prr14l",1.43982724585362e-10,0.552459795218428,0.477,0.204,3.60633530268957e-06,"Prr14l","MGE","24hrvs1hr_SAL","Up"
"Vps13d",1.47038497407733e-10,0.44783650570323,0.666,0.335,3.6828732445715e-06,"Vps13d","MGE","24hrvs1hr_SAL","Up"
"Atp1b1",1.49013460731904e-10,-0.704077154975776,0.885,0.847,3.732340150952e-06,"Atp1b1","MGE","24hrvs1hr_SAL","Down"
"mt-Atp6",1.49605758944932e-10,-1.01184559404793,0.54,0.63,3.74717544429371e-06,"mt-Atp6","MGE","24hrvs1hr_SAL","Down"
"Dnajc18",1.56242384657849e-10,0.444158710595264,0.425,0.172,3.91340300852513e-06,"Dnajc18","MGE","24hrvs1hr_SAL","Up"
"1500004A13Rik",1.62808843549979e-10,0.415777773204513,0.484,0.204,4.07787310439633e-06,"1500004A13Rik","MGE","24hrvs1hr_SAL","Up"
"Ptprr",1.8255305713948e-10,0.759219504232334,0.526,0.26,4.57240642217256e-06,"Ptprr","MGE","24hrvs1hr_SAL","Up"
"Tmem200a",1.87884386084764e-10,0.804525239509075,0.411,0.178,4.7059402182651e-06,"Tmem200a","MGE","24hrvs1hr_SAL","Up"
"Pacsin1",1.90461709679728e-10,0.460899960549205,0.638,0.314,4.77049444234815e-06,"Pacsin1","MGE","24hrvs1hr_SAL","Up"
"Eny2",2.01267694658898e-10,0.613426930082583,0.328,0.116,5.04115194812141e-06,"Eny2","MGE","24hrvs1hr_SAL","Up"
"Zfp106",2.09536011095282e-10,0.430951903600065,0.376,0.144,5.24824846990353e-06,"Zfp106","MGE","24hrvs1hr_SAL","Up"
"Trerf1",2.14845880563028e-10,0.485743086755458,0.655,0.34,5.38124477046217e-06,"Trerf1","MGE","24hrvs1hr_SAL","Up"
"Ctcf",2.16648110222423e-10,0.506104274183924,0.38,0.142,5.42638521674104e-06,"Ctcf","MGE","24hrvs1hr_SAL","Up"
"Tet1",2.31286972710014e-10,1.04430045786211,0.258,0.08,5.79304480546773e-06,"Tet1","MGE","24hrvs1hr_SAL","Up"
"Amn1",2.35126413121811e-10,0.598846333444731,0.373,0.142,5.88921126946199e-06,"Amn1","MGE","24hrvs1hr_SAL","Up"
"Moxd1",2.35976280476198e-10,1.05231496882448,0.418,0.194,5.91049789708732e-06,"Moxd1","MGE","24hrvs1hr_SAL","Up"
"Gkap1",2.3629981358792e-10,0.902767953927619,0.282,0.092,5.91860143093663e-06,"Gkap1","MGE","24hrvs1hr_SAL","Up"
"Chic2",2.45354197166318e-10,0.721476927318308,0.362,0.138,6.14538657642478e-06,"Chic2","MGE","24hrvs1hr_SAL","Up"
"Gm48512",2.93361523339367e-10,0.835837303477027,0.261,0.082,7.34782607508113e-06,"Gm48512","MGE","24hrvs1hr_SAL","Up"
"Ppp2r5c",2.96125237055125e-10,0.475194420419507,0.61,0.31,7.41704881251972e-06,"Ppp2r5c","MGE","24hrvs1hr_SAL","Up"
"Jakmip1",3.40479842863873e-10,0.876858500946946,0.314,0.112,8.52799862421142e-06,"Jakmip1","MGE","24hrvs1hr_SAL","Up"
"Dennd6a",3.44579023469508e-10,0.66629479303311,0.491,0.224,8.63067080084076e-06,"Dennd6a","MGE","24hrvs1hr_SAL","Up"
"Hivep3",3.56597915932382e-10,0.528814684757174,0.798,0.495,8.93170800035837e-06,"Hivep3","MGE","24hrvs1hr_SAL","Up"
"Cadm2",3.75479933905722e-10,0.598157277659118,0.99,0.938,9.40464590453663e-06,"Cadm2","MGE","24hrvs1hr_SAL","Up"
"Gm48678",4.04947795711214e-10,0.497011385023038,0.46,0.198,1.01427274391788e-05,"Gm48678","MGE","24hrvs1hr_SAL","Up"
"Retreg1",4.12517494337303e-10,0.506418717935585,0.474,0.206,1.03323256806664e-05,"Retreg1","MGE","24hrvs1hr_SAL","Up"
"Snapc3",4.2782736362959e-10,0.63432366416849,0.425,0.183,1.07157919768303e-05,"Snapc3","MGE","24hrvs1hr_SAL","Up"
"Mthfs",4.43037856349446e-10,0.591667076516181,0.321,0.114,1.10967691879846e-05,"Mthfs","MGE","24hrvs1hr_SAL","Up"
"A330102I10Rik",5.08460420873498e-10,1.16141810811229,0.303,0.112,1.27354081616185e-05,"A330102I10Rik","MGE","24hrvs1hr_SAL","Up"
"Fat3",5.24380122380513e-10,0.595846181583392,0.613,0.331,1.31341489252647e-05,"Fat3","MGE","24hrvs1hr_SAL","Up"
"Mgll",5.48549475242525e-10,0.710317783893369,0.376,0.153,1.37395187063995e-05,"Mgll","MGE","24hrvs1hr_SAL","Up"
"Orc2",5.48725597782564e-10,0.733923664870176,0.321,0.118,1.37439300476599e-05,"Orc2","MGE","24hrvs1hr_SAL","Up"
"Nck2",5.50519554841143e-10,0.639664520193679,0.425,0.187,1.37888632901061e-05,"Nck2","MGE","24hrvs1hr_SAL","Up"
"Pcf11",5.58813728636125e-10,0.580597779864844,0.394,0.159,1.3996607461149e-05,"Pcf11","MGE","24hrvs1hr_SAL","Up"
"Shank2",5.61798179636059e-10,0.609633242242375,0.54,0.267,1.40713590053444e-05,"Shank2","MGE","24hrvs1hr_SAL","Up"
"Trim37",5.64565766672954e-10,0.532814914531421,0.512,0.241,1.41406787578575e-05,"Trim37","MGE","24hrvs1hr_SAL","Up"
"Myrip",5.69280969999681e-10,0.64595881397586,0.425,0.181,1.4258780455582e-05,"Myrip","MGE","24hrvs1hr_SAL","Up"
"E2f3",7.32716442609084e-10,0.580496608497539,0.352,0.133,1.83523487380297e-05,"E2f3","MGE","24hrvs1hr_SAL","Up"
"Luzp1",7.41799046398392e-10,0.710542534654277,0.446,0.204,1.85798407151405e-05,"Luzp1","MGE","24hrvs1hr_SAL","Up"
"Slc23a2",7.75862803743118e-10,0.42477952035668,0.547,0.258,1.94330356453539e-05,"Slc23a2","MGE","24hrvs1hr_SAL","Up"
"Suz12",8.32067891015731e-10,0.668618983986602,0.352,0.135,2.0840804466271e-05,"Suz12","MGE","24hrvs1hr_SAL","Up"
"Bend6",8.35717326960509e-10,0.529617672720316,0.519,0.245,2.09322118883799e-05,"Bend6","MGE","24hrvs1hr_SAL","Up"
"Rbmx",8.94833895923897e-10,0.477573595482527,0.373,0.148,2.24129045912059e-05,"Rbmx","MGE","24hrvs1hr_SAL","Up"
"Galnt1",9.39034280979602e-10,0.636695145071694,0.443,0.2,2.35199916356961e-05,"Galnt1","MGE","24hrvs1hr_SAL","Up"
"Upf2",9.98940142433729e-10,0.531402968416244,0.387,0.157,2.50204537475376e-05,"Upf2","MGE","24hrvs1hr_SAL","Up"
"Pcmtd1",1.00437157542741e-09,0.410912921814264,0.634,0.331,2.51564948497305e-05,"Pcmtd1","MGE","24hrvs1hr_SAL","Up"
"1700109K24Rik",1.02899797965603e-09,0.762055805809909,0.286,0.099,2.57733123964446e-05,"1700109K24Rik","MGE","24hrvs1hr_SAL","Up"
"Lrrc3b",1.06449760086758e-09,0.964908016920064,0.265,0.088,2.66624714089302e-05,"Lrrc3b","MGE","24hrvs1hr_SAL","Up"
"Ppp1r21",1.07580532053403e-09,0.503292104855608,0.317,0.114,2.69456958634159e-05,"Ppp1r21","MGE","24hrvs1hr_SAL","Up"
"2210408F21Rik",1.1053214549516e-09,0.536581052646462,0.463,0.211,2.76849864821728e-05,"2210408F21Rik","MGE","24hrvs1hr_SAL","Up"
"Tecpr1",1.14456339177756e-09,0.829467381795779,0.279,0.095,2.86678792738526e-05,"Tecpr1","MGE","24hrvs1hr_SAL","Up"
"Pcgf6",1.15356825747768e-09,0.628923720710551,0.307,0.11,2.88934241450433e-05,"Pcgf6","MGE","24hrvs1hr_SAL","Up"
"Esrrg",1.16558848763053e-09,0.588528561732483,0.711,0.428,2.9194494849682e-05,"Esrrg","MGE","24hrvs1hr_SAL","Up"
"Snrnp48",1.2132945815025e-09,0.64922237485757,0.341,0.131,3.03893893828932e-05,"Snrnp48","MGE","24hrvs1hr_SAL","Up"
