"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster","gene"
"Crym",0,3.15075191640759,0.813,0.156,0,"0","Crym"
"Gm2164",0,2.79322782018729,0.768,0.134,0,"0","Gm2164"
"Gm10754",0,3.01984774882908,0.732,0.127,0,"0","Gm10754"
"Pex5l",0,1.7789503633226,0.916,0.372,0,"0","Pex5l"
"Sema3e",0,1.95573504600445,0.81,0.288,0,"0","Sema3e"
"Sorcs3",0,1.39420825693677,0.818,0.313,0,"0","Sorcs3"
"Iqgap2",0,1.84791103649889,0.733,0.233,0,"0","Iqgap2"
"Zfp462",0,1.75165265446335,0.809,0.316,0,"0","Zfp462"
"Hs6st2",0,1.7359275820898,0.735,0.249,0,"0","Hs6st2"
"Cadps2",0,1.25357366965775,0.792,0.323,0,"0","Cadps2"
"Rasgrp1",0,2.19588828815677,0.615,0.158,0,"0","Rasgrp1"
"Ndst4",0,2.33515182001634,0.584,0.128,0,"0","Ndst4"
"Gm49678",0,1.68514006491294,0.906,0.454,0,"0","Gm49678"
"Trpc5",0,1.84306018405714,0.722,0.273,0,"0","Trpc5"
"Nckap5",0,1.45849659450481,0.912,0.472,0,"0","Nckap5"
"Trpc4",0,1.38261423114457,0.785,0.345,0,"0","Trpc4"
"Sh3rf1",0,1.51728537073742,0.739,0.304,0,"0","Sh3rf1"
"Gpc5",0,1.24520820163772,0.96,0.528,0,"0","Gpc5"
"Man1a",0,1.70856584090677,0.638,0.207,0,"0","Man1a"
"Nell1",0,1.44480097686385,0.916,0.487,0,"0","Nell1"
"Itpr1",0,1.31262317823645,0.793,0.365,0,"0","Itpr1"
"Fam189a1",0,1.56553753385105,0.942,0.522,0,"0","Fam189a1"
"Prkcg",0,1.73408765727717,0.69,0.272,0,"0","Prkcg"
"Raver2",0,1.6218714597495,0.6,0.183,0,"0","Raver2"
"Elmod1",0,1.34098126598922,0.874,0.457,0,"0","Elmod1"
"Runx1t1",0,1.44381877378827,0.94,0.525,0,"0","Runx1t1"
"Actr3b",0,1.71832146394199,0.698,0.291,0,"0","Actr3b"
"9530059O14Rik",0,1.20709111522589,0.756,0.351,0,"0","9530059O14Rik"
"Ano4",0,1.21672856138266,0.795,0.39,0,"0","Ano4"
"Samd5",0,1.62524586893285,0.693,0.291,0,"0","Samd5"
"Tspan13",0,1.56453993179103,0.697,0.296,0,"0","Tspan13"
"Prkd1",0,1.31857677677947,0.794,0.394,0,"0","Prkd1"
"Cck",0,2.40796715770063,0.564,0.164,0,"0","Cck"
"Dgkg",0,1.28270068952928,0.734,0.335,0,"0","Dgkg"
"Pigk",0,1.41153908085801,0.794,0.397,0,"0","Pigk"
"Grin3a",0,1.47178354409383,0.632,0.236,0,"0","Grin3a"
"Bcl11b",0,1.50483280619065,0.656,0.26,0,"0","Bcl11b"
"Gm11906",0,2.67441798216116,0.488,0.097,0,"0","Gm11906"
"Bcl6",0,2.90917808853962,0.466,0.076,0,"0","Bcl6"
"Snca",0,1.21658410501808,0.844,0.455,0,"0","Snca"
"Lpl",0,2.37209012137203,0.501,0.113,0,"0","Lpl"
"Mpped1",0,1.29864775043663,0.654,0.271,0,"0","Mpped1"
"Cdk17",0,1.28496395367489,0.812,0.43,0,"0","Cdk17"
"Myo16",0,0.992765501177578,0.86,0.478,0,"0","Myo16"
"Sertm1",0,2.83361533352851,0.456,0.076,0,"0","Sertm1"
"Sez6",0,1.47428803545671,0.643,0.263,0,"0","Sez6"
"Itm2b",0,1.33500203035319,0.829,0.453,0,"0","Itm2b"
"Shisa6",0,1.54423381347782,0.96,0.587,0,"0","Shisa6"
"Epb41l4a",0,1.82383221393121,0.524,0.153,0,"0","Epb41l4a"
"Matn2",0,2.67018398135997,0.457,0.088,0,"0","Matn2"
"Cds1",0,2.33054564160914,0.484,0.116,0,"0","Cds1"
"Tmem200a",0,1.57546634568234,0.579,0.213,0,"0","Tmem200a"
"Ndst3",0,1.4562020187831,0.541,0.176,0,"0","Ndst3"
"Bcl11a",0,1.15197014919874,0.883,0.518,0,"0","Bcl11a"
"4930509J09Rik",0,1.61282650732863,0.588,0.224,0,"0","4930509J09Rik"
"Serpini1",0,1.28092051366581,0.625,0.263,0,"0","Serpini1"
"Ppp4r4",0,1.52967964983566,0.551,0.197,0,"0","Ppp4r4"
"Sptbn2",0,1.47282372478859,0.621,0.279,0,"0","Sptbn2"
"Cpne8",0,1.45993347034999,0.523,0.183,0,"0","Cpne8"
"Dnah9",0,1.43321355330858,0.552,0.218,0,"0","Dnah9"
"Pde1a",0,1.0251202184488,0.956,0.622,0,"0","Pde1a"
"Dtnbp1",0,2.2106435872174,0.441,0.11,0,"0","Dtnbp1"
"Nr4a3",0,1.70056106212617,0.443,0.132,0,"0","Nr4a3"
"Hcrtr2",0,2.24559556109153,0.389,0.084,0,"0","Hcrtr2"
"Kcnn2",0,1.09270423370206,0.912,0.611,0,"0","Kcnn2"
"Kcnk9",0,1.89999082584878,0.408,0.115,0,"0","Kcnk9"
"Styk1",0,3.19679907303307,0.332,0.041,0,"0","Styk1"
"Mylip",0,2.2504558695174,0.375,0.084,0,"0","Mylip"
