"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster","gene"
"Prox1",0,4.12683803000154,0.735,0.07,0,"0","Prox1"
"Sema5a",0,3.1249978201247,0.874,0.236,0,"0","Sema5a"
"Synpr",0,2.08870683259837,0.626,0.173,0,"0","Synpr"
"Zfpm2",0,1.82459333453966,0.988,0.55,0,"0","Zfpm2"
"Zfp536",0,1.41702364664521,0.626,0.206,0,"0","Zfp536"
"Nfia",0,1.30673826960186,0.86,0.458,0,"0","Nfia"
"Ptpro",0,2.22260085285028,0.724,0.342,0,"0","Ptpro"
"Cntnap5b",0,1.72001945807929,0.821,0.445,0,"0","Cntnap5b"
"Stxbp6",0,2.4692048891916,0.516,0.142,0,"0","Stxbp6"
"C1ql3",0,2.81104714464962,0.493,0.128,0,"0","C1ql3"
"Thsd7a",0,1.13173158791305,0.71,0.345,0,"0","Thsd7a"
"Frmd4b",0,2.1520271330172,0.615,0.254,0,"0","Frmd4b"
"Cntnap5a",0,1.18487288088443,0.912,0.559,0,"0","Cntnap5a"
"Tspan18",0,2.93928285531616,0.433,0.084,0,"0","Tspan18"
"Epha4",0,1.55089270198808,0.853,0.517,0,"0","Epha4"
"Nr3c2",0,1.13981549717264,0.923,0.597,0,"0","Nr3c2"
"Slc4a4",0,1.29197189261019,0.552,0.228,0,"0","Slc4a4"
"Zbtb20",0,2.15503755700691,1,0.691,0,"0","Zbtb20"
"Cdh9",0,1.37478380023824,0.654,0.347,0,"0","Cdh9"
"Maml3",0,1.33427982964115,0.514,0.213,0,"0","Maml3"
"Tafa2",0,0.910926615062922,0.942,0.652,0,"0","Tafa2"
"Adamts18",0,2.76000752239437,0.378,0.091,0,"0","Adamts18"
"Rfx3",0,2.35682167795939,0.994,0.711,0,"0","Rfx3"
"Nrp2",0,1.75905976089103,0.521,0.244,0,"0","Nrp2"
"Mctp1",0,1.42733732117183,0.965,0.689,0,"0","Mctp1"
"Myo5b",0,2.86340962620714,0.368,0.094,0,"0","Myo5b"
"Dock10",0,1.77892148434511,0.443,0.17,0,"0","Dock10"
"Slit3",0,0.959106788808592,0.97,0.705,0,"0","Slit3"
"Shisa9",0,1.26715596115716,0.678,0.417,0,"0","Shisa9"
"Nrp1",0,1.12131677792022,0.79,0.532,0,"0","Nrp1"
"Sphkap",0,1.5287542501311,0.641,0.384,0,"0","Sphkap"
"Igfbpl1",0,3.27915383293837,0.3,0.049,0,"0","Igfbpl1"
"Epha7",0,1.04162360975326,0.909,0.66,0,"0","Epha7"
"Lrrtm4",0,1.15211604869466,0.998,0.753,0,"0","Lrrtm4"
"St18",0,0.735574543753808,0.329,0.085,0,"0","St18"
"Cdh8",0,0.951358343406247,0.889,0.647,0,"0","Cdh8"
"Dpf3",0,1.61426168710843,0.388,0.147,0,"0","Dpf3"
"Cblb",0,1.5810423402283,0.559,0.322,0,"0","Cblb"
"Glis3",0,1.89898102055227,0.332,0.097,0,"0","Glis3"
"Clstn2",0,0.909748980663019,0.962,0.731,0,"0","Clstn2"
"Tmem108",0,1.05542119925969,0.75,0.526,0,"0","Tmem108"
"Nfib",0,1.31307980324953,0.982,0.764,0,"0","Nfib"
"Tiam1",0,1.36418225613459,0.611,0.394,0,"0","Tiam1"
"Car12",0,2.62741885030429,0.269,0.061,0,"0","Car12"
"Islr2",0,2.17150276366011,0.309,0.102,0,"0","Islr2"
"Prdm5",0,2.08635410043819,0.279,0.078,0,"0","Prdm5"
"Plxna4",0,1.34899199652004,0.967,0.768,0,"0","Plxna4"
"St6galnac3",0,1.03050737854481,0.876,0.678,0,"0","St6galnac3"
"Ccdc85a",0,1.20916352647432,0.864,0.669,0,"0","Ccdc85a"
"Ncam2",0,0.898118955086806,0.988,0.805,0,"0","Ncam2"
"Dgkh",0,1.59262625271634,0.615,0.435,0,"0","Dgkh"
"Hecw1",0,1.03456921218392,0.875,0.73,0,"0","Hecw1"
"Sorbs2",0,0.82842311001991,0.932,0.798,0,"0","Sorbs2"
"Cacna1c",0,1.55817733351062,0.988,0.858,0,"0","Cacna1c"
"Dcc",0,1.13019067958352,0.98,0.857,0,"0","Dcc"
"Lrp1b",0,1.22646793360338,0.999,0.877,0,"0","Lrp1b"
"Negr1",0,0.747681915878098,0.994,0.881,0,"0","Negr1"
"Ntrk3",0,1.05111985869503,0.987,0.874,0,"0","Ntrk3"
"Prkce",0,0.878798966940834,0.958,0.863,0,"0","Prkce"
"Ryr2",0,0.937441193376447,0.952,0.858,0,"0","Ryr2"
"Dab1",0,1.12098993108771,1,0.956,0,"0","Dab1"
"Ppfia2",0,0.986742348058543,0.995,0.958,0,"0","Ppfia2"
"Ppp3ca",0,0.712845497926345,0.996,0.965,0,"0","Ppp3ca"
"Dlgap1",0,0.567559760527074,0.999,0.979,0,"0","Dlgap1"
"Ank3",0,0.682824648616737,0.997,0.983,0,"0","Ank3"
"Cadm2",1.22352216680189e-306,0.525503761570199,0.996,0.978,2.8848205648855e-302,"0","Cadm2"
"Btbd9",1.73814921055251e-306,1.1400245981916,0.78,0.647,4.09820820864072e-302,"0","Btbd9"
"Kif26b",6.56933143329278e-306,1.50641114547993,0.49,0.247,1.54891696534177e-301,"0","Kif26b"
"Gria1",1.07986843246917e-305,0.544425775951363,0.996,0.894,2.54611379007581e-301,"0","Gria1"
"Tgfbr1",1.04230795479744e-303,2.25902007521507,0.296,0.096,2.45755369582141e-299,"0","Tgfbr1"
"Galnt17",5.29592262253266e-300,1.00755032243515,0.758,0.53,1.24867263594075e-295,"0","Galnt17"
"Camk2b",2.51210127312984e-297,1.22085522751922,0.656,0.489,5.92303238178555e-293,"0","Camk2b"
"Kcnk1",1.25213309755519e-278,2.0899261193262,0.283,0.094,2.95227941741564e-274,"0","Kcnk1"
"Malat1",3.09238465284778e-278,0.385081340993809,1,1,7.29122453448449e-274,"0","Malat1"
"Ddx5",1.20263020489536e-277,0.691138616670162,0.932,0.854,2.83556149710228e-273,"0","Ddx5"
"Prkg1",1.64640254447232e-276,0.658610036312691,0.98,0.846,3.88188791935684e-272,"0","Prkg1"
"Col25a1",1.34717236680622e-273,1.07773677382644,0.473,0.234,3.1763630064557e-269,"0","Col25a1"
"Sema3c",5.27552977224863e-273,2.36201128825603,0.419,0.214,1.24386440970078e-268,"0","Sema3c"
"Dscam",2.57585692198271e-258,0.487475350449818,0.93,0.737,6.07335545065082e-254,"0","Dscam"
"Cacna1e",2.39490846032124e-253,0.68040628927547,0.959,0.827,5.64671516774542e-249,"0","Cacna1e"
"Plxna2",9.16912394774946e-250,1.51042750057663,0.607,0.439,2.16189604440037e-245,"0","Plxna2"
"Adamts17",3.38033747096852e-243,1.52156781323881,0.405,0.196,7.97015968904959e-239,"0","Adamts17"
"Nol4",3.85500482165363e-243,1.01160549512481,0.738,0.571,9.08933036849494e-239,"0","Nol4"
"Fat4",3.57768115445166e-239,1.58902587404236,0.398,0.192,8.43545662596613e-235,"0","Fat4"
"Tcf4",2.94296441332121e-233,0.547251055122731,0.998,0.977,6.93892149372875e-229,"0","Tcf4"
"Ablim3",1.35475387595699e-231,1.77662518501099,0.314,0.128,3.19423868873139e-227,"0","Ablim3"
"Kcnj3",1.85150771171109e-231,0.700914890701037,0.946,0.826,4.3654848826724e-227,"0","Kcnj3"
"Sh3kbp1",6.6085305048135e-230,1.40343195437299,0.541,0.355,1.55815932242493e-225,"0","Sh3kbp1"
"Cyp7b1",2.94826559356283e-221,1.3849815404262,0.448,0.242,6.95142061650244e-217,"0","Cyp7b1"
"Edil3",2.57627018818319e-220,0.704608766865787,0.745,0.523,6.07432984969832e-216,"0","Edil3"
"Tnr",1.45420154797512e-216,0.266567470915544,0.74,0.528,3.42871640981573e-212,"0","Tnr"
"Sorcs2",5.16470954816019e-213,1.42080708289304,0.44,0.247,1.21773521726521e-208,"0","Sorcs2"
"Fgfr1",1.13136354281184e-210,1.56657246761135,0.419,0.229,2.66752896124175e-206,"0","Fgfr1"
"Rtn1",2.02373226539787e-209,0.617019560334965,0.945,0.884,4.7715559353551e-205,"0","Rtn1"
"D430041D05Rik",4.31120555361103e-209,0.86013778879193,0.788,0.674,1.01649604543041e-204,"0","D430041D05Rik"
"Spon1",1.32917212726612e-206,1.20856078951985,0.462,0.256,3.13392204166806e-202,"0","Spon1"
"Kcnt2",2.22221895744864e-205,0.481604607784306,0.9,0.696,5.23954785787241e-201,"0","Kcnt2"
"Gabrb3",7.76511507293255e-201,0.496693571261532,0.993,0.959,1.83085883189604e-196,"0","Gabrb3"
"Rerg",3.31130280216114e-196,1.82762833419917,0.325,0.152,7.80738974693553e-192,"0","Rerg"
"Xpr1",3.61274790814084e-194,1.08055488137076,0.534,0.346,8.51813701781447e-190,"0","Xpr1"
"Phf20l1",8.82499538290618e-193,0.646343200789726,0.839,0.735,2.08075741138162e-188,"0","Phf20l1"
"Jph1",2.91362897506748e-192,1.47758547789376,0.435,0.259,6.86975439741411e-188,"0","Jph1"
"Nkain3",1.4038046268536e-191,0.478354450721537,0.924,0.728,3.30989054919541e-187,"0","Nkain3"
"Sorbs1",2.95881363251006e-189,0.713150448129473,0.792,0.678,6.97629078273222e-185,"0","Sorbs1"
"Ccser1",3.85156442783289e-186,0.42135110828541,0.997,0.984,9.08121860794439e-182,"0","Ccser1"
"Fbxl7",4.10718539520429e-172,1.25742607129528,0.415,0.231,9.68392172481268e-168,"0","Fbxl7"
"Htr4",3.51384751063563e-170,1.31089969035925,0.391,0.214,8.2849496605767e-166,"0","Htr4"
"Nrg2",1.73755986677797e-169,1.14509265948859,0.463,0.285,4.09681865388911e-165,"0","Nrg2"
"Gfra1",4.89340078175366e-168,1.25713226649351,0.255,0.101,1.15376603632188e-163,"0","Gfra1"
"Map1b",4.62165552824293e-164,0.561829589458606,0.893,0.802,1.08969394044912e-159,"0","Map1b"
"Nfix",1.426364762321e-157,1.10428228333839,0.515,0.359,3.36308283660045e-153,"0","Nfix"
"Mycbp2",3.14788350999118e-156,0.460486301138366,0.983,0.968,7.4220797398572e-152,"0","Mycbp2"
"Sema6d",8.27455983666117e-156,0.447925162511556,0.908,0.715,1.95097571828797e-151,"0","Sema6d"
"Auts2",6.22810966200997e-155,0.459455006673358,0.999,0.989,1.46846369610871e-150,"0","Auts2"
"2010300C02Rik",2.39007879028268e-152,1.3803497513081,0.348,0.188,5.6353277717285e-148,"0","2010300C02Rik"
"Stxbp5l",8.96524947541295e-152,0.403701927153595,0.945,0.84,2.11382652131287e-147,"0","Stxbp5l"
"Pak7",5.45984290856952e-150,0.674505084414221,0.802,0.719,1.28732176098252e-145,"0","Pak7"
"Lyst",1.56762594839765e-148,1.46882532174605,0.47,0.341,3.69614846113197e-144,"0","Lyst"
"Bcl11b",3.94175190793868e-146,0.915760913481232,0.452,0.27,9.29386264853781e-142,"0","Bcl11b"
"Nedd4l",1.79529894467189e-145,0.633486051429482,0.803,0.717,4.23295585174739e-141,"0","Nedd4l"
"Cttnbp2",6.63702464691787e-141,0.485026427954274,0.907,0.798,1.5648776712503e-136,"0","Cttnbp2"
"Lingo2",3.76782977909407e-140,0.315072382490063,0.987,0.844,8.88378905314801e-136,"0","Lingo2"
"Eml5",6.78543651433011e-137,0.690397629757709,0.728,0.646,1.59987022134875e-132,"0","Eml5"
"Cacna1d",1.59203624756248e-134,0.475522362990438,0.92,0.864,3.75370306450281e-130,"0","Cacna1d"
"Dgki",1.33809433904944e-131,0.522131172906356,0.916,0.839,3.15495883261077e-127,"0","Dgki"
"Rgs6",3.41800688554196e-131,1.01480150459726,0.49,0.327,8.05897663473083e-127,"0","Rgs6"
"Mmp16",8.0084352476546e-127,0.309264233276917,0.951,0.863,1.888228862692e-122,"0","Mmp16"
"Kcnj6",3.78834580863178e-126,1.11553235744919,0.447,0.311,8.93216174759201e-122,"0","Kcnj6"
"Rbfox3",7.03734668579885e-124,0.660959042474041,0.696,0.601,1.65926560157765e-119,"0","Rbfox3"
"Rbfox1",5.90050048903874e-123,0.438219332486073,0.999,0.982,1.39122000530555e-118,"0","Rbfox1"
"Dock11",4.48691921760857e-122,1.09597461977876,0.324,0.176,1.05792581312775e-117,"0","Dock11"
"Gm20754",2.20782748107397e-121,0.361658473925258,0.958,0.794,5.20561563487622e-117,"0","Gm20754"
"Kirrel3",1.343871259279e-118,0.269482775992878,0.839,0.613,3.16857965512804e-114,"0","Kirrel3"
"Fstl4",2.08460399918038e-117,0.964792120557274,0.35,0.2,4.9150793092675e-113,"0","Fstl4"
"Lrrn1",6.69364627485168e-117,1.34996670828877,0.254,0.126,1.57822791868453e-112,"0","Lrrn1"
"Clcn5",3.24114378641031e-111,1.28979004475862,0.353,0.221,7.64196881959824e-107,"0","Clcn5"
"Cers6",2.1808568004005e-110,0.638555481358096,0.678,0.596,5.1420241639843e-106,"0","Cers6"
"Tmeff2",4.13634114357952e-110,0.335977763093553,0.829,0.678,9.7526651483318e-106,"0","Tmeff2"
"Slc7a14",3.8838218948743e-109,1.14105297434461,0.389,0.258,9.15727526373463e-105,"0","Slc7a14"
"Nkain2",1.7366381629883e-108,0.507918585530894,0.99,0.973,4.09464546069381e-104,"0","Nkain2"
"Il1rap",2.7406647984943e-108,1.37557185766463,0.4,0.279,6.46193946188985e-104,"0","Il1rap"
"Ctnna2",3.08626172164546e-105,0.426657871918103,0.994,0.989,7.27678788729567e-101,"0","Ctnna2"
"Plcl1",3.84365609042223e-105,0.780471301899344,0.457,0.32,9.06257232999754e-101,"0","Plcl1"
"Grik4",1.43046087511994e-103,0.397630144708507,0.528,0.355,3.37274065135779e-99,"0","Grik4"
"Tnik",2.65033025515394e-103,0.415362545259897,0.955,0.903,6.24894867560195e-99,"0","Tnik"
"Erbin",4.30970080912907e-101,0.765995032997572,0.344,0.197,1.01614125677645e-96,"0","Erbin"
"Plppr1",6.36933828926311e-100,0.805168914950178,0.672,0.593,1.50176258184246e-95,"0","Plppr1"
"Btbd3",2.25856514753399e-98,1.24550085986696,0.265,0.144,5.32524490485564e-94,"0","Btbd3"
"Sox11",1.65104234953556e-97,1.43049104040962,0.296,0.181,3.89282765173494e-93,"0","Sox11"
"Pard3",3.79487670235254e-95,0.737846114851978,0.508,0.381,8.94756028880681e-91,"0","Pard3"
"Grm1",4.24350475952789e-92,0.6861482457194,0.597,0.498,1.00053355220149e-87,"0","Grm1"
"Ahcyl2",4.59171528005337e-92,1.46224723903617,0.521,0.482,1.08263462873098e-87,"0","Ahcyl2"
"Ttc28",4.24451457031023e-90,1.42571158830743,0.483,0.401,1.00077164538775e-85,"0","Ttc28"
"Luc7l2",1.08019494301802e-89,0.380429208837468,0.934,0.91,2.5468836366479e-85,"0","Luc7l2"
"Plekhg5",2.35079771603579e-89,1.33468211812922,0.288,0.173,5.54271085486918e-85,"0","Plekhg5"
"Son",9.37689986922873e-89,0.376682311462117,0.842,0.775,2.21088545116675e-84,"0","Son"
"Sema4d",4.44361444042788e-88,1.09230180926862,0.315,0.2,1.04771541276409e-83,"0","Sema4d"
"F730043M19Rik",7.44534904125889e-87,1.22062294981372,0.264,0.151,1.75546439694802e-82,"0","F730043M19Rik"
"Slc24a2",9.04918314337453e-83,0.387795888922855,0.719,0.58,2.13361640154485e-78,"0","Slc24a2"
"Frmd5",1.81901449274832e-82,0.420694684442185,0.721,0.59,4.288872371002e-78,"0","Frmd5"
"B3galt1",8.67877849673598e-82,0.289738311183142,0.949,0.889,2.04628239396041e-77,"0","B3galt1"
"Maml2",2.83907331426871e-81,0.366645079957383,0.432,0.286,6.69396706038275e-77,"0","Maml2"
"Olfm1",3.41953929844843e-81,0.941638415999249,0.423,0.317,8.0625897578817e-77,"0","Olfm1"
"Gm10649",3.79005080757109e-81,0.879006545720216,0.37,0.248,8.93618179409111e-77,"0","Gm10649"
"Nsf",3.01894213520674e-80,0.717968647879849,0.611,0.566,7.11806176639045e-76,"0","Nsf"
"Arsb",5.08105761847221e-80,1.11368082948751,0.391,0.286,1.19801176528338e-75,"0","Arsb"
"Camk2a",2.26969062941992e-79,0.818327102427721,0.535,0.469,5.35147656604628e-75,"0","Camk2a"
"Tnrc6c",2.34693681852595e-79,0.503142852141002,0.734,0.69,5.53360763072048e-75,"0","Tnrc6c"
"Ptprj",2.8639060597606e-79,0.803567419783732,0.526,0.462,6.75251770770355e-75,"0","Ptprj"
"Pip5k1b",5.75219152609308e-78,1.18743743948301,0.335,0.227,1.35625171802223e-73,"0","Pip5k1b"
"Lcorl",1.11377544030576e-77,0.698987131954776,0.486,0.377,2.62605973315293e-73,"0","Lcorl"
"Nell2",2.13239938274506e-75,0.325054010765835,0.91,0.793,5.02777126463631e-71,"0","Nell2"
"Ak5",7.87217387488273e-75,0.719175479408109,0.493,0.387,1.85610115621985e-70,"0","Ak5"
"Scn3a",7.94223839803769e-73,0.558003274063158,0.633,0.571,1.87262096948933e-68,"0","Scn3a"
"Dapk1",1.15901279033873e-71,0.740938200968101,0.519,0.444,2.73272035706065e-67,"0","Dapk1"
"Foxn3",1.60437864213868e-71,0.665884197280317,0.515,0.416,3.78280396243459e-67,"0","Foxn3"
"Sptan1",3.74010369405291e-71,0.425581562309719,0.835,0.793,8.81841648983795e-67,"0","Sptan1"
"Syn3",1.00415018140889e-70,0.849396872541221,0.458,0.362,2.36758529772588e-66,"0","Syn3"
"Fgf13",1.50796305080805e-68,0.358489944690213,0.631,0.531,3.55547528119522e-64,"0","Fgf13"
"Gabra2",2.80170220870859e-68,0.322179790081958,0.778,0.653,6.60585346769311e-64,"0","Gabra2"
"Aff2",3.31529809768513e-68,0.715476505891765,0.471,0.365,7.81680985472201e-64,"0","Aff2"
"Pitpnc1",1.63476424627499e-67,0.598651130212234,0.443,0.328,3.85444713986716e-63,"0","Pitpnc1"
"Elmod1",4.34836498380225e-67,0.597821486163323,0.564,0.49,1.02525749588089e-62,"0","Elmod1"
"Dpp6",6.68885575390868e-66,0.273148682206373,0.96,0.9,1.57709840965659e-61,"0","Dpp6"
"Agap1",6.93413805875324e-66,0.583837119772002,0.54,0.461,1.63493107149284e-61,"0","Agap1"
"Ezh2",9.81643454682082e-66,0.99104995105114,0.301,0.2,2.31451893744941e-61,"0","Ezh2"
"Vav3",1.90500573893313e-65,0.856095769318274,0.296,0.19,4.49162253125653e-61,"0","Vav3"
"Dscaml1",2.63892519959693e-62,0.381363586560334,0.744,0.654,6.22205783560963e-58,"0","Dscaml1"
"Gtdc1",5.11784332593034e-62,0.435630181562103,0.823,0.776,1.20668509938785e-57,"0","Gtdc1"
"Cnot2",9.00719120193908e-61,0.649021087363704,0.571,0.531,2.1237155415932e-56,"0","Cnot2"
"Cdh2",1.77732014671374e-60,0.335506957777076,0.871,0.815,4.19056544192165e-56,"0","Cdh2"
"Kcnh1",5.58006715705166e-60,0.82419084535631,0.321,0.219,1.31566823428964e-55,"0","Kcnh1"
"Aplp1",3.29762624877109e-58,0.684507370978177,0.501,0.428,7.77514316935248e-54,"0","Aplp1"
"Myef2",1.71884073427978e-57,0.624161835528045,0.6,0.576,4.05268268328487e-53,"0","Myef2"
"Sncaip",2.36629114322265e-57,0.95390349874032,0.256,0.164,5.57924125749036e-53,"0","Sncaip"
"Myt1l",3.00035080553908e-57,0.356373663078425,0.918,0.883,7.07422712930004e-53,"0","Myt1l"
"Wipf3",2.01430046872033e-56,0.860414335399077,0.325,0.229,4.74931764514879e-52,"0","Wipf3"
"Slc35f3",1.82684572884435e-55,0.546750309752637,0.45,0.344,4.3073368594692e-51,"0","Slc35f3"
"Atp1a1",4.56019937738257e-55,0.805749651169795,0.361,0.27,1.07520380919926e-50,"0","Atp1a1"
"Trpm3",7.51721924325366e-55,0.805605431576508,0.787,0.67,1.77240995317435e-50,"0","Trpm3"
"Cep112",1.83836571257876e-52,0.814078126551373,0.362,0.272,4.33449867711821e-48,"0","Cep112"
"Add2",2.1139635610093e-50,0.788009531528936,0.405,0.331,4.98430328414773e-46,"0","Add2"
"Grb14",3.34390722056108e-50,0.81290720356516,0.367,0.28,7.8842644446389e-46,"0","Grb14"
"Psap",5.94916949025725e-49,0.580036094170055,0.483,0.408,1.40269518241285e-44,"0","Psap"
"Sipa1l3",1.42087296726948e-47,0.768379039227052,0.34,0.254,3.35013428222798e-43,"0","Sipa1l3"
"Tia1",1.91290244806535e-47,0.444400770332785,0.729,0.718,4.51024139204847e-43,"0","Tia1"
"Tmem132a",6.56073839985924e-47,0.764309946723681,0.353,0.272,1.54689089991881e-42,"0","Tmem132a"
"Fmnl2",8.68795422605653e-47,0.617089674891572,0.676,0.653,2.04844584741961e-42,"0","Fmnl2"
