"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster","gene"
"Prox1",0,4.09185944290356,0.751,0.072,0,"0","Prox1"
"Sema5a",0,3.13263139784,0.892,0.237,0,"0","Sema5a"
"Synpr",0,2.11615870500411,0.641,0.173,0,"0","Synpr"
"Zfpm2",0,1.85073126957595,0.989,0.553,0,"0","Zfpm2"
"Zfp536",0,1.45282040110588,0.641,0.206,0,"0","Zfp536"
"Nfia",0,1.30194463014839,0.86,0.461,0,"0","Nfia"
"Ptpro",0,2.22682892814496,0.735,0.342,0,"0","Ptpro"
"Stxbp6",0,2.50939178700499,0.528,0.142,0,"0","Stxbp6"
"Cntnap5b",0,1.75037513034013,0.828,0.447,0,"0","Cntnap5b"
"C1ql3",0,2.85170639196747,0.508,0.128,0,"0","C1ql3"
"Thsd7a",0,1.15988422682354,0.724,0.345,0,"0","Thsd7a"
"Tspan18",0,2.93680740355586,0.441,0.085,0,"0","Tspan18"
"Frmd4b",0,2.09459950381626,0.614,0.258,0,"0","Frmd4b"
"Cntnap5a",0,1.21637204698937,0.914,0.562,0,"0","Cntnap5a"
"Epha4",0,1.57324751308262,0.859,0.518,0,"0","Epha4"
"Slc4a4",0,1.32924259107126,0.563,0.228,0,"0","Slc4a4"
"Nr3c2",0,1.16770042929275,0.925,0.599,0,"0","Nr3c2"
"Cdh9",0,1.41471606085086,0.669,0.346,0,"0","Cdh9"
"Zbtb20",0,2.1708911811943,1,0.694,0,"0","Zbtb20"
"Adamts18",0,2.76495081177405,0.384,0.092,0,"0","Adamts18"
"Tafa2",0,0.941787342973119,0.943,0.654,0,"0","Tafa2"
"Nrp2",0,1.7763339488258,0.531,0.244,0,"0","Nrp2"
"Maml3",0,1.19119485178147,0.504,0.218,0,"0","Maml3"
"Myo5b",0,2.89692153046305,0.377,0.094,0,"0","Myo5b"
"Rfx3",0,2.37408491289885,0.995,0.714,0,"0","Rfx3"
"Shisa9",0,1.30199053807958,0.693,0.416,0,"0","Shisa9"
"Sphkap",0,1.57265579039352,0.658,0.383,0,"0","Sphkap"
"Mctp1",0,1.44331649928584,0.966,0.691,0,"0","Mctp1"
"Dock10",0,1.70902967217447,0.439,0.174,0,"0","Dock10"
"Slit3",0,0.987659192444299,0.97,0.707,0,"0","Slit3"
"Igfbpl1",0,3.27629237621989,0.306,0.05,0,"0","Igfbpl1"
"Kif26b",0,1.53822875392827,0.501,0.246,0,"0","Kif26b"
"Nrp1",0,1.12453905771725,0.789,0.535,0,"0","Nrp1"
"St18",0,0.780534408890657,0.338,0.085,0,"0","St18"
"Dpf3",0,1.64487496825776,0.396,0.147,0,"0","Dpf3"
"Epha7",0,1.07570022526484,0.91,0.662,0,"0","Epha7"
"Cblb",0,1.59769014188698,0.568,0.321,0,"0","Cblb"
"Lrrtm4",0,1.18635074226276,0.999,0.755,0,"0","Lrrtm4"
"Cdh8",0,0.981899556519056,0.89,0.648,0,"0","Cdh8"
"Glis3",0,1.92810276412158,0.339,0.098,0,"0","Glis3"
"Tmem108",0,1.08871404749474,0.758,0.526,0,"0","Tmem108"
"Clstn2",0,0.9415608569833,0.964,0.733,0,"0","Clstn2"
"Galnt17",0,1.03581163052079,0.761,0.531,0,"0","Galnt17"
"Tiam1",0,1.38265583934858,0.62,0.393,0,"0","Tiam1"
"Nfib",0,1.33747912691884,0.983,0.766,0,"0","Nfib"
"Car12",0,2.66226781500958,0.276,0.061,0,"0","Car12"
"Islr2",0,2.19937448064998,0.315,0.103,0,"0","Islr2"
"Prdm5",0,2.103679262001,0.285,0.078,0,"0","Prdm5"
