"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster","gene"
"Gm2164",0,2.89364633898431,0.851,0.148,0,"0","Gm2164"
"Crym",0,3.09233236412706,0.86,0.162,0,"0","Crym"
"Sema3e",0,2.1636418119255,0.882,0.282,0,"0","Sema3e"
"Gm49678",0,2.00313175585385,0.932,0.356,0,"0","Gm49678"
"Cck",0,2.90841156940354,0.706,0.152,0,"0","Cck"
"Nell1",0,1.75482699076998,0.965,0.412,0,"0","Nell1"
"Gm10754",0,2.59191289105578,0.691,0.14,0,"0","Gm10754"
"Samd5",0,2.01546424893319,0.82,0.272,0,"0","Samd5"
"Bcl6",0,3.30713279587405,0.617,0.075,0,"0","Bcl6"
"Il1rapl2",0,1.15070162711984,0.753,0.216,0,"0","Il1rapl2"
"Pex5l",0,1.41237277278008,0.88,0.345,0,"0","Pex5l"
"Zfp462",0,1.83937704777627,0.833,0.306,0,"0","Zfp462"
"Trpc5",0,2.08579695218989,0.781,0.256,0,"0","Trpc5"
"Gpc5",0,1.28676142716713,0.98,0.455,0,"0","Gpc5"
"Iqgap2",0,1.83600813665049,0.754,0.233,0,"0","Iqgap2"
"Sorcs3",0,1.31868480510333,0.836,0.315,0,"0","Sorcs3"
"Ndst4",0,2.37891715547075,0.652,0.132,0,"0","Ndst4"
"Shisa6",0,1.86049871851071,0.981,0.462,0,"0","Shisa6"
"Runx1t1",0,1.62475491446803,0.941,0.427,0,"0","Runx1t1"
"Hs6st2",0,1.76871426253974,0.747,0.247,0,"0","Hs6st2"
"Actr3b",0,2.00551857307941,0.765,0.267,0,"0","Actr3b"
"Rasgrp1",0,2.2805661536895,0.65,0.155,0,"0","Rasgrp1"
"Bcl11b",0,1.8134961561732,0.743,0.25,0,"0","Bcl11b"
"Fam189a1",0,1.54933666465111,0.926,0.448,0,"0","Fam189a1"
"Gm11906",0,2.928750362637,0.563,0.093,0,"0","Gm11906"
"Nckap5",0,1.49816042702312,0.915,0.45,0,"0","Nckap5"
"Chrm3",0,2.0615012225894,0.912,0.452,0,"0","Chrm3"
"Sh3rf1",0,1.58410618425558,0.748,0.291,0,"0","Sh3rf1"
"Prkd1",0,1.51592771020296,0.838,0.382,0,"0","Prkd1"
"Nectin3",0,1.46852877696715,0.71,0.259,0,"0","Nectin3"
"Lpl",0,2.5582512406628,0.559,0.11,0,"0","Lpl"
"Itm2b",0,1.60902202490344,0.869,0.423,0,"0","Itm2b"
"Pde1a",0,0.875341900413654,0.933,0.489,0,"0","Pde1a"
"Trpc4",0,1.41464139859506,0.776,0.333,0,"0","Trpc4"
"Lmo3",0,1.78029788985132,0.647,0.207,0,"0","Lmo3"
"Bcl11a",0,1.38393321681332,0.89,0.458,0,"0","Bcl11a"
"Sez6",0,1.69126606684897,0.668,0.241,0,"0","Sez6"
"Matn2",0,2.83985681321271,0.513,0.086,0,"0","Matn2"
"Elmod1",0,1.32230359662504,0.851,0.426,0,"0","Elmod1"
"St6galnac5",0,1.54106358567667,0.972,0.547,0,"0","St6galnac5"
"Cds1",0,2.52669784729215,0.53,0.11,0,"0","Cds1"
"Ano4",0,1.32523856903545,0.787,0.368,0,"0","Ano4"
"Pigk",0,1.42688377723947,0.784,0.374,0,"0","Pigk"
"Sptbn2",0,1.6838511135528,0.658,0.251,0,"0","Sptbn2"
"Prkcg",0,1.71531499019468,0.661,0.255,0,"0","Prkcg"
"4930509J09Rik",0,1.8014473305793,0.616,0.212,0,"0","4930509J09Rik"
