"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster","gene"
"Prox1",0,3.18175303069597,0.794,0.148,0,"0","Prox1"
"Sema5a",0,3.13570890997913,0.938,0.299,0,"0","Sema5a"
"Sema3c",0,3.62748842341911,0.768,0.191,0,"0","Sema3c"
"Igfbpl1",0,4.01986922158095,0.58,0.055,0,"0","Igfbpl1"
"Adamts18",0,3.38175682061417,0.598,0.102,0,"0","Adamts18"
"Ptpro",0,2.56150825739452,0.829,0.343,0,"0","Ptpro"
"Ttc28",0,2.65958705453784,0.823,0.359,0,"0","Ttc28"
"Rgs6",0,2.05787651528526,0.757,0.306,0,"0","Rgs6"
"Nfia",0,1.80905802349262,0.914,0.469,0,"0","Nfia"
"Fgfr1",0,2.44497022139228,0.657,0.214,0,"0","Fgfr1"
"Plxna2",0,2.48073661697695,0.835,0.395,0,"0","Plxna2"
"Zfpm2",0,1.91675237094899,0.978,0.538,0,"0","Zfpm2"
"Frmd4b",0,2.39069376771837,0.686,0.268,0,"0","Frmd4b"
"Nrp2",0,2.2689055702632,0.643,0.243,0,"0","Nrp2"
"Zfp536",0,1.45333684230549,0.644,0.252,0,"0","Zfp536"
"Thsd7a",0,1.3937399678167,0.748,0.365,0,"0","Thsd7a"
"Tspan18",0,2.74979050674674,0.493,0.115,0,"0","Tspan18"
"Rerg",0,2.76657147542807,0.514,0.141,0,"0","Rerg"
"Cntnap5a",0,1.53383371560405,0.832,0.479,0,"0","Cntnap5a"
"Sox11",0,2.43105536085607,0.507,0.158,0,"0","Sox11"
"Epha4",0,1.58284542148927,0.805,0.476,0,"0","Epha4"
"Nrp1",0,1.66415565484946,0.795,0.468,0,"0","Nrp1"
"Sh3kbp1",0,1.90481548243714,0.653,0.332,0,"0","Sh3kbp1"
"Cntnap5b",0,1.76872860387251,0.735,0.42,0,"0","Cntnap5b"
"Cblb",0,1.88839509175503,0.624,0.31,0,"0","Cblb"
"Pik3r1",0,2.12153647916404,0.511,0.2,0,"0","Pik3r1"
"Zbtb20",0,2.51942960665799,1,0.692,0,"0","Zbtb20"
"Rfx3",0,0.972794654024392,0.953,0.658,0,"0","Rfx3"
"Nol4",0,1.65136972446466,0.798,0.505,0,"0","Nol4"
"Mctp1",0,1.44522665353813,0.892,0.602,0,"0","Mctp1"
"Pcdh15",0,0.953631700648075,0.967,0.686,0,"0","Pcdh15"
"Islr2",0,2.31499354266297,0.385,0.111,0,"0","Islr2"
"Nfib",0,1.94675671508625,0.993,0.733,0,"0","Nfib"
"Plxna4",0,1.2752534505933,0.901,0.679,0,"0","Plxna4"
"Cacna1c",0,1.66494692622863,0.985,0.797,0,"0","Cacna1c"
"Dcc",0,1.89775462202333,0.999,0.831,0,"0","Dcc"
"Dab1",0,1.15250450333398,0.99,0.94,0,"0","Dab1"
"Ank3",0,1.02338356178907,0.998,0.958,0,"0","Ank3"
"Rbfox1",0,1.16109300174918,1,0.967,0,"0","Rbfox1"
"Tcf4",0,1.0515565309851,1,0.97,0,"0","Tcf4"
"Ctnna2",0,1.02677097822781,1,0.979,0,"0","Ctnna2"
"Pak7",3.36809220227566e-298,1.24189944623647,0.809,0.589,7.7610948617038e-294,"0","Pak7"
"Mir99ahg",2.80581244563805e-295,1.16982174475856,0.98,0.897,6.46543361848376e-291,"0","Mir99ahg"
"Nfix",6.40350383184837e-292,1.73687042376173,0.628,0.329,1.47555938797282e-287,"0","Nfix"
"Fmnl2",2.79580169967344e-291,1.48432629968198,0.773,0.556,6.4423658565575e-287,"0","Fmnl2"
"Kitl",2.18905318329396e-282,2.14237904408733,0.352,0.099,5.04423525026428e-278,"0","Kitl"
"Mtss1",3.95573267408408e-279,1.72912365643567,0.616,0.328,9.11519480089194e-275,"0","Mtss1"
"Nnat",1.08478002035386e-277,1.20541089446297,0.8,0.449,2.49965860090141e-273,"0","Nnat"
"Clcn5",1.57283186039948e-276,2.00935212554014,0.501,0.206,3.62427645591851e-272,"0","Clcn5"
"Clstn2",5.76332583894862e-267,1.03456455294052,0.891,0.66,1.32804317306893e-262,"0","Clstn2"
"Hecw1",3.81361945121911e-263,1.26205920202933,0.797,0.607,8.78772330144419e-259,"0","Hecw1"
"Ctnnd2",1.36450397312839e-239,0.671140389097782,0.998,0.976,3.14422650527976e-235,"0","Ctnnd2"
"St6galnac3",4.30424339409948e-228,1.15815796769187,0.771,0.577,9.91826805302344e-224,"0","St6galnac3"
"Sorbs2",8.51679190790257e-220,0.988939294156788,0.86,0.705,1.96252435933799e-215,"0","Sorbs2"
"Ntrk3",5.57568327968452e-219,0.853531690094542,0.949,0.828,1.2848046981377e-214,"0","Ntrk3"
"Ezh2",3.066395239642e-216,1.7602833252087,0.446,0.186,7.06589455070705e-212,"0","Ezh2"
"Ccser1",1.13252536576025e-215,0.65434447971856,0.996,0.962,2.60967820032134e-211,"0","Ccser1"
"B3galt1",6.21981636511324e-215,0.787419254118777,0.951,0.837,1.43323228501304e-210,"0","B3galt1"
"Fgf13",1.19955587418672e-213,1.05252608670749,0.713,0.457,2.76413660088845e-209,"0","Fgf13"
"Zeb2",8.08329669853051e-209,0.84097413446334,0.956,0.771,1.86263405824238e-204,"0","Zeb2"
"Auts2",2.64367143617809e-206,0.810333917076819,0.997,0.981,6.09181209038518e-202,"0","Auts2"
