"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster","gene"
"Prox1",0,2.50787462198193,0.778,0.145,0,"0","Prox1"
"C1ql3",0,3.21992969901012,0.753,0.147,0,"0","C1ql3"
"Sema5a",0,1.5585041513291,0.88,0.311,0,"0","Sema5a"
"Synpr",0,2.03494646798288,0.749,0.215,0,"0","Synpr"
"Cdh9",0,1.80701062533917,0.869,0.363,0,"0","Cdh9"
"Zfp536",0,1.38998386425044,0.749,0.244,0,"0","Zfp536"
"Myo5b",0,3.23487310161405,0.586,0.106,0,"0","Myo5b"
"Slc4a4",0,1.529728605554,0.725,0.25,0,"0","Slc4a4"
"Stxbp6",0,2.14571412347732,0.637,0.175,0,"0","Stxbp6"
"Col25a1",0,1.67147874491479,0.687,0.243,0,"0","Col25a1"
"Shisa9",0,1.64690594216068,0.874,0.43,0,"0","Shisa9"
"Dock10",0,1.6328407341366,0.606,0.187,0,"0","Dock10"
"Zfpm2",0,1.42209103860744,0.991,0.601,0,"0","Zfpm2"
"Cntnap5b",0,1.39479098592816,0.863,0.485,0,"0","Cntnap5b"
"Tspan18",0,2.05471750053174,0.488,0.12,0,"0","Tspan18"
"Sphkap",0,1.66062746095598,0.769,0.403,0,"0","Sphkap"
"Car12",0,3.04793595276442,0.436,0.07,0,"0","Car12"
"Ptpro",0,1.30009159595403,0.749,0.384,0,"0","Ptpro"
"St18",0,0.947683685736904,0.448,0.103,0,"0","St18"
"Nr3c2",0,1.40756826812688,0.956,0.632,0,"0","Nr3c2"
"Tmem108",0,1.31247028540222,0.857,0.543,0,"0","Tmem108"
"Tafa2",0,1.22974590318811,0.985,0.682,0,"0","Tafa2"
"Zbtb20",0,1.12710833948481,1,0.728,0,"0","Zbtb20"
"Calb1",0,2.37453367174755,0.35,0.083,0,"0","Calb1"
"Rfx3",0,2.36790233083454,0.998,0.744,0,"0","Rfx3"
"Mctp1",0,1.11672640277929,0.969,0.721,0,"0","Mctp1"
"Slit3",0,1.08091404087794,0.979,0.736,0,"0","Slit3"
"Lrrtm4",0,1.13182155581289,0.999,0.782,0,"0","Lrrtm4"
"Ccdc85a",0,1.24876278802217,0.896,0.689,0,"0","Ccdc85a"
"Plxna4",0,1.16729286982913,0.97,0.791,0,"0","Plxna4"
"Ncam2",0,1.09456974228975,0.997,0.826,0,"0","Ncam2"
"Cacna1c",0,1.2832548455814,0.994,0.873,0,"0","Cacna1c"
"Ryr2",0,1.26109588778772,0.987,0.866,0,"0","Ryr2"
"Lrp1b",0,1.46994278318487,1,0.891,0,"0","Lrp1b"
"Ntrk3",0,1.18140658527953,0.996,0.887,0,"0","Ntrk3"
"Negr1",0,1.20959454900303,1,0.894,0,"0","Negr1"
"Prkce",0,1.02226455986484,0.971,0.873,0,"0","Prkce"
"Dab1",0,1.11289986600131,1,0.961,0,"0","Dab1"
"Ppfia2",0,1.12308555876397,0.999,0.962,0,"0","Ppfia2"
"Nkain2",0,0.864857219445044,1,0.974,0,"0","Nkain2"
"Dlgap1",0,0.784143026013541,1,0.981,0,"0","Dlgap1"
"Sorcs2",9.87879740028769e-301,1.67744718867536,0.606,0.254,2.32922285103983e-296,"0","Sorcs2"
"Epha4",2.40422939558807e-296,1.22933168389096,0.854,0.556,5.66869206891755e-292,"0","Epha4"
"Dscam",1.12651630937273e-285,0.804094937281368,0.958,0.757,2.65610015423902e-281,"0","Dscam"
"Camk2b",2.8227001669505e-277,1.32719067995557,0.779,0.498,6.65536245363589e-273,"0","Camk2b"
"Ppp3ca",2.80084695048637e-272,0.761646135580207,0.998,0.969,6.60383693985676e-268,"0","Ppp3ca"
"Gria1",1.28301996867275e-271,0.73047865875836,0.998,0.906,3.02510448213661e-267,"0","Gria1"
"Tiam1",9.54274317181034e-271,1.4613005335216,0.717,0.41,2.24998798504944e-266,"0","Tiam1"
"Cntnap5a",1.26233883119525e-267,0.837548574805582,0.916,0.601,2.97634249619216e-263,"0","Cntnap5a"
"Dgkh",3.93194017691984e-267,1.46029693255112,0.728,0.445,9.27072854914159e-263,"0","Dgkh"
"Lingo2",6.54292085853719e-263,0.719306288057089,1,0.859,1.5426898800259e-258,"0","Lingo2"
"Kirrel3",1.57300067485967e-256,0.854535587877574,0.934,0.631,3.70882099118413e-252,"0","Kirrel3"
"Clstn2",3.3261107555458e-255,0.756958196051182,0.969,0.758,7.84230393942589e-251,"0","Clstn2"
"Hecw1",3.48965978451497e-253,0.983907058934725,0.9,0.744,8.2279198399294e-249,"0","Hecw1"
"Cacna1e",2.39011815907706e-252,0.82148564066404,0.973,0.841,5.63542059547188e-248,"0","Cacna1e"
"Gm20754",2.30048995804617e-247,0.798570620506112,0.983,0.811,5.42409522308125e-243,"0","Gm20754"
"Kif26b",8.04897302274e-245,1.47521365643687,0.59,0.266,1.89778685930164e-240,"0","Kif26b"
"Jph1",1.86738968948215e-241,1.70731424739938,0.568,0.267,4.40293140986102e-237,"0","Jph1"
"Camk2a",2.65287297423599e-241,1.25753079455024,0.745,0.458,6.25494389865362e-237,"0","Camk2a"
"Prkg1",1.31309213656189e-234,0.750952393509586,0.989,0.861,3.09600863958563e-230,"0","Prkg1"
"Malat1",1.29071682993081e-230,0.478479049090543,1,1,3.04325214161086e-226,"0","Malat1"
"Galnt17",3.03382415978361e-230,1.08515226112245,0.823,0.551,7.15315060393779e-226,"0","Galnt17"
"Ak5",3.68504425596999e-225,1.25229210969055,0.698,0.381,8.68859734672605e-221,"0","Ak5"
"Ablim3",3.62041350423385e-224,1.77038351693586,0.41,0.141,8.53621096028257e-220,"0","Ablim3"
"Gabrb3",5.6375702166813e-223,0.639048377118046,0.998,0.963,1.32922630568912e-218,"0","Gabrb3"
"Nkain3",1.74787323867775e-219,0.765723738254121,0.956,0.748,4.1211355221544e-215,"0","Nkain3"
"Grb14",8.82990959191388e-218,1.53959528657191,0.567,0.272,2.08191608358146e-213,"0","Grb14"
"Cntn5",6.21110138043519e-215,0.449479620495226,0.98,0.746,1.46445348347901e-210,"0","Cntn5"
"Lcorl",9.73236293244084e-214,1.26608755880341,0.674,0.372,2.2946965322109e-209,"0","Lcorl"
"2010300C02Rik",1.16145749355452e-208,1.53333279111078,0.478,0.194,2.73848447830286e-204,"0","2010300C02Rik"
"Adamts17",6.82097766276216e-208,1.54463612904986,0.496,0.213,1.60825011332606e-203,"0","Adamts17"
"F730043M19Rik",3.18447807904942e-205,1.7649287079224,0.408,0.151,7.50836241478272e-201,"0","F730043M19Rik"
"Frmd4b",6.75505622205665e-199,1.18889518383613,0.598,0.299,1.59270715603652e-194,"0","Frmd4b"
"Tmeff2",1.51697169827167e-195,0.722344532547412,0.894,0.69,3.57671587018495e-191,"0","Tmeff2"
"Tgfbr1",8.08753381065316e-194,1.83355680829178,0.347,0.115,1.9068787218758e-189,"0","Tgfbr1"
"Il1rap",1.46616924029515e-192,1.45951437766017,0.559,0.278,3.4569338347679e-188,"0","Il1rap"
"Fat4",5.11035133888882e-187,1.52896002079736,0.478,0.209,1.20491863868321e-182,"0","Fat4"
"Spon1",1.40390969384197e-185,1.30120728117933,0.561,0.271,3.3101382761406e-181,"0","Spon1"
"Spock3",7.25890327734465e-184,0.816339850382567,0.644,0.317,1.71150421473232e-179,"0","Spock3"
"Btbd9",5.31022075001865e-181,0.996429880976946,0.815,0.66,1.2520438484394e-176,"0","Btbd9"
"Dlgap2",1.09970894500667e-180,0.682349451420924,0.974,0.904,2.59289375053673e-176,"0","Dlgap2"
"Htr4",5.0777265037458e-180,1.41525700317828,0.498,0.225,1.19722635505319e-175,"0","Htr4"
"Sorbs2",7.75283442062132e-179,0.677429124877407,0.932,0.814,1.82796329969409e-174,"0","Sorbs2"
"Dpf3",8.06217871515108e-179,1.26748704225622,0.435,0.171,1.90090049745832e-174,"0","Dpf3"
"Lyst",1.61466505961345e-178,1.47326637592231,0.593,0.345,3.80705727755659e-174,"0","Lyst"
"Tnik",8.83877422331783e-176,0.624997277318576,0.966,0.909,2.08400618637388e-171,"0","Tnik"
"Lgi1",4.89511412183543e-171,1.43434384527761,0.555,0.304,1.15417000764636e-166,"0","Lgi1"
"Cdh13",4.87065807430229e-170,0.685218411844906,0.71,0.374,1.14840376075899e-165,"0","Cdh13"
"Nfib",9.78153898843667e-169,0.473540452445202,0.976,0.791,2.3062912626936e-164,"0","Nfib"
"Ddx5",1.73061194626958e-168,0.693651149474952,0.941,0.862,4.08043684691441e-164,"0","Ddx5"
"Nfia",7.64079435657804e-167,0.506240054417545,0.831,0.508,1.80154649339397e-162,"0","Nfia"
"St6galnac3",1.44570994649602e-165,0.805370961823107,0.862,0.703,3.40869491184831e-161,"0","St6galnac3"
"Cdh8",3.98053620134949e-165,0.774011399900185,0.867,0.677,9.38530825554184e-161,"0","Cdh8"
"Jph4",4.74355718084004e-164,1.18681219290049,0.631,0.379,1.11843591209847e-159,"0","Jph4"
"Nsf",1.12215326370623e-163,1.00428939216762,0.754,0.558,2.64581296516655e-159,"0","Nsf"
"Kcnc3",1.19221380779724e-162,1.71545231684306,0.338,0.123,2.81100171602434e-158,"0","Kcnc3"
"Adamts18",3.18646083666086e-161,1.29111441181714,0.354,0.128,7.51303736067897e-157,"0","Adamts18"
"Gm28376",8.82221524429235e-158,1.79585066948498,0.342,0.131,2.08010191029925e-153,"0","Gm28376"
"Rtn1",1.60566571789074e-157,0.670186178461368,0.953,0.89,3.78583862964279e-153,"0","Rtn1"
"Ptprj",1.79643987168989e-157,1.05877075443413,0.679,0.455,4.23564592947043e-153,"0","Ptprj"
"Kcnj3",5.77497323990222e-157,0.64939809475539,0.95,0.839,1.36162319050415e-152,"0","Kcnj3"
"Gabrb1",8.53446957659748e-157,0.542824064330959,0.993,0.916,2.01225723677015e-152,"0","Gabrb1"
"Il1rapl1",5.76461005138529e-155,0.413011173423941,1,0.961,1.35917975791562e-150,"0","Il1rapl1"
"Sema6d",2.93318260175905e-154,0.635135733727971,0.941,0.735,6.91585793842748e-150,"0","Sema6d"
"Bcl11b",3.04992709166014e-154,1.10611077624931,0.559,0.281,7.19111809671628e-150,"0","Bcl11b"
"Kcnh1",3.35398148897471e-154,1.36326778163748,0.463,0.218,7.90801755470458e-150,"0","Kcnh1"
"Cadm2",2.15506105447881e-153,0.503389217559597,0.994,0.98,5.08120295425015e-149,"0","Cadm2"
"Eml5",4.73677642046999e-153,0.86881566932445,0.803,0.649,1.11683714441841e-148,"0","Eml5"
"Gfra1",5.46568765005567e-153,1.38102188338212,0.322,0.113,1.28869983413012e-148,"0","Gfra1"
"Tenm1",1.34401901815449e-152,0.65045997548448,0.899,0.718,3.16892804100466e-148,"0","Tenm1"
"Ccser1",4.9367726005965e-152,0.461366489537573,1,0.985,1.16399224376864e-147,"0","Ccser1"
"Nrg2",1.41263283730831e-151,1.18803247696075,0.556,0.298,3.33070570380553e-147,"0","Nrg2"
"Epha7",2.0328743872948e-149,0.753455909929546,0.868,0.693,4.79311123036369e-145,"0","Epha7"
"Kcnt2",1.00917118400983e-147,0.638182602931323,0.903,0.72,2.37942381765837e-143,"0","Kcnt2"
"Btbd3",5.06427928101742e-147,1.5621018231358,0.365,0.149,1.19405576887829e-142,"0","Btbd3"
"Kcnj6",1.98912831287304e-146,1.22830708854971,0.558,0.316,4.68996673609206e-142,"0","Kcnj6"
"Grm1",2.27608649555571e-146,0.884255398252579,0.729,0.498,5.36655673922126e-142,"0","Grm1"
"Edil3",3.72628639075547e-145,0.766305405890108,0.793,0.545,8.78583805212324e-141,"0","Edil3"
"Sorbs1",8.75578573704668e-145,0.800847974123691,0.818,0.689,2.06443916108087e-140,"0","Sorbs1"
"Thsd7a",1.15565413522706e-142,0.494840475164645,0.693,0.39,2.72480132003835e-138,"0","Thsd7a"
"Rapgefl1",3.07153937789718e-142,1.25021957305172,0.557,0.321,7.24207554520596e-138,"0","Rapgefl1"
"Islr2",4.30801456676875e-141,1.56303827806774,0.327,0.125,1.01574367455274e-136,"0","Islr2"
"Pip5k1b",3.07405387817266e-140,1.39646021574987,0.46,0.228,7.2480042339555e-136,"0","Pip5k1b"
"Ahi1",2.10101202589221e-139,0.568195476157804,0.973,0.927,4.95376615464865e-135,"0","Ahi1"
"Cyp7b1",3.69317876436462e-139,1.27340981580407,0.504,0.261,8.70777689061891e-135,"0","Cyp7b1"
"Stxbp5l",9.34695792276567e-136,0.526642029684703,0.951,0.852,2.20382573902969e-131,"0","Stxbp5l"
"Elmod1",1.9065817994285e-135,0.908502891011481,0.706,0.486,4.49533856669251e-131,"0","Elmod1"
"Fstl4",3.15794532850481e-135,1.18464595289814,0.445,0.209,7.44580349554864e-131,"0","Fstl4"
"Rogdi",4.41882189980261e-134,1.73927427611334,0.298,0.112,1.04186982753546e-129,"0","Rogdi"
"Mmp16",5.76426087033909e-134,0.47169215671423,0.954,0.873,1.35909742800855e-129,"0","Mmp16"
"Dnah9",1.0850175071142e-133,1.27065339749302,0.467,0.236,2.55825427827386e-129,"0","Dnah9"
"Nrp2",1.24341398143341e-133,1.06815445228941,0.528,0.276,2.93172148542369e-129,"0","Nrp2"
"Ahcyl2",2.60256499732268e-133,1.17056805455333,0.658,0.474,6.13632775068741e-129,"0","Ahcyl2"
"Kcnk1",4.33036697029429e-132,1.51451163079489,0.303,0.114,1.02101392425599e-127,"0","Kcnk1"
"March1",8.90097328133648e-132,0.589375652052166,0.991,0.919,2.09867148027352e-127,"0","March1"
"Ank3",8.0251060338367e-130,0.414639275164524,0.998,0.985,1.89215950065802e-125,"0","Ank3"
"Bdnf",3.56627126040561e-129,1.58209022111082,0.272,0.096,8.40855437778435e-125,"0","Bdnf"
"Dpp6",7.6044273685179e-129,0.51246142235675,0.967,0.906,1.79297188494915e-124,"0","Dpp6"
"Fndc1",1.32589580971431e-128,1.76416760187608,0.278,0.102,3.1261971401444e-124,"0","Fndc1"
"D430041D05Rik",7.86158517231377e-128,0.840552952641294,0.808,0.686,1.85360455192814e-123,"0","D430041D05Rik"
"Kcnip4",5.30925474398396e-125,0.484510160186201,0.995,0.92,1.25181608353654e-120,"0","Kcnip4"
"Maml3",2.74597347644216e-124,0.738246665269892,0.504,0.249,6.47445626275532e-120,"0","Maml3"
"Dock11",1.40704507829041e-121,1.23003126795319,0.402,0.187,3.31753088559314e-117,"0","Dock11"
"Plcl1",2.30561715704912e-121,1.00276186182215,0.555,0.327,5.43618413289042e-117,"0","Plcl1"
"Plppr1",9.81427636501504e-121,0.857644392134424,0.768,0.593,2.31401008134325e-116,"0","Plppr1"
"St6galnac5",1.70745540156756e-119,0.584299633178551,0.886,0.705,4.02583834581599e-115,"0","St6galnac5"
"Tnr",2.04529459857201e-118,0.274418962594439,0.775,0.55,4.82239560451308e-114,"0","Tnr"
"Kcnip2",1.51932667424348e-117,1.45917501085109,0.341,0.15,3.58226843253129e-113,"0","Kcnip2"
"Dcc",3.16573966507381e-115,0.409630817023036,0.996,0.87,7.46418098231103e-111,"0","Dcc"
"Arsb",1.79508337643777e-114,1.2488779109015,0.496,0.289,4.23244758496498e-110,"0","Arsb"
"Map1b",8.76030365500305e-112,0.596864981877014,0.891,0.813,2.06550439577662e-107,"0","Map1b"
"Gabra5",1.59735523227501e-110,1.13600600584436,0.524,0.315,3.76624416665801e-106,"0","Gabra5"
"Cblb",2.20028695461868e-109,1.00904370342808,0.561,0.349,5.18783658159993e-105,"0","Cblb"
"Xpr1",9.64226811776013e-107,0.885394732851441,0.586,0.363,2.27345397680548e-102,"0","Xpr1"
"Prdm5",1.16508204078478e-106,1.24058340014426,0.27,0.103,2.74703043576236e-102,"0","Prdm5"
"Col19a1",1.45426722714683e-106,0.313266056669992,0.307,0.121,3.42887126816678e-102,"0","Col19a1"
"Cacnb2",1.09293019259583e-105,0.464085574462533,0.884,0.712,2.57691080810244e-101,"0","Cacnb2"
"Slc7a14",1.10456807049243e-105,1.18284191006609,0.469,0.266,2.60435059660706e-101,"0","Slc7a14"
"Sema4d",6.97303508722492e-104,1.18252540855854,0.403,0.206,1.64410221286589e-99,"0","Sema4d"
"Cers6",1.12850292257263e-103,0.740026641620985,0.745,0.599,2.66078419084176e-99,"0","Cers6"
"Slc44a5",7.98695581341553e-103,0.685040620899393,0.658,0.433,1.88316444168711e-98,"0","Slc44a5"
"Ptpre",8.65731413753739e-103,1.03160145387333,0.49,0.278,2.04122152734856e-98,"0","Ptpre"
"Nrp1",1.84008978604978e-101,0.685529721181093,0.77,0.565,4.33856369754818e-97,"0","Nrp1"
"Pard3",2.17741804183314e-101,0.870459314056328,0.603,0.387,5.13391625903417e-97,"0","Pard3"
"Nebl",2.80028738866028e-98,0.656741026425853,0.816,0.682,6.6025176049832e-94,"0","Nebl"
"Lrfn5",1.02062816824827e-97,0.403228133484861,0.998,0.958,2.40643709509578e-93,"0","Lrfn5"
"Nell2",1.48957726958537e-94,0.489130098932674,0.925,0.806,3.51212528622839e-90,"0","Nell2"
