"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster","gene"
"Prox1",0,3.88018295362965,0.78,0.091,0,"0","Prox1"
"Sema5a",0,3.11183160388179,0.899,0.259,0,"0","Sema5a"
"Zfp536",0,1.62104682868141,0.69,0.212,0,"0","Zfp536"
"Ptpro",0,2.39420226596318,0.786,0.347,0,"0","Ptpro"
"Synpr",0,1.89876248239434,0.621,0.194,0,"0","Synpr"
"Zfpm2",0,1.86763094802141,0.992,0.568,0,"0","Zfpm2"
"Nfia",0,1.43510461292258,0.878,0.472,0,"0","Nfia"
"Tspan18",0,3.06158401590508,0.486,0.09,0,"0","Tspan18"
"Cntnap5b",0,1.72009606906806,0.834,0.459,0,"0","Cntnap5b"
"Frmd4b",0,2.16646148919769,0.636,0.266,0,"0","Frmd4b"
"Adamts18",0,3.06244574323141,0.454,0.09,0,"0","Adamts18"
"Cntnap5a",0,1.30673937067831,0.932,0.571,0,"0","Cntnap5a"
"Thsd7a",0,1.05613006268648,0.707,0.362,0,"0","Thsd7a"
"Epha4",0,1.62902919852541,0.867,0.529,0,"0","Epha4"
"Nrp2",0,1.95908632419042,0.575,0.246,0,"0","Nrp2"
"C1ql3",0,2.49289266953265,0.475,0.148,0,"0","C1ql3"
"Myo5b",0,3.04387695266094,0.418,0.096,0,"0","Myo5b"
"Igfbpl1",0,3.57809582119567,0.363,0.049,0,"0","Igfbpl1"
"Nr3c2",0,1.12900638827017,0.924,0.611,0,"0","Nr3c2"
"Stxbp6",0,1.71635293462157,0.467,0.167,0,"0","Stxbp6"
"Zbtb20",0,2.25058228908081,0.999,0.705,0,"0","Zbtb20"
"Kif26b",0,1.67523251356526,0.534,0.249,0,"0","Kif26b"
"Sema3c",0,2.62419073489824,0.488,0.211,0,"0","Sema3c"
"Nrp1",0,1.26390738606008,0.815,0.539,0,"0","Nrp1"
"Dpf3",0,1.76032535862992,0.422,0.151,0,"0","Dpf3"
"Mctp1",0,1.41829397770448,0.97,0.7,0,"0","Mctp1"
"Rfx3",0,2.07890961419242,0.994,0.724,0,"0","Rfx3"
"Fgfr1",0,1.8426880653506,0.486,0.225,0,"0","Fgfr1"
"Sorcs2",0,1.65529606789434,0.503,0.244,0,"0","Sorcs2"
"Slit3",0,1.02131245681534,0.973,0.716,0,"0","Slit3"
"Islr2",0,2.3814150036613,0.354,0.103,0,"0","Islr2"
"Cblb",0,1.63469471883822,0.577,0.329,0,"0","Cblb"
"Cdh8",0,0.979740048064837,0.894,0.656,0,"0","Cdh8"
"Lrrtm4",0,0.928753429365955,0.999,0.763,0,"0","Lrrtm4"
"Plxna2",0,1.75228291562215,0.669,0.435,0,"0","Plxna2"
"Clstn2",0,0.953978539326289,0.968,0.74,0,"0","Clstn2"
"Nfib",0,1.44353562411411,0.985,0.773,0,"0","Nfib"
"Nol4",0,1.19836968823782,0.78,0.57,0,"0","Nol4"
"Car12",0,2.50542950613076,0.277,0.068,0,"0","Car12"
"St6galnac3",0,1.03603239359344,0.882,0.686,0,"0","St6galnac3"
"Plxna4",0,1.34333492899141,0.972,0.776,0,"0","Plxna4"
"Hecw1",0,1.19170130333742,0.913,0.729,0,"0","Hecw1"
"Ncam2",0,0.96735556585466,0.989,0.813,0,"0","Ncam2"
"Sorbs2",0,0.881341725963091,0.944,0.802,0,"0","Sorbs2"
"Dcc",0,1.36608348219273,0.997,0.859,0,"0","Dcc"
"Prkg1",0,0.770592805986516,0.987,0.851,0,"0","Prkg1"
"Cacna1c",0,1.66986903267917,0.996,0.862,0,"0","Cacna1c"
"Lrp1b",0,1.18270471759228,0.999,0.882,0,"0","Lrp1b"
"Ntrk3",0,1.13048192200649,0.993,0.878,0,"0","Ntrk3"
"Negr1",0,0.809154421601165,0.996,0.886,0,"0","Negr1"
"Dab1",0,1.22983645740521,1,0.958,0,"0","Dab1"
"Ppfia2",0,0.757348723266987,0.995,0.96,0,"0","Ppfia2"
"Tcf4",0,0.74916044596261,0.998,0.978,0,"0","Tcf4"
"Ccser1",0,0.568699137389109,1,0.984,0,"0","Ccser1"
"Ank3",0,0.782327136558583,0.999,0.983,0,"0","Ank3"
"Ctnna2",0,0.654912956258586,1,0.988,0,"0","Ctnna2"
"Tgfbr1",9.87611066624011e-308,2.14732293569314,0.321,0.101,2.32858937288609e-303,"0","Tgfbr1"
"Epha7",2.63730975770617e-307,0.85302503027475,0.901,0.672,6.21824894671961e-303,"0","Epha7"
"Ccdc85a",6.93285957321649e-306,1.00729717731682,0.855,0.679,1.63462963017298e-301,"0","Ccdc85a"
"Rbfox1",4.35024430073503e-290,0.653267354924249,0.999,0.983,1.02570060122731e-285,"0","Rbfox1"
"Tafa2",8.4584162609308e-290,0.743682755926503,0.937,0.665,1.99432538600226e-285,"0","Tafa2"
"Sphkap",3.23679897061235e-287,1.3594430796409,0.629,0.398,7.6317246129098e-283,"0","Sphkap"
"Pak7",1.54792347471138e-285,0.903041864420268,0.857,0.713,3.64969396867449e-281,"0","Pak7"
"Shisa9",4.67704400057051e-280,1.17618182814012,0.665,0.431,1.10275343445451e-275,"0","Shisa9"
"D430041D05Rik",1.04765366230944e-277,1.00886970664344,0.826,0.672,2.47015780499321e-273,"0","D430041D05Rik"
"Sh3kbp1",2.43278620514007e-275,1.53634847528974,0.581,0.356,5.73602331447926e-271,"0","Sh3kbp1"
"Kcnk1",1.47294729431131e-274,2.11733157587487,0.302,0.098,3.47291513052721e-270,"0","Kcnk1"
"Cdh9",1.6642409864523e-271,1.133705959028,0.623,0.366,3.92394739785722e-267,"0","Cdh9"
"Tmem108",6.0141686239762e-266,0.970599386941295,0.737,0.539,1.41802067816111e-261,"0","Tmem108"
"Rerg",4.75965462221852e-264,2.07179524641262,0.37,0.151,1.12223136682668e-259,"0","Rerg"
"Cadm2",9.68489008325736e-263,0.533165444427899,0.996,0.979,2.28350338383042e-258,"0","Cadm2"
"Ablim3",2.88199268721102e-258,1.89980581223291,0.344,0.13,6.79516235790614e-254,"0","Ablim3"
"Gria1",1.61005750188937e-257,0.537909236036045,0.997,0.898,3.79619357795476e-253,"0","Gria1"
"Dscam",2.05087059673228e-255,0.556972661211158,0.942,0.743,4.83554269297537e-251,"0","Dscam"
"Rgs6",7.33148905168808e-253,1.32189417376238,0.575,0.319,1.72861848860702e-248,"0","Rgs6"
"Fat4",7.8179155198548e-253,1.70218453449836,0.424,0.196,1.84330812127136e-248,"0","Fat4"
"Adamts17",4.73676197410198e-252,1.61404435063037,0.431,0.201,1.11683373825376e-247,"0","Adamts17"
"Ddx5",6.96640514604818e-248,0.701019791986981,0.938,0.856,1.64253900533524e-243,"0","Ddx5"
"Sema6d",1.67909059924605e-245,0.637976767317482,0.948,0.716,3.95895981490233e-241,"0","Sema6d"
"Rtn1",3.40358302793594e-236,0.693156699143779,0.955,0.885,8.02496806326736e-232,"0","Rtn1"
"Plppr1",9.37178509029711e-234,1.08451205183751,0.753,0.581,2.20967948859025e-229,"0","Plppr1"
"Prkce",4.79348525362312e-233,0.715653470836047,0.955,0.868,1.13020795309926e-228,"0","Prkce"
"Nkain3",1.26732950700108e-223,0.595012924068935,0.943,0.733,2.98810951160715e-219,"0","Nkain3"
"Maml3",5.79702636817968e-221,1.03510577365132,0.477,0.233,1.36682287708941e-216,"0","Maml3"
"Tiam1",5.97098938124093e-220,1.22878289884614,0.593,0.407,1.40783987630899e-215,"0","Tiam1"
"Prdm5",1.19237908347108e-219,1.79238983282017,0.268,0.089,2.8113914030081e-215,"0","Prdm5"
"Nfix",2.82462815943282e-218,1.29632017555299,0.563,0.357,6.6599082743107e-214,"0","Nfix"
"Slc4a4",3.17116967859863e-213,0.781005490521587,0.506,0.25,7.47698386819986e-209,"0","Slc4a4"
"Edil3",3.67692067746064e-202,0.737648645458404,0.756,0.531,8.66944357331669e-198,"0","Edil3"
"Dlgap1",2.96315044214702e-201,0.478294695951846,0.999,0.979,6.98651611249424e-197,"0","Dlgap1"
"Kitl",3.02878843375829e-200,1.67386569537428,0.273,0.099,7.1412773691153e-196,"0","Kitl"
"Camk2b",2.78409365829443e-198,1.07312268462017,0.64,0.5,6.56433602752661e-194,"0","Camk2b"
"Sorbs1",1.90667454659616e-195,0.778734163332569,0.802,0.681,4.49555724596443e-191,"0","Sorbs1"
"Fbxl7",6.07964024614941e-195,1.40012373496088,0.445,0.233,1.43345757723711e-190,"0","Fbxl7"
"Kcnt2",6.20637162864285e-192,0.515085753727503,0.909,0.704,1.46333830260141e-187,"0","Kcnt2"
"Spon1",1.82455369133419e-185,1.24354687927317,0.472,0.263,4.30193269342776e-181,"0","Spon1"
"St18",4.95768900753332e-185,0.26165561055803,0.288,0.103,1.16892391419621e-180,"0","St18"
"Clcn5",6.1346235071178e-184,1.54186391830042,0.408,0.217,1.44642153050823e-179,"0","Clcn5"
"Gabrb3",2.2941774594181e-177,0.49259390673498,0.994,0.96,5.40921161381599e-173,"0","Gabrb3"
"Malat1",9.32351225811595e-174,0.297203068646363,1,1,2.19829772021858e-169,"0","Malat1"
"Pcdh15",1.86490368333297e-168,0.423125261076382,0.932,0.739,4.39706990456248e-164,"0","Pcdh15"
"Phf20l1",4.35488804101329e-167,0.6548690165448,0.842,0.739,1.02679550231011e-162,"0","Phf20l1"
"Sox11",1.1257385238006e-163,1.70556719132472,0.345,0.177,2.65426629141706e-159,"0","Sox11"
"Nnat",6.18570122486254e-155,0.662433473800084,0.72,0.508,1.45846463479809e-150,"0","Nnat"
"Xpr1",1.09470891741466e-154,1.03191072593763,0.533,0.354,2.5811046854803e-150,"0","Xpr1"
"Galnt17",4.14478155614797e-154,0.721537304771901,0.729,0.546,9.77256595308569e-150,"0","Galnt17"
"Ttc28",4.25127420546047e-151,1.64973849477847,0.532,0.396,1.00236543216347e-146,"0","Ttc28"
"Ryr2",4.56851943646645e-149,0.699028783095837,0.945,0.863,1.07716551273006e-144,"0","Ryr2"
"Col25a1",3.8199941138487e-147,0.885131475451738,0.437,0.251,9.00678212163246e-143,"0","Col25a1"
"Cacna1d",3.86832890580118e-137,0.516143295857851,0.925,0.865,9.12074589409803e-133,"0","Cacna1d"
"Cacna1e",3.36995789908335e-136,0.506470632152743,0.954,0.833,7.94568673445873e-132,"0","Cacna1e"
"Nrg2",4.4949386045338e-136,1.11422805511126,0.462,0.293,1.05981662417698e-131,"0","Nrg2"
"B3galt1",4.5813900254267e-135,0.425388303794586,0.961,0.89,1.08020014019511e-130,"0","B3galt1"
"Dgkh",1.29340131009179e-134,1.00717791154089,0.57,0.451,3.04958160893442e-130,"0","Dgkh"
"Ppp3ca",4.7963000428782e-133,0.43097004847706,0.995,0.967,1.13087162410982e-128,"0","Ppp3ca"
"Sema4d",1.78535893394127e-126,1.27246755588679,0.353,0.198,4.20951929444672e-122,"0","Sema4d"
"March1",3.79117003114146e-126,0.444217945562974,0.992,0.912,8.93882069942534e-122,"0","March1"
"Map1b",5.53032075912929e-126,0.537984177494892,0.892,0.806,1.3039390285875e-121,"0","Map1b"
"Cyp7b1",1.90462883297609e-124,1.13668807629824,0.421,0.256,4.49073386239102e-120,"0","Cyp7b1"
"Eml5",1.58872229329369e-117,0.689381458833859,0.727,0.65,3.74588942312786e-113,"0","Eml5"
"Auts2",5.707384905933e-117,0.465188439149389,0.999,0.99,1.34568721312088e-112,"0","Auts2"
"Gm26871",1.68713027350501e-115,0.309173877743101,0.99,0.896,3.97791575887012e-111,"0","Gm26871"
"Bcl11b",3.60827032675407e-115,0.911686127145234,0.449,0.278,8.50757977642076e-111,"0","Bcl11b"
"Syn3",5.00573075314545e-115,1.04890707271862,0.5,0.359,1.18025119697663e-110,"0","Syn3"
"Dock11",7.79127378737659e-113,1.11562638748508,0.334,0.181,1.83702653358765e-108,"0","Dock11"
"Igsf3",8.23364217734294e-113,1.5007166287672,0.255,0.123,1.94132815257392e-108,"0","Igsf3"
"Grik4",1.43824704141546e-112,0.516460614007537,0.547,0.359,3.39109887424938e-108,"0","Grik4"
"Frmd5",2.48785685387011e-112,0.567007782546247,0.743,0.591,5.86586889005495e-108,"0","Frmd5"
"Cdh2",6.47099814524389e-112,0.486628120364835,0.894,0.813,1.5257319426856e-107,"0","Cdh2"
"Lcorl",4.14281173185824e-111,0.849283830063589,0.524,0.375,9.76792150137537e-107,"0","Lcorl"
"Fgf13",5.95738026488989e-111,0.473472737454899,0.673,0.528,1.40463111885574e-106,"0","Fgf13"
"Btbd9",2.5782744089768e-109,0.662334142039487,0.743,0.66,6.07905540148549e-105,"0","Btbd9"
"Kcnj3",6.57672703474786e-108,0.43997834125702,0.939,0.832,1.55066070025285e-103,"0","Kcnj3"
"Rbfox3",1.81076174380383e-106,0.68319849492917,0.693,0.605,4.26941403954067e-102,"0","Rbfox3"
"Son",8.43025081582963e-106,0.449441479184586,0.86,0.775,1.98768453735631e-101,"0","Son"
"Ezh2",2.13350386668603e-98,1.1672289124597,0.337,0.198,5.03037541687231e-94,"0","Ezh2"
"Kcnb2",1.19378244950576e-97,0.367528100150982,0.959,0.886,2.81470025944468e-93,"0","Kcnb2"
"Nedd4l",1.20050243100532e-97,0.581181725900491,0.794,0.722,2.83054463182435e-93,"0","Nedd4l"
"Tnik",3.94281825245892e-97,0.433829680406221,0.957,0.905,9.29637687564765e-93,"0","Tnik"
"Glis3",1.47530581504843e-95,0.770515884934157,0.255,0.122,3.47847605072118e-91,"0","Glis3"
"Mmp16",1.96835253400707e-94,0.27821387269915,0.952,0.867,4.64098160468187e-90,"0","Mmp16"
"Jph1",2.34592620583224e-94,1.15602390373722,0.401,0.273,5.53122480811126e-90,"0","Jph1"
"Stxbp5l",8.27338806828162e-94,0.300374913970636,0.943,0.845,1.95069943873944e-89,"0","Stxbp5l"
"Dgki",1.15539738744328e-93,0.471424109933797,0.914,0.843,2.72419596011377e-89,"0","Dgki"
"Myt1l",3.10399994078641e-93,0.467429674475498,0.93,0.882,7.31861106038621e-89,"0","Myt1l"
"Dscaml1",6.39625236735587e-93,0.503316865786068,0.768,0.654,1.50810838317517e-88,"0","Dscaml1"
"Dock10",1.80197659057533e-91,0.729665119890742,0.351,0.199,4.24870040525851e-87,"0","Dock10"
"Cers6",5.01933465660776e-91,0.636290059555546,0.674,0.6,1.18345872533498e-86,"0","Cers6"
"Gm20754",2.53332966193238e-89,0.349230903835051,0.956,0.801,5.97308467690418e-85,"0","Gm20754"
"Sncaip",3.65940936749655e-87,1.16804991317,0.288,0.162,8.62815540668336e-83,"0","Sncaip"
"Nhsl1",4.64889573559077e-87,0.422169027650391,0.279,0.144,1.09611663653759e-82,"0","Nhsl1"
"Fstl4",9.01109302049536e-87,0.923422723729697,0.345,0.208,2.1246355123724e-82,"0","Fstl4"
"Ppp1r14c",9.87882269349886e-87,0.995560224976837,0.483,0.372,2.32922881467316e-82,"0","Ppp1r14c"
"Erbin",2.05040853193771e-84,0.753292567062755,0.348,0.203,4.83445323660274e-80,"0","Erbin"
"Myef2",2.53415167783058e-83,0.746142950080839,0.624,0.573,5.97502282598895e-79,"0","Myef2"
"Sptan1",6.51166867951363e-81,0.48101971746984,0.843,0.793,1.53532124125572e-76,"0","Sptan1"
"Agap1",4.47622861365745e-75,0.672311566893675,0.555,0.461,1.05540518252815e-70,"0","Agap1"
"Foxn3",6.55084232931907e-75,0.681353459163218,0.53,0.418,1.54455760440685e-70,"0","Foxn3"
"Aff2",4.11389032608043e-74,0.799145842793765,0.487,0.366,9.69973061083245e-70,"0","Aff2"
"Tanc2",4.58554496671317e-74,0.389206548838098,0.961,0.939,1.08117979225163e-69,"0","Tanc2"
"Pitpnc1",5.05804739172864e-73,0.675863434497051,0.458,0.33,1.19258641402178e-68,"0","Pitpnc1"
"Robo1",4.86978240694369e-71,0.283476070417006,0.966,0.848,1.14819729590918e-66,"0","Robo1"
"Mycbp2",4.93000682593776e-71,0.326421642124215,0.981,0.969,1.1623970094196e-66,"0","Mycbp2"
"Gtdc1",7.19117461132567e-68,0.490598769849178,0.833,0.776,1.69553514985837e-63,"0","Gtdc1"
"Pard3",3.7684853850566e-67,0.683734844553225,0.499,0.388,8.88533484088645e-63,"0","Pard3"
"Tnrc6c",1.09147637474485e-66,0.502853221645229,0.732,0.692,2.57348299637341e-62,"0","Tnrc6c"
"Cttnbp2",1.12558460131182e-66,0.345617973266546,0.892,0.806,2.65390337297301e-62,"0","Cttnbp2"
"Mtss1",1.36939722229382e-66,0.961396830283149,0.458,0.374,3.22876477072437e-62,"0","Mtss1"
"Btbd3",4.06754172931908e-64,1.11068295521601,0.255,0.151,9.59044988938854e-60,"0","Btbd3"
"Tmem132a",5.08267324646286e-62,0.893325711771504,0.376,0.272,1.19839269805101e-57,"0","Tmem132a"
"Dpp6",5.5565367635224e-62,0.287171655940376,0.964,0.902,1.31012023810331e-57,"0","Dpp6"
"Fmnl2",1.04183891882614e-61,0.741678457496938,0.684,0.653,2.45644780280827e-57,"0","Fmnl2"
"Ptprs",8.18517076726402e-61,0.468750090786237,0.806,0.775,1.92989956350551e-56,"0","Ptprs"
"Sema3e",2.29276487902581e-60,0.466926108840126,0.465,0.326,5.40588103176706e-56,"0","Sema3e"
"Pik3r1",1.11516030665095e-59,1.20957153148384,0.325,0.229,2.62932497102162e-55,"0","Pik3r1"
"Htr4",1.1072260883172e-57,0.836495471487395,0.341,0.231,2.61061767103428e-53,"0","Htr4"
"Tia1",1.66567874327097e-57,0.510658551842344,0.739,0.717,3.9273373408843e-53,"0","Tia1"
"Scn3a",4.91649778450931e-57,0.542906812416398,0.629,0.575,1.15921184763161e-52,"0","Scn3a"
"Cep112",6.11419029205463e-57,0.899414588549422,0.376,0.273,1.44160378706064e-52,"0","Cep112"
"Gabra2",8.5066356605592e-57,0.314184520858608,0.781,0.658,2.00569455604665e-52,"0","Gabra2"
"Cnot2",5.91513804139314e-56,0.67228828314427,0.573,0.532,1.39467124739967e-51,"0","Cnot2"
"Ahi1",1.59214481126972e-55,0.327255662752869,0.961,0.925,3.75395903601174e-51,"0","Ahi1"
"Ncam1",7.56462142610843e-55,0.256861501886075,0.97,0.926,1.78358643984785e-50,"0","Ncam1"
"Jph4",7.58866822142832e-54,0.762168542220637,0.467,0.389,1.78925619324837e-49,"0","Jph4"
"Ptbp2",9.94792937734726e-54,0.46661242162982,0.801,0.779,2.34552278859094e-49,"0","Ptbp2"
"Grb14",4.43473699321974e-52,0.881578735280955,0.376,0.282,1.04562228826135e-47,"0","Grb14"
"Slc7a14",8.94671395446212e-52,0.864452855876362,0.362,0.269,2.10945621618308e-47,"0","Slc7a14"
"Nexmif",1.24953590247597e-51,0.693636460391486,0.525,0.462,2.94615575085784e-47,"0","Nexmif"
"Eps8",1.6020098534402e-49,0.707380315503596,0.396,0.3,3.7772188324413e-45,"0","Eps8"
"Elmod1",2.49297705846786e-47,0.558516612592972,0.552,0.496,5.87794130845552e-43,"0","Elmod1"
"Phf14",4.78362844247087e-47,0.420953185803579,0.836,0.812,1.12788391416578e-42,"0","Phf14"
"Zeb2",6.92903319278531e-47,0.278595507700001,0.936,0.825,1.63372744619492e-42,"0","Zeb2"
"Pcnx",1.5900509810333e-46,0.677718266297885,0.504,0.449,3.74902220308033e-42,"0","Pcnx"
"Gnaq",5.85963430227081e-46,0.366430648405859,0.834,0.809,1.38158457578941e-41,"0","Gnaq"
"Asxl3",1.97342516209592e-45,0.660185309558117,0.471,0.397,4.65294184718976e-41,"0","Asxl3"
"Hdac7",5.96159540221318e-45,0.891158987137801,0.308,0.221,1.40562496393382e-40,"0","Hdac7"
"Usp3",4.75065592325334e-44,0.848148032494865,0.348,0.265,1.12010965358467e-39,"0","Usp3"
"Enox1",1.13059309578434e-43,0.257044530890073,0.925,0.852,2.66571240124033e-39,"0","Enox1"
"Kcnj6",2.84611785575418e-43,0.740251808935812,0.403,0.325,6.7105766802972e-39,"0","Kcnj6"
"Slc44a1",6.86770190126246e-42,0.64844349291485,0.51,0.46,1.61926675427966e-37,"0","Slc44a1"
"Ppm1l",1.58297655949739e-41,0.555499429120674,0.504,0.426,3.73234213198294e-37,"0","Ppm1l"
"mt-Co3",3.07231140438449e-41,0.540292651860278,0.716,0.661,7.24389582925775e-37,"0","mt-Co3"
"Sept3",4.80085174209567e-41,0.813597252972153,0.339,0.259,1.13194482375132e-36,"0","Sept3"
"Luc7l2",3.00551497564561e-40,0.270511137934408,0.93,0.912,7.08640320957723e-36,"0","Luc7l2"
"Prrt1",1.02901998200434e-39,0.869134315935178,0.302,0.221,2.42622331356984e-35,"0","Prrt1"
"Slc39a11",1.63061804338662e-39,0.876642244264913,0.279,0.199,3.84467122269697e-35,"0","Slc39a11"
"Adamts3",3.1814404314344e-39,0.579878186544028,0.368,0.276,7.50120024923604e-35,"0","Adamts3"
"Gm10649",1.08871996799331e-37,0.657933396780132,0.345,0.258,2.56698394053462e-33,"0","Gm10649"
"Atp2b3",3.59896461319824e-37,0.964534211453946,0.261,0.185,8.48563876499881e-33,"0","Atp2b3"
"Sgip1",2.2609412200862e-36,0.317361811773169,0.808,0.78,5.33084720871924e-32,"0","Sgip1"
