"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster","gene"
"Gm2164",0,2.9900632646554,0.853,0.144,0,"0","Gm2164"
"Crym",0,3.05448975456269,0.843,0.173,0,"0","Crym"
"Sema3e",0,2.11768606842159,0.889,0.296,0,"0","Sema3e"
"Gm10754",0,2.79222018997444,0.733,0.144,0,"0","Gm10754"
"Iqgap2",0,1.97370762420289,0.786,0.242,0,"0","Iqgap2"
"Sorcs3",0,1.36501456865512,0.851,0.325,0,"0","Sorcs3"
"Samd5",0,1.95636029071699,0.814,0.292,0,"0","Samd5"
"Zfp462",0,1.81689497605984,0.847,0.327,0,"0","Zfp462"
"Pex5l",0,1.46485696577005,0.906,0.389,0,"0","Pex5l"
"Bcl6",0,3.26973122647558,0.589,0.075,0,"0","Bcl6"
"Ndst4",0,2.51957428898686,0.648,0.135,0,"0","Ndst4"
"Trpc5",0,2.03178961130377,0.791,0.279,0,"0","Trpc5"
"Cck",0,2.71660234535839,0.671,0.165,0,"0","Cck"
"Rasgrp1",0,2.26746250438155,0.665,0.166,0,"0","Rasgrp1"
"Bcl11b",0,1.76853269783363,0.756,0.262,0,"0","Bcl11b"
"Actr3b",0,1.97007258414484,0.787,0.294,0,"0","Actr3b"
"Hs6st2",0,1.69242269767069,0.748,0.262,0,"0","Hs6st2"
"Gm11906",0,2.94396696568945,0.583,0.1,0,"0","Gm11906"
"Gm49678",0,1.8679501101361,0.945,0.463,0,"0","Gm49678"
"Il1rapl2",0,0.915777466439949,0.704,0.227,0,"0","Il1rapl2"
"Sh3rf1",0,1.6050672459354,0.784,0.313,0,"0","Sh3rf1"
"Nell1",0,1.62719839277048,0.966,0.495,0,"0","Nell1"
"Trpc4",0,1.43782927531528,0.818,0.355,0,"0","Trpc4"
"Matn2",0,2.88728176205519,0.539,0.091,0,"0","Matn2"
"Gpc5",0,1.36725629534419,0.984,0.539,0,"0","Gpc5"
"Lpl",0,2.50226503560174,0.562,0.118,0,"0","Lpl"
"Nckap5",0,1.52192366906971,0.926,0.483,0,"0","Nckap5"
"Prkd1",0,1.40778250227228,0.842,0.401,0,"0","Prkd1"
"Itm2b",0,1.51271122286931,0.891,0.458,0,"0","Itm2b"
"Lmo3",0,1.69152182285673,0.647,0.222,0,"0","Lmo3"
"Cds1",0,2.46967597862018,0.545,0.121,0,"0","Cds1"
"Nectin3",0,1.30065048890816,0.699,0.276,0,"0","Nectin3"
"Ano4",0,1.30389154695641,0.821,0.399,0,"0","Ano4"
"Sez6",0,1.59544306563545,0.691,0.269,0,"0","Sez6"
"Itpr1",0,1.24801350210973,0.794,0.377,0,"0","Itpr1"
"Elmod1",0,1.32493806310839,0.884,0.468,0,"0","Elmod1"
"Prkcg",0,1.71535991273768,0.697,0.284,0,"0","Prkcg"
"Raver2",0,1.51451592653872,0.603,0.195,0,"0","Raver2"
"Fam189a1",0,1.49108749734605,0.941,0.534,0,"0","Fam189a1"
"Runx1t1",0,1.4580859656852,0.943,0.537,0,"0","Runx1t1"
"4930509J09Rik",0,1.71887848750243,0.633,0.23,0,"0","4930509J09Rik"
"Sptbn2",0,1.64487752330786,0.685,0.283,0,"0","Sptbn2"
"Tspan13",0,1.53519670132774,0.707,0.307,0,"0","Tspan13"
"Pigk",0,1.41381727086788,0.806,0.408,0,"0","Pigk"
"Man1a",0,1.52421585191273,0.612,0.222,0,"0","Man1a"
"Shisa6",0,1.69916276425777,0.985,0.595,0,"0","Shisa6"
"Cdk17",0,1.27661465980617,0.819,0.441,0,"0","Cdk17"
"Sertm1",0,2.63917475897778,0.463,0.086,0,"0","Sertm1"
"Bcl11a",0,1.23729334133256,0.903,0.527,0,"0","Bcl11a"
"Dtnbp1",0,2.32596477620159,0.489,0.115,0,"0","Dtnbp1"
"Hcrtr2",0,2.49702771783995,0.456,0.086,0,"0","Hcrtr2"
"Gm44257",0,2.97600059181464,0.449,0.083,0,"0","Gm44257"
"Nr4a3",0,1.81339172324225,0.489,0.137,0,"0","Nr4a3"
"Pantr1",0,1.71707860141583,0.49,0.147,0,"0","Pantr1"
"A330102I10Rik",0,1.71994580689615,0.509,0.167,0,"0","A330102I10Rik"
"Hunk",0,1.91311371378537,0.47,0.134,0,"0","Hunk"
"Mylip",0,2.33504642543427,0.415,0.089,0,"0","Mylip"
"Pde1a",0,0.896417152492875,0.955,0.632,0,"0","Pde1a"
"Kcnk9",0,1.93933136782407,0.44,0.12,0,"0","Kcnk9"
"Gm48749",0,2.1084472467332,0.417,0.108,0,"0","Gm48749"
"Chrm3",0,1.87255141330877,0.909,0.602,0,"0","Chrm3"
"4930547E14Rik",0,2.46907180457062,0.385,0.081,0,"0","4930547E14Rik"
"Styk1",0,2.93648136398114,0.338,0.049,0,"0","Styk1"
"Masp1",0,2.60734774499855,0.335,0.054,0,"0","Masp1"
"St6galnac5",0,1.4294357281417,0.976,0.696,0,"0","St6galnac5"
"Lmo1",0,2.71066961677277,0.323,0.055,0,"0","Lmo1"
"Cntn4",0,1.54235104040443,0.886,0.619,0,"0","Cntn4"
"Foxp1",0,1.34706180072171,0.977,0.716,0,"0","Foxp1"
"Slit3",0,1.35830098521053,0.992,0.734,0,"0","Slit3"
"Gm13986",0,2.4129521755823,0.321,0.066,0,"0","Gm13986"
"Hcn1",0,1.51027378447972,0.991,0.743,0,"0","Hcn1"
"Epha7",0,1.52181026945113,0.933,0.686,0,"0","Epha7"
"Pcsk2",0,1.06340438086882,0.946,0.701,0,"0","Pcsk2"
"Pou3f1",0,2.96462890337731,0.281,0.039,0,"0","Pou3f1"
"Chl1",0,1.17421434850875,0.973,0.74,0,"0","Chl1"
"Egfem1",0,1.57236421323039,0.975,0.758,0,"0","Egfem1"
"Ryr3",0,1.36503030847123,0.991,0.776,0,"0","Ryr3"
"Sipa1l1",0,1.05349737016463,0.946,0.732,0,"0","Sipa1l1"
"Gm20754",0,1.50515143572402,1,0.809,0,"0","Gm20754"
"Hs6st3",0,1.5565261544329,1,0.812,0,"0","Hs6st3"
"Cttnbp2",0,1.28013379615649,0.989,0.803,0,"0","Cttnbp2"
"Galntl6",0,1.79514300436592,0.999,0.837,0,"0","Galntl6"
"Zeb2",0,1.08880006677491,0.989,0.828,0,"0","Zeb2"
"Nrg1",0,0.875351471816793,0.99,0.837,0,"0","Nrg1"
"Epha6",0,2.39913840988765,0.999,0.854,0,"0","Epha6"
"Grin2a",0,1.55340352583709,0.997,0.857,0,"0","Grin2a"
"Msra",0,2.21363840227786,1,0.873,0,"0","Msra"
"5730522E02Rik",0,0.875798223433994,0.992,0.876,0,"0","5730522E02Rik"
"Epha5",0,1.16210143279843,0.97,0.863,0,"0","Epha5"
"Atp2b1",0,2.08449055941304,1,0.899,0,"0","Atp2b1"
"Kcnd2",0,1.63220581918576,1,0.964,0,"0","Kcnd2"
"Ppp3ca",0,0.731071620220051,0.998,0.968,0,"0","Ppp3ca"
