"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster","gene"
"Prox1",0,2.44366221072184,0.774,0.146,0,"0","Prox1"
"C1ql3",0,3.2150329696619,0.758,0.148,0,"0","C1ql3"
"Sema5a",0,1.53068673492314,0.877,0.312,0,"0","Sema5a"
"Synpr",0,1.99690112894386,0.742,0.216,0,"0","Synpr"
"Cdh9",0,1.7957387551683,0.874,0.363,0,"0","Cdh9"
"Zfp536",0,1.34881747792607,0.74,0.245,0,"0","Zfp536"
"Myo5b",0,3.20540395203908,0.585,0.106,0,"0","Myo5b"
"Slc4a4",0,1.51440527111799,0.723,0.251,0,"0","Slc4a4"
"Stxbp6",0,2.16431770341653,0.642,0.175,0,"0","Stxbp6"
"Shisa9",0,1.64746668843166,0.877,0.43,0,"0","Shisa9"
"Col25a1",0,1.66388091234658,0.686,0.243,0,"0","Col25a1"
"Dock10",0,1.63350241016168,0.606,0.188,0,"0","Dock10"
"Zfpm2",0,1.37809802368684,0.991,0.602,0,"0","Zfpm2"
"Cntnap5b",0,1.31696602790292,0.859,0.486,0,"0","Cntnap5b"
"Sphkap",0,1.66414459333633,0.768,0.403,0,"0","Sphkap"
"Tspan18",0,2.02695734139227,0.486,0.121,0,"0","Tspan18"
"Car12",0,3.02670198160556,0.434,0.07,0,"0","Car12"
"St18",0,0.931403566210441,0.441,0.104,0,"0","St18"
"Nr3c2",0,1.41029201632316,0.962,0.632,0,"0","Nr3c2"
"Tmem108",0,1.31437174898034,0.857,0.543,0,"0","Tmem108"
"Tafa2",0,1.22011284372649,0.986,0.682,0,"0","Tafa2"
"Zbtb20",0,1.10177134228851,0.999,0.728,0,"0","Zbtb20"
"Rfx3",0,2.36049810538057,0.998,0.745,0,"0","Rfx3"
"Mctp1",0,1.09924262667326,0.97,0.721,0,"0","Mctp1"
"Slit3",0,1.04072436651346,0.978,0.736,0,"0","Slit3"
"Lrrtm4",0,1.12662900940845,0.998,0.782,0,"0","Lrrtm4"
"Ccdc85a",0,1.25125970771854,0.903,0.689,0,"0","Ccdc85a"
"Plxna4",0,1.17025336588622,0.971,0.792,0,"0","Plxna4"
"Ncam2",0,1.08524582966168,0.997,0.826,0,"0","Ncam2"
"Cacna1c",0,1.26941783391278,0.994,0.873,0,"0","Cacna1c"
"Ryr2",0,1.26466165001712,0.987,0.866,0,"0","Ryr2"
"Lrp1b",0,1.47109440211521,1,0.891,0,"0","Lrp1b"
"Ntrk3",0,1.17430655273299,0.996,0.887,0,"0","Ntrk3"
"Negr1",0,1.20534241328337,1,0.894,0,"0","Negr1"
