"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster","gene"
"Prox1",0,2.86320698976818,0.81,0.144,0,"0","Prox1"
"Sema5a",0,2.23982308433802,0.937,0.296,0,"0","Sema5a"
"Zfp536",0,1.57153538630465,0.74,0.243,0,"0","Zfp536"
"Ptpro",0,1.98019834989201,0.821,0.342,0,"0","Ptpro"
"Cntnap5b",0,1.85302985628873,0.882,0.407,0,"0","Cntnap5b"
"Synpr",0,1.84589126407723,0.679,0.212,0,"0","Synpr"
"Cntnap5a",0,1.4402322686003,0.927,0.47,0,"0","Cntnap5a"
"Zfpm2",0,1.64244699364033,0.98,0.536,0,"0","Zfpm2"
"Tspan18",0,2.68903874351723,0.549,0.108,0,"0","Tspan18"
"Myo5b",0,2.97881708969925,0.516,0.102,0,"0","Myo5b"
"C1ql3",0,2.3341257875163,0.564,0.154,0,"0","C1ql3"
"Nrp2",0,1.93085559912941,0.644,0.24,0,"0","Nrp2"
"Cdh9",0,1.35829040783521,0.736,0.348,0,"0","Cdh9"
"Shisa9",0,1.46184575209278,0.796,0.41,0,"0","Shisa9"
"Epha4",0,1.55266451895461,0.854,0.471,0,"0","Epha4"
"Nrp1",0,1.4670827855413,0.838,0.462,0,"0","Nrp1"
"Adamts18",0,2.16279535319773,0.475,0.11,0,"0","Adamts18"
"Nr3c2",0,1.20636851642013,0.862,0.513,0,"0","Nr3c2"
"Mctp1",0,1.30411909821562,0.936,0.597,0,"0","Mctp1"
"Sorcs2",0,1.71815310987084,0.568,0.231,0,"0","Sorcs2"
"Rfx3",0,1.93103662305093,0.983,0.654,0,"0","Rfx3"
"Slit3",0,1.09469204090254,0.95,0.628,0,"0","Slit3"
"Cdh8",0,1.13869956161103,0.843,0.53,0,"0","Cdh8"
"Zbtb20",0,1.68402163822109,1,0.69,0,"0","Zbtb20"
"Plppr1",0,1.47552927811893,0.809,0.5,0,"0","Plppr1"
"Islr2",0,2.20567353792482,0.396,0.109,0,"0","Islr2"
"Clstn2",0,0.968073223742915,0.942,0.655,0,"0","Clstn2"
"Tgfbr1",0,2.23386466081744,0.391,0.106,0,"0","Tgfbr1"
