"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster","gene"
"Crym",0,3.15669792308775,0.859,0.158,0,"0","Crym"
"Gm2164",0,2.85631392840441,0.833,0.146,0,"0","Gm2164"
"Sema3e",0,2.19761713257121,0.882,0.279,0,"0","Sema3e"
"Gm49678",0,1.99748004152846,0.924,0.354,0,"0","Gm49678"
"Gm10754",0,2.63952638565759,0.693,0.137,0,"0","Gm10754"
"Cck",0,2.94886257261456,0.703,0.149,0,"0","Cck"
"Nell1",0,1.72964870483683,0.96,0.41,0,"0","Nell1"
"Pex5l",0,1.42269808659538,0.876,0.342,0,"0","Pex5l"
"Zfp462",0,1.85621873702077,0.833,0.304,0,"0","Zfp462"
"Bcl6",0,3.29820535617586,0.6,0.073,0,"0","Bcl6"
"Samd5",0,1.96831126495048,0.796,0.271,0,"0","Samd5"
"Gpc5",0,1.30354508070589,0.976,0.452,0,"0","Gpc5"
"Trpc5",0,2.07525066579533,0.771,0.254,0,"0","Trpc5"
"Runx1t1",0,1.67518142848552,0.941,0.424,0,"0","Runx1t1"
"Shisa6",0,1.81999138816305,0.971,0.46,0,"0","Shisa6"
"Iqgap2",0,1.81759421848776,0.739,0.231,0,"0","Iqgap2"
"Il1rapl2",0,1.07613869266498,0.724,0.216,0,"0","Il1rapl2"
"Sorcs3",0,1.25863485562937,0.817,0.314,0,"0","Sorcs3"
"Ndst4",0,2.27796459749389,0.625,0.131,0,"0","Ndst4"
"Hs6st2",0,1.75974116506309,0.735,0.245,0,"0","Hs6st2"
"Actr3b",0,1.9594956619583,0.745,0.266,0,"0","Actr3b"
"Rasgrp1",0,2.23831978166315,0.631,0.154,0,"0","Rasgrp1"
"Bcl11b",0,1.78675706207094,0.725,0.248,0,"0","Bcl11b"
"Fam189a1",0,1.56289948726957,0.921,0.446,0,"0","Fam189a1"
"Nckap5",0,1.54581551329461,0.919,0.447,0,"0","Nckap5"
"Nectin3",0,1.52286182673019,0.717,0.256,0,"0","Nectin3"
