"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster","gene"
"Crym",0,3.3276694569044,0.845,0.144,0,"0","Crym"
"Gm2164",0,2.80034482794233,0.789,0.134,0,"0","Gm2164"
"Sema3e",0,2.1624268363337,0.85,0.268,0,"0","Sema3e"
"Gm10754",0,2.84253298589406,0.7,0.124,0,"0","Gm10754"
"Gm49678",0,1.94436523478963,0.904,0.342,0,"0","Gm49678"
"Pex5l",0,1.6313222658054,0.878,0.33,0,"0","Pex5l"
"Nell1",0,1.6130498605374,0.929,0.4,0,"0","Nell1"
"Zfp462",0,1.8747027309149,0.822,0.293,0,"0","Zfp462"
"Runx1t1",0,1.68143285020104,0.934,0.413,0,"0","Runx1t1"
"Gpc5",0,1.27577889768887,0.961,0.442,0,"0","Gpc5"
"Shisa6",0,1.76820051911917,0.96,0.449,0,"0","Shisa6"
"Iqgap2",0,1.79806922044014,0.707,0.223,0,"0","Iqgap2"
"Fam189a1",0,1.60941625193135,0.918,0.435,0,"0","Fam189a1"
"Cck",0,2.74849958253272,0.626,0.144,0,"0","Cck"
"Hs6st2",0,1.72399473351517,0.708,0.236,0,"0","Hs6st2"
"Trpc5",0,1.95838928625402,0.716,0.247,0,"0","Trpc5"
"Nckap5",0,1.52656936961186,0.903,0.438,0,"0","Nckap5"
"Pde1a",0,1.11246489598808,0.935,0.476,0,"0","Pde1a"
"Sorcs3",0,1.14751668823265,0.759,0.308,0,"0","Sorcs3"
"Prkd1",0,1.51319314864795,0.818,0.371,0,"0","Prkd1"
"Tafa1",0,0.650914620589174,0.915,0.469,0,"0","Tafa1"
"Sh3rf1",0,1.58099735910517,0.726,0.28,0,"0","Sh3rf1"
"Rasgrp1",0,2.18266649531382,0.589,0.147,0,"0","Rasgrp1"
"Samd5",0,1.72682931988768,0.703,0.268,0,"0","Samd5"
"Elmod1",0,1.37647189251585,0.844,0.414,0,"0","Elmod1"
"Trpc4",0,1.38142432463103,0.748,0.323,0,"0","Trpc4"
"Bcl11a",0,1.33457842550901,0.872,0.448,0,"0","Bcl11a"
"St6galnac5",0,1.50684853577764,0.959,0.536,0,"0","St6galnac5"
"Nectin3",0,1.37183386924941,0.672,0.25,0,"0","Nectin3"
"Bcl6",0,3.01892082159126,0.493,0.071,0,"0","Bcl6"
"Bcl11b",0,1.62448435193237,0.664,0.243,0,"0","Bcl11b"
"Actr3b",0,1.80011721227614,0.679,0.261,0,"0","Actr3b"
"Itm2b",0,1.49976239639852,0.828,0.414,0,"0","Itm2b"
"Itpr1",0,1.25777197641097,0.752,0.34,0,"0","Itpr1"
"Lpl",0,2.52844874577682,0.511,0.102,0,"0","Lpl"
"Cadps2",0,0.96354829622859,0.717,0.31,0,"0","Cadps2"
"Ndst4",0,2.01763140743636,0.532,0.129,0,"0","Ndst4"
"Gm11906",0,2.79225486818125,0.49,0.087,0,"0","Gm11906"
"Pigk",0,1.40552061979805,0.765,0.364,0,"0","Pigk"
"Tspan13",0,1.62535082916721,0.667,0.268,0,"0","Tspan13"
"Snca",0,1.26448325482242,0.813,0.419,0,"0","Snca"
"9530059O14Rik",0,1.23862323149279,0.715,0.322,0,"0","9530059O14Rik"
"Il1rapl2",0,0.752698454524635,0.607,0.216,0,"0","Il1rapl2"
"Myo16",0,1.02574658075415,0.823,0.435,0,"0","Myo16"
"Ano4",0,1.2326507589303,0.746,0.36,0,"0","Ano4"
"Hcn1",0,1.65003956569588,0.989,0.603,0,"0","Hcn1"
"Cdk17",0,1.34147395613466,0.78,0.396,0,"0","Cdk17"
"Grin3a",0,1.48403327261719,0.611,0.228,0,"0","Grin3a"
"Sertm1",0,2.90394021259636,0.453,0.071,0,"0","Sertm1"
"4930509J09Rik",0,1.7582825428055,0.584,0.204,0,"0","4930509J09Rik"
"Sez6",0,1.57423300283516,0.612,0.234,0,"0","Sez6"
"Epb41l4a",0,1.91864165407786,0.521,0.144,0,"0","Epb41l4a"
"Kcnn2",0,1.12563954152983,0.883,0.507,0,"0","Kcnn2"
"Matn2",0,2.75196879740756,0.454,0.079,0,"0","Matn2"
"Prkcg",0,1.61604232285864,0.62,0.247,0,"0","Prkcg"
"Slit3",0,1.49290436513025,0.991,0.619,0,"0","Slit3"
"Foxp1",0,1.31556047530091,0.936,0.565,0,"0","Foxp1"
"Mpped1",0,1.35845530779045,0.616,0.249,0,"0","Mpped1"
"Serpini1",0,1.39865399122888,0.605,0.24,0,"0","Serpini1"
"Raver2",0,1.4437977761475,0.541,0.177,0,"0","Raver2"
"Cdh11",0,1.07068027715281,0.898,0.535,0,"0","Cdh11"
"Man1a",0,1.36292624027403,0.568,0.205,0,"0","Man1a"
"Cds1",0,2.37617660406711,0.464,0.105,0,"0","Cds1"
"Chl1",0,1.31201213911723,0.959,0.606,0,"0","Chl1"
"Dock9",0,1.00231296421087,0.878,0.539,0,"0","Dock9"
"Sptbn2",0,1.50390051707376,0.585,0.247,0,"0","Sptbn2"
"Pcsk2",0,1.01049376643458,0.878,0.541,0,"0","Pcsk2"
"Dtnbp1",0,2.28204662695341,0.43,0.1,0,"0","Dtnbp1"
"Lmo3",0,1.44707904626152,0.535,0.206,0,"0","Lmo3"
"Chrm3",0,1.69902092610477,0.775,0.452,0,"0","Chrm3"
"Sipa1l1",0,1.12818245746197,0.905,0.584,0,"0","Sipa1l1"
"Hcrtr2",0,2.43260988935167,0.398,0.077,0,"0","Hcrtr2"
"Ryr3",0,1.35510994802079,0.967,0.647,0,"0","Ryr3"
"Cpne8",0,1.45022013827748,0.492,0.173,0,"0","Cpne8"
"Nr4a3",0,1.8424260609287,0.435,0.119,0,"0","Nr4a3"
"Epha7",0,1.43591008183563,0.864,0.549,0,"0","Epha7"
"Mllt3",0,1.0773135560523,0.889,0.578,0,"0","Mllt3"
"A330102I10Rik",0,1.68324222389631,0.447,0.147,0,"0","A330102I10Rik"
"Cttnbp2",0,1.34368506106456,0.981,0.682,0,"0","Cttnbp2"
"Kcnk9",0,1.99732821305539,0.402,0.104,0,"0","Kcnk9"
"Lmo1",0,2.9800074650555,0.316,0.043,0,"0","Lmo1"
"Gm20754",0,1.58799949532341,0.995,0.724,0,"0","Gm20754"
"Styk1",0,3.04978473772472,0.309,0.04,0,"0","Styk1"
"Mylip",0,2.22025181154916,0.344,0.077,0,"0","Mylip"
"Egfem1",0,1.54399812278264,0.939,0.672,0,"0","Egfem1"
"Hs6st3",0,1.52322296178845,0.997,0.739,0,"0","Hs6st3"
"Cntn4",0,1.34383877558036,0.758,0.501,0,"0","Cntn4"
"Masp1",0,2.60280416469452,0.301,0.048,0,"0","Masp1"
"Gm44257",0,2.43596236669428,0.328,0.078,0,"0","Gm44257"
"Cntn2",0,2.15875189089345,0.329,0.081,0,"0","Cntn2"
"4930547E14Rik",0,2.28340733077099,0.313,0.07,0,"0","4930547E14Rik"
"Galntl6",0,1.70328964121774,0.998,0.756,0,"0","Galntl6"
"Grin2a",0,1.48312206671539,0.988,0.749,0,"0","Grin2a"
"Epha6",0,2.20551404093889,0.992,0.767,0,"0","Epha6"
"Zeb2",0,1.14357666387082,0.986,0.764,0,"0","Zeb2"
"Gm13986",0,2.23735138632102,0.274,0.06,0,"0","Gm13986"
"Msra",0,2.20561102226328,0.999,0.787,0,"0","Msra"
"5730522E02Rik",0,1.01298949844211,0.988,0.797,0,"0","5730522E02Rik"
"Atp2b1",0,2.06159312168485,0.997,0.818,0,"0","Atp2b1"
"Epha5",0,1.08587792704313,0.928,0.79,0,"0","Epha5"
"Frmd4a",0,0.635715932351133,0.989,0.905,0,"0","Frmd4a"
"Ppp3ca",0,0.67099775056128,0.993,0.932,0,"0","Ppp3ca"
"Kcnd2",0,1.52608903504417,0.996,0.937,0,"0","Kcnd2"
"Grin2b",0,1.09848068159648,1,0.944,0,"0","Grin2b"
"Opcml",0,0.950462311721362,1,0.949,0,"0","Opcml"
"Adgrl3",0,0.885235151354105,1,0.953,0,"0","Adgrl3"
"Rbfox1",0,0.882097922658221,1,0.966,0,"0","Rbfox1"
"Grm5",0,0.75934946385432,1,0.967,0,"0","Grm5"
"Tcf4",0,0.755512691019327,1,0.969,0,"0","Tcf4"
"Celf2",0,0.874656131510233,1,0.988,0,"0","Celf2"
"Adgrb3",0,0.612072620711241,0.999,0.988,0,"0","Adgrb3"
"Lsamp",0,0.65787919129266,1,0.992,0,"0","Lsamp"
"Nrg1",1.0997132992303e-307,0.759437948960363,0.965,0.781,2.53406935541637e-303,"0","Nrg1"
"Zswim6",7.6376610207914e-307,0.994505222459455,0.864,0.537,1.75994622902096e-302,"0","Zswim6"
"Gria1",2.78007379802345e-304,0.680819978983318,0.992,0.837,6.40612405278542e-300,"0","Gria1"
"Tmem200a",1.43964103012332e-302,1.44472339991754,0.514,0.199,3.31736482571317e-298,"0","Tmem200a"
"Ppp4r4",8.8244570854721e-299,1.42372620553542,0.489,0.182,2.03341964620534e-294,"0","Ppp4r4"
"Hunk",1.09270974665263e-298,1.72216759397315,0.39,0.123,2.51793106921165e-294,"0","Hunk"
"Dnah9",5.06970042689972e-298,1.43723834881539,0.516,0.199,1.1682110693705e-293,"0","Dnah9"
"Gm12296",1.05951400769863e-297,1.57451898033989,0.441,0.154,2.44143812793996e-293,"0","Gm12296"
"Dgkg",3.02837124709674e-293,1.14545514353477,0.667,0.311,6.97827586468502e-289,"0","Dgkg"
"Eml6",1.03794104903651e-292,0.979902524754476,0.873,0.571,2.39172755929483e-288,"0","Eml6"
"Arpp21",2.35473010339683e-288,0.653589353874545,0.989,0.787,5.42600457725732e-284,"0","Arpp21"
"Cyfip1",5.24037694717954e-287,1.25273269260467,0.639,0.303,1.20754005993858e-282,"0","Cyfip1"
"Mlip",4.75965923860282e-286,0.997770378226986,0.742,0.383,1.09676827835125e-281,"0","Mlip"
"Col11a1",6.83426497662942e-283,1.02594373210465,0.565,0.228,1.57481967856472e-278,"0","Col11a1"
"Tle1",6.26136747728987e-281,1.40544400504138,0.502,0.199,1.44280690779191e-276,"0","Tle1"
"Pantr1",6.00208667071675e-278,1.50947113772564,0.41,0.139,1.38306083153326e-273,"0","Pantr1"
"Mdga1",3.52146163097045e-277,1.66300525570147,0.363,0.114,8.1145040362452e-273,"0","Mdga1"
"Gm20713",6.26848362753946e-274,1.54741647324973,0.32,0.089,1.44444668229392e-269,"0","Gm20713"
"Gm48749",1.02226889576431e-273,1.87655973165797,0.326,0.096,2.35561421650971e-269,"0","Gm48749"
"Pcdh19",9.92143011063074e-270,1.25111927015093,0.559,0.242,2.28619514039264e-265,"0","Pcdh19"
"2310002F09Rik",1.65574999457964e-267,1.98923496256693,0.273,0.071,3.81534471250988e-263,"0","2310002F09Rik"
"Akt3",1.71693655676456e-263,0.615115268593831,0.994,0.947,3.95633690775258e-259,"0","Akt3"
"Arhgap12",2.0643725945402e-260,1.17418485290667,0.608,0.287,4.75693376959898e-256,"0","Arhgap12"
"Ldlrad4",4.92858617238485e-256,0.941162678773293,0.736,0.399,1.13569411170264e-251,"0","Ldlrad4"
"Ppm1e",2.45417021577425e-255,0.810551628344428,0.912,0.726,5.6551444282086e-251,"0","Ppm1e"
"Ralyl",5.48239113077294e-254,0.572827543185284,0.995,0.848,1.26330738826401e-249,"0","Ralyl"
"Adamts3",1.35293342799743e-253,1.18535863046188,0.545,0.235,3.11756449813449e-249,"0","Adamts3"
"Prkcb",4.56060470089216e-253,0.760877104243381,0.867,0.539,1.05090014122658e-248,"0","Prkcb"
"Rb1",6.05786972190352e-253,1.18863007695879,0.642,0.332,1.39591492001823e-248,"0","Rb1"
"Grik2",5.55689931530681e-249,0.594802233269451,0.999,0.953,1.28047630922615e-244,"0","Grik2"
"Scg2",5.70457688993089e-249,1.77548849416806,0.297,0.086,1.31450565274677e-244,"0","Scg2"
"Tmtc4",7.02486196766852e-249,1.76428069271863,0.294,0.084,1.61873894320986e-244,"0","Tmtc4"
"Cacnb2",2.40399833887252e-244,0.829161830149546,0.871,0.561,5.53953337226396e-240,"0","Cacnb2"
"March1",9.94971970147028e-244,0.558447366744018,0.995,0.873,2.2927139108098e-239,"0","March1"
"Vav3",1.51662568648919e-240,1.42613788319312,0.433,0.167,3.49476056937704e-236,"0","Vav3"
"Slc16a2",2.23503253503148e-240,1.22882236775874,0.528,0.232,5.15018547047304e-236,"0","Slc16a2"
"Gabra2",6.21331403473874e-239,0.952284998019555,0.832,0.528,1.43173395302485e-234,"0","Gabra2"
"Xkr4",5.52075091770305e-236,0.530060340582987,0.992,0.921,1.27214663396631e-231,"0","Xkr4"
"4930419G24Rik",7.29446421253996e-235,1.76405469899167,0.294,0.088,1.68086338849558e-230,"0","4930419G24Rik"
"Nell2",1.97339696630681e-234,0.679969195573703,0.94,0.676,4.54729862946078e-230,"0","Nell2"
"Gm30382",3.16148880938673e-234,1.05200162699304,0.425,0.162,7.28501866346984e-230,"0","Gm30382"
"Slc8a1",3.72432187986286e-232,0.557699959401773,0.985,0.861,8.58195490776798e-228,"0","Slc8a1"
"3110039M20Rik",9.97087681984187e-231,1.0950314847418,0.606,0.299,2.29758914559616e-226,"0","3110039M20Rik"
"Kalrn",1.9110181588672e-230,0.54909908389705,0.983,0.89,4.40355914347768e-226,"0","Kalrn"
"Lpp",1.71488138558615e-229,1.09864350027257,0.579,0.271,3.95160117680616e-225,"0","Lpp"
"Zbtb18",3.13538495061158e-229,1.29256919087902,0.474,0.2,7.22486754169427e-225,"0","Zbtb18"
"Bmpr1b",2.33144929367436e-228,1.79168551367131,0.303,0.094,5.37235860741382e-224,"0","Bmpr1b"
"Hdac9",1.95852963389965e-225,0.647368663364924,0.912,0.644,4.51303983539496e-221,"0","Hdac9"
