"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster","gene"
"Gm32647",0,4.17630273417461,0.886,0.183,0,"0","Gm32647"
"Cpne4",0,3.21048138185846,0.869,0.226,0,"0","Cpne4"
"Nectin3",0,2.9398375755384,0.868,0.245,0,"0","Nectin3"
"6530403H02Rik",0,2.08527046543987,0.794,0.205,0,"0","6530403H02Rik"
"Mgat4c",0,2.40199768318254,0.988,0.414,0,"0","Mgat4c"
"Trps1",0,3.15055050950603,0.878,0.308,0,"0","Trps1"
"Ccbe1",0,2.96371033014225,0.731,0.163,0,"0","Ccbe1"
"Hs3st4",0,1.82089757989304,0.831,0.273,0,"0","Hs3st4"
"Itgbl1",0,3.12666486367652,0.668,0.118,0,"0","Itgbl1"
"Spock1",0,2.00203654129178,0.857,0.31,0,"0","Spock1"
"Grik4",0,2.770847610693,0.862,0.325,0,"0","Grik4"
"Slit2",0,1.95782437654467,0.89,0.357,0,"0","Slit2"
"Ak5",0,1.77979770537728,0.865,0.332,0,"0","Ak5"
"Gm49678",0,2.13902926523827,0.883,0.356,0,"0","Gm49678"
"Dpyd",0,1.7489803939337,0.87,0.352,0,"0","Dpyd"
"Khdrbs3",0,1.95806974847774,0.959,0.453,0,"0","Khdrbs3"
"Rnf182",0,2.62241627419857,0.638,0.136,0,"0","Rnf182"
"Fstl5",0,1.45052577002427,0.805,0.316,0,"0","Fstl5"
"Galnt17",0,1.48237402388744,0.917,0.445,0,"0","Galnt17"
"Nrp1",0,1.56270594481318,0.919,0.459,0,"0","Nrp1"
"Thsd7b",0,1.05208165003669,0.873,0.415,0,"0","Thsd7b"
"Raver2",0,2.42802424946274,0.632,0.179,0,"0","Raver2"
"9530059O14Rik",0,1.5343308337648,0.775,0.326,0,"0","9530059O14Rik"
"Prkca",0,1.8916632718606,0.915,0.471,0,"0","Prkca"
"Col11a1",0,1.89179170528949,0.664,0.228,0,"0","Col11a1"
"Zfp385b",0,1.29782770811833,0.946,0.51,0,"0","Zfp385b"
"Elavl2",0,0.996922700077201,0.741,0.308,0,"0","Elavl2"
"Trhde",0,2.38763903512613,0.705,0.283,0,"0","Trhde"
"Shisa6",0,1.4056570262289,0.883,0.466,0,"0","Shisa6"
"Pde1a",0,1.51622053018512,0.903,0.488,0,"0","Pde1a"
"Gpi1",0,1.77886566501725,0.701,0.286,0,"0","Gpi1"
"Ano3",0,1.75008166789564,0.662,0.252,0,"0","Ano3"
"Adamtsl1",0,1.97079773159294,0.662,0.252,0,"0","Adamtsl1"
"Rapgef2",0,1.75244653305472,0.859,0.45,0,"0","Rapgef2"
"Camk4",0,1.20799999660615,0.8,0.397,0,"0","Camk4"
"Slco3a1",0,1.42848934922663,0.708,0.312,0,"0","Slco3a1"
"Dpf3",0,2.01835477064549,0.552,0.157,0,"0","Dpf3"
"Nr3c2",0,1.30253896533206,0.906,0.512,0,"0","Nr3c2"
"Dgkb",0,1.47838023411588,0.877,0.487,0,"0","Dgkb"
"Slc35f3",0,1.61523350067147,0.691,0.301,0,"0","Slc35f3"
"Snca",0,1.3355065813228,0.809,0.428,0,"0","Snca"
"Dock9",0,1.15363655578435,0.913,0.543,0,"0","Dock9"
"Tgfbr3",0,2.34050814220882,0.466,0.097,0,"0","Tgfbr3"
"Unc5c",0,1.42585228941998,0.93,0.562,0,"0","Unc5c"
"Brinp2",0,1.66772244476468,0.59,0.227,0,"0","Brinp2"
"Neurod6",0,2.0665952597856,0.467,0.124,0,"0","Neurod6"
"Nrip3",0,2.23555088469201,0.449,0.107,0,"0","Nrip3"
"Rerg",0,1.5675152868737,0.48,0.144,0,"0","Rerg"
"Nr4a3",0,2.04673454443742,0.45,0.125,0,"0","Nr4a3"
"4930467D21Rik",0,2.823623419921,0.379,0.056,0,"0","4930467D21Rik"
"Gpm6b",0,1.27758463573134,0.948,0.626,0,"0","Gpm6b"
"Nkain3",0,1.61589124606183,0.972,0.651,0,"0","Nkain3"
"9530026P05Rik",0,3.04573022357791,0.358,0.042,0,"0","9530026P05Rik"
"Zbtb20",0,0.931407186688307,0.998,0.693,0,"0","Zbtb20"
"Syn2",0,1.24688200702578,0.876,0.589,0,"0","Syn2"
"Clstn2",0,1.28646132598756,0.943,0.657,0,"0","Clstn2"
"Ccnd2",0,1.88754092628412,0.387,0.103,0,"0","Ccnd2"
"P3h2",0,2.06649561684748,0.382,0.098,0,"0","P3h2"
"Schip1",0,1.70422916601127,0.996,0.736,0,"0","Schip1"
"Thsd4",0,2.43549114930663,0.32,0.074,0,"0","Thsd4"
"Kcnq5",0,1.77386731386056,0.968,0.751,0,"0","Kcnq5"
"Frmpd4",0,1.3929142803937,0.904,0.698,0,"0","Frmpd4"
"Camk1d",0,1.18521078496939,0.926,0.73,0,"0","Camk1d"
"Dock4",0,1.37058316914969,0.991,0.795,0,"0","Dock4"
"Dcc",0,0.807764617896243,0.999,0.831,0,"0","Dcc"
"Epha6",0,1.0956561212863,0.942,0.776,0,"0","Epha6"
"Gm26871",0,1.08638770120073,0.995,0.832,0,"0","Gm26871"
"Cadps",0,1.07919320181601,0.961,0.832,0,"0","Cadps"
"Nlgn1",0,0.885258434554827,1,0.974,0,"0","Nlgn1"
"Sgk1",1.11972189603284e-307,1.59525429715996,0.524,0.18,2.58017516502847e-303,"0","Sgk1"
"Xkr4",1.47305934737905e-307,0.762749091357545,0.993,0.922,3.39437065416555e-303,"0","Xkr4"
"Amph",1.50772412771563e-307,1.14228992267556,0.849,0.496,3.47424870749512e-303,"0","Amph"
"Prkg1",1.27853691612599e-305,0.846553949926835,0.983,0.803,2.94613261582912e-301,"0","Prkg1"
"Nebl",7.27731890868991e-305,1.15106635519189,0.863,0.537,1.67691259612941e-300,"0","Nebl"
"Cdk14",1.41213954075805e-300,1.25061108918142,0.83,0.521,3.25399314376878e-296,"0","Cdk14"
"Slc24a2",1.88219785149286e-300,1.2493646165391,0.827,0.474,4.33714850919499e-296,"0","Slc24a2"
"Mapk10",5.32363928801687e-299,0.924149468038913,0.95,0.723,1.22672620113773e-294,"0","Mapk10"
"Tafa1",5.79990223052993e-299,1.62408983824174,0.785,0.488,1.33647147098101e-294,"0","Tafa1"
"Susd6",1.44847542133541e-298,1.74479589846203,0.521,0.189,3.33772191338318e-294,"0","Susd6"
"Tmod3",4.96150122794349e-295,1.9663848290215,0.441,0.14,1.14327872795502e-290,"0","Tmod3"
"Pkp2",4.53146966743596e-292,1.94881559388719,0.36,0.095,1.04418655546727e-287,"0","Pkp2"
"Kcnc2",3.19051249207747e-289,0.382969877307024,0.705,0.297,7.35189793549411e-285,"0","Kcnc2"
"Cpe",3.90102741972262e-286,0.840324930929109,0.918,0.575,8.98913748326684e-282,"0","Cpe"
"Celf4",1.52115778647956e-284,0.890891661938621,0.932,0.603,3.50520388738484e-280,"0","Celf4"
"Mctp1",7.12268170956384e-281,0.91276967889092,0.935,0.599,1.6412795463348e-276,"0","Mctp1"
"Pde4d",6.92497506812695e-272,0.981687603870305,0.96,0.838,1.59572200494849e-267,"0","Pde4d"
"Focad",1.90337462383917e-270,1.16752066234873,0.813,0.489,4.38594614571261e-266,"0","Focad"
"Cachd1",6.02774358881983e-269,1.67898459925087,0.498,0.182,1.38897295517175e-264,"0","Cachd1"
"Oxr1",2.68801017605034e-268,1.03805287697479,0.879,0.628,6.19398184867279e-264,"0","Oxr1"
"Tmem178b",9.06993965808009e-267,0.824410415619127,0.964,0.71,2.08998619541139e-262,"0","Tmem178b"
"Slit1",8.74285429001788e-266,1.47019453047383,0.521,0.194,2.01461591404882e-261,"0","Slit1"
"Nrp2",1.63711971855073e-264,1.39728314531091,0.594,0.247,3.77241496745644e-260,"0","Nrp2"
"Cdh9",2.26345393102999e-263,1.18018390242524,0.726,0.351,5.21567689327241e-259,"0","Cdh9"
"Enox1",4.77259640717321e-263,0.765440364521879,0.963,0.752,1.09974939010492e-258,"0","Enox1"
"Klhl2",5.60262694223835e-261,1.4931114853438,0.616,0.283,1.29101332629998e-256,"0","Klhl2"
"Ryr3",5.55001440637856e-255,0.78722491907338,0.949,0.655,1.27888981966181e-250,"0","Ryr3"
"Galnt18",1.90829787640719e-252,1.08547045035383,0.783,0.429,4.39729079660509e-248,"0","Galnt18"
"Akap13",4.24792841168181e-252,1.39017588073946,0.567,0.229,9.78850143903839e-248,"0","Akap13"
"Adamts9",5.3181417788669e-246,1.63999736150802,0.272,0.062,1.2254594101043e-241,"0","Adamts9"
"Lsamp",1.53054811296655e-245,0.531203049123809,1,0.992,3.52684201670883e-241,"0","Lsamp"
"Erc2",5.39954181709092e-245,0.651741523970195,0.989,0.935,1.24421642091226e-240,"0","Erc2"
"Gabra2",2.48776600254138e-242,0.943160045502785,0.882,0.531,5.73255919965609e-238,"0","Gabra2"
"Opcml",2.65442351029171e-241,0.677663762741347,0.992,0.951,6.11658809476518e-237,"0","Opcml"
"Msra",4.54994592112779e-241,0.73194885115302,0.969,0.794,1.04844403860548e-236,"0","Msra"
"Chrm3",2.95911439633144e-239,1.01290492675146,0.804,0.457,6.81868730346654e-235,"0","Chrm3"
"Epha3",8.1334069225131e-239,1.22651575356109,0.711,0.399,1.87418095715469e-234,"0","Epha3"
"Meg3",1.82535983865484e-238,0.613507246600257,1,0.955,4.20617667621235e-234,"0","Meg3"
"Camk2a",2.0555630664793e-238,1.01996635256636,0.762,0.409,4.73663397408825e-234,"0","Camk2a"
"Galnt3",6.10787087577985e-237,2.03615698762195,0.262,0.061,1.40743668590595e-232,"0","Galnt3"
"Epha4",1.17413614297948e-234,0.958574825946303,0.819,0.476,2.70556191426761e-230,"0","Epha4"
"Gpr158",5.35051467176644e-232,0.90674197102083,0.82,0.467,1.23291909581514e-227,"0","Gpr158"
"Slc17a7",3.71163883234365e-230,1.26086190057275,0.606,0.273,8.55272936136947e-226,"0","Slc17a7"
"Gria2",1.06988654512115e-227,0.456787384332701,1,0.991,2.46533956592267e-223,"0","Gria2"
"Mpped2",1.16200678010517e-226,1.19077610798004,0.622,0.288,2.67761222339633e-222,"0","Mpped2"
"Grm7",3.2342369547352e-225,0.642059843922254,0.995,0.895,7.45265221479633e-221,"0","Grm7"
"Cntnap5c",1.05021630250402e-224,1.4739001823031,0.482,0.19,2.42001342586001e-220,"0","Cntnap5c"
