"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster","gene"
"Gm32647",0,4.00230426737908,0.851,0.191,0,"0","Gm32647"
"Cpne4",0,3.11836298288804,0.865,0.234,0,"0","Cpne4"
"Nectin3",0,2.6961604865224,0.839,0.26,0,"0","Nectin3"
"Ccbe1",0,2.87202020952543,0.723,0.17,0,"0","Ccbe1"
"Hs3st4",0,2.03137309122171,0.856,0.305,0,"0","Hs3st4"
"Spock1",0,2.14591920019818,0.871,0.323,0,"0","Spock1"
"Trps1",0,2.89301714189184,0.841,0.315,0,"0","Trps1"
"Grik4",0,2.64452784170984,0.857,0.342,0,"0","Grik4"
"Slit2",0,1.9746587601099,0.895,0.381,0,"0","Slit2"
"Itgbl1",0,2.91036526632686,0.631,0.127,0,"0","Itgbl1"
"Ak5",0,1.64585649269642,0.855,0.363,0,"0","Ak5"
"Rnf182",0,2.55937556934851,0.635,0.145,0,"0","Rnf182"
"Raver2",0,2.56698394957562,0.667,0.187,0,"0","Raver2"
"Fstl5",0,1.254346632664,0.781,0.333,0,"0","Fstl5"
"Mgat4c",0,2.34208638836975,0.986,0.54,0,"0","Mgat4c"
"6530403H02Rik",0,1.66406546406362,0.668,0.228,0,"0","6530403H02Rik"
"Trhde",0,2.29145144572869,0.735,0.298,0,"0","Trhde"
"Col11a1",0,1.90099491908787,0.666,0.243,0,"0","Col11a1"
"9530059O14Rik",0,1.38317665979079,0.773,0.359,0,"0","9530059O14Rik"
"Dpyd",0,1.3981470184782,0.79,0.382,0,"0","Dpyd"
"Adamtsl1",0,1.84091380643723,0.674,0.267,0,"0","Adamtsl1"
"Tgfbr3",0,2.46621482250551,0.504,0.104,0,"0","Tgfbr3"
"Akap13",0,1.65529730458311,0.637,0.239,0,"0","Akap13"
"Thsd7b",0,1.04603432157795,0.889,0.496,0,"0","Thsd7b"
"Nrip3",0,2.3755440669745,0.506,0.115,0,"0","Nrip3"
"Galnt17",0,1.48831000207175,0.925,0.539,0,"0","Galnt17"
"Dpf3",0,1.93932437401643,0.541,0.158,0,"0","Dpf3"
"Gm49678",0,1.76445398423355,0.849,0.471,0,"0","Gm49678"
"Nrp1",0,1.40507554631761,0.925,0.548,0,"0","Nrp1"
"Klhl2",0,1.65028743608879,0.684,0.311,0,"0","Klhl2"
