"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster","gene"
"Prox1",0,2.51674157858712,0.77,0.142,0,"0","Prox1"
"C1ql3",0,3.17437119966582,0.73,0.146,0,"0","C1ql3"
"Sema5a",0,1.61966276435371,0.874,0.308,0,"0","Sema5a"
"Synpr",0,1.97196436159925,0.722,0.214,0,"0","Synpr"
"Zfp536",0,1.37563818105393,0.734,0.242,0,"0","Zfp536"
"Cdh9",0,1.74036728787539,0.85,0.362,0,"0","Cdh9"
"Myo5b",0,3.23621718392477,0.571,0.104,0,"0","Myo5b"
"Slc4a4",0,1.43094219115831,0.695,0.25,0,"0","Slc4a4"
"Stxbp6",0,2.10312659717318,0.616,0.174,0,"0","Stxbp6"
"Shisa9",0,1.61045782916974,0.857,0.429,0,"0","Shisa9"
"Col25a1",0,1.58938829765113,0.653,0.243,0,"0","Col25a1"
"Zfpm2",0,1.40549417322404,0.99,0.599,0,"0","Zfpm2"
"Dock10",0,1.54444875019251,0.574,0.188,0,"0","Dock10"
"Cntnap5b",0,1.39060335018999,0.86,0.484,0,"0","Cntnap5b"
"Tspan18",0,2.11369810314899,0.487,0.118,0,"0","Tspan18"
"Ptpro",0,1.36986295281305,0.748,0.382,0,"0","Ptpro"
"Sphkap",0,1.64230090390004,0.754,0.402,0,"0","Sphkap"
"Car12",0,3.00872940546036,0.417,0.069,0,"0","Car12"
"Nr3c2",0,1.36944221272932,0.955,0.63,0,"0","Nr3c2"
"St18",0,0.87802070280299,0.42,0.104,0,"0","St18"
"Tmem108",0,1.27887265283159,0.846,0.542,0,"0","Tmem108"
"Epha4",0,1.2636526228674,0.857,0.554,0,"0","Epha4"
"Tafa2",0,1.19352322865621,0.983,0.68,0,"0","Tafa2"
"Zbtb20",0,1.16325570265777,0.999,0.726,0,"0","Zbtb20"
"Rfx3",0,2.32062160013081,0.998,0.743,0,"0","Rfx3"
"Mctp1",0,1.12083344445069,0.97,0.72,0,"0","Mctp1"
"Slit3",0,1.0401440679337,0.977,0.734,0,"0","Slit3"
"Lrrtm4",0,1.10292406348193,0.998,0.78,0,"0","Lrrtm4"
"Ccdc85a",0,1.21959534857507,0.898,0.688,0,"0","Ccdc85a"
"Plxna4",0,1.16482205934592,0.97,0.79,0,"0","Plxna4"
"Ncam2",0,1.10349003819457,0.996,0.825,0,"0","Ncam2"
"Cacna1c",0,1.29129849521508,0.994,0.872,0,"0","Cacna1c"
"Ryr2",0,1.22142823328592,0.987,0.865,0,"0","Ryr2"
"Lrp1b",0,1.46378175730508,1,0.89,0,"0","Lrp1b"
"Ntrk3",0,1.16167675591133,0.996,0.886,0,"0","Ntrk3"
"Negr1",0,1.16843980510868,1,0.893,0,"0","Negr1"
"Prkce",0,0.982036043904562,0.97,0.872,0,"0","Prkce"
"Dab1",0,1.10524210802533,1,0.961,0,"0","Dab1"
"Ppfia2",0,1.09574733114126,0.999,0.962,0,"0","Ppfia2"
"Nkain2",0,0.829526804526189,1,0.974,0,"0","Nkain2"
"Dlgap1",0,0.751083700876329,1,0.981,0,"0","Dlgap1"
"Sorcs2",1.91121442747662e-296,1.66344273718775,0.591,0.254,4.50626137710437e-292,"0","Sorcs2"
