"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster","gene"
"Crym",0,3.15760062046565,0.807,0.155,0,"0","Crym"
"Gm2164",0,2.80519672592879,0.768,0.133,0,"0","Gm2164"
"Gm10754",0,3.0433884290174,0.731,0.125,0,"0","Gm10754"
"Pex5l",0,1.77825628574786,0.916,0.37,0,"0","Pex5l"
"Sema3e",0,1.96549739587228,0.81,0.287,0,"0","Sema3e"
"Sorcs3",0,1.39533188877278,0.817,0.312,0,"0","Sorcs3"
"Iqgap2",0,1.85689467553868,0.732,0.232,0,"0","Iqgap2"
"Zfp462",0,1.75002805401545,0.807,0.315,0,"0","Zfp462"
"Hs6st2",0,1.74038927730689,0.735,0.248,0,"0","Hs6st2"
"Cadps2",0,1.25062432518329,0.791,0.322,0,"0","Cadps2"
"Ndst4",0,2.34514860558081,0.584,0.127,0,"0","Ndst4"
"Rasgrp1",0,2.20003602811902,0.613,0.157,0,"0","Rasgrp1"
"Gm49678",0,1.67714621872276,0.904,0.453,0,"0","Gm49678"
"Trpc5",0,1.8417081859009,0.721,0.272,0,"0","Trpc5"
"Nckap5",0,1.46361302299677,0.912,0.471,0,"0","Nckap5"
"Trpc4",0,1.38026063243654,0.784,0.344,0,"0","Trpc4"
"Sh3rf1",0,1.51287556146372,0.738,0.303,0,"0","Sh3rf1"
"Gpc5",0,1.261424707937,0.961,0.527,0,"0","Gpc5"
"Man1a",0,1.7023230623841,0.637,0.206,0,"0","Man1a"
"Nell1",0,1.44159369457933,0.916,0.486,0,"0","Nell1"
"Itpr1",0,1.31225028013889,0.791,0.364,0,"0","Itpr1"
"Fam189a1",0,1.56319144032539,0.941,0.521,0,"0","Fam189a1"
"Prkcg",0,1.73384604829474,0.689,0.271,0,"0","Prkcg"
"Raver2",0,1.62373613417689,0.599,0.182,0,"0","Raver2"
"Elmod1",0,1.33909954097948,0.872,0.456,0,"0","Elmod1"
"Runx1t1",0,1.43758390846526,0.939,0.524,0,"0","Runx1t1"
"Actr3b",0,1.71845352403012,0.698,0.29,0,"0","Actr3b"
"9530059O14Rik",0,1.2075902223121,0.755,0.35,0,"0","9530059O14Rik"
"Ano4",0,1.20505945263837,0.793,0.389,0,"0","Ano4"
"Cck",0,2.41696305659343,0.566,0.163,0,"0","Cck"
"Prkd1",0,1.32245175498146,0.795,0.393,0,"0","Prkd1"
"Grin3a",0,1.47722208164918,0.636,0.235,0,"0","Grin3a"
"Pigk",0,1.41892183902309,0.795,0.396,0,"0","Pigk"
"Samd5",0,1.62194544047824,0.69,0.291,0,"0","Samd5"
"Tspan13",0,1.56227517603332,0.694,0.295,0,"0","Tspan13"
"Dgkg",0,1.28093545651086,0.733,0.334,0,"0","Dgkg"
"Bcl11b",0,1.5077658111718,0.655,0.259,0,"0","Bcl11b"
"Bcl6",0,2.91813874750227,0.466,0.075,0,"0","Bcl6"
"Snca",0,1.21534651184105,0.844,0.454,0,"0","Snca"
"Gm11906",0,2.66890303244889,0.484,0.097,0,"0","Gm11906"
"Lpl",0,2.37510645829497,0.499,0.112,0,"0","Lpl"
"Cdk17",0,1.28761980795347,0.814,0.429,0,"0","Cdk17"
"Myo16",0,0.993424449449434,0.86,0.477,0,"0","Myo16"
"Mpped1",0,1.2961767231604,0.652,0.27,0,"0","Mpped1"
"Sez6",0,1.47599231359442,0.642,0.262,0,"0","Sez6"
"Sertm1",0,2.83420358811882,0.453,0.075,0,"0","Sertm1"
"Itm2b",0,1.34361829837511,0.828,0.452,0,"0","Itm2b"
"Shisa6",0,1.53984773055731,0.958,0.586,0,"0","Shisa6"
"Cds1",0,2.33070760902845,0.483,0.115,0,"0","Cds1"
"Matn2",0,2.6874185505644,0.455,0.087,0,"0","Matn2"
"Epb41l4a",0,1.81306784736547,0.52,0.153,0,"0","Epb41l4a"
"Tmem200a",0,1.57390205212733,0.578,0.212,0,"0","Tmem200a"
"Bcl11a",0,1.1487534549024,0.883,0.518,0,"0","Bcl11a"
"Ndst3",0,1.46694337316393,0.54,0.176,0,"0","Ndst3"
"4930509J09Rik",0,1.6063772153591,0.586,0.223,0,"0","4930509J09Rik"
"Serpini1",0,1.28258401889883,0.624,0.262,0,"0","Serpini1"
"Ppp4r4",0,1.5323155537535,0.55,0.196,0,"0","Ppp4r4"
"Sptbn2",0,1.46958457236383,0.619,0.279,0,"0","Sptbn2"
"Dnah9",0,1.43748697151543,0.555,0.217,0,"0","Dnah9"
"Cpne8",0,1.45957256520583,0.521,0.183,0,"0","Cpne8"
