"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj","gene","cell_type","comparison","Regulation","Viz"
"Mllt10",7.6403776420725e-06,0.637375534981808,0.665,0.407,0.19136853880099,"Mllt10","Astrocytes","24hrvs1hr_SAL","Up","log2FC"
"Nrxn1",8.09362650284562e-06,0.170898758833177,0.982,1,0.202721063016774,"Nrxn1","Astrocytes","24hrvs1hr_SAL","Up","NoChange"
"Gli3",1.04991717758157e-05,0.555536966176659,0.63,0.441,0.262972755468856,"Gli3","Astrocytes","24hrvs1hr_SAL","Up","log2FC"
"Calm1",1.07844857621139e-05,-1.41274627274999,0.168,0.271,0.270119014883667,"Calm1","Astrocytes","24hrvs1hr_SAL","Down","log2FC"
"Pcdh15",1.1169348507228e-05,-0.675018179258514,0.178,0.266,0.279758672060541,"Pcdh15","Astrocytes","24hrvs1hr_SAL","Down","log2FC"
"Rsrc2",1.1509634770195e-05,0.856997496854722,0.342,0.136,0.288281822089074,"Rsrc2","Astrocytes","24hrvs1hr_SAL","Up","log2FC"
"Nwd1",1.24872626098448e-05,0.576633191489269,0.446,0.237,0.312768466588782,"Nwd1","Astrocytes","24hrvs1hr_SAL","Up","log2FC"
"Large1",1.32133453651759e-05,-0.561995364186724,0.464,0.458,0.330954661361562,"Large1","Astrocytes","24hrvs1hr_SAL","Down","log2FC"
"Atp2b1",1.32177396708065e-05,-0.727694824524032,0.364,0.384,0.331064725534691,"Atp2b1","Astrocytes","24hrvs1hr_SAL","Down","log2FC"
"Phf21a",1.3840746561767e-05,0.601475047479843,0.677,0.435,0.346669179132578,"Phf21a","Astrocytes","24hrvs1hr_SAL","Up","log2FC"
"Rnf180",1.48045265133715e-05,0.680878347172218,0.569,0.345,0.370808975580416,"Rnf180","Astrocytes","24hrvs1hr_SAL","Up","log2FC"
"Agl",1.70534124947933e-05,1.12884755984452,0.284,0.102,0.427136822757089,"Agl","Astrocytes","24hrvs1hr_SAL","Up","log2FC"
"Zhx2",1.7613852240339e-05,0.596393264034125,0.313,0.13,0.441174157063772,"Zhx2","Astrocytes","24hrvs1hr_SAL","Up","log2FC"
"Pip4k2a",1.89799508236472e-05,1.68683798513287,0.278,0.107,0.475390828279892,"Pip4k2a","Astrocytes","24hrvs1hr_SAL","Up","log2FC"
"Ppp3ca",2.0027193639017e-05,-0.20343109510779,0.636,0.542,0.501621119076458,"Ppp3ca","Astrocytes","24hrvs1hr_SAL","Down","log2FC"
"Znrf3",2.14525954615465e-05,0.691466901655544,0.64,0.424,0.537323158525356,"Znrf3","Astrocytes","24hrvs1hr_SAL","Up","log2FC"
"Aplp2",2.26968478032293e-05,-1.04550061005141,0.272,0.418,0.568487946927485,"Aplp2","Astrocytes","24hrvs1hr_SAL","Down","log2FC"
"Glul",2.35953304650009e-05,-1.10019276027912,0.37,0.492,0.590992242156877,"Glul","Astrocytes","24hrvs1hr_SAL","Down","log2FC"
"Kctd1",2.8885158036189e-05,1.21238246740252,0.284,0.107,0.723486553332425,"Kctd1","Astrocytes","24hrvs1hr_SAL","Up","log2FC"
"Trpm3",2.94440302735595e-05,-1.1573509519641,0.162,0.271,0.737484626261845,"Trpm3","Astrocytes","24hrvs1hr_SAL","Down","log2FC"
