"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj","gene","cell_type","comparison","Regulation","Viz"
"Fam168a",3.74102969717637e-05,0.608831419043614,0.521,0.205,0.937015708251764,"Fam168a","InN_Ndnf","PTZvsSAL_1hr","Up","log2FC"
"Rnf157",0.00025691922265919,2.42759964812605,0.344,0.082,1,"Rnf157","InN_Ndnf","PTZvsSAL_1hr","Up","log2FC"
"Ext1",0.000282095352723674,-1.32326589348238,0.375,0.575,1,"Ext1","InN_Ndnf","PTZvsSAL_1hr","Down","log2FC"
"Ncam1",0.000613074389654746,-0.515436088264538,0.552,0.699,1,"Ncam1","InN_Ndnf","PTZvsSAL_1hr","Down","log2FC"
"Tmem161b",0.000825345293328872,1.9342481019057,0.385,0.11,1,"Tmem161b","InN_Ndnf","PTZvsSAL_1hr","Up","log2FC"
"AY036118",0.00132359451944159,-0.674809740293092,0.698,0.74,1,"AY036118","InN_Ndnf","PTZvsSAL_1hr","Down","log2FC"
"Car10",0.0022631103922327,0.360030451916021,0.979,0.877,1,"Car10","InN_Ndnf","PTZvsSAL_1hr","Up","log2FC"
"Btbd7",0.00236500642009268,1.87731493261897,0.365,0.11,1,"Btbd7","InN_Ndnf","PTZvsSAL_1hr","Up","log2FC"
"Dpy19l1",0.00248758802613567,1.33028171192174,0.49,0.247,1,"Dpy19l1","InN_Ndnf","PTZvsSAL_1hr","Up","log2FC"
"Csmd1",0.00277945408067734,-0.656637239505334,0.25,0.26,1,"Csmd1","InN_Ndnf","PTZvsSAL_1hr","Down","log2FC"
"Ewsr1",0.00285130865656249,0.988502398931907,0.521,0.233,1,"Ewsr1","InN_Ndnf","PTZvsSAL_1hr","Up","log2FC"
"Ptprd",0.0028565269542142,-0.936341222033502,0.677,0.74,1,"Ptprd","InN_Ndnf","PTZvsSAL_1hr","Down","log2FC"
"Reln",0.00295150699720311,0.166299371268883,1,1,1,"Reln","InN_Ndnf","PTZvsSAL_1hr","Up","NoChange"
"Tubb5",0.00338549409462862,0.18261778012106,0.594,0.356,1,"Tubb5","InN_Ndnf","PTZvsSAL_1hr","Up","NoChange"
"Twsg1",0.00367757041174581,1.0577585070715,0.281,0.082,1,"Twsg1","InN_Ndnf","PTZvsSAL_1hr","Up","log2FC"
"Chm",0.00380731674228539,0.87577734315067,0.531,0.26,1,"Chm","InN_Ndnf","PTZvsSAL_1hr","Up","log2FC"
"Rps6ka3",0.00381065600721101,1.33726635191612,0.427,0.164,1,"Rps6ka3","InN_Ndnf","PTZvsSAL_1hr","Up","log2FC"
"Kalrn",0.004168723167936,-0.511521378596863,0.177,0.26,1,"Kalrn","InN_Ndnf","PTZvsSAL_1hr","Down","log2FC"
"Sorbs1",0.00425877827591478,-1.00477703209181,0.417,0.562,1,"Sorbs1","InN_Ndnf","PTZvsSAL_1hr","Down","log2FC"
"Cadm2",0.00427625247757499,-0.450881167384599,0.354,0.411,1,"Cadm2","InN_Ndnf","PTZvsSAL_1hr","Down","log2FC"
"Grin2b",0.00462981304952747,-0.620276062332295,0.406,0.411,1,"Grin2b","InN_Ndnf","PTZvsSAL_1hr","Down","log2FC"
"Celf2",0.0048405112853108,-0.385010397954305,0.469,0.466,1,"Celf2","InN_Ndnf","PTZvsSAL_1hr","Down","log2FC"
"Plekha5",0.00503869254503292,0.145744011120591,0.958,0.795,1,"Plekha5","InN_Ndnf","PTZvsSAL_1hr","Up","NoChange"
