"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj","gene","cell_type","comparison","Regulation","Viz"
"Cwc22",9.26508932553113e-44,-1.27230316695762,0.469,0.779,2.32062692336578e-39,"Cwc22","ExN_iDG","PTZvsSAL_24hr","Down","Sig"
"Gm42418",1.4296554251895e-16,-0.49497630584264,0.908,0.968,3.58085794347214e-12,"Gm42418","ExN_iDG","PTZvsSAL_24hr","Down","Sig"
"Gm47283",1.09575621048185e-14,1.19281147161701,0.469,0.313,2.74454058039389e-10,"Gm47283","ExN_iDG","PTZvsSAL_24hr","Up","Sig"
"mt-Nd1",2.47360812823274e-14,0.926234368318457,0.491,0.306,6.19564627878453e-10,"mt-Nd1","ExN_iDG","PTZvsSAL_24hr","Up","Sig"
"mt-Co3",1.61408590269286e-13,0.75471057524481,0.675,0.534,4.04280096047479e-09,"mt-Co3","ExN_iDG","PTZvsSAL_24hr","Up","Sig"
"mt-Co2",2.20118479313288e-13,0.701991324585374,0.609,0.42,5.51330755135992e-09,"mt-Co2","ExN_iDG","PTZvsSAL_24hr","Up","Sig"
"Camk1d",2.46118641241455e-13,-0.847307898517005,0.321,0.518,6.16453360717473e-09,"Camk1d","ExN_iDG","PTZvsSAL_24hr","Down","Sig"
"mt-Atp6",1.02757924685290e-11,0.670356693189044,0.59,0.426,2.57377773959247e-07,"mt-Atp6","ExN_iDG","PTZvsSAL_24hr","Up","Sig"
"Lrrtm4",4.00786334539584e-09,0.209790791491173,0.934,0.837,0.00010038495321213,"Lrrtm4","ExN_iDG","PTZvsSAL_24hr","Up","Sig"
"mt-Cytb",9.70362325622132e-09,0.774982384231408,0.406,0.281,0.000243046651698575,"mt-Cytb","ExN_iDG","PTZvsSAL_24hr","Up","Sig"
"mt-Nd4",4.90469518492912e-08,0.760931759379392,0.382,0.245,0.0012284790029692,"mt-Nd4","ExN_iDG","PTZvsSAL_24hr","Up","Sig"
"Dab1",1.70837490961097e-07,0.181587905816435,0.899,0.806,0.0042789666361026,"Dab1","ExN_iDG","PTZvsSAL_24hr","Up","pValue"
"Pcdh15",3.08591596024362e-07,0.150403166582314,0.893,0.798,0.0077292937056222,"Pcdh15","ExN_iDG","PTZvsSAL_24hr","Up","pValue"
"AY036118",4.04342567945323e-07,-0.648376096290068,0.334,0.466,0.0101275682993265,"AY036118","ExN_iDG","PTZvsSAL_24hr","Down","Sig"
"Gm26871",4.45824551958447e-07,0.0504270605173005,0.797,0.699,0.0111665675529032,"Gm26871","ExN_iDG","PTZvsSAL_24hr","Up","pValue"
"Dcc",8.05581384720261e-07,0.0326836022682189,0.972,0.907,0.0201773969430884,"Dcc","ExN_iDG","PTZvsSAL_24hr","Up","pValue"
"Kcnq5",8.28456655514568e-07,-1.19431911719513,0.196,0.313,0.0207503538506734,"Kcnq5","ExN_iDG","PTZvsSAL_24hr","Down","Sig"
"Sema5a",1.2897550940565e-06,0.191868792058957,0.891,0.798,0.0323044958408331,"Sema5a","ExN_iDG","PTZvsSAL_24hr","Up","pValue"
"mt-Nd2",2.24825051170255e-06,0.562682886808233,0.358,0.232,0.0563119305666138,"mt-Nd2","ExN_iDG","PTZvsSAL_24hr","Up","log2FC"
"Ntrk3",2.93270379091702e-06,0.307118638584782,0.843,0.766,0.0734554318510987,"Ntrk3","ExN_iDG","PTZvsSAL_24hr","Up","log2FC"
"Nnat",4.0902650881564e-06,0.431847041733728,0.797,0.735,0.102448869663053,"Nnat","ExN_iDG","PTZvsSAL_24hr","Up","log2FC"
"Zbtb20",4.18060570852605e-06,0.136467375672553,0.993,0.983,0.104711631181452,"Zbtb20","ExN_iDG","PTZvsSAL_24hr","Up","NoChange"
"Rbfox1",7.21362319422053e-06,0.198159145633456,0.952,0.914,0.180679620145642,"Rbfox1","ExN_iDG","PTZvsSAL_24hr","Up","NoChange"
"Astn2",1.15695369612347e-05,-1.07983731954031,0.279,0.361,0.289782192268045,"Astn2","ExN_iDG","PTZvsSAL_24hr","Down","log2FC"
"Tenm2",1.92894888655318e-05,0.17422885701296,0.928,0.862,0.483143827614975,"Tenm2","ExN_iDG","PTZvsSAL_24hr","Up","NoChange"
"Mctp1",3.18817375982924e-05,0.248140891506234,0.819,0.733,0.79854188162443,"Mctp1","ExN_iDG","PTZvsSAL_24hr","Up","log2FC"
"Zeb2",3.82586645323159e-05,0.0338680397452933,0.895,0.826,0.958264770540917,"Zeb2","ExN_iDG","PTZvsSAL_24hr","Up","NoChange"
"Clstn2",4.49836452959631e-05,0.306886294927891,0.773,0.707,1,"Clstn2","ExN_iDG","PTZvsSAL_24hr","Up","log2FC"
"Tubb2b",5.19269611676418e-05,0.569696440019867,0.345,0.236,1,"Tubb2b","ExN_iDG","PTZvsSAL_24hr","Up","log2FC"
"Epha4",7.01235655913443e-05,0.106297725841923,0.81,0.725,1,"Epha4","ExN_iDG","PTZvsSAL_24hr","Up","NoChange"
"Pabpc1",8.14061239947378e-05,-0.720702736446823,0.168,0.265,1,"Pabpc1","ExN_iDG","PTZvsSAL_24hr","Down","log2FC"
"Gria2",9.19265027448629e-05,0.19006328143914,0.974,0.95,1,"Gria2","ExN_iDG","PTZvsSAL_24hr","Up","NoChange"
"Camk2b",9.32503515852406e-05,0.483199503281935,0.502,0.42,1,"Camk2b","ExN_iDG","PTZvsSAL_24hr","Up","log2FC"
"Rfx3",0.000107226686272447,0.19089788806142,0.887,0.83,1,"Rfx3","ExN_iDG","PTZvsSAL_24hr","Up","NoChange"
"Prkg1",0.000122512264937456,0.115043645779718,0.792,0.711,1,"Prkg1","ExN_iDG","PTZvsSAL_24hr","Up","NoChange"
"Robo1",0.000128328098393161,0.124062685338771,0.78,0.693,1,"Robo1","ExN_iDG","PTZvsSAL_24hr","Up","NoChange"
"Grm5",0.000130894156358487,-0.00957805202717532,0.768,0.702,1,"Grm5","ExN_iDG","PTZvsSAL_24hr","Down","NoChange"
"Ncam2",0.000203757205802366,0.264640202971526,0.731,0.663,1,"Ncam2","ExN_iDG","PTZvsSAL_24hr","Up","log2FC"
"Nrp2",0.00020518862512403,0.276411564754261,0.644,0.55,1,"Nrp2","ExN_iDG","PTZvsSAL_24hr","Up","log2FC"
"Lrp1b",0.00020571504633738,0.253859276540523,0.851,0.809,1,"Lrp1b","ExN_iDG","PTZvsSAL_24hr","Up","log2FC"
"mt-Co1",0.000264620174808075,0.390534539585761,0.494,0.396,1,"mt-Co1","ExN_iDG","PTZvsSAL_24hr","Up","log2FC"
"Gdi1",0.000285692819814076,0.671203789759934,0.256,0.169,1,"Gdi1","ExN_iDG","PTZvsSAL_24hr","Up","log2FC"
"Gria1",0.000304092566995162,0.173076296014452,0.828,0.752,1,"Gria1","ExN_iDG","PTZvsSAL_24hr","Up","NoChange"
"Grm7",0.000365666795995414,0.230947485297838,0.685,0.598,1,"Grm7","ExN_iDG","PTZvsSAL_24hr","Up","log2FC"
"Nrp1",0.000378113848623789,0.273086484887846,0.768,0.689,1,"Nrp1","ExN_iDG","PTZvsSAL_24hr","Up","log2FC"
"Nrg3",0.000383235601444059,0.0952544923417014,0.921,0.863,1,"Nrg3","ExN_iDG","PTZvsSAL_24hr","Up","NoChange"
"Odf2",0.000453537014603199,0.657926089732555,0.286,0.201,1,"Odf2","ExN_iDG","PTZvsSAL_24hr","Up","log2FC"
"Cntnap5a",0.000478792298432566,0.206721984808357,0.786,0.707,1,"Cntnap5a","ExN_iDG","PTZvsSAL_24hr","Up","log2FC"
"Agrn",0.000491287585568391,0.49808474630616,0.382,0.325,1,"Agrn","ExN_iDG","PTZvsSAL_24hr","Up","log2FC"
"Hspa8",0.000526349116574407,0.623827469451639,0.297,0.232,1,"Hspa8","ExN_iDG","PTZvsSAL_24hr","Up","log2FC"
"Prox1",0.000533685595207752,0.191461894005787,0.777,0.703,1,"Prox1","ExN_iDG","PTZvsSAL_24hr","Up","NoChange"
"Jarid2",0.0005393114406025,-0.6732163783529,0.26,0.345,1,"Jarid2","ExN_iDG","PTZvsSAL_24hr","Down","log2FC"
"March1",0.000709312374440297,0.13369537175974,0.869,0.802,1,"March1","ExN_iDG","PTZvsSAL_24hr","Up","NoChange"
"Nav2",0.000751085702039485,-0.659208826201167,0.352,0.361,1,"Nav2","ExN_iDG","PTZvsSAL_24hr","Down","log2FC"
"Dlgap1",0.00075294727701267,0.140612142675848,0.827,0.758,1,"Dlgap1","ExN_iDG","PTZvsSAL_24hr","Up","NoChange"
"Gm4258",0.000814327803317143,-0.537840893060806,0.338,0.407,1,"Gm4258","ExN_iDG","PTZvsSAL_24hr","Down","log2FC"
"Nr3c2",0.00102905939133805,0.127163312572693,0.668,0.585,1,"Nr3c2","ExN_iDG","PTZvsSAL_24hr","Up","NoChange"
"Lrfn5",0.00105292859722861,0.383927974706918,0.533,0.451,1,"Lrfn5","ExN_iDG","PTZvsSAL_24hr","Up","log2FC"
"Ddx39b",0.00108250508433778,-0.507351850259444,0.225,0.313,1,"Ddx39b","ExN_iDG","PTZvsSAL_24hr","Down","log2FC"
"Sema6a",0.00111558962267719,-0.810047319606987,0.208,0.28,1,"Sema6a","ExN_iDG","PTZvsSAL_24hr","Down","log2FC"
"Hecw1",0.00115178496200615,0.154113996048047,0.758,0.686,1,"Hecw1","ExN_iDG","PTZvsSAL_24hr","Up","NoChange"
"Ptprs",0.00134600094834287,0.270895928832347,0.721,0.67,1,"Ptprs","ExN_iDG","PTZvsSAL_24hr","Up","log2FC"
"Chchd3",0.00140078263987525,-0.529682488078478,0.223,0.306,1,"Chchd3","ExN_iDG","PTZvsSAL_24hr","Down","log2FC"
"Gabra2",0.00159087244615261,0.269030385601345,0.577,0.486,1,"Gabra2","ExN_iDG","PTZvsSAL_24hr","Up","log2FC"
"Pde4d",0.00168224273724952,-0.539833418046585,0.478,0.532,1,"Pde4d","ExN_iDG","PTZvsSAL_24hr","Down","log2FC"
"Kirrel3",0.00177662880634645,-0.402550990055994,0.319,0.28,1,"Kirrel3","ExN_iDG","PTZvsSAL_24hr","Down","log2FC"
"St6galnac3",0.00181130526462501,0.211403384726552,0.771,0.707,1,"St6galnac3","ExN_iDG","PTZvsSAL_24hr","Up","log2FC"
"Zmynd11",0.00182136409901706,0.0745387180113233,0.373,0.402,1,"Zmynd11","ExN_iDG","PTZvsSAL_24hr","Up","NoChange"
"Lingo2",0.00186665871170953,0.308909680942488,0.583,0.511,1,"Lingo2","ExN_iDG","PTZvsSAL_24hr","Up","log2FC"
"Trpm7",0.00196211719082327,0.378070032052804,0.437,0.366,1,"Trpm7","ExN_iDG","PTZvsSAL_24hr","Up","log2FC"
"Kcnj6",0.00197379644781346,-0.816000249958523,0.231,0.292,1,"Kcnj6","ExN_iDG","PTZvsSAL_24hr","Down","log2FC"
"Lncppara",0.0019742143161935,-0.588873761490944,0.251,0.329,1,"Lncppara","ExN_iDG","PTZvsSAL_24hr","Down","log2FC"
"Cacna2d1",0.00199949513024609,-0.554100513296407,0.456,0.527,1,"Cacna2d1","ExN_iDG","PTZvsSAL_24hr","Down","log2FC"
"Plppr1",0.00207472440066504,0.120013935669391,0.629,0.554,1,"Plppr1","ExN_iDG","PTZvsSAL_24hr","Up","NoChange"
"Ppp6r2",0.00213840152856684,0.426158744551323,0.351,0.265,1,"Ppp6r2","ExN_iDG","PTZvsSAL_24hr","Up","log2FC"
"Rgs6",0.00232108225107127,0.115002146519755,0.747,0.677,1,"Rgs6","ExN_iDG","PTZvsSAL_24hr","Up","NoChange"
"Alcam",0.00253506717659652,0.367031357212928,0.539,0.486,1,"Alcam","ExN_iDG","PTZvsSAL_24hr","Up","log2FC"
"Uty",0.00263415369074959,0.376993393618692,0.43,0.345,1,"Uty","ExN_iDG","PTZvsSAL_24hr","Up","log2FC"
"Ube3c",0.00271931841786699,-0.169553583106376,0.284,0.338,1,"Ube3c","ExN_iDG","PTZvsSAL_24hr","Down","NoChange"
"Arglu1",0.00290352251423509,0.325708412635612,0.548,0.462,1,"Arglu1","ExN_iDG","PTZvsSAL_24hr","Up","log2FC"
"Sema6d",0.00293686370544916,0.209896908393027,0.732,0.675,1,"Sema6d","ExN_iDG","PTZvsSAL_24hr","Up","log2FC"
"Shisa9",0.00296830894854734,0.387499854618836,0.448,0.373,1,"Shisa9","ExN_iDG","PTZvsSAL_24hr","Up","log2FC"
"Slit3",0.00297516196154577,0.221422107189511,0.769,0.713,1,"Slit3","ExN_iDG","PTZvsSAL_24hr","Up","log2FC"
"Cadm2",0.00310418422274442,0.138162358610455,0.952,0.937,1,"Cadm2","ExN_iDG","PTZvsSAL_24hr","Up","NoChange"
"Ptpro",0.00327739447848401,0.0873634813896791,0.806,0.743,1,"Ptpro","ExN_iDG","PTZvsSAL_24hr","Up","NoChange"
"Cacna2d3",0.00332722163330736,-0.349543392180488,0.522,0.602,1,"Cacna2d3","ExN_iDG","PTZvsSAL_24hr","Down","log2FC"
"Thsd7a",0.00345972342710297,0.253577952519898,0.723,0.658,1,"Thsd7a","ExN_iDG","PTZvsSAL_24hr","Up","log2FC"
"Cdk14",0.00349302533008883,-0.509529839498492,0.244,0.325,1,"Cdk14","ExN_iDG","PTZvsSAL_24hr","Down","log2FC"
"Zeb1",0.00352845930058316,-0.748968437476652,0.245,0.324,1,"Zeb1","ExN_iDG","PTZvsSAL_24hr","Down","log2FC"
"Rian",0.00371173996666726,0.604288599606399,0.29,0.229,1,"Rian","ExN_iDG","PTZvsSAL_24hr","Up","log2FC"
"Nrxn3",0.00372081776477599,-0.987336942650963,0.234,0.291,1,"Nrxn3","ExN_iDG","PTZvsSAL_24hr","Down","log2FC"
"Pkia",0.00374438350390695,-0.22492177270245,0.365,0.439,1,"Pkia","ExN_iDG","PTZvsSAL_24hr","Down","log2FC"
"Kcnd2",0.00382053461423782,-0.231663553846559,0.686,0.643,1,"Kcnd2","ExN_iDG","PTZvsSAL_24hr","Down","log2FC"
"Thra",0.00393517573889014,0.41037645201821,0.325,0.284,1,"Thra","ExN_iDG","PTZvsSAL_24hr","Up","log2FC"
"Gabrb1",0.00430712321429656,0.338841946109375,0.517,0.45,1,"Gabrb1","ExN_iDG","PTZvsSAL_24hr","Up","log2FC"
"Meg3",0.00444855456596497,0.380532731774252,0.498,0.429,1,"Meg3","ExN_iDG","PTZvsSAL_24hr","Up","log2FC"
"Frmd5",0.00482684963814099,0.226052762275775,0.72,0.658,1,"Frmd5","ExN_iDG","PTZvsSAL_24hr","Up","log2FC"
"Cul1",0.00534457542748511,0.424021263516335,0.31,0.262,1,"Cul1","ExN_iDG","PTZvsSAL_24hr","Up","log2FC"
"Snap25",0.00540398660723574,0.268910136397978,0.544,0.496,1,"Snap25","ExN_iDG","PTZvsSAL_24hr","Up","log2FC"
"Cntnap5b",0.00558585880065374,0.18779875568524,0.688,0.624,1,"Cntnap5b","ExN_iDG","PTZvsSAL_24hr","Up","NoChange"
"Supt20",0.00601061429251103,0.399840511667075,0.268,0.194,1,"Supt20","ExN_iDG","PTZvsSAL_24hr","Up","log2FC"
"Wnk1",0.0063554515228042,-0.0513511013327306,0.365,0.417,1,"Wnk1","ExN_iDG","PTZvsSAL_24hr","Down","NoChange"
"Tuba1a",0.00649251909588613,0.294193592697702,0.6,0.529,1,"Tuba1a","ExN_iDG","PTZvsSAL_24hr","Up","log2FC"
"Ylpm1",0.00678297018224476,0.271570093685795,0.474,0.445,1,"Ylpm1","ExN_iDG","PTZvsSAL_24hr","Up","log2FC"
"Ncam1",0.00729879005602627,-0.0930911150278333,0.869,0.846,1,"Ncam1","ExN_iDG","PTZvsSAL_24hr","Down","NoChange"
"Lsamp",0.00758779174925729,0.131982335567146,0.956,0.932,1,"Lsamp","ExN_iDG","PTZvsSAL_24hr","Up","NoChange"
"Adgrb3",0.00768386213164288,-0.301192181215674,0.823,0.857,1,"Adgrb3","ExN_iDG","PTZvsSAL_24hr","Down","log2FC"
"Tanc2",0.00845762738898949,0.133368884651604,0.843,0.79,1,"Tanc2","ExN_iDG","PTZvsSAL_24hr","Up","NoChange"
"Aff4",0.00856594060149661,0.240615983499133,0.41,0.396,1,"Aff4","ExN_iDG","PTZvsSAL_24hr","Up","log2FC"
"Grid1",0.00866357757390461,0.0579258609871123,0.607,0.555,1,"Grid1","ExN_iDG","PTZvsSAL_24hr","Up","NoChange"
"Stxbp6",0.00872115911130034,0.333386359003275,0.273,0.25,1,"Stxbp6","ExN_iDG","PTZvsSAL_24hr","Up","log2FC"
"Epb41l1",0.00924821957922597,0.428972280623123,0.271,0.222,1,"Epb41l1","ExN_iDG","PTZvsSAL_24hr","Up","log2FC"
"Adgrl3",0.00927997175194143,-0.309046905965711,0.644,0.704,1,"Adgrl3","ExN_iDG","PTZvsSAL_24hr","Down","log2FC"
"Hnrnpdl",0.00948247111935305,0.234111642730224,0.421,0.344,1,"Hnrnpdl","ExN_iDG","PTZvsSAL_24hr","Up","log2FC"
"Fgf14",0.0104511219642723,0.0972864566219958,0.804,0.75,1,"Fgf14","ExN_iDG","PTZvsSAL_24hr","Up","NoChange"
"Ctnna2",0.0107339280344614,0.0246932418750232,0.987,0.964,1,"Ctnna2","ExN_iDG","PTZvsSAL_24hr","Up","NoChange"
"Zfp407",0.0107699813195848,-0.214560478845456,0.262,0.317,1,"Zfp407","ExN_iDG","PTZvsSAL_24hr","Down","log2FC"
"Plxna4",0.0108629536035403,0.103237665565355,0.814,0.759,1,"Plxna4","ExN_iDG","PTZvsSAL_24hr","Up","NoChange"
"Tcf4",0.0126268804849239,0.0857433761959374,0.996,0.989,1,"Tcf4","ExN_iDG","PTZvsSAL_24hr","Up","NoChange"
"Fbxl17",0.013275956301904,0.159883445271801,0.48,0.489,1,"Fbxl17","ExN_iDG","PTZvsSAL_24hr","Up","NoChange"
"Ntrk2",0.0135620152888787,-0.443851361635733,0.301,0.375,1,"Ntrk2","ExN_iDG","PTZvsSAL_24hr","Down","log2FC"
"Fgf13",0.0136342594902489,-0.175716641195216,0.707,0.701,1,"Fgf13","ExN_iDG","PTZvsSAL_24hr","Down","NoChange"
"Limch1",0.0137206299590403,0.217676847800524,0.472,0.4,1,"Limch1","ExN_iDG","PTZvsSAL_24hr","Up","log2FC"
"Gtdc1",0.0142080185571823,0.0520174259507522,0.727,0.671,1,"Gtdc1","ExN_iDG","PTZvsSAL_24hr","Up","NoChange"
"Rab11fip3",0.0146148306642815,0.307044518721589,0.256,0.191,1,"Rab11fip3","ExN_iDG","PTZvsSAL_24hr","Up","log2FC"
