"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj","gene","cell_type","comparison","Regulation","Viz"
"Nefl",4.05652179527309e-11,-1.46716817104118,0.205,0.277,1.01603701406205e-06,"Nefl","ExcitatoryNeuronsCA3","24hrvs1hr_SAL","Down","Sig"
"Epha5",6.2941820230847e-11,-0.0488843680481779,0.711,0.717,1.57650377132202e-06,"Epha5","ExcitatoryNeuronsCA3","24hrvs1hr_SAL","Down","pValue"
"Cdh11",6.70566090029154e-11,-0.109317008500448,0.871,0.822,1.67956688569602e-06,"Cdh11","ExcitatoryNeuronsCA3","24hrvs1hr_SAL","Down","pValue"
"Rab3a",6.77092296517414e-11,-1.60876227309602,0.184,0.317,1.69591307508717e-06,"Rab3a","ExcitatoryNeuronsCA3","24hrvs1hr_SAL","Down","Sig"
"Cwc22",7.93738777500469e-11,0.481250540071312,0.969,0.868,1.98807751600543e-06,"Cwc22","ExcitatoryNeuronsCA3","24hrvs1hr_SAL","Up","Sig"
"Rapgef4",1.11118164798138e-10,0.458662772288258,0.939,0.754,2.78317667369897e-06,"Rapgef4","ExcitatoryNeuronsCA3","24hrvs1hr_SAL","Up","Sig"
"Ywhah",1.6436703358203e-10,-1.01523805260919,0.412,0.447,4.11690109012909e-06,"Ywhah","ExcitatoryNeuronsCA3","24hrvs1hr_SAL","Down","Sig"
"Trhde",1.88641807182629e-10,0.207275039438068,0.727,0.695,4.72491134450331e-06,"Trhde","ExcitatoryNeuronsCA3","24hrvs1hr_SAL","Up","Sig"
"Nlgn1",2.49820810776472e-10,-0.0122776649773844,1,1,6.25726184751829e-06,"Nlgn1","ExcitatoryNeuronsCA3","24hrvs1hr_SAL","Down","pValue"
"Tubb3",4.28193052731136e-10,-1.14825530480156,0.548,0.569,1.07249513917568e-05,"Tubb3","ExcitatoryNeuronsCA3","24hrvs1hr_SAL","Down","Sig"
"Dock4",5.13086070432687e-10,-0.13829000721307,0.981,0.98,1.28512668061275e-05,"Dock4","ExcitatoryNeuronsCA3","24hrvs1hr_SAL","Down","pValue"
"Kcnq5",5.49600953809035e-10,-0.0400003525964072,0.955,0.956,1.37658550900549e-05,"Kcnq5","ExcitatoryNeuronsCA3","24hrvs1hr_SAL","Down","pValue"
"Slit3",6.3931308397279e-10,0.393528119697647,0.979,0.962,1.60128748142665e-05,"Slit3","ExcitatoryNeuronsCA3","24hrvs1hr_SAL","Up","Sig"
"Calm1",8.05336795976458e-10,-0.89525671766062,0.654,0.641,2.01712707288223e-05,"Calm1","ExcitatoryNeuronsCA3","24hrvs1hr_SAL","Down","Sig"
"Unc13c",1.36305046318226e-09,0.900743672939065,0.308,0.126,3.41403249513261e-05,"Unc13c","ExcitatoryNeuronsCA3","24hrvs1hr_SAL","Up","Sig"
"Ndn",1.9423552773898e-09,-1.90091531877625,0.172,0.335,4.86501726327824e-05,"Ndn","ExcitatoryNeuronsCA3","24hrvs1hr_SAL","Down","Sig"
"Pcdh7",1.96743164339294e-09,0.077106450594123,0.972,0.916,4.92782603720629e-05,"Pcdh7","ExcitatoryNeuronsCA3","24hrvs1hr_SAL","Up","pValue"
"Car10",2.14705249892903e-09,0.557606897866611,0.748,0.521,5.37772239406755e-05,"Car10","ExcitatoryNeuronsCA3","24hrvs1hr_SAL","Up","Sig"
"Pcdh17",2.34779616379683e-09,0.207584932601363,0.614,0.453,5.88052505146193e-05,"Pcdh17","ExcitatoryNeuronsCA3","24hrvs1hr_SAL","Up","Sig"
"Robo1",2.52901973445977e-09,-0.093385015774091,0.925,0.914,6.33443572890139e-05,"Robo1","ExcitatoryNeuronsCA3","24hrvs1hr_SAL","Down","pValue"
"Nme1",2.53258210669526e-09,-1.25833584133798,0.195,0.251,6.34335840263961e-05,"Nme1","ExcitatoryNeuronsCA3","24hrvs1hr_SAL","Down","Sig"
"Nebl",3.29786906986115e-09,-0.030920067976806,0.927,0.888,8.26017265928123e-05,"Nebl","ExcitatoryNeuronsCA3","24hrvs1hr_SAL","Down","pValue"
"Nell2",3.63406149659387e-09,-0.246136260935383,0.96,0.934,9.10223383051867e-05,"Nell2","ExcitatoryNeuronsCA3","24hrvs1hr_SAL","Down","Sig"
"Tubb4b",4.15704241808787e-09,-1.84582382879802,0.207,0.333,0.000104121441445847,"Tubb4b","ExcitatoryNeuronsCA3","24hrvs1hr_SAL","Down","Sig"
"Chl1",6.35155896103428e-09,0.3064720568941,0.868,0.629,0.000159087497297026,"Chl1","ExcitatoryNeuronsCA3","24hrvs1hr_SAL","Up","Sig"
"Nrp2",6.4570491385832e-09,0.115714016955041,0.819,0.659,0.000161729709774093,"Nrp2","ExcitatoryNeuronsCA3","24hrvs1hr_SAL","Up","pValue"
"Chchd2",7.08104559996444e-09,-1.49037441236877,0.191,0.277,0.000177358949142309,"Chchd2","ExcitatoryNeuronsCA3","24hrvs1hr_SAL","Down","Sig"
"Pabpc1",1.03555246794555e-08,0.690529430960726,0.725,0.391,0.000259374826646322,"Pabpc1","ExcitatoryNeuronsCA3","24hrvs1hr_SAL","Up","Sig"
"Etl4",1.05251397711939e-08,-0.414085173487892,0.355,0.297,0.000263623175849093,"Etl4","ExcitatoryNeuronsCA3","24hrvs1hr_SAL","Down","Sig"
"Morf4l1",1.16475301062979e-08,-0.900482646067723,0.438,0.427,0.000291735686572444,"Morf4l1","ExcitatoryNeuronsCA3","24hrvs1hr_SAL","Down","Sig"
"Ncdn",1.36251728275157e-08,-1.31989033215127,0.202,0.293,0.000341269703810785,"Ncdn","ExcitatoryNeuronsCA3","24hrvs1hr_SAL","Down","Sig"
"Pkp2",1.37573064466928e-08,-0.352912791120279,0.475,0.399,0.000344579254570314,"Pkp2","ExcitatoryNeuronsCA3","24hrvs1hr_SAL","Down","Sig"
"Ppp2r1a",1.44279277706932e-08,-1.83520689390616,0.176,0.293,0.000361376306872553,"Ppp2r1a","ExcitatoryNeuronsCA3","24hrvs1hr_SAL","Down","Sig"
"L3mbtl4",1.48802837118052e-08,0.157611218134875,0.28,0.184,0.000372706466129584,"L3mbtl4","ExcitatoryNeuronsCA3","24hrvs1hr_SAL","Up","pValue"
"Calm3",1.90892047688595e-08,-1.37036468545546,0.249,0.311,0.000478127311845624,"Calm3","ExcitatoryNeuronsCA3","24hrvs1hr_SAL","Down","Sig"
"Shisa6",1.96320970041676e-08,-0.0474871120689939,0.922,0.878,0.000491725133663386,"Shisa6","ExcitatoryNeuronsCA3","24hrvs1hr_SAL","Down","pValue"
"Mdh1",2.26875087642229e-08,-0.967615247821648,0.374,0.399,0.000568254032017492,"Mdh1","ExcitatoryNeuronsCA3","24hrvs1hr_SAL","Down","Sig"
"Epha6",2.3026921453837e-08,0.065035175178803,0.939,0.902,0.000576755301654256,"Epha6","ExcitatoryNeuronsCA3","24hrvs1hr_SAL","Up","pValue"
"Opcml",2.39176656607807e-08,0.0332750978732923,0.972,0.988,0.000599065771805574,"Opcml","ExcitatoryNeuronsCA3","24hrvs1hr_SAL","Up","pValue"
"Ywhae",2.5098794943602e-08,-0.759081534278364,0.581,0.537,0.000628649516952399,"Ywhae","ExcitatoryNeuronsCA3","24hrvs1hr_SAL","Down","Sig"
"Arpp21",3.04209739536448e-08,0.2283458970301,0.993,0.982,0.000761954134616942,"Arpp21","ExcitatoryNeuronsCA3","24hrvs1hr_SAL","Up","Sig"
"Eef1a2",3.12421342803873e-08,-1.08662190060007,0.235,0.257,0.00078252173732086,"Eef1a2","ExcitatoryNeuronsCA3","24hrvs1hr_SAL","Down","Sig"
"Meg3",3.13634480840918e-08,0.195350748586181,1,1,0.000785560284162246,"Meg3","ExcitatoryNeuronsCA3","24hrvs1hr_SAL","Up","pValue"
"Cadm2",3.74902852598782e-08,-0.0596919237647606,0.908,0.892,0.000939019174904169,"Cadm2","ExcitatoryNeuronsCA3","24hrvs1hr_SAL","Down","pValue"
"Tmeff2",3.83797848969682e-08,0.438307914828458,0.936,0.834,0.000961298472314362,"Tmeff2","ExcitatoryNeuronsCA3","24hrvs1hr_SAL","Up","Sig"
"Kpna1",4.38291371962952e-08,-0.777094542575136,0.466,0.405,0.00109778839935561,"Kpna1","ExcitatoryNeuronsCA3","24hrvs1hr_SAL","Down","Sig"
"Smarcc2",4.66474523427371e-08,-0.951931433791473,0.482,0.493,0.00116837873882854,"Smarcc2","ExcitatoryNeuronsCA3","24hrvs1hr_SAL","Down","Sig"
"Pabpc4",4.71869497786463e-08,0.51089221280937,0.576,0.325,0.00118189153110575,"Pabpc4","ExcitatoryNeuronsCA3","24hrvs1hr_SAL","Up","Sig"
"Pcsk1",6.35675053415575e-08,0.757949145114964,0.339,0.128,0.00159217530628999,"Pcsk1","ExcitatoryNeuronsCA3","24hrvs1hr_SAL","Up","Sig"
"Unc5c",6.43905244333287e-08,-0.00359504587775117,0.965,0.91,0.00161278946548158,"Unc5c","ExcitatoryNeuronsCA3","24hrvs1hr_SAL","Down","pValue"
"Atp5g3",6.68443142031793e-08,-1.55461307752116,0.186,0.295,0.00167424953784703,"Atp5g3","ExcitatoryNeuronsCA3","24hrvs1hr_SAL","Down","Sig"
"Cntn4",6.90395928131447e-08,0.00945807340268434,0.647,0.617,0.00172923468119084,"Cntn4","ExcitatoryNeuronsCA3","24hrvs1hr_SAL","Up","pValue"
"AC149090.1",7.33098482499357e-08,0.23438882585248,0.866,0.621,0.00183619176911614,"AC149090.1","ExcitatoryNeuronsCA3","24hrvs1hr_SAL","Up","Sig"
"Cnksr2",8.91739831910637e-08,-0.11408626432948,0.951,0.926,0.00223354075698657,"Cnksr2","ExcitatoryNeuronsCA3","24hrvs1hr_SAL","Down","pValue"
"Ndufa4",9.32441084737127e-08,-1.38240758795578,0.306,0.405,0.00233548518494108,"Ndufa4","ExcitatoryNeuronsCA3","24hrvs1hr_SAL","Down","Sig"
"mt-Co2",1.01789761787697e-07,-1.20005990010215,0.499,0.591,0.00254952816349643,"mt-Co2","ExcitatoryNeuronsCA3","24hrvs1hr_SAL","Down","Sig"
"Rasgrp1",1.02475572060692e-07,-0.226736107498735,0.362,0.279,0.00256670565340416,"Rasgrp1","ExcitatoryNeuronsCA3","24hrvs1hr_SAL","Down","Sig"
"Prpf4b",1.04228159600212e-07,0.214672673519507,0.92,0.731,0.0026106027135065,"Prpf4b","ExcitatoryNeuronsCA3","24hrvs1hr_SAL","Up","Sig"
"Trim46",1.06553501668284e-07,0.392451780456355,0.621,0.331,0.00266884555628552,"Trim46","ExcitatoryNeuronsCA3","24hrvs1hr_SAL","Up","Sig"
"Pde1a",1.08547796999922e-07,0.119827027906052,0.974,0.922,0.00271879667145704,"Pde1a","ExcitatoryNeuronsCA3","24hrvs1hr_SAL","Up","pValue"
"Cox6c",1.1160395399959e-07,-1.35049661306117,0.308,0.361,0.00279534423582772,"Cox6c","ExcitatoryNeuronsCA3","24hrvs1hr_SAL","Down","Sig"
"mt-Cytb",1.11647208778427e-07,-1.3103319373543,0.304,0.411,0.00279642763827326,"mt-Cytb","ExcitatoryNeuronsCA3","24hrvs1hr_SAL","Down","Sig"
"Grid2",1.14215683286843e-07,0.152046469810516,0.713,0.557,0.00286076021928556,"Grid2","ExcitatoryNeuronsCA3","24hrvs1hr_SAL","Up","pValue"
"Dnaja1",1.17924164280478e-07,-0.96828306585927,0.431,0.417,0.00295364654273313,"Dnaja1","ExcitatoryNeuronsCA3","24hrvs1hr_SAL","Down","Sig"
"Pabpn1",1.21163214885557e-07,0.108208640925713,0.927,0.778,0.00303477504323856,"Pabpn1","ExcitatoryNeuronsCA3","24hrvs1hr_SAL","Up","pValue"
"Mir670hg",1.29495766345463e-07,0.933594497082266,0.405,0.15,0.00324348045965481,"Mir670hg","ExcitatoryNeuronsCA3","24hrvs1hr_SAL","Up","Sig"
"Gria1",1.32928021295043e-07,0.279870596539814,0.995,0.988,0.00332944814937693,"Gria1","ExcitatoryNeuronsCA3","24hrvs1hr_SAL","Up","Sig"
"Tenm2",1.58338657937915e-07,0.288927603590449,0.986,0.976,0.00396590836537096,"Tenm2","ExcitatoryNeuronsCA3","24hrvs1hr_SAL","Up","Sig"
"Chd4",1.88845732291019e-07,-0.649661654132948,0.701,0.657,0.00473001905669315,"Chd4","ExcitatoryNeuronsCA3","24hrvs1hr_SAL","Down","Sig"
"Tcf4",2.10785068803173e-07,-0.0359413559671484,0.991,0.96,0.00527953361831309,"Tcf4","ExcitatoryNeuronsCA3","24hrvs1hr_SAL","Down","pValue"
"Myl6",2.5300771411182e-07,-1.31991868378252,0.306,0.367,0.00633708421535877,"Myl6","ExcitatoryNeuronsCA3","24hrvs1hr_SAL","Down","Sig"
"Gm49179",2.61799254237229e-07,0.696343603002938,0.553,0.248,0.00655728592087987,"Gm49179","ExcitatoryNeuronsCA3","24hrvs1hr_SAL","Up","Sig"
"Stxbp5l",2.64419065600211e-07,-0.0243816803536525,0.946,0.866,0.00662290433608849,"Stxbp5l","ExcitatoryNeuronsCA3","24hrvs1hr_SAL","Down","pValue"
"Bex3",2.67259618941964e-07,-1.61916002121741,0.167,0.271,0.00669405167563938,"Bex3","ExcitatoryNeuronsCA3","24hrvs1hr_SAL","Down","Sig"
"Frmd4a",2.6800038039023e-07,0.350855956671733,0.991,0.966,0.0067126055276341,"Frmd4a","ExcitatoryNeuronsCA3","24hrvs1hr_SAL","Up","Sig"
"Lcorl",2.7145983140078e-07,0.304780416166921,0.572,0.399,0.00679925439709533,"Lcorl","ExcitatoryNeuronsCA3","24hrvs1hr_SAL","Up","Sig"
"Akt3",2.75796789899446e-07,-0.296878504381003,0.993,0.978,0.00690788219661142,"Akt3","ExcitatoryNeuronsCA3","24hrvs1hr_SAL","Down","Sig"
"Slc25a4",2.99612489770496e-07,-0.892683880792689,0.464,0.455,0.00750439403128162,"Slc25a4","ExcitatoryNeuronsCA3","24hrvs1hr_SAL","Down","Sig"
"Crmp1",3.03158249358688e-07,-0.686018909250355,0.664,0.589,0.00759320467168706,"Crmp1","ExcitatoryNeuronsCA3","24hrvs1hr_SAL","Down","Sig"
"Gm26871",3.32062434929488e-07,0.32417320785258,0.995,0.984,0.00831716780767889,"Gm26871","ExcitatoryNeuronsCA3","24hrvs1hr_SAL","Up","Sig"
"Rbfox1",3.75109871190609e-07,0.135384752433066,0.991,0.984,0.00939537694371118,"Rbfox1","ExcitatoryNeuronsCA3","24hrvs1hr_SAL","Up","pValue"
"Nav3",4.1890196669027e-07,-0.0631968364402207,0.995,0.994,0.0104922375596912,"Nav3","ExcitatoryNeuronsCA3","24hrvs1hr_SAL","Down","pValue"
"Samd5",4.34160956308179e-07,0.352243897260043,0.541,0.401,0.010874429472651,"Samd5","ExcitatoryNeuronsCA3","24hrvs1hr_SAL","Up","Sig"
"Cntnap5c",4.48054362573457e-07,0.00833441653993461,0.494,0.417,0.0112224176193774,"Cntnap5c","ExcitatoryNeuronsCA3","24hrvs1hr_SAL","Up","pValue"
"Arf3",4.51167355258609e-07,-0.936668968969598,0.294,0.313,0.0113003887471624,"Arf3","ExcitatoryNeuronsCA3","24hrvs1hr_SAL","Down","Sig"
"Prrt1",4.68496352544898e-07,0.20767526478022,0.624,0.349,0.0117344281421921,"Prrt1","ExcitatoryNeuronsCA3","24hrvs1hr_SAL","Up","Sig"
"Gabrb1",4.90401645035762e-07,0.144440400176589,0.991,0.986,0.0122830900032107,"Gabrb1","ExcitatoryNeuronsCA3","24hrvs1hr_SAL","Up","pValue"
"Lsamp",5.01625517439027e-07,0.0280730909190527,1,0.998,0.0125642143352953,"Lsamp","ExcitatoryNeuronsCA3","24hrvs1hr_SAL","Up","pValue"
"Upp2",5.46011111949087e-07,1.0331085962044,0.635,0.263,0.0136759403209888,"Upp2","ExcitatoryNeuronsCA3","24hrvs1hr_SAL","Up","Sig"
"Alcam",6.11743742553473e-07,0.251458617797276,0.871,0.735,0.0153223455197368,"Alcam","ExcitatoryNeuronsCA3","24hrvs1hr_SAL","Up","Sig"
"Rnf121",7.89519588246266e-07,0.638706018232902,0.659,0.355,0.0197750971268042,"Rnf121","ExcitatoryNeuronsCA3","24hrvs1hr_SAL","Up","Sig"
"Grik2",7.93630577445582e-07,-0.0996379548381974,0.988,0.976,0.0198780650732795,"Grik2","ExcitatoryNeuronsCA3","24hrvs1hr_SAL","Down","pValue"
"Eif4a1",8.40988960756219e-07,-0.752643427759866,0.407,0.383,0.021064250500061,"Eif4a1","ExcitatoryNeuronsCA3","24hrvs1hr_SAL","Down","Sig"
"Mt3",8.43205355495276e-07,-1.11199540154852,0.306,0.365,0.0211197645390902,"Mt3","ExcitatoryNeuronsCA3","24hrvs1hr_SAL","Down","Sig"
"Pebp1",9.96631956478516e-07,-1.35146865760236,0.214,0.267,0.0249626406139174,"Pebp1","ExcitatoryNeuronsCA3","24hrvs1hr_SAL","Down","Sig"
"mt-Nd1",1.18857746112292e-06,-1.25452457846305,0.381,0.475,0.0297702996687457,"mt-Nd1","ExcitatoryNeuronsCA3","24hrvs1hr_SAL","Down","Sig"
"Nnat",1.19122454504176e-06,0.266199212662971,0.84,0.77,0.0298366011796609,"Nnat","ExcitatoryNeuronsCA3","24hrvs1hr_SAL","Up","Sig"
"Gria4",1.23591731730368e-06,0.298894851415477,0.793,0.643,0.0309560210465053,"Gria4","ExcitatoryNeuronsCA3","24hrvs1hr_SAL","Up","Sig"
"Tenm4",1.31518451629852e-06,0.362823726530624,0.972,0.892,0.0329414265797291,"Tenm4","ExcitatoryNeuronsCA3","24hrvs1hr_SAL","Up","Sig"
"Ptms",1.4344531816667e-06,-1.24783870373005,0.275,0.337,0.0359287488412057,"Ptms","ExcitatoryNeuronsCA3","24hrvs1hr_SAL","Down","Sig"
"Cdh12",1.44707980523279e-06,-0.130558178858349,0.781,0.721,0.0362450078816657,"Cdh12","ExcitatoryNeuronsCA3","24hrvs1hr_SAL","Down","pValue"
"Eef2",1.52017412141669e-06,-1.19415748600719,0.268,0.311,0.0380758012191237,"Eef2","ExcitatoryNeuronsCA3","24hrvs1hr_SAL","Down","Sig"
"Epha4",1.55590148285783e-06,-0.0115469495217879,0.875,0.818,0.03897066444114,"Epha4","ExcitatoryNeuronsCA3","24hrvs1hr_SAL","Down","pValue"
"Cntn6",1.59284193410362e-06,0.280312050899621,0.287,0.184,0.0398959119234933,"Cntn6","ExcitatoryNeuronsCA3","24hrvs1hr_SAL","Up","Sig"
"Sh3rf3",1.77709507909637e-06,0.399174940361346,0.878,0.629,0.0445109004461269,"Sh3rf3","ExcitatoryNeuronsCA3","24hrvs1hr_SAL","Up","Sig"
"Ywhab",1.80383577850586e-06,-0.919389672622266,0.402,0.373,0.0451806747442362,"Ywhab","ExcitatoryNeuronsCA3","24hrvs1hr_SAL","Down","Sig"
"mt-Nd2",1.82241663269635e-06,-1.28116785548064,0.315,0.437,0.0456460693991455,"mt-Nd2","ExcitatoryNeuronsCA3","24hrvs1hr_SAL","Down","Sig"
"Unc5d",1.95881357319985e-06,-0.0791604386742515,0.767,0.691,0.0490624035679366,"Unc5d","ExcitatoryNeuronsCA3","24hrvs1hr_SAL","Down","pValue"
"Cdh8",2.11665796932606e-06,0.118610075264073,0.845,0.782,0.0530159321577098,"Cdh8","ExcitatoryNeuronsCA3","24hrvs1hr_SAL","Up","NoChange"
"Rpl38",2.34569492186189e-06,-1.23920052121473,0.287,0.319,0.0587526207078747,"Rpl38","ExcitatoryNeuronsCA3","24hrvs1hr_SAL","Down","log2FC"
"Rnf112",2.54481214885993e-06,-0.655865920790549,0.664,0.619,0.0637399098924945,"Rnf112","ExcitatoryNeuronsCA3","24hrvs1hr_SAL","Down","log2FC"
"Maml3",2.55205782294655e-06,0.561311203779254,0.381,0.232,0.0639213922913423,"Maml3","ExcitatoryNeuronsCA3","24hrvs1hr_SAL","Up","log2FC"
"Hpca",3.06380371030564e-06,-0.737008284871655,0.292,0.285,0.0767390915320254,"Hpca","ExcitatoryNeuronsCA3","24hrvs1hr_SAL","Down","log2FC"
