"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj","gene","cell_type","comparison","Regulation","Viz"
"Cwc22",4.35329235063088e-28,-1.32220897678989,0.601,0.955,1.09036913506252e-23,"Cwc22","InN_MGE","PTZvsSAL_24hr","Down","Sig"
"mt-Co2",1.28936867067162e-09,1.09539447783715,0.771,0.554,3.2294817094312e-05,"mt-Co2","InN_MGE","PTZvsSAL_24hr","Up","Sig"
"mt-Nd1",1.5504335121887e-09,1.29813445262431,0.65,0.436,3.88337081797904e-05,"mt-Nd1","InN_MGE","PTZvsSAL_24hr","Up","Sig"
"mt-Co3",2.74359038778068e-08,1.01631206718445,0.798,0.641,0.000687187084427428,"mt-Co3","InN_MGE","PTZvsSAL_24hr","Up","Sig"
"mt-Co1",3.59443593050366e-08,1.19854994841616,0.655,0.516,0.000900298367513253,"mt-Co1","InN_MGE","PTZvsSAL_24hr","Up","Sig"
"Kcnip1",3.22710956954514e-07,-0.715521558618599,0.592,0.826,0.00808294133883971,"Kcnip1","InN_MGE","PTZvsSAL_24hr","Down","Sig"
"mt-Atp6",4.46958133212556e-07,0.917790745731982,0.695,0.54,0.0111949603625749,"mt-Atp6","InN_MGE","PTZvsSAL_24hr","Up","Sig"
"Camk1d",4.27002613001959e-06,-0.401637752083634,0.861,0.941,0.106951344478601,"Camk1d","InN_MGE","PTZvsSAL_24hr","Down","log2FC"
"mt-Cytb",4.35090112260017e-06,1.03392409097315,0.529,0.359,0.108977020417766,"mt-Cytb","InN_MGE","PTZvsSAL_24hr","Up","log2FC"
"Actg1",3.76027525301422e-05,0.854554653802901,0.516,0.394,0.941836142622471,"Actg1","InN_MGE","PTZvsSAL_24hr","Up","log2FC"
"Gapdh",4.92793230423864e-05,1.05374751598842,0.332,0.199,1,"Gapdh","InN_MGE","PTZvsSAL_24hr","Up","log2FC"
"Tuba1a",6.38649723521172e-05,0.82264026105394,0.825,0.801,1,"Tuba1a","InN_MGE","PTZvsSAL_24hr","Up","log2FC"
"Cox6a1",7.17795337259582e-05,1.22586555091187,0.413,0.324,1,"Cox6a1","InN_MGE","PTZvsSAL_24hr","Up","log2FC"
"Snhg11",0.000129054207170867,0.209766192782842,1,0.997,1,"Snhg11","InN_MGE","PTZvsSAL_24hr","Up","log2FC"
