"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj","gene","cell_type","comparison","Regulation","Viz"
"Bcl11a",1.65913403183397e-06,0.126065393986722,0.79,0.739,0.0415563300953454,"Bcl11a","ExN_23","24hrvs1hr_SAL","Up","pValue"
"Sema3c",1.91802699871064e-06,1.27427389800572,0.425,0.1,0.0480408222367054,"Sema3c","ExN_23","24hrvs1hr_SAL","Up","Sig"
"Calm1",2.35928772305358e-06,-1.1842617691703,0.612,0.598,0.0590930795993231,"Calm1","ExN_23","24hrvs1hr_SAL","Down","log2FC"
"Ephb1",2.60906765215088e-06,-0.0933243283874438,0.438,0.361,0.0653493174834232,"Ephb1","ExN_23","24hrvs1hr_SAL","Down","NoChange"
"Ttc28",3.07801409759456e-06,0.716963628089907,0.685,0.37,0.0770950191024509,"Ttc28","ExN_23","24hrvs1hr_SAL","Up","log2FC"
"Plcl1",4.06558666303994e-06,-0.253490407188219,0.374,0.355,0.101830749149161,"Plcl1","ExN_23","24hrvs1hr_SAL","Down","log2FC"
"Lsamp",4.27941720020826e-06,0.556084773872596,0.995,0.991,0.107186562613616,"Lsamp","ExN_23","24hrvs1hr_SAL","Up","log2FC"
"5031425E22Rik",4.31153476993114e-06,0.902414468337602,0.703,0.264,0.107991011382465,"5031425E22Rik","ExN_23","24hrvs1hr_SAL","Up","log2FC"
"Arid1b",5.33747230188171e-06,-0.394501710899924,0.877,0.704,0.133687668745231,"Arid1b","ExN_23","24hrvs1hr_SAL","Down","log2FC"
"Slc2a13",5.82650680296669e-06,-0.700142942716726,0.548,0.452,0.145936515893907,"Slc2a13","ExN_23","24hrvs1hr_SAL","Down","log2FC"
"Tmem243",7.2425438139346e-06,0.629667831490192,0.352,0.109,0.18140399490762,"Tmem243","ExN_23","24hrvs1hr_SAL","Up","log2FC"
"Aldoa",7.86796769572485e-06,-1.87881941686172,0.274,0.346,0.19706898687482,"Aldoa","ExN_23","24hrvs1hr_SAL","Down","log2FC"
"Meis2",8.69140217411098e-06,0.297241717676149,0.612,0.487,0.217693550254958,"Meis2","ExN_23","24hrvs1hr_SAL","Up","log2FC"
"Zfp949",1.01879645329539e-05,1.69662390638973,0.379,0.079,0.255177947656896,"Zfp949","ExN_23","24hrvs1hr_SAL","Up","log2FC"
"Gm32250",1.03156047253292e-05,0.920504048491092,0.297,0.073,0.258374951555322,"Gm32250","ExN_23","24hrvs1hr_SAL","Up","log2FC"
"Cwc22",1.06858620752389e-05,0.373512912591896,0.977,0.821,0.267648787398509,"Cwc22","ExN_23","24hrvs1hr_SAL","Up","log2FC"
"Meg3",1.16927971940783e-05,0.279617891978704,1,1,0.29286949132008,"Meg3","ExN_23","24hrvs1hr_SAL","Up","log2FC"
"Crmp1",1.21031579604583e-05,-0.693313500254211,0.703,0.537,0.303147797435599,"Crmp1","ExN_23","24hrvs1hr_SAL","Down","log2FC"
"Grm8",1.31884664219654e-05,-0.471528640426106,0.689,0.669,0.330331518470968,"Grm8","ExN_23","24hrvs1hr_SAL","Down","log2FC"
"Ntrk3",1.33938765387601e-05,0.398550147355778,0.982,0.815,0.335476425666324,"Ntrk3","ExN_23","24hrvs1hr_SAL","Up","log2FC"
"Nrp1",1.68867242193207e-05,0.409656538183325,0.772,0.469,0.422961781521324,"Nrp1","ExN_23","24hrvs1hr_SAL","Up","log2FC"
"Uchl1",2.05709195682685e-05,-1.33327441765078,0.475,0.472,0.515239822426421,"Uchl1","ExN_23","24hrvs1hr_SAL","Down","log2FC"
"Pabpc1",2.245097375035e-05,0.795186740189398,0.662,0.276,0.562329539525017,"Pabpc1","ExN_23","24hrvs1hr_SAL","Up","log2FC"
"Nrxn3",2.25023781944893e-05,-0.377156955410352,0.932,0.912,0.563617066637373,"Nrxn3","ExN_23","24hrvs1hr_SAL","Down","log2FC"
"Zeb1",2.32727577107023e-05,-0.469677968302054,0.525,0.449,0.582912762379961,"Zeb1","ExN_23","24hrvs1hr_SAL","Down","log2FC"
"Khdrbs2",2.39414759252932e-05,0.148378474998759,0.909,0.78,0.599662147500818,"Khdrbs2","ExN_23","24hrvs1hr_SAL","Up","NoChange"
"Robo2",2.4314685377797e-05,-0.0576982103058228,0.941,0.783,0.609009924657682,"Robo2","ExN_23","24hrvs1hr_SAL","Down","NoChange"
"Lingo2",2.46237911891569e-05,-0.182550876999504,0.991,0.994,0.616752097914812,"Lingo2","ExN_23","24hrvs1hr_SAL","Down","NoChange"
"Ncdn",2.47672691771375e-05,-1.77016199279225,0.219,0.287,0.620345791079764,"Ncdn","ExN_23","24hrvs1hr_SAL","Down","log2FC"
"Cdh12",2.56430858895881e-05,-0.426440578766733,0.712,0.768,0.642282372276514,"Cdh12","ExN_23","24hrvs1hr_SAL","Down","log2FC"
"Pcdh15",2.6089919872443e-05,-0.307515858624507,0.804,0.76,0.65347422304508,"Pcdh15","ExN_23","24hrvs1hr_SAL","Down","log2FC"
"Grb10",3.19795816968138e-05,0.826509490293569,0.489,0.185,0.800992582760096,"Grb10","ExN_23","24hrvs1hr_SAL","Up","log2FC"
"Cpt1c",3.58373457085649e-05,0.067228850725924,0.84,0.554,0.897617997962425,"Cpt1c","ExN_23","24hrvs1hr_SAL","Up","NoChange"
"Mdga2",3.7715266896509e-05,0.383888520757116,1,0.971,0.944654289956862,"Mdga2","ExN_23","24hrvs1hr_SAL","Up","log2FC"
"Ckb",3.90788829946487e-05,-1.56420828955438,0.406,0.46,0.978808782366965,"Ckb","ExN_23","24hrvs1hr_SAL","Down","log2FC"
"Adcy2",3.93052724761546e-05,-0.265700865856198,0.648,0.466,0.984479159710245,"Adcy2","ExN_23","24hrvs1hr_SAL","Down","log2FC"
"Nr2f1",4.38081668736659e-05,0.842101577565811,0.306,0.129,1,"Nr2f1","ExN_23","24hrvs1hr_SAL","Up","log2FC"
"Trip12",4.48897775462906e-05,-0.51607251721069,0.868,0.736,1,"Trip12","ExN_23","24hrvs1hr_SAL","Down","log2FC"
"Prpf4b",4.88066734653298e-05,0.0575490512155199,0.927,0.724,1,"Prpf4b","ExN_23","24hrvs1hr_SAL","Up","NoChange"
"A830082K12Rik",4.88232384389282e-05,0.830486430158427,0.475,0.243,1,"A830082K12Rik","ExN_23","24hrvs1hr_SAL","Up","log2FC"
"Oxr1",4.89617350590804e-05,-0.210685599391929,0.959,0.909,1,"Oxr1","ExN_23","24hrvs1hr_SAL","Down","log2FC"
"Aff2",4.90847608389583e-05,0.666727881975217,0.749,0.507,1,"Aff2","ExN_23","24hrvs1hr_SAL","Up","log2FC"
"Sema6d",4.95595595882928e-05,-0.129029556841361,0.922,0.824,1,"Sema6d","ExN_23","24hrvs1hr_SAL","Down","NoChange"
"Usp29",4.99105388460935e-05,0.703609729628825,0.877,0.478,1,"Usp29","ExN_23","24hrvs1hr_SAL","Up","log2FC"
"Myl6",5.56848783760511e-05,-1.82338106147871,0.26,0.328,1,"Myl6","ExN_23","24hrvs1hr_SAL","Down","log2FC"
"Frmd5",5.64939630089302e-05,-0.165835904421203,0.626,0.531,1,"Frmd5","ExN_23","24hrvs1hr_SAL","Down","NoChange"
"Sorbs2",5.66774162618761e-05,0.308918505382469,0.982,0.821,1,"Sorbs2","ExN_23","24hrvs1hr_SAL","Up","log2FC"
"Rusc1",5.93661956608985e-05,-0.685998736965687,0.297,0.249,1,"Rusc1","ExN_23","24hrvs1hr_SAL","Down","log2FC"
"mt-Cytb",6.1037826335212e-05,-1.27551664952781,0.288,0.384,1,"mt-Cytb","ExN_23","24hrvs1hr_SAL","Down","log2FC"
"Gm49179",6.23893024893728e-05,0.767435547362365,0.37,0.117,1,"Gm49179","ExN_23","24hrvs1hr_SAL","Up","log2FC"
"Lhx2",6.40507570871224e-05,0.650320125795419,0.493,0.194,1,"Lhx2","ExN_23","24hrvs1hr_SAL","Up","log2FC"
"Slit3",6.89590191923404e-05,0.559277682725829,0.968,0.856,1,"Slit3","ExN_23","24hrvs1hr_SAL","Up","log2FC"
"Adamtsl1",6.90061865281036e-05,0.668380246669253,0.639,0.443,1,"Adamtsl1","ExN_23","24hrvs1hr_SAL","Up","log2FC"
"Spock3",7.37262027844398e-05,0.865067352430116,0.475,0.261,1,"Spock3","ExN_23","24hrvs1hr_SAL","Up","log2FC"
"Snhg11",7.66101460961108e-05,-0.364319463973255,0.986,0.974,1,"Snhg11","ExN_23","24hrvs1hr_SAL","Down","log2FC"
"Slc25a4",7.72901773465641e-05,-1.35456042989517,0.397,0.393,1,"Slc25a4","ExN_23","24hrvs1hr_SAL","Down","log2FC"
"Atxn1",7.73759471055809e-05,-0.0886006145351164,0.781,0.674,1,"Atxn1","ExN_23","24hrvs1hr_SAL","Down","NoChange"
"Tle4",8.60341231019587e-05,-0.21847868772283,0.425,0.331,1,"Tle4","ExN_23","24hrvs1hr_SAL","Down","log2FC"
"Marcks",9.04147035901435e-05,-1.7135382471244,0.26,0.364,1,"Marcks","ExN_23","24hrvs1hr_SAL","Down","log2FC"
"Pcdh7",9.07905162851197e-05,0.332781564230098,0.904,0.833,1,"Pcdh7","ExN_23","24hrvs1hr_SAL","Up","log2FC"
"Palmd",9.58350225188936e-05,1.14099775213759,0.525,0.176,1,"Palmd","ExN_23","24hrvs1hr_SAL","Up","log2FC"
"Epb41",0.000102772954243441,-0.0427932900541824,0.498,0.246,1,"Epb41","ExN_23","24hrvs1hr_SAL","Down","NoChange"
"Akap9",0.000102956597106919,-0.0624393820848079,0.781,0.51,1,"Akap9","ExN_23","24hrvs1hr_SAL","Down","NoChange"
"Gda",0.000105775471168588,0.458173096583168,0.753,0.416,1,"Gda","ExN_23","24hrvs1hr_SAL","Up","log2FC"
"Galntl6",0.000105833275584603,0.578180955712873,0.877,0.584,1,"Galntl6","ExN_23","24hrvs1hr_SAL","Up","log2FC"
"Ptprt",0.000111236711634163,-0.57863488487462,0.804,0.821,1,"Ptprt","ExN_23","24hrvs1hr_SAL","Down","log2FC"
"mt-Co2",0.000114296843253622,-1.13405390820658,0.543,0.595,1,"mt-Co2","ExN_23","24hrvs1hr_SAL","Down","log2FC"
"Tmcc3",0.000115854936752162,1.19381283749231,0.562,0.249,1,"Tmcc3","ExN_23","24hrvs1hr_SAL","Up","log2FC"
"Klc1",0.000130645556803399,-0.532170125421875,0.795,0.616,1,"Klc1","ExN_23","24hrvs1hr_SAL","Down","log2FC"
"Ndufa4",0.000131318271179052,-1.6365052384867,0.205,0.305,1,"Ndufa4","ExN_23","24hrvs1hr_SAL","Down","log2FC"
"Jakmip2",0.000134420662648734,0.530622875177767,0.95,0.63,1,"Jakmip2","ExN_23","24hrvs1hr_SAL","Up","log2FC"
"Cntn3",0.000140733057402294,-0.197852400738418,0.685,0.683,1,"Cntn3","ExN_23","24hrvs1hr_SAL","Down","NoChange"
"Cntnap5b",0.000144582575991005,0.465971621768142,0.849,0.578,1,"Cntnap5b","ExN_23","24hrvs1hr_SAL","Up","log2FC"
"Rgs7",0.000144840913756192,-0.0793892711113733,0.968,0.891,1,"Rgs7","ExN_23","24hrvs1hr_SAL","Down","NoChange"
"Epha3",0.000151884433364182,0.21702899668871,0.799,0.792,1,"Epha3","ExN_23","24hrvs1hr_SAL","Up","log2FC"
"Lmo4",0.000158108501539789,-0.288168756789508,0.329,0.32,1,"Lmo4","ExN_23","24hrvs1hr_SAL","Down","log2FC"
"Robo1",0.000162049989345191,-0.120922872112647,0.922,0.809,1,"Robo1","ExN_23","24hrvs1hr_SAL","Down","NoChange"
"Lgi1",0.000168793492999396,0.516177377507604,0.84,0.469,1,"Lgi1","ExN_23","24hrvs1hr_SAL","Up","log2FC"
"Atp5b",0.000193598664132569,-1.21062484138171,0.525,0.499,1,"Atp5b","ExN_23","24hrvs1hr_SAL","Down","log2FC"
"Hs6st3",0.000209286994943807,0.0592241170937777,0.932,0.974,1,"Hs6st3","ExN_23","24hrvs1hr_SAL","Up","NoChange"
"Nell2",0.000209405201354355,-0.371981704501109,0.977,0.88,1,"Nell2","ExN_23","24hrvs1hr_SAL","Down","log2FC"
"Stmn1",0.000234751817038909,-0.771328166463422,0.584,0.519,1,"Stmn1","ExN_23","24hrvs1hr_SAL","Down","log2FC"
"Fam49b",0.000240450076730363,-0.236003481850746,0.877,0.663,1,"Fam49b","ExN_23","24hrvs1hr_SAL","Down","log2FC"
"Ncam2",0.000242894644985962,0.599876841863645,0.877,0.663,1,"Ncam2","ExN_23","24hrvs1hr_SAL","Up","log2FC"
"Apba1",0.000256088768370761,0.462585208696614,0.904,0.616,1,"Apba1","ExN_23","24hrvs1hr_SAL","Up","log2FC"
"Gm16105",0.000257968620020905,0.659283057372162,0.411,0.129,1,"Gm16105","ExN_23","24hrvs1hr_SAL","Up","log2FC"
"Csmd2",0.000272674450035855,0.0543506088808565,0.804,0.672,1,"Csmd2","ExN_23","24hrvs1hr_SAL","Up","NoChange"
"Lpp",0.000292505295947979,-0.21573854105861,0.361,0.317,1,"Lpp","ExN_23","24hrvs1hr_SAL","Down","log2FC"
"Atp13a3",0.000325503829392988,-0.403452408783734,0.676,0.472,1,"Atp13a3","ExN_23","24hrvs1hr_SAL","Down","log2FC"
"Grin2d",0.000337130424123837,0.999827515738692,0.283,0.091,1,"Grin2d","ExN_23","24hrvs1hr_SAL","Up","log2FC"
"Thy1",0.000337354062667487,-1.59094999390312,0.251,0.293,1,"Thy1","ExN_23","24hrvs1hr_SAL","Down","log2FC"
"Msra",0.000339053290838781,0.348590713247298,0.954,0.83,1,"Msra","ExN_23","24hrvs1hr_SAL","Up","log2FC"
"Ndst4",0.000361231573323346,-0.294746799975962,0.26,0.202,1,"Ndst4","ExN_23","24hrvs1hr_SAL","Down","log2FC"
"Gm4258",0.000361951616518671,0.741417795363303,0.913,0.663,1,"Gm4258","ExN_23","24hrvs1hr_SAL","Up","log2FC"
"Cmss1",0.000363946655135134,-0.290188006045136,0.708,0.513,1,"Cmss1","ExN_23","24hrvs1hr_SAL","Down","log2FC"
"Kctd16",0.000380019270553002,-0.0195556710516382,0.817,0.654,1,"Kctd16","ExN_23","24hrvs1hr_SAL","Down","NoChange"
"4930579G18Rik",0.000381370036412175,1.17433283450435,0.256,0.059,1,"4930579G18Rik","ExN_23","24hrvs1hr_SAL","Up","log2FC"
"Tmsb10",0.000399012456387223,-1.6730330272503,0.256,0.299,1,"Tmsb10","ExN_23","24hrvs1hr_SAL","Down","log2FC"
"Prkce",0.000404440131504175,-0.230611601540564,0.968,0.883,1,"Prkce","ExN_23","24hrvs1hr_SAL","Down","log2FC"
"Nlgn1",0.000421636369756798,-0.23958300817716,1,0.991,1,"Nlgn1","ExN_23","24hrvs1hr_SAL","Down","log2FC"
"Plce1",0.000424855069957263,1.02580015489633,0.288,0.082,1,"Plce1","ExN_23","24hrvs1hr_SAL","Up","log2FC"
"Prickle2",0.000429715862206049,-0.00500846147015421,0.959,0.891,1,"Prickle2","ExN_23","24hrvs1hr_SAL","Down","NoChange"
"Ankrd11",0.000437699878446939,-0.0475707758486497,0.845,0.695,1,"Ankrd11","ExN_23","24hrvs1hr_SAL","Down","NoChange"
"Pnn",0.000466970816584664,-0.210982653312665,0.475,0.249,1,"Pnn","ExN_23","24hrvs1hr_SAL","Down","log2FC"
"mt-Nd2",0.000479983373788576,-1.27297957288233,0.374,0.455,1,"mt-Nd2","ExN_23","24hrvs1hr_SAL","Down","log2FC"
"Dip2a",0.000505006436867983,-0.368532163567714,0.58,0.416,1,"Dip2a","ExN_23","24hrvs1hr_SAL","Down","log2FC"
"Stmn3",0.000532328701674477,-1.06886718144333,0.603,0.578,1,"Stmn3","ExN_23","24hrvs1hr_SAL","Down","log2FC"
"Dennd1a",0.000543295400560767,0.244361269059218,0.986,0.833,1,"Dennd1a","ExN_23","24hrvs1hr_SAL","Up","log2FC"
"Polb",0.000554937326010089,0.20560125487041,0.763,0.416,1,"Polb","ExN_23","24hrvs1hr_SAL","Up","log2FC"
"Ccnd2",0.000555512019120823,0.977481575449748,0.402,0.132,1,"Ccnd2","ExN_23","24hrvs1hr_SAL","Up","log2FC"
"Mef2a",0.00055670399914398,-0.148155614942888,0.795,0.587,1,"Mef2a","ExN_23","24hrvs1hr_SAL","Down","NoChange"
"Qk",0.000559279571268174,-0.497935617984906,0.676,0.587,1,"Qk","ExN_23","24hrvs1hr_SAL","Down","log2FC"
"Gmds",0.000566265731395311,-0.271906666861189,0.868,0.633,1,"Gmds","ExN_23","24hrvs1hr_SAL","Down","log2FC"
"Timp3",0.00060785772279165,1.44243890103389,0.324,0.082,1,"Timp3","ExN_23","24hrvs1hr_SAL","Up","log2FC"
"Zfp846",0.000621858170210321,0.766194902841644,0.397,0.158,1,"Zfp846","ExN_23","24hrvs1hr_SAL","Up","log2FC"
"Neto1",0.000624977028889674,0.713653511150091,0.758,0.54,1,"Neto1","ExN_23","24hrvs1hr_SAL","Up","log2FC"
"Tcf4",0.000636792656169663,-0.0423178706841556,1,0.994,1,"Tcf4","ExN_23","24hrvs1hr_SAL","Down","NoChange"
"Olfm3",0.000641353543564291,-0.0239983087525876,0.324,0.264,1,"Olfm3","ExN_23","24hrvs1hr_SAL","Down","NoChange"
"Hook1",0.000649867603083148,-0.217041658200398,0.717,0.51,1,"Hook1","ExN_23","24hrvs1hr_SAL","Down","log2FC"
"Zfpm2",0.000654425773491278,1.20026712834108,0.553,0.334,1,"Zfpm2","ExN_23","24hrvs1hr_SAL","Up","log2FC"
"Mdh1",0.000672438984022044,-1.04924143640145,0.333,0.311,1,"Mdh1","ExN_23","24hrvs1hr_SAL","Down","log2FC"
"Ankrd55",0.000675434158840471,1.32298251557085,0.297,0.082,1,"Ankrd55","ExN_23","24hrvs1hr_SAL","Up","log2FC"
"Eef1a1",0.000677557241700802,-0.946166438575142,0.626,0.543,1,"Eef1a1","ExN_23","24hrvs1hr_SAL","Down","log2FC"
"Eif4g2",0.000709159923657333,-0.855950917991681,0.47,0.419,1,"Eif4g2","ExN_23","24hrvs1hr_SAL","Down","log2FC"
"Lrtm1",0.000715322241546828,1.60186423455957,0.265,0.053,1,"Lrtm1","ExN_23","24hrvs1hr_SAL","Up","log2FC"
"Runx1t1",0.000715621127808557,-0.490692242240133,0.808,0.804,1,"Runx1t1","ExN_23","24hrvs1hr_SAL","Down","log2FC"
"Gm26871",0.000724550826317106,0.515969350833144,0.991,0.918,1,"Gm26871","ExN_23","24hrvs1hr_SAL","Up","log2FC"
"Gm49678",0.000726199641138749,-0.0563171267940237,0.644,0.569,1,"Gm49678","ExN_23","24hrvs1hr_SAL","Down","NoChange"
"Cacna2d3",0.000728091035049525,0.432549586067819,0.858,0.76,1,"Cacna2d3","ExN_23","24hrvs1hr_SAL","Up","log2FC"
"Snhg12",0.000734847930948489,0.29035251419164,0.384,0.135,1,"Snhg12","ExN_23","24hrvs1hr_SAL","Up","log2FC"
"Gabra2",0.000738793826578099,0.16813400132482,0.941,0.774,1,"Gabra2","ExN_23","24hrvs1hr_SAL","Up","NoChange"
"H3f3b",0.000748842719375818,-1.0389650422898,0.356,0.305,1,"H3f3b","ExN_23","24hrvs1hr_SAL","Down","log2FC"
"Tmem131",0.000765633519196909,-0.288100595471698,0.594,0.463,1,"Tmem131","ExN_23","24hrvs1hr_SAL","Down","log2FC"
"Zfand5",0.000768503239154858,-0.719741773129009,0.374,0.311,1,"Zfand5","ExN_23","24hrvs1hr_SAL","Down","log2FC"
"Tmem108",0.000807841393744627,0.587041908893776,0.9,0.619,1,"Tmem108","ExN_23","24hrvs1hr_SAL","Up","log2FC"
"Fchsd2",0.000818821196284973,0.342878109281612,0.89,0.554,1,"Fchsd2","ExN_23","24hrvs1hr_SAL","Up","log2FC"
"Kif21a",0.000819062489723548,-0.329615646496539,0.84,0.616,1,"Kif21a","ExN_23","24hrvs1hr_SAL","Down","log2FC"
"Ints10",0.000896779635194104,0.670006576231692,0.699,0.346,1,"Ints10","ExN_23","24hrvs1hr_SAL","Up","log2FC"
"Acot7",0.000906578956179844,-0.755609738672788,0.411,0.331,1,"Acot7","ExN_23","24hrvs1hr_SAL","Down","log2FC"
