"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj","gene","cell_type","comparison","Regulation","Viz"
"Grid2",5.03555400885256e-05,0.2881825924606,0.777,0.727,1,"Grid2","MGE","24hrvs1hr_SAL","Up","log2FC"
"Meg3",5.20103152152759e-05,0.229614580843222,1,0.998,1,"Meg3","MGE","24hrvs1hr_SAL","Up","log2FC"
"Itm2b",5.97570084943027e-05,-0.625485003792612,0.509,0.4,1,"Itm2b","MGE","24hrvs1hr_SAL","Down","log2FC"
"Agrn",6.2266537590177e-05,-0.73591132292307,0.568,0.523,1,"Agrn","MGE","24hrvs1hr_SAL","Down","log2FC"
"Cadm1",6.62622163467675e-05,-0.430870188234193,0.962,0.942,1,"Cadm1","MGE","24hrvs1hr_SAL","Down","log2FC"
"Cox4i1",7.52431029949745e-05,-0.977473378452375,0.307,0.331,1,"Cox4i1","MGE","24hrvs1hr_SAL","Down","log2FC"
"Dnaja1",7.69570059388813e-05,-0.797667462970214,0.307,0.267,1,"Dnaja1","MGE","24hrvs1hr_SAL","Down","log2FC"
"Gm26936",8.61825446478738e-05,0.989063914955408,0.47,0.163,1,"Gm26936","MGE","24hrvs1hr_SAL","Up","log2FC"
"Khdrbs3",9.15263506530911e-05,-0.296962175522362,0.676,0.555,1,"Khdrbs3","MGE","24hrvs1hr_SAL","Down","log2FC"
"Basp1",9.36099495919283e-05,-0.581864623251236,0.676,0.546,1,"Basp1","MGE","24hrvs1hr_SAL","Down","log2FC"
"Cpe",9.95051754819756e-05,-0.405669183911001,0.742,0.576,1,"Cpe","MGE","24hrvs1hr_SAL","Down","log2FC"
"Rbmx",0.000108491174098796,0.477573595482527,0.373,0.148,1,"Rbmx","MGE","24hrvs1hr_SAL","Up","log2FC"
"Wasf1",0.0001096000024145,-0.365297083964088,0.449,0.325,1,"Wasf1","MGE","24hrvs1hr_SAL","Down","log2FC"
"Cacnb2",0.000118893575273426,-0.201837571288944,0.606,0.475,1,"Cacnb2","MGE","24hrvs1hr_SAL","Down","log2FC"
"Cttnbp2",0.00012831213008327,-0.0982385302684885,0.763,0.591,1,"Cttnbp2","MGE","24hrvs1hr_SAL","Down","NoChange"
"Gm16183",0.000134022121109512,1.05654533344855,0.571,0.224,1,"Gm16183","MGE","24hrvs1hr_SAL","Up","log2FC"
"Chd4",0.000139553466908982,-0.616845397899631,0.526,0.426,1,"Chd4","MGE","24hrvs1hr_SAL","Down","log2FC"
