"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj","gene","cell_type","comparison","Regulation","Viz"
"Cwc22",1.84477984769078e-99,1.92439975337243,0.96,0.669,4.6206200845111e-95,"Cwc22","ExN_45","PTZvsSAL_1hr","Up","Sig"
"Gm47283",3.12951595896047e-53,-1.51413923427731,0.765,0.874,7.83849862240829e-49,"Gm47283","ExN_45","PTZvsSAL_1hr","Down","Sig"
"AY036118",3.30346567821792e-25,-0.753273835108775,0.94,0.924,8.27419048423244e-21,"AY036118","ExN_45","PTZvsSAL_1hr","Down","Sig"
"Egfem1",3.37639386523423e-22,0.601345047645016,0.928,0.805,8.45685371425218e-18,"Egfem1","ExN_45","PTZvsSAL_1hr","Up","Sig"
"Sox5",6.85399594387972e-22,-0.971407543318211,0.404,0.519,1.71672036406355e-17,"Sox5","ExN_45","PTZvsSAL_1hr","Down","Sig"
"Mid1",5.41687425860057e-21,-1.81143643572263,0.239,0.446,1.35676449555169e-16,"Mid1","ExN_45","PTZvsSAL_1hr","Down","Sig"
"Nfib",1.30840197220796e-20,-0.699224730985735,0.72,0.645,3.27715441978929e-16,"Nfib","ExN_45","PTZvsSAL_1hr","Down","Sig"
"Gm20754",6.01017921747513e-14,0.896983534416531,0.851,0.652,1.505369588601e-09,"Gm20754","ExN_45","PTZvsSAL_1hr","Up","Sig"
"Cmss1",1.45128019561532e-13,-0.68370909128941,0.495,0.47,3.6350215059577e-09,"Cmss1","ExN_45","PTZvsSAL_1hr","Down","Sig"
"Pcdh11x",1.08206091605033e-12,0.978454760094558,0.604,0.338,2.71023797643126e-08,"Pcdh11x","ExN_45","PTZvsSAL_1hr","Up","Sig"
"Snhg11",2.5417281691787e-12,-0.365314994466099,0.911,0.913,6.36626654534189e-08,"Snhg11","ExN_45","PTZvsSAL_1hr","Down","Sig"
"Unc5c",2.91962505322669e-11,-0.577609490268689,0.738,0.749,7.31278487081688e-07,"Unc5c","ExN_45","PTZvsSAL_1hr","Down","Sig"
"Camk1d",3.61535092227623e-11,-0.350177082654416,0.891,0.855,9.05536945502526e-07,"Camk1d","ExN_45","PTZvsSAL_1hr","Down","Sig"
"Cdh4",1.26016201225984e-10,-1.14215135474243,0.185,0.277,3.15632779210722e-06,"Cdh4","ExN_45","PTZvsSAL_1hr","Down","Sig"
"Lars2",2.80473843878599e-10,-0.731938563388517,0.499,0.545,7.02502836762726e-06,"Lars2","ExN_45","PTZvsSAL_1hr","Down","Sig"
"Sorcs1",3.72688441814771e-10,-0.694471582158898,0.338,0.368,9.33472740213457e-06,"Sorcs1","ExN_45","PTZvsSAL_1hr","Down","Sig"
"Oxr1",5.09821725479737e-10,0.106489152175137,0.861,0.623,1.2769504758091e-05,"Oxr1","ExN_45","PTZvsSAL_1hr","Up","pValue"
"Malat1",8.25946369865678e-10,-0.284498380277921,1,1,2.06874787260256e-05,"Malat1","ExN_45","PTZvsSAL_1hr","Down","Sig"
"Luzp2",1.0992397093557e-09,-0.855442855946223,0.318,0.403,2.75326570002321e-05,"Luzp2","ExN_45","PTZvsSAL_1hr","Down","Sig"
"Sgcd",2.09863580554606e-09,-0.314887974374585,0.755,0.669,5.25645310215121e-05,"Sgcd","ExN_45","PTZvsSAL_1hr","Down","Sig"
"Ctnna2",4.51989560252513e-09,-0.166449886245555,1,0.991,0.000113209825156447,"Ctnna2","ExN_45","PTZvsSAL_1hr","Down","pValue"
"Npas3",4.81361761137185e-09,-0.894648331171131,0.243,0.255,0.000120566680312031,"Npas3","ExN_45","PTZvsSAL_1hr","Down","Sig"
"Tmtc4",6.06118817419125e-09,0.750955709408379,0.334,0.145,0.000151814580198968,"Tmtc4","ExN_45","PTZvsSAL_1hr","Up","Sig"
"Tspan5",6.62767665874598e-09,-0.387720563761404,0.577,0.524,0.000166003417271611,"Tspan5","ExN_45","PTZvsSAL_1hr","Down","Sig"
"Pfkp",8.0957383152853e-09,-0.326259677514332,0.863,0.864,0.000202773957582951,"Pfkp","ExN_45","PTZvsSAL_1hr","Down","Sig"
"Gm42418",8.64704656798398e-09,-0.327810487550564,1,1,0.000216582575388295,"Gm42418","ExN_45","PTZvsSAL_1hr","Down","Sig"
"Gm30382",1.17489904207843e-08,-0.282621181064049,0.386,0.522,0.000294276963069384,"Gm30382","ExN_45","PTZvsSAL_1hr","Down","Sig"
"Ptprg",1.261885752419e-08,-0.424544870304632,0.634,0.613,0.000316064524408388,"Ptprg","ExN_45","PTZvsSAL_1hr","Down","Sig"
"Cacna1b",1.31219377039161e-08,-0.341244882181471,0.883,0.842,0.000328665173669985,"Cacna1b","ExN_45","PTZvsSAL_1hr","Down","Sig"
"Cacna1d",1.38169886564806e-08,-0.256184902288816,0.893,0.816,0.000346074114878869,"Cacna1d","ExN_45","PTZvsSAL_1hr","Down","Sig"
"Celf4",2.17045983890405e-08,-0.289043623752518,0.855,0.794,0.000543635075850297,"Celf4","ExN_45","PTZvsSAL_1hr","Down","Sig"
