"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj","gene","cell_type","comparison","Regulation","Viz"
"Cnksr2",5.02898769848195e-51,1.00386201615792,0.987,0.897,1.25961054883877e-46,"Cnksr2","ExN_23","PTZvsSAL_1hr","Up","Sig"
"Malat1",2.82280816506405e-47,0.723847315016956,1,1,7.07028761103593e-43,"Malat1","ExN_23","PTZvsSAL_1hr","Up","Sig"
"Gm47283",4.8097759885781e-46,-1.41478417199079,0.667,0.751,1.20470459185916e-41,"Gm47283","ExN_23","PTZvsSAL_1hr","Down","Sig"
"Kctd16",4.90086812304534e-41,1.37466473130948,0.881,0.654,1.22752043877917e-36,"Kctd16","ExN_23","PTZvsSAL_1hr","Up","Sig"
"Macrod2",5.02677178226082e-41,-0.568314627127592,0.975,0.988,1.25905552830287e-36,"Macrod2","ExN_23","PTZvsSAL_1hr","Down","Sig"
"Dpp10",1.35141773935768e-40,1.53140136841965,0.948,0.853,3.38489601176919e-36,"Dpp10","ExN_23","PTZvsSAL_1hr","Up","Sig"
"Tuba1a",1.39044629045669e-40,-1.26737314419935,0.722,0.85,3.48265082370687e-36,"Tuba1a","ExN_23","PTZvsSAL_1hr","Down","Sig"
"Lncpint",2.8602129727256e-40,1.47646338349454,0.859,0.548,7.16397543278581e-36,"Lncpint","ExN_23","PTZvsSAL_1hr","Up","Sig"
"Nkain3",4.34256578249888e-40,-1.31289145383096,0.406,0.604,1.0876824515425e-35,"Nkain3","ExN_23","PTZvsSAL_1hr","Down","Sig"
"Brinp1",2.28614762577053e-37,1.40172239040174,0.895,0.645,5.72611395826744e-33,"Brinp1","ExN_23","PTZvsSAL_1hr","Up","Sig"
"Kcnip4",7.28929136250084e-37,0.653620247191305,0.984,0.991,1.82574880756558e-32,"Kcnip4","ExN_23","PTZvsSAL_1hr","Up","Sig"
"Zbtb16",4.5817541891247e-36,1.47139256654987,0.695,0.296,1.14759197175006e-31,"Zbtb16","ExN_23","PTZvsSAL_1hr","Up","Sig"
"Ncam1",1.57377028211573e-35,-0.816300927964669,0.864,0.915,3.94182242561527e-31,"Ncam1","ExN_23","PTZvsSAL_1hr","Down","Sig"
"Plcb1",3.03023080846539e-35,0.957002158679858,0.97,0.909,7.58981910596327e-31,"Plcb1","ExN_23","PTZvsSAL_1hr","Up","Sig"
"Ankrd33b",4.03012963877259e-35,2.31249937014847,0.45,0.079,1.00942657062337e-30,"Ankrd33b","ExN_23","PTZvsSAL_1hr","Up","Sig"
"Ptprg",9.35520678217907e-35,-0.697126335268628,0.71,0.789,2.34319864273239e-30,"Ptprg","ExN_23","PTZvsSAL_1hr","Down","Sig"
"Frmd4a",1.81653330380976e-34,-0.632703765012018,0.91,0.944,4.5498709660523e-30,"Frmd4a","ExN_23","PTZvsSAL_1hr","Down","Sig"
"Robo1",7.87452107226732e-34,-0.718656787954916,0.682,0.809,1.9723312929708e-29,"Robo1","ExN_23","PTZvsSAL_1hr","Down","Sig"
"R3hdm1",1.55339042044403e-33,1.17035588898131,0.972,0.915,3.89077698608617e-29,"R3hdm1","ExN_23","PTZvsSAL_1hr","Up","Sig"
"Nnat",2.10981762640579e-31,-1.13344441507224,0.339,0.604,5.28446020885859e-27,"Nnat","ExN_23","PTZvsSAL_1hr","Down","Sig"
"Rims2",4.44087036878828e-31,0.958552440482624,0.977,0.877,1.1123048012704e-26,"Rims2","ExN_23","PTZvsSAL_1hr","Up","Sig"
"Fut9",6.75117671423244e-31,1.23799519101215,0.839,0.545,1.6909672316138e-26,"Fut9","ExN_23","PTZvsSAL_1hr","Up","Sig"
