"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj","gene","cell_type","comparison","Regulation","Viz"
"Cwc22",2.90034850184173e-37,-1.58129067484818,0.382,0.757,7.26450289256298e-33,"Cwc22","Astrocytes","PTZvsSAL_24hr","Down","Sig"
"mt-Co3",3.98744990518894e-14,1.07265046745093,0.698,0.466,9.98736577752675e-10,"mt-Co3","Astrocytes","PTZvsSAL_24hr","Up","Sig"
"mt-Co2",2.55777920379527e-11,1.1291552031756,0.593,0.403,6.40646957174602e-07,"mt-Co2","Astrocytes","PTZvsSAL_24hr","Up","Sig"
"Wdr17",2.59768116139933e-11,-0.436544043150667,0.853,0.935,6.50641200495689e-07,"Wdr17","Astrocytes","PTZvsSAL_24hr","Down","Sig"
"Gm47283",5.91234365319768e-11,1.30895000326417,0.413,0.221,1.48086471481642e-06,"Gm47283","Astrocytes","PTZvsSAL_24hr","Up","Sig"
"Gm42418",1.04726737972833e-10,-0.413704579007668,0.967,0.99,2.62309060600554e-06,"Gm42418","Astrocytes","PTZvsSAL_24hr","Down","Sig"
"mt-Atp6",8.73818039791145e-10,0.997604000764849,0.596,0.407,2.18865204426488e-05,"mt-Atp6","Astrocytes","PTZvsSAL_24hr","Up","Sig"
"Camk1d",6.0694167868306e-09,-0.669163345750717,0.532,0.691,0.000152020682259746,"Camk1d","Astrocytes","PTZvsSAL_24hr","Down","Sig"
"mt-Co1",1.80937811771618e-08,1.0062153762545,0.526,0.382,0.000453194937144371,"mt-Co1","Astrocytes","PTZvsSAL_24hr","Up","Sig"
"mt-Nd1",2.9125768774598e-08,1.08452906424692,0.482,0.325,0.000729513130497357,"mt-Nd1","Astrocytes","PTZvsSAL_24hr","Up","Sig"
"mt-Nd2",1.05442210741115e-07,1.10216616093672,0.418,0.247,0.0026410110524327,"mt-Nd2","Astrocytes","PTZvsSAL_24hr","Up","Sig"
"Sema6d",5.31447764602484e-07,-0.450321986112011,0.875,0.898,0.0133111721599984,"Sema6d","Astrocytes","PTZvsSAL_24hr","Down","Sig"
"Pabpc1",3.64237069544152e-06,-0.660481073389793,0.241,0.397,0.0912304588087238,"Pabpc1","Astrocytes","PTZvsSAL_24hr","Down","log2FC"
"8030451A03Rik",5.14887900318795e-06,-0.915748490288837,0.263,0.397,0.128963972392849,"8030451A03Rik","Astrocytes","PTZvsSAL_24hr","Down","log2FC"
"Trpm3",1.76689727926988e-05,1.80664143987927,0.258,0.162,0.442554761538728,"Trpm3","Astrocytes","PTZvsSAL_24hr","Up","log2FC"
"mt-Cytb",1.78656583439658e-05,0.872276871210951,0.413,0.27,0.447481144541312,"mt-Cytb","Astrocytes","PTZvsSAL_24hr","Up","log2FC"
"Nckap5",1.92004526184657e-05,-0.277089376645333,0.875,0.941,0.48091373673471,"Nckap5","Astrocytes","PTZvsSAL_24hr","Down","log2FC"
"Dlg2",2.04039646201858e-05,0.922358001630994,0.319,0.249,0.511058101841793,"Dlg2","Astrocytes","PTZvsSAL_24hr","Up","log2FC"
"Mir99ahg",2.23308416805329e-05,-0.221493323500953,0.997,1,0.559320591572308,"Mir99ahg","Astrocytes","PTZvsSAL_24hr","Down","log2FC"
"Gabrb1",2.57947793442001e-05,-0.151583098051075,0.809,0.914,0.646081838234181,"Gabrb1","Astrocytes","PTZvsSAL_24hr","Down","NoChange"
"Nrg3",4.00099168004784e-05,0.733221608777791,0.338,0.256,1,"Nrg3","Astrocytes","PTZvsSAL_24hr","Up","log2FC"
"Npas3",6.66842437504599e-05,-0.196007336449868,0.972,0.998,1,"Npas3","Astrocytes","PTZvsSAL_24hr","Down","NoChange"
"Gm35188",0.000124872293106728,-0.571384315543268,0.371,0.511,1,"Gm35188","Astrocytes","PTZvsSAL_24hr","Down","log2FC"
"Pantr1",0.000152459054678131,-0.746392552054507,0.332,0.446,1,"Pantr1","Astrocytes","PTZvsSAL_24hr","Down","log2FC"
"Cep112",0.000341010176968278,-0.66543632279364,0.197,0.311,1,"Cep112","Astrocytes","PTZvsSAL_24hr","Down","log2FC"
"AY036118",0.000462556444093347,-0.465272770961815,0.501,0.605,1,"AY036118","Astrocytes","PTZvsSAL_24hr","Down","log2FC"
"Creb5",0.000521707948969432,-0.839784214963819,0.177,0.286,1,"Creb5","Astrocytes","PTZvsSAL_24hr","Down","log2FC"
