"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj","gene","cell_type","comparison","Regulation","Viz"
"AY036118",3.71889012476344e-51,-0.621947156816071,0.946,0.933,9.31470409549499e-47,"AY036118","ExN_CA1","PTZvsSAL_1hr","Down","Sig"
"Atp2b1",3.86996080763107e-43,0.329102723753764,0.995,0.971,9.69309083487353e-39,"Atp2b1","ExN_CA1","PTZvsSAL_1hr","Up","Sig"
"Gm42418",2.73552166492287e-36,-0.36464233121747,0.999,0.998,6.8516611141323e-32,"Gm42418","ExN_CA1","PTZvsSAL_1hr","Down","Sig"
"Snhg11",2.41118853032663e-33,-0.339179550488766,0.994,0.986,6.03930391190911e-29,"Snhg11","ExN_CA1","PTZvsSAL_1hr","Down","Sig"
"Lrrtm4",7.49213389977149e-30,0.268332793384058,0.417,0.429,1.87655477787576e-25,"Lrrtm4","ExN_CA1","PTZvsSAL_1hr","Up","Sig"
"Kcnd2",4.24208789136208e-24,0.290870866884399,0.994,0.987,1.06251575414946e-19,"Kcnd2","ExN_CA1","PTZvsSAL_1hr","Up","Sig"
"Lrrtm3",7.46285112674085e-24,-0.49151646095385,0.28,0.297,1.86922032171478e-19,"Lrrtm3","ExN_CA1","PTZvsSAL_1hr","Down","Sig"
"Galntl6",1.68082291578086e-23,0.358375473571543,0.974,0.938,4.20995715715631e-19,"Galntl6","ExN_CA1","PTZvsSAL_1hr","Up","Sig"
"Kirrel3",2.13341853158371e-23,-0.408497061403596,0.459,0.502,5.34357339605771e-19,"Kirrel3","ExN_CA1","PTZvsSAL_1hr","Down","Sig"
"Gm20754",2.36547046406798e-23,0.263295299305385,0.974,0.931,5.92479387135108e-19,"Gm20754","ExN_CA1","PTZvsSAL_1hr","Up","Sig"
"Malat1",7.24630475800622e-22,0.0544511644688583,1,1,1.81498195273782e-17,"Malat1","ExN_CA1","PTZvsSAL_1hr","Up","pValue"
"Nme7",7.7640818053737e-22,-0.764680902135774,0.493,0.479,1.94466956979195e-17,"Nme7","ExN_CA1","PTZvsSAL_1hr","Down","Sig"
"Nell1",2.60653313691312e-21,0.24251427374496,0.833,0.715,6.5285835480263e-17,"Nell1","ExN_CA1","PTZvsSAL_1hr","Up","Sig"
"Cmss1",5.16580236685064e-21,-0.558313651800049,0.552,0.514,1.29387851882508e-16,"Cmss1","ExN_CA1","PTZvsSAL_1hr","Down","Sig"
"Cck",6.67120829856473e-21,0.128858658263917,0.645,0.496,1.67093754254151e-16,"Cck","ExN_CA1","PTZvsSAL_1hr","Up","pValue"
"Lingo2",8.50180075669616e-21,-0.199414833948806,0.74,0.771,2.12944603552969e-16,"Lingo2","ExN_CA1","PTZvsSAL_1hr","Down","pValue"
"Ptprd",9.78459893173971e-21,0.0853178927340341,0.996,0.985,2.45074849443284e-16,"Ptprd","ExN_CA1","PTZvsSAL_1hr","Up","pValue"
"Neto1",1.20643784757956e-20,0.0415908439304298,0.469,0.428,3.02176487683252e-16,"Neto1","ExN_CA1","PTZvsSAL_1hr","Up","pValue"
"Itm2b",1.66544674026939e-20,0.163101290251218,0.88,0.732,4.17144445035274e-16,"Itm2b","ExN_CA1","PTZvsSAL_1hr","Up","pValue"
"Actb",5.94263656453713e-20,-0.788253680851916,0.767,0.742,1.48845218031962e-15,"Actb","ExN_CA1","PTZvsSAL_1hr","Down","Sig"
"Gm49678",6.29622794564771e-20,0.291203785873666,0.819,0.744,1.57701621354638e-15,"Gm49678","ExN_CA1","PTZvsSAL_1hr","Up","Sig"
"Robo2",2.37446541746683e-19,0.419198748437337,0.847,0.718,5.94732353112917e-15,"Robo2","ExN_CA1","PTZvsSAL_1hr","Up","Sig"
"Negr1",2.68074726513686e-19,-0.504722172379435,0.786,0.779,6.71446767498828e-15,"Negr1","ExN_CA1","PTZvsSAL_1hr","Down","Sig"
"Hs6st3",3.44813428268398e-19,0.283047473980057,0.981,0.937,8.63654193783858e-15,"Hs6st3","ExN_CA1","PTZvsSAL_1hr","Up","Sig"
"Mlip",7.17398181526551e-19,0.558506605298913,0.796,0.549,1.79686722526955e-14,"Mlip","ExN_CA1","PTZvsSAL_1hr","Up","Sig"
"Egfem1",1.50231867760876e-18,0.277534823136333,0.842,0.739,3.76285759180667e-14,"Egfem1","ExN_CA1","PTZvsSAL_1hr","Up","Sig"
"Epha6",3.37390240800202e-18,0.440066270717764,0.975,0.931,8.45061336132266e-14,"Epha6","ExN_CA1","PTZvsSAL_1hr","Up","Sig"
"Akt3",4.58278138839644e-18,0.24541100595687,0.998,0.985,1.14784925435166e-13,"Akt3","ExN_CA1","PTZvsSAL_1hr","Up","Sig"
"Lars2",3.92172081768738e-17,-0.623169490817985,0.518,0.505,9.82273413206159e-13,"Lars2","ExN_CA1","PTZvsSAL_1hr","Down","Sig"
"March1",4.46501009707558e-17,0.14463193573309,0.975,0.952,1.11835107901452e-12,"March1","ExN_CA1","PTZvsSAL_1hr","Up","pValue"
"Nnat",5.62149602107594e-17,-0.549491714088292,0.466,0.553,1.40801610839889e-12,"Nnat","ExN_CA1","PTZvsSAL_1hr","Down","Sig"
"Cadm2",5.68644104195715e-17,0.472319530743459,0.974,0.918,1.42428288777901e-12,"Cadm2","ExN_CA1","PTZvsSAL_1hr","Up","Sig"
"Trpm3",8.14019170662592e-17,-0.225904347610869,0.465,0.478,2.03887381675859e-12,"Trpm3","ExN_CA1","PTZvsSAL_1hr","Down","Sig"
"Rit2",9.84560243798067e-17,-0.0812695998332051,0.698,0.634,2.46602804264102e-12,"Rit2","ExN_CA1","PTZvsSAL_1hr","Down","pValue"
"Grm7",2.71252086075515e-16,-0.165190244523235,0.998,0.985,6.79405099993344e-12,"Grm7","ExN_CA1","PTZvsSAL_1hr","Down","pValue"
"Ntng1",4.77131857802804e-16,-0.281910928278108,0.633,0.625,1.19507216423868e-11,"Ntng1","ExN_CA1","PTZvsSAL_1hr","Down","Sig"
"Col11a1",8.09526153116409e-16,0.108964296662391,0.46,0.325,2.02762015571067e-11,"Col11a1","ExN_CA1","PTZvsSAL_1hr","Up","pValue"
"A830018L16Rik",8.81641557198839e-16,-0.50069654336795,0.398,0.367,2.20824760831593e-11,"A830018L16Rik","ExN_CA1","PTZvsSAL_1hr","Down","Sig"
"Wipf3",1.08693224565617e-15,0.875543840475364,0.571,0.308,2.72243919569502e-11,"Wipf3","ExN_CA1","PTZvsSAL_1hr","Up","Sig"
"Agbl4",1.12047097371979e-15,-0.0366509412236993,0.793,0.723,2.80644364787597e-11,"Agbl4","ExN_CA1","PTZvsSAL_1hr","Down","pValue"
