"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj","gene","cell_type","comparison","Regulation"
"Ociad1",0.000434204702879894,-0.723749062980226,0.178,0.337,1,"Ociad1","CGE","PTZvsSAL_24hr","Down"
"Snrnp70",0.000436221629865336,0.54437072812401,0.771,0.719,1,"Snrnp70","CGE","PTZvsSAL_24hr","Up"
"Itsn1",0.000584616748878817,-0.420661465540156,0.551,0.734,1,"Itsn1","CGE","PTZvsSAL_24hr","Down"
"Ppp2r3a",0.000586548748632852,-0.613263055263103,0.355,0.518,1,"Ppp2r3a","CGE","PTZvsSAL_24hr","Down"
"Atrn",0.000713956955673866,-0.658760144503358,0.36,0.518,1,"Atrn","CGE","PTZvsSAL_24hr","Down"
"Zfp638",0.000824151298135673,-0.418938774236167,0.584,0.739,1,"Zfp638","CGE","PTZvsSAL_24hr","Down"
"Ezh2",0.000828192245436955,-0.887856755557592,0.215,0.367,1,"Ezh2","CGE","PTZvsSAL_24hr","Down"
"Mat2a",0.000860431976171208,-0.706714552556608,0.336,0.508,1,"Mat2a","CGE","PTZvsSAL_24hr","Down"
"Hmgcll1",0.0010276465913932,0.89798992875514,0.444,0.317,1,"Hmgcll1","CGE","PTZvsSAL_24hr","Up"
"Tubb2b",0.0011127775321185,1.26672465622038,0.444,0.352,1,"Tubb2b","CGE","PTZvsSAL_24hr","Up"
"Gprasp2",0.00116384117327999,1.6675278110061,0.299,0.186,1,"Gprasp2","CGE","PTZvsSAL_24hr","Up"
"Gm42418",0.0013041521613749,-0.261389088221759,0.967,0.99,1,"Gm42418","CGE","PTZvsSAL_24hr","Down"
"Sh3d19",0.00144762751548182,-1.15685075272197,0.192,0.327,1,"Sh3d19","CGE","PTZvsSAL_24hr","Down"
"Nova1",0.00172970420720231,-0.601697391449308,0.341,0.497,1,"Nova1","CGE","PTZvsSAL_24hr","Down"
"mt-Nd4",0.00175151010921039,1.05632013248083,0.481,0.362,1,"mt-Nd4","CGE","PTZvsSAL_24hr","Up"
"Csnk1g3",0.00175559459591686,-0.683938135694896,0.341,0.492,1,"Csnk1g3","CGE","PTZvsSAL_24hr","Down"
"Casc4",0.00222449910474887,-0.475429095762182,0.364,0.543,1,"Casc4","CGE","PTZvsSAL_24hr","Down"
"Cyld",0.00230027409055639,-0.771048603934221,0.234,0.362,1,"Cyld","CGE","PTZvsSAL_24hr","Down"
"Slc38a9",0.00231999111091287,-0.66832997255045,0.304,0.447,1,"Slc38a9","CGE","PTZvsSAL_24hr","Down"
"Phtf2",0.00241272293434834,-0.44432584331723,0.294,0.452,1,"Phtf2","CGE","PTZvsSAL_24hr","Down"
"Cdip1",0.00250096510961244,-0.775483600087312,0.215,0.347,1,"Cdip1","CGE","PTZvsSAL_24hr","Down"
"Hdgfl3",0.00251517294000167,-0.502632838439676,0.43,0.568,1,"Hdgfl3","CGE","PTZvsSAL_24hr","Down"
"Tmx4",0.00259468840786604,-0.475684656489431,0.262,0.407,1,"Tmx4","CGE","PTZvsSAL_24hr","Down"
"Rap1gds1",0.00259523007570514,-0.637462800297188,0.355,0.513,1,"Rap1gds1","CGE","PTZvsSAL_24hr","Down"
"Actb",0.00274772057698725,0.958859219577928,0.495,0.392,1,"Actb","CGE","PTZvsSAL_24hr","Up"
"Chd5",0.0027920224530784,1.12146053166095,0.374,0.256,1,"Chd5","CGE","PTZvsSAL_24hr","Up"
"Hipk2",0.00286068439311606,-0.441975125267107,0.458,0.613,1,"Hipk2","CGE","PTZvsSAL_24hr","Down"
"Rnf150",0.0029030863075895,-0.527079297578901,0.28,0.432,1,"Rnf150","CGE","PTZvsSAL_24hr","Down"
"Ckb",0.00302887652700603,1.1094463412771,0.355,0.246,1,"Ckb","CGE","PTZvsSAL_24hr","Up"
"Map3k2",0.00311117372485956,-0.371280792562534,0.299,0.452,1,"Map3k2","CGE","PTZvsSAL_24hr","Down"
"Mbtps1",0.00311914266001351,-0.724399454978111,0.136,0.251,1,"Mbtps1","CGE","PTZvsSAL_24hr","Down"
"Wdr33",0.0032764511072817,-0.451970036479952,0.509,0.648,1,"Wdr33","CGE","PTZvsSAL_24hr","Down"
"Nfatc3",0.00340294335320749,-0.797677759209298,0.173,0.296,1,"Nfatc3","CGE","PTZvsSAL_24hr","Down"
"Ash1l",0.00342601085454489,-0.469462279472171,0.528,0.663,1,"Ash1l","CGE","PTZvsSAL_24hr","Down"
"Pcmtd1",0.00347774201612443,-0.343746667516537,0.379,0.543,1,"Pcmtd1","CGE","PTZvsSAL_24hr","Down"
"Cep350",0.00355847946645704,-0.591415267347469,0.285,0.422,1,"Cep350","CGE","PTZvsSAL_24hr","Down"
"Iqsec1",0.00376427761165265,-0.54021150486875,0.397,0.523,1,"Iqsec1","CGE","PTZvsSAL_24hr","Down"
"Emsy",0.00376696635728184,-0.815367381217308,0.313,0.452,1,"Emsy","CGE","PTZvsSAL_24hr","Down"
"Bzw2",0.00380128509819037,-0.676818657321023,0.262,0.402,1,"Bzw2","CGE","PTZvsSAL_24hr","Down"
"Hspa8",0.00383494393862937,1.18213193939014,0.449,0.372,1,"Hspa8","CGE","PTZvsSAL_24hr","Up"
"Ube2e3",0.004084392257396,-1.00642680204247,0.196,0.312,1,"Ube2e3","CGE","PTZvsSAL_24hr","Down"
"Rgs11",0.00420780481254482,1.04380087830978,0.308,0.196,1,"Rgs11","CGE","PTZvsSAL_24hr","Up"
"Herc4",0.00439482453421917,-0.588391006176454,0.294,0.437,1,"Herc4","CGE","PTZvsSAL_24hr","Down"
"Gm15398",0.0045643454864252,-0.402935719003583,0.145,0.266,1,"Gm15398","CGE","PTZvsSAL_24hr","Down"
"Tasor",0.00457080081545388,-0.488183475988874,0.439,0.568,1,"Tasor","CGE","PTZvsSAL_24hr","Down"
"Fam149b",0.00460014684885732,-0.6727951010308,0.201,0.327,1,"Fam149b","CGE","PTZvsSAL_24hr","Down"
"Fgfr2",0.00463054267061453,-0.296244245483807,0.547,0.653,1,"Fgfr2","CGE","PTZvsSAL_24hr","Down"
"Kcnb2",0.00470802776333989,-0.299589998034169,0.874,0.905,1,"Kcnb2","CGE","PTZvsSAL_24hr","Down"
"Atl2",0.0047799040590862,-0.780764973148449,0.229,0.347,1,"Atl2","CGE","PTZvsSAL_24hr","Down"
"Atf6",0.00510212051128152,-0.602419068680419,0.201,0.332,1,"Atf6","CGE","PTZvsSAL_24hr","Down"
"Kras",0.00517393685283013,-0.477030319177703,0.238,0.377,1,"Kras","CGE","PTZvsSAL_24hr","Down"
"Camk1d",0.00523588548688767,-0.354493088086064,0.664,0.749,1,"Camk1d","CGE","PTZvsSAL_24hr","Down"
"Robo1",0.00531483855675966,0.351253132829163,0.935,0.894,1,"Robo1","CGE","PTZvsSAL_24hr","Up"
"Dapk1",0.00570035899187122,-0.401518782574567,0.505,0.638,1,"Dapk1","CGE","PTZvsSAL_24hr","Down"
"Senp7",0.00570372882478407,-0.347435554818129,0.486,0.618,1,"Senp7","CGE","PTZvsSAL_24hr","Down"
"Uhrf2",0.00571931890181441,-0.676608624808152,0.322,0.457,1,"Uhrf2","CGE","PTZvsSAL_24hr","Down"
"Ilf2",0.00579904415915088,-0.616641091336537,0.154,0.276,1,"Ilf2","CGE","PTZvsSAL_24hr","Down"
"Zfp292",0.00608741216064949,-0.545264243445813,0.397,0.548,1,"Zfp292","CGE","PTZvsSAL_24hr","Down"
"Ctnnal1",0.00620166692934775,-0.891067621412919,0.173,0.286,1,"Ctnnal1","CGE","PTZvsSAL_24hr","Down"
"Tent2",0.00621920654657101,-0.525791485826521,0.327,0.472,1,"Tent2","CGE","PTZvsSAL_24hr","Down"
"Taf1",0.00630689856003214,-0.661752108863651,0.243,0.367,1,"Taf1","CGE","PTZvsSAL_24hr","Down"
"Ints8",0.00633074225164217,-1.02707944910291,0.159,0.261,1,"Ints8","CGE","PTZvsSAL_24hr","Down"
"Naa15",0.00647507322678686,-0.394942894114675,0.318,0.457,1,"Naa15","CGE","PTZvsSAL_24hr","Down"
"Dctn4",0.00651015722424965,-0.601011690006447,0.187,0.307,1,"Dctn4","CGE","PTZvsSAL_24hr","Down"
"Actr1b",0.00658764072077197,1.0659876045584,0.355,0.256,1,"Actr1b","CGE","PTZvsSAL_24hr","Up"
"Dvl1",0.00684003939767522,0.739525200438558,0.477,0.357,1,"Dvl1","CGE","PTZvsSAL_24hr","Up"
"Fnip2",0.00688237210248213,-0.833450116213645,0.238,0.352,1,"Fnip2","CGE","PTZvsSAL_24hr","Down"
"Scg3",0.00691846183418374,-0.137463502430857,0.196,0.342,1,"Scg3","CGE","PTZvsSAL_24hr","Down"
"Sergef",0.00692739207359844,-0.295188382009992,0.355,0.518,1,"Sergef","CGE","PTZvsSAL_24hr","Down"
"Rasal2",0.00695450980968951,-0.338159509938715,0.701,0.814,1,"Rasal2","CGE","PTZvsSAL_24hr","Down"
"Hexb",0.00736938845600072,-0.916900468454676,0.15,0.251,1,"Hexb","CGE","PTZvsSAL_24hr","Down"
"Cpsf6",0.00739745793690535,-0.474506372852249,0.593,0.709,1,"Cpsf6","CGE","PTZvsSAL_24hr","Down"
"Serinc5",0.00743662199293482,-0.665678875902825,0.201,0.317,1,"Serinc5","CGE","PTZvsSAL_24hr","Down"
"Faxc",0.00748880935546168,-1.05279159062951,0.154,0.261,1,"Faxc","CGE","PTZvsSAL_24hr","Down"
"Psme4",0.00777753384705197,-0.359236480547316,0.533,0.678,1,"Psme4","CGE","PTZvsSAL_24hr","Down"
"Foxp1",0.00779688157127895,-0.321349830698424,0.636,0.759,1,"Foxp1","CGE","PTZvsSAL_24hr","Down"
"Trim44",0.00783880555446653,-0.512586628721515,0.294,0.422,1,"Trim44","CGE","PTZvsSAL_24hr","Down"
"Lrpprc",0.00800679343116844,-0.272199727433605,0.332,0.482,1,"Lrpprc","CGE","PTZvsSAL_24hr","Down"
"Dlat",0.00819048757669359,-0.952394028995874,0.159,0.261,1,"Dlat","CGE","PTZvsSAL_24hr","Down"
"Slc44a1",0.00823744008876735,-0.59088192964466,0.322,0.457,1,"Slc44a1","CGE","PTZvsSAL_24hr","Down"
"Kif1a",0.00826868717387868,0.565975671009126,0.584,0.482,1,"Kif1a","CGE","PTZvsSAL_24hr","Up"
"Exoc6b",0.00828812889063808,-0.265051666192478,0.72,0.849,1,"Exoc6b","CGE","PTZvsSAL_24hr","Down"
"Tmem181a",0.00830698363568789,-0.319448562949558,0.346,0.503,1,"Tmem181a","CGE","PTZvsSAL_24hr","Down"
"Chchd6",0.00837662261156701,-0.791691571479504,0.192,0.296,1,"Chchd6","CGE","PTZvsSAL_24hr","Down"
"Pik3c2b",0.00840839860858246,-0.846973724388186,0.173,0.281,1,"Pik3c2b","CGE","PTZvsSAL_24hr","Down"
"Tnrc18",0.00850760702447794,0.510918576487537,0.551,0.462,1,"Tnrc18","CGE","PTZvsSAL_24hr","Up"
"Ankrd11",0.00862883649199792,-0.54810282073955,0.514,0.668,1,"Ankrd11","CGE","PTZvsSAL_24hr","Down"
