"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj","gene","cell_type","comparison","Regulation"
"Tex10",9.394213365257e-08,1.14178532718428,0.502,0.335,0.00235296862159592,"Tex10","MGE","24hrvs1hr_PTZ","Up"
"Ahi1",9.7215145265364e-08,0.401886045574066,0.964,0.937,0.00243494774346157,"Ahi1","MGE","24hrvs1hr_PTZ","Up"
"Ttc28",9.7926547313108e-08,0.693095070420948,0.7,0.56,0.00245276623055142,"Ttc28","MGE","24hrvs1hr_PTZ","Up"
"Syt4",9.875078048711e-08,-1.30199691488796,0.188,0.383,0.00247341079886064,"Syt4","MGE","24hrvs1hr_PTZ","Down"
"Ywhah",1.09761035341234e-07,-1.49607296589201,0.143,0.325,0.0027491846521919,"Ywhah","MGE","24hrvs1hr_PTZ","Down"
"Mdh1",1.61077816704288e-07,-0.807104338609702,0.341,0.542,0.00403451607499231,"Mdh1","MGE","24hrvs1hr_PTZ","Down"
"Mapt",2.1763682939602e-07,0.399328675659175,0.879,0.79,0.00545114966588212,"Mapt","MGE","24hrvs1hr_PTZ","Up"
"Aff4",2.20608458421802e-07,-0.594406232736304,0.543,0.727,0.00552558005809088,"Aff4","MGE","24hrvs1hr_PTZ","Down"
"Noc2l",2.28797314194942e-07,0.976371239070611,0.498,0.335,0.00573068632864072,"Noc2l","MGE","24hrvs1hr_PTZ","Up"
"2900097C17Rik",2.61425222177985e-07,-1.18737175681905,0.157,0.345,0.00654791753989198,"2900097C17Rik","MGE","24hrvs1hr_PTZ","Down"
"Hspa8",2.8965311359518e-07,-0.576065419423898,0.511,0.715,0.00725494153621848,"Hspa8","MGE","24hrvs1hr_PTZ","Down"
"Lncpint",3.83394646574307e-07,-1.2114121703129,0.516,0.622,0.00960288571274667,"Lncpint","MGE","24hrvs1hr_PTZ","Down"
"Dync1i2",4.02326978814044e-07,0.505387109415183,0.816,0.723,0.0100770838383554,"Dync1i2","MGE","24hrvs1hr_PTZ","Up"
"Gapdh",4.15739027976852e-07,-0.888547982127293,0.332,0.528,0.0104130154337362,"Gapdh","MGE","24hrvs1hr_PTZ","Down"
"Ddx24",4.83779041451924e-07,-0.883917500253421,0.265,0.458,0.0121172136512463,"Ddx24","MGE","24hrvs1hr_PTZ","Down"
"Eif4a2",5.51848244287128e-07,-0.709107518702315,0.359,0.568,0.0138221429746597,"Eif4a2","MGE","24hrvs1hr_PTZ","Down"
"Atp11b",5.72224266872627e-07,0.508321141828046,0.892,0.852,0.0143325012123587,"Atp11b","MGE","24hrvs1hr_PTZ","Up"
"A830082K12Rik",7.63001190786387e-07,0.953662720371945,0.516,0.36,0.0191108908256266,"A830082K12Rik","MGE","24hrvs1hr_PTZ","Up"
"Cpeb4",7.94118969493784e-07,-0.7071789751044,0.538,0.687,0.0198902978289108,"Cpeb4","MGE","24hrvs1hr_PTZ","Down"
"Zfp57",8.31499604806979e-07,0.972545952908015,0.426,0.263,0.0208265706016004,"Zfp57","MGE","24hrvs1hr_PTZ","Up"
"Dnaja1",9.58219717519503e-07,-0.654686035894518,0.224,0.407,0.024000529264711,"Dnaja1","MGE","24hrvs1hr_PTZ","Down"
"H3f3b",9.8321744096516e-07,-1.06543471384004,0.202,0.383,0.0246266472438544,"H3f3b","MGE","24hrvs1hr_PTZ","Down"
"Tuba1b",1.09517519468554e-06,-0.76581540277749,0.229,0.417,0.0274308531012886,"Tuba1b","MGE","24hrvs1hr_PTZ","Down"
"Hsp90b1",1.10118091374092e-06,-0.72882359043023,0.256,0.437,0.0275812783464689,"Hsp90b1","MGE","24hrvs1hr_PTZ","Down"
"Calm1",1.20481423731927e-06,-0.602043961264404,0.399,0.593,0.0301769822021357,"Calm1","MGE","24hrvs1hr_PTZ","Down"
"Cltc",1.29742554235579e-06,-0.565052979488156,0.605,0.753,0.0324966175593854,"Cltc","MGE","24hrvs1hr_PTZ","Down"
"C1qtnf4",1.3569011719494e-06,-0.550513225268668,0.363,0.568,0.0339863036538165,"C1qtnf4","MGE","24hrvs1hr_PTZ","Down"
"Rplp1",1.38249709595513e-06,-0.552711381532877,0.26,0.457,0.0346274047623881,"Rplp1","MGE","24hrvs1hr_PTZ","Down"
"Ubr3",1.40871541075284e-06,-0.397717011698913,0.821,0.903,0.0352840948931264,"Ubr3","MGE","24hrvs1hr_PTZ","Down"
"Ubc",1.78449842639256e-06,-0.862988281454477,0.157,0.338,0.0446963320858545,"Ubc","MGE","24hrvs1hr_PTZ","Down"
"Chgb",1.86714784230261e-06,-0.92080854336677,0.094,0.252,0.0467664520061534,"Chgb","MGE","24hrvs1hr_PTZ","Down"
"Slc4a10",1.89983320989311e-06,-0.409122333976334,0.83,0.898,0.0475851224081928,"Slc4a10","MGE","24hrvs1hr_PTZ","Down"
"Ywhab",1.98336818312454e-06,-0.900147530284099,0.247,0.43,0.0496774228827203,"Ywhab","MGE","24hrvs1hr_PTZ","Down"
"Gpi1",1.99996782064902e-06,0.738406167425335,0.677,0.543,0.0500931940037959,"Gpi1","MGE","24hrvs1hr_PTZ","Up"
"Uchl1",2.27864029055182e-06,-0.886941746725288,0.283,0.47,0.0570731033574513,"Uchl1","MGE","24hrvs1hr_PTZ","Down"
"Cacna1d",2.35166935708185e-06,0.439923535248135,0.915,0.902,0.0589022623868292,"Cacna1d","MGE","24hrvs1hr_PTZ","Up"
"Vps13b",2.66579133663709e-06,-0.421995232188007,0.726,0.857,0.0667700756087491,"Vps13b","MGE","24hrvs1hr_PTZ","Down"
"App",2.74615702434127e-06,-0.437658039844586,0.843,0.912,0.0687829949886759,"App","MGE","24hrvs1hr_PTZ","Down"
"Kpna1",2.83774669814125e-06,-0.772911942813776,0.251,0.43,0.0710770415483438,"Kpna1","MGE","24hrvs1hr_PTZ","Down"
"Cpeb1",2.95349386647105e-06,-1.02501033982091,0.184,0.358,0.0739761608735004,"Cpeb1","MGE","24hrvs1hr_PTZ","Down"
"Fhit",2.96556408169122e-06,-0.732964992003562,0.502,0.645,0.0742784835541199,"Fhit","MGE","24hrvs1hr_PTZ","Down"
"Unc80",3.07001291353874e-06,-0.562323957633112,0.628,0.773,0.0768946134454048,"Unc80","MGE","24hrvs1hr_PTZ","Down"
"B830012L14Rik",3.13256726012147e-06,0.367684888818322,0.915,0.867,0.0784614121642624,"B830012L14Rik","MGE","24hrvs1hr_PTZ","Up"
"Vezt",3.20733756202062e-06,0.498582023991121,0.717,0.582,0.0803341839159304,"Vezt","MGE","24hrvs1hr_PTZ","Up"
"Klhl7",3.23492939589319e-06,-0.516931556607972,0.471,0.64,0.0810252765789367,"Klhl7","MGE","24hrvs1hr_PTZ","Down"
"Ndrg4",3.367808040135e-06,-0.699780682610185,0.543,0.687,0.0843534879812613,"Ndrg4","MGE","24hrvs1hr_PTZ","Down"
"Garnl3",3.57220543224676e-06,0.484663621851436,0.812,0.702,0.0894730294614847,"Garnl3","MGE","24hrvs1hr_PTZ","Up"
"Son",3.68284318163353e-06,0.5621020363742,0.821,0.738,0.0922441731703751,"Son","MGE","24hrvs1hr_PTZ","Up"
"Pfkp",3.68986748099367e-06,0.388407219916812,0.897,0.8,0.0924201107964484,"Pfkp","MGE","24hrvs1hr_PTZ","Up"
"Aplp1",3.89453222888807e-06,-0.665733572413866,0.341,0.532,0.0975463487369596,"Aplp1","MGE","24hrvs1hr_PTZ","Down"
"Hectd2os",3.93701919247e-06,1.29337328017754,0.345,0.208,0.098610519713796,"Hectd2os","MGE","24hrvs1hr_PTZ","Up"
"Pnisr",4.42937792338199e-06,0.507197186195236,0.789,0.708,0.110942628846949,"Pnisr","MGE","24hrvs1hr_PTZ","Up"
"Immp2l",5.03701936799212e-06,-0.68884687633829,0.511,0.672,0.126162224110099,"Immp2l","MGE","24hrvs1hr_PTZ","Down"
"Mapk10",5.15395669889766e-06,-0.36365945739376,0.906,0.962,0.12909115343729,"Mapk10","MGE","24hrvs1hr_PTZ","Down"
"Sst",5.73955156700805e-06,-1.14931570873994,0.386,0.523,0.143758548098851,"Sst","MGE","24hrvs1hr_PTZ","Down"
"Polb",6.72365209722721e-06,0.679309695939912,0.646,0.57,0.16840731407925,"Polb","MGE","24hrvs1hr_PTZ","Up"
"Ptbp2",6.95746703684729e-06,-0.395828812897986,0.794,0.893,0.174263676871914,"Ptbp2","MGE","24hrvs1hr_PTZ","Down"
"Tpi1",7.20435206243534e-06,-1.05029184412386,0.13,0.283,0.180447406107818,"Tpi1","MGE","24hrvs1hr_PTZ","Down"
"G3bp2",7.28219854743048e-06,-0.428401743386683,0.336,0.522,0.182397227017491,"G3bp2","MGE","24hrvs1hr_PTZ","Down"
"Stau2",7.96161835004473e-06,0.323295564950301,0.897,0.863,0.19941465481357,"Stau2","MGE","24hrvs1hr_PTZ","Up"
"Snx32",8.0254718853794e-06,0.760349005195755,0.48,0.333,0.201013994313098,"Snx32","MGE","24hrvs1hr_PTZ","Up"
"Zfyve9",1.07159718336865e-05,-0.626692446773222,0.534,0.685,0.268402946518347,"Zfyve9","MGE","24hrvs1hr_PTZ","Down"
"Hs6st2",1.13700287691301e-05,-1.0040412521258,0.161,0.313,0.284785110580401,"Hs6st2","MGE","24hrvs1hr_PTZ","Down"
"Peg3",1.14497239855118e-05,-0.507914175340611,0.785,0.838,0.286781236665113,"Peg3","MGE","24hrvs1hr_PTZ","Down"
"Tmsb4x",1.22780967595522e-05,-0.58173404732539,0.305,0.48,0.307529489536503,"Tmsb4x","MGE","24hrvs1hr_PTZ","Down"
"Dhx9",1.24268804453389e-05,-0.771940668980014,0.251,0.422,0.311256074514403,"Dhx9","MGE","24hrvs1hr_PTZ","Down"
"5031425E22Rik",1.24997598275939e-05,0.842731080717642,0.507,0.385,0.313081484401743,"5031425E22Rik","MGE","24hrvs1hr_PTZ","Up"
"Rpl24",1.27143632264819e-05,-1.07273062267474,0.108,0.252,0.318456655733693,"Rpl24","MGE","24hrvs1hr_PTZ","Down"
"Tpt1",1.36464030662986e-05,-1.24904830760072,0.121,0.258,0.341801457601582,"Tpt1","MGE","24hrvs1hr_PTZ","Down"
"4930402H24Rik",1.46597807025363e-05,0.359585911675905,0.861,0.827,0.367183527256426,"4930402H24Rik","MGE","24hrvs1hr_PTZ","Up"
"Agbl4",1.48983226049237e-05,-0.44617271504673,0.767,0.85,0.373158286285523,"Agbl4","MGE","24hrvs1hr_PTZ","Down"
"Impad1",1.53463582191157e-05,-0.954207057488974,0.148,0.3,0.38438023431419,"Impad1","MGE","24hrvs1hr_PTZ","Down"
"Uty",1.5742844113501e-05,0.355581452223306,0.735,0.557,0.394311016510861,"Uty","MGE","24hrvs1hr_PTZ","Up"
"Atp2a2",1.59957968413353e-05,-0.585133697625423,0.601,0.687,0.400646723484924,"Atp2a2","MGE","24hrvs1hr_PTZ","Down"
"Eef2",1.60172655837133e-05,-0.774462582327756,0.184,0.34,0.401184451075267,"Eef2","MGE","24hrvs1hr_PTZ","Down"
"C130071C03Rik",1.65224369366998e-05,0.352627528418739,0.96,0.903,0.41383747795352,"C130071C03Rik","MGE","24hrvs1hr_PTZ","Up"
"Atp5g1",1.67356348669894e-05,-0.955648990008371,0.193,0.352,0.419177446513483,"Atp5g1","MGE","24hrvs1hr_PTZ","Down"
"Aldoa",1.78809252827101e-05,-0.707333132766476,0.278,0.453,0.447863535556041,"Aldoa","MGE","24hrvs1hr_PTZ","Down"
"Ckb",1.82332099662669e-05,-0.621184091516491,0.462,0.622,0.456687210025087,"Ckb","MGE","24hrvs1hr_PTZ","Down"
"Tra2a",1.86417377241258e-05,0.605521049700099,0.664,0.615,0.466919604776178,"Tra2a","MGE","24hrvs1hr_PTZ","Up"
"Mirg",1.90882281534056e-05,0.403304868870983,0.834,0.772,0.478102850558351,"Mirg","MGE","24hrvs1hr_PTZ","Up"
"Nisch",1.91347321129578e-05,0.62668148807222,0.704,0.603,0.479267635233254,"Nisch","MGE","24hrvs1hr_PTZ","Up"
"Faf1",2.00769153765655e-05,-0.359340744113818,0.753,0.855,0.502866499436835,"Faf1","MGE","24hrvs1hr_PTZ","Down"
"Eif5",2.11111604319085e-05,-0.873547995392265,0.193,0.35,0.528771235338012,"Eif5","MGE","24hrvs1hr_PTZ","Down"
"Rnasek",2.13149928723646e-05,-0.821606399212917,0.157,0.315,0.533876626474116,"Rnasek","MGE","24hrvs1hr_PTZ","Down"
"Sptb",2.13764368095722e-05,-0.974535315705763,0.157,0.302,0.535415612769355,"Sptb","MGE","24hrvs1hr_PTZ","Down"
"Focad",2.2131727270252e-05,-0.489986087050391,0.668,0.745,0.554333372938001,"Focad","MGE","24hrvs1hr_PTZ","Down"
"Zbtb16",2.25537611177953e-05,-0.948861865165103,0.242,0.402,0.564904054717419,"Zbtb16","MGE","24hrvs1hr_PTZ","Down"
"Cx3cl1",2.2943501450708e-05,-1.43373279870737,0.121,0.253,0.574665880835884,"Cx3cl1","MGE","24hrvs1hr_PTZ","Down"
"Ntrk2",2.32016228751569e-05,-0.303139438255136,0.928,0.953,0.581131048154056,"Ntrk2","MGE","24hrvs1hr_PTZ","Down"
"Ubb",2.32392493480169e-05,-0.691018320477394,0.26,0.43,0.582073478419779,"Ubb","MGE","24hrvs1hr_PTZ","Down"
"Map1b",2.34132970218311e-05,0.395499238508541,0.874,0.83,0.586432850505804,"Map1b","MGE","24hrvs1hr_PTZ","Up"
"Pde8b",2.72479688241249e-05,-0.939246866486811,0.26,0.42,0.682479875137857,"Pde8b","MGE","24hrvs1hr_PTZ","Down"
"Gm40841",2.74321579855741e-05,0.734877232758563,0.574,0.457,0.687093261064675,"Gm40841","MGE","24hrvs1hr_PTZ","Up"
"Ankrd24",2.77331980317837e-05,0.743408158156597,0.426,0.285,0.694633411102086,"Ankrd24","MGE","24hrvs1hr_PTZ","Up"
"Slc6a17",2.78056005451217e-05,-0.686994469863145,0.269,0.428,0.696446876853662,"Slc6a17","MGE","24hrvs1hr_PTZ","Down"
"Rbms3",3.01689068923314e-05,0.317281186731518,0.96,0.945,0.755640610932225,"Rbms3","MGE","24hrvs1hr_PTZ","Up"
"Pabpc4",3.13559933244082e-05,0.976292347968599,0.43,0.3,0.785373564796452,"Pabpc4","MGE","24hrvs1hr_PTZ","Up"
"Nasp",3.14663718946616e-05,0.785884239808662,0.354,0.218,0.78813821684559,"Nasp","MGE","24hrvs1hr_PTZ","Up"
"Ywhaz",3.18840419466982e-05,-0.619263349220739,0.453,0.588,0.79859959863895,"Ywhaz","MGE","24hrvs1hr_PTZ","Down"
"Kmt2a",3.2336508425067e-05,-0.382088090521255,0.731,0.883,0.809932526522652,"Kmt2a","MGE","24hrvs1hr_PTZ","Down"
"Tmem30a",3.2581738773256e-05,-0.843563980577912,0.283,0.425,0.816074811053743,"Tmem30a","MGE","24hrvs1hr_PTZ","Down"
"Tubb2a",3.26459978577384e-05,-0.47027667839923,0.623,0.782,0.817684308342774,"Tubb2a","MGE","24hrvs1hr_PTZ","Down"
"Syn3",3.28367655521242e-05,0.591617516845298,0.628,0.512,0.822462466784055,"Syn3","MGE","24hrvs1hr_PTZ","Up"
"Pde10a",3.28696856453909e-05,-0.359836226209187,0.646,0.832,0.823287016360107,"Pde10a","MGE","24hrvs1hr_PTZ","Down"
"Sec14l1",3.30094189079694e-05,-0.61811397897862,0.22,0.377,0.826786915387909,"Sec14l1","MGE","24hrvs1hr_PTZ","Down"
"Csmd1",3.38005553406925e-05,-0.315281567756529,0.955,0.978,0.846602509618326,"Csmd1","MGE","24hrvs1hr_PTZ","Down"
"Dclk1",3.42545375533519e-05,-0.283390372838706,0.933,0.972,0.857973402098804,"Dclk1","MGE","24hrvs1hr_PTZ","Down"
"Rasgrf1",3.59236246505729e-05,-1.28090579680429,0.184,0.32,0.8997790266229,"Rasgrf1","MGE","24hrvs1hr_PTZ","Down"
"Ppp2r1a",3.6072836483456e-05,-1.13366306655649,0.175,0.315,0.903516335401122,"Ppp2r1a","MGE","24hrvs1hr_PTZ","Down"
"Kirrel3",3.62288088208655e-05,0.433381459498452,0.834,0.678,0.907422974536219,"Kirrel3","MGE","24hrvs1hr_PTZ","Up"
"Taf1d",3.67333160178437e-05,0.908449742726861,0.48,0.372,0.920059366298932,"Taf1d","MGE","24hrvs1hr_PTZ","Up"
"Dusp11",4.07656584986971e-05,0.565748630606113,0.511,0.373,1,"Dusp11","MGE","24hrvs1hr_PTZ","Up"
"Fmr1",4.13275433692399e-05,-0.498731814538485,0.291,0.472,1,"Fmr1","MGE","24hrvs1hr_PTZ","Down"
"Carmil3",4.2279853211327e-05,0.74000323863477,0.556,0.427,1,"Carmil3","MGE","24hrvs1hr_PTZ","Up"
"Dnm2",4.41662426901655e-05,0.933781831414954,0.462,0.332,1,"Dnm2","MGE","24hrvs1hr_PTZ","Up"
"Rab28",4.81262754001407e-05,-0.52880814674282,0.466,0.622,1,"Rab28","MGE","24hrvs1hr_PTZ","Down"
"Cacna1a",5.02314210231889e-05,0.349303659955957,0.906,0.89,1,"Cacna1a","MGE","24hrvs1hr_PTZ","Up"
"Cnksr2",5.05698406803575e-05,-0.570059889342367,0.673,0.763,1,"Cnksr2","MGE","24hrvs1hr_PTZ","Down"
"Elavl2",5.11641616132262e-05,0.334619349837514,0.946,0.94,1,"Elavl2","MGE","24hrvs1hr_PTZ","Up"
"Nptn",5.1399665758213e-05,-0.362607404474336,0.758,0.838,1,"Nptn","MGE","24hrvs1hr_PTZ","Down"
"Rufy2",5.22020144098549e-05,0.651526567059666,0.583,0.468,1,"Rufy2","MGE","24hrvs1hr_PTZ","Up"
"Epha3",5.37631012434503e-05,0.438863661081799,0.664,0.518,1,"Epha3","MGE","24hrvs1hr_PTZ","Up"
"Ddx3x",5.40771196779341e-05,-0.670847238883905,0.197,0.355,1,"Ddx3x","MGE","24hrvs1hr_PTZ","Down"
"Pgrmc1",5.59064489418427e-05,-0.718492440328026,0.179,0.33,1,"Pgrmc1","MGE","24hrvs1hr_PTZ","Down"
"Pnkp",5.72993216212255e-05,1.26854445185935,0.256,0.145,1,"Pnkp","MGE","24hrvs1hr_PTZ","Up"
"Rnf25",5.93832631921611e-05,0.848061203202818,0.395,0.268,1,"Rnf25","MGE","24hrvs1hr_PTZ","Up"
"Frmpd4",6.0609507236841e-05,-0.530122155079086,0.628,0.743,1,"Frmpd4","MGE","24hrvs1hr_PTZ","Down"
"Dnajc19",6.43296378391615e-05,1.103846629017,0.256,0.142,1,"Dnajc19","MGE","24hrvs1hr_PTZ","Up"
"Slc24a5",6.57325692925148e-05,1.00869223060592,0.3,0.18,1,"Slc24a5","MGE","24hrvs1hr_PTZ","Up"
"Rpl9",6.96563150813279e-05,-1.15225892040439,0.121,0.253,1,"Rpl9","MGE","24hrvs1hr_PTZ","Down"
"Atp6v0b",7.23560404979908e-05,0.419348183872163,0.812,0.768,1,"Atp6v0b","MGE","24hrvs1hr_PTZ","Up"
"Hsd17b12",7.26515057268034e-05,-0.757864263063653,0.179,0.33,1,"Hsd17b12","MGE","24hrvs1hr_PTZ","Down"
"Prnp",7.46561447348236e-05,-0.663658071269886,0.224,0.382,1,"Prnp","MGE","24hrvs1hr_PTZ","Down"
"Slc6a7",7.58899194437983e-05,0.78645163257408,0.354,0.22,1,"Slc6a7","MGE","24hrvs1hr_PTZ","Up"
"Tmem59l",7.81712108965102e-05,-0.734190606978833,0.148,0.285,1,"Tmem59l","MGE","24hrvs1hr_PTZ","Down"
"Rgs7bp",7.86740379813011e-05,-0.619007380770758,0.422,0.543,1,"Rgs7bp","MGE","24hrvs1hr_PTZ","Down"
"Rpl17",8.15773453135505e-05,-0.853304543749356,0.17,0.313,1,"Rpl17","MGE","24hrvs1hr_PTZ","Down"
"Atp6ap2",8.35292650992742e-05,-0.470470399667953,0.287,0.453,1,"Atp6ap2","MGE","24hrvs1hr_PTZ","Down"
"Sik3",8.40153232729566e-05,-0.594455703628671,0.507,0.62,1,"Sik3","MGE","24hrvs1hr_PTZ","Down"
"Ppia",8.75308368188789e-05,-0.630805960701325,0.493,0.615,1,"Ppia","MGE","24hrvs1hr_PTZ","Down"
"St8sia3",8.83591520642967e-05,-0.895291489589751,0.126,0.255,1,"St8sia3","MGE","24hrvs1hr_PTZ","Down"
"Slc16a7",9.46558793848321e-05,0.726804653763805,0.48,0.372,1,"Slc16a7","MGE","24hrvs1hr_PTZ","Up"
"Atp5g3",0.000102244045433599,-0.97160721770638,0.211,0.348,1,"Atp5g3","MGE","24hrvs1hr_PTZ","Down"
"Nfyc",0.000103311680294782,0.631341361862977,0.507,0.377,1,"Nfyc","MGE","24hrvs1hr_PTZ","Up"
"Calm2",0.000104081969860981,-0.435096998252171,0.507,0.653,1,"Calm2","MGE","24hrvs1hr_PTZ","Down"
"Ube2d3",0.000112801211311758,-0.60388569732546,0.404,0.56,1,"Ube2d3","MGE","24hrvs1hr_PTZ","Down"
"Pom121",0.000113619382888508,-0.928031023558431,0.139,0.272,1,"Pom121","MGE","24hrvs1hr_PTZ","Down"
"Sorl1",0.000113869557044415,-1.21892227336429,0.17,0.292,1,"Sorl1","MGE","24hrvs1hr_PTZ","Down"
