"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj","gene","cell_type","comparison","Regulation"
"Ano3",2.88505405948566e-12,1.1069874964769,0.564,0.361,7.22619490279374e-08,"Ano3","L56ExcitatoryNeurons","PTZvsSAL_1hr","Up"
"Kctd16",2.89083160512684e-12,1.01660844919728,0.404,0.183,7.2406659213612e-08,"Kctd16","L56ExcitatoryNeurons","PTZvsSAL_1hr","Up"
"Slc1a2",3.19322792487839e-12,0.595684664347307,0.844,0.642,7.9980779834429e-08,"Slc1a2","L56ExcitatoryNeurons","PTZvsSAL_1hr","Up"
"Scn1a",3.33082202818707e-12,0.825222912548343,0.55,0.281,8.34270993400016e-08,"Scn1a","L56ExcitatoryNeurons","PTZvsSAL_1hr","Up"
"Nrxn3",3.73233145772636e-12,0.669780356604909,0.921,0.828,9.3483706021672e-08,"Nrxn3","L56ExcitatoryNeurons","PTZvsSAL_1hr","Up"
"Sorl1",3.74191580061982e-12,0.922878890646016,0.395,0.161,9.37237650581246e-08,"Sorl1","L56ExcitatoryNeurons","PTZvsSAL_1hr","Up"
"Igsf9b",3.97909939234929e-12,0.750269321590022,0.465,0.216,9.96645024801727e-08,"Igsf9b","L56ExcitatoryNeurons","PTZvsSAL_1hr","Up"
"Chrm3",5.44660219659458e-12,0.642871203495798,0.684,0.434,1.36421045218105e-07,"Chrm3","L56ExcitatoryNeurons","PTZvsSAL_1hr","Up"
"Ksr1",6.60398376274887e-12,1.10421855434423,0.368,0.15,1.65409981305571e-07,"Ksr1","L56ExcitatoryNeurons","PTZvsSAL_1hr","Up"
"mt-Co3",6.64478162864552e-12,-0.609770887832174,0.755,0.817,1.66431845452684e-07,"mt-Co3","L56ExcitatoryNeurons","PTZvsSAL_1hr","Down"
"B230209E15Rik",6.89145413150465e-12,0.658151187429498,0.792,0.574,1.72610251631797e-07,"B230209E15Rik","L56ExcitatoryNeurons","PTZvsSAL_1hr","Up"
"Etv5",7.45555274869134e-12,0.859928290750209,0.365,0.139,1.86739229696472e-07,"Etv5","L56ExcitatoryNeurons","PTZvsSAL_1hr","Up"
"Ptk2",7.62085639374324e-12,0.460586725900576,0.947,0.795,1.90879590094087e-07,"Ptk2","L56ExcitatoryNeurons","PTZvsSAL_1hr","Up"
