"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj","gene","cell_type","comparison","Regulation"
"Exoc4",1.11944762286205e-09,-0.316457624201342,0.872,0.96,2.80388046098258e-05,"Exoc4","ExcitatoryNeuronsCA3","24hrvs1hr_PTZ","Down"
"Itm2c",1.19867129235164e-09,-0.67112177622091,0.236,0.408,3.00231198595315e-05,"Itm2c","ExcitatoryNeuronsCA3","24hrvs1hr_PTZ","Down"
"Cck",1.41352772716606e-09,-0.660537143910841,0.225,0.409,3.54046289823283e-05,"Cck","ExcitatoryNeuronsCA3","24hrvs1hr_PTZ","Down"
"Ankrd12",1.70269300173517e-09,-0.445608547779843,0.678,0.825,4.26473516144607e-05,"Ankrd12","ExcitatoryNeuronsCA3","24hrvs1hr_PTZ","Down"
"Plxna1",1.74370117115146e-09,-0.644847985948871,0.306,0.497,4.36744832338305e-05,"Plxna1","ExcitatoryNeuronsCA3","24hrvs1hr_PTZ","Down"
"Oga",1.7735891492679e-09,-0.435523016110501,0.568,0.739,4.4423087421713e-05,"Oga","ExcitatoryNeuronsCA3","24hrvs1hr_PTZ","Down"
"Kcnq5",1.90403823708629e-09,-0.370981322512912,0.945,0.977,4.76904457243004e-05,"Kcnq5","ExcitatoryNeuronsCA3","24hrvs1hr_PTZ","Down"
"Ifrd1",1.91390465137517e-09,-0.900018675196815,0.291,0.454,4.79375698029939e-05,"Ifrd1","ExcitatoryNeuronsCA3","24hrvs1hr_PTZ","Down"
"Cyp7b1",2.00915826211429e-09,-0.502039354059867,0.564,0.711,5.03233869911765e-05,"Cyp7b1","ExcitatoryNeuronsCA3","24hrvs1hr_PTZ","Down"
"Pkm",2.26376085774217e-09,-0.688707360752252,0.324,0.502,5.67004182038682e-05,"Pkm","ExcitatoryNeuronsCA3","24hrvs1hr_PTZ","Down"
"Gm36975",2.34910599232262e-09,0.872033720006203,0.586,0.497,5.88380577897046e-05,"Gm36975","ExcitatoryNeuronsCA3","24hrvs1hr_PTZ","Up"
"Psmb5",2.47163557539066e-09,-0.969853345077268,0.152,0.302,6.19070562568099e-05,"Psmb5","ExcitatoryNeuronsCA3","24hrvs1hr_PTZ","Down"
"D5Ertd579e",2.49913224060125e-09,-0.70966501402517,0.379,0.551,6.25957652303395e-05,"D5Ertd579e","ExcitatoryNeuronsCA3","24hrvs1hr_PTZ","Down"
