"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj","gene","cell_type","comparison","Regulation"
"Cwc22",1.76879275788004e-56,-1.36106117318707,0.63,0.969,4.43029522066215e-52,"Cwc22","ExcitatoryNeuronsCA3","PTZvsSAL_24hr","Down"
"Gm42418",7.22562525058363e-28,-0.30417743082737,0.993,1,1.80980235651368e-23,"Gm42418","ExcitatoryNeuronsCA3","PTZvsSAL_24hr","Down"
"mt-Co3",3.16689592382314e-18,1.35030447488269,0.76,0.588,7.93212422039982e-14,"mt-Co3","ExcitatoryNeuronsCA3","PTZvsSAL_24hr","Up"
"mt-Nd1",3.35264320141205e-13,1.46187726120869,0.575,0.381,8.39736542657677e-09,"mt-Nd1","ExcitatoryNeuronsCA3","PTZvsSAL_24hr","Up"
"mt-Co1",1.23188249778513e-12,1.45417841285662,0.59,0.424,3.08549609220241e-08,"mt-Co1","ExcitatoryNeuronsCA3","PTZvsSAL_24hr","Up"
"mt-Co2",1.39666723304105e-12,1.23191893132266,0.641,0.499,3.49823241859792e-08,"mt-Co2","ExcitatoryNeuronsCA3","PTZvsSAL_24hr","Up"
"Tuba1a",1.17428906829021e-11,0.864187758430118,0.857,0.807,2.94124182934649e-07,"Tuba1a","ExcitatoryNeuronsCA3","PTZvsSAL_24hr","Up"
"mt-Atp6",7.69738739968151e-11,1.15585655462523,0.606,0.459,1.92796462199823e-06,"mt-Atp6","ExcitatoryNeuronsCA3","PTZvsSAL_24hr","Up"
"Gm47283",2.48320224703588e-09,0.915200036283828,0.707,0.668,6.21967666815076e-05,"Gm47283","ExcitatoryNeuronsCA3","PTZvsSAL_24hr","Up"
"Ddx5",4.62435694524323e-09,0.4156789748413,0.967,0.958,0.000115826268407507,"Ddx5","ExcitatoryNeuronsCA3","PTZvsSAL_24hr","Up"
"Hexb",6.67201818384948e-09,-0.563560439368968,0.269,0.478,0.000167114039450878,"Hexb","ExcitatoryNeuronsCA3","PTZvsSAL_24hr","Down"
"mt-Cytb",3.04945241198789e-08,1.28205751006973,0.438,0.304,0.000763796345630607,"mt-Cytb","ExcitatoryNeuronsCA3","PTZvsSAL_24hr","Up"
"Slc8a1",3.70352824759674e-08,-0.281288924866874,0.982,1,0.000927622720175556,"Slc8a1","ExcitatoryNeuronsCA3","PTZvsSAL_24hr","Down"
"Cpt1c",3.88689537108075e-08,0.53794109812393,0.804,0.781,0.000973550683594596,"Cpt1c","ExcitatoryNeuronsCA3","PTZvsSAL_24hr","Up"
"Tubb2b",6.82340887672519e-08,1.07377278660131,0.564,0.456,0.00170905922135336,"Tubb2b","ExcitatoryNeuronsCA3","PTZvsSAL_24hr","Up"
"Pabpc1",7.76212245112657e-08,-0.388007252230991,0.518,0.725,0.00194417881033367,"Pabpc1","ExcitatoryNeuronsCA3","PTZvsSAL_24hr","Down"
"Tubb2a",8.19758221929718e-08,0.833602950022448,0.692,0.616,0.00205324841846737,"Tubb2a","ExcitatoryNeuronsCA3","PTZvsSAL_24hr","Up"
"Tnks",8.63873415542554e-08,-0.487824975869203,0.423,0.635,0.00216374374390943,"Tnks","ExcitatoryNeuronsCA3","PTZvsSAL_24hr","Down"
"Snhg12",1.26976104655442e-07,-0.691498922909296,0.178,0.346,0.00318037049330486,"Snhg12","ExcitatoryNeuronsCA3","PTZvsSAL_24hr","Down"
"Dalrd3",1.34587555594181e-07,0.585971116998306,0.835,0.809,0.00337101450496744,"Dalrd3","ExcitatoryNeuronsCA3","PTZvsSAL_24hr","Up"
"Kcnq1ot1",1.35157644221286e-07,-0.480454597524042,0.678,0.845,0.00338529351481054,"Kcnq1ot1","ExcitatoryNeuronsCA3","PTZvsSAL_24hr","Down"
"Ralyl",2.24294963052791e-07,-0.243050222334179,0.976,0.995,0.00561791593958325,"Ralyl","ExcitatoryNeuronsCA3","PTZvsSAL_24hr","Down"
"Gm6994",2.48508925574862e-07,-0.763720736382923,0.214,0.384,0.00622440305887357,"Gm6994","ExcitatoryNeuronsCA3","PTZvsSAL_24hr","Down"
"Fam189b",2.66817985778816e-07,1.13139849113407,0.432,0.301,0.00668299008980202,"Fam189b","ExcitatoryNeuronsCA3","PTZvsSAL_24hr","Up"
"Npr3",4.97535254765324e-07,-0.570458666936045,0.185,0.344,0.0124617655261071,"Npr3","ExcitatoryNeuronsCA3","PTZvsSAL_24hr","Down"
"Srrm2",7.5258164900634e-07,0.451292945559812,0.888,0.885,0.0188499125626618,"Srrm2","ExcitatoryNeuronsCA3","PTZvsSAL_24hr","Up"
"Sema3c",7.59870391589978e-07,-0.314720800287563,0.306,0.504,0.0190324736981542,"Sema3c","ExcitatoryNeuronsCA3","PTZvsSAL_24hr","Down"
"Gm28750",8.85881280791467e-07,-0.624751820474168,0.324,0.499,0.0221886684399839,"Gm28750","ExcitatoryNeuronsCA3","PTZvsSAL_24hr","Down"
"Gm20754",9.75422136561776e-07,-0.349751522003398,0.938,0.958,0.0244313982544628,"Gm20754","ExcitatoryNeuronsCA3","PTZvsSAL_24hr","Down"
"Camk2b",1.12089139039425e-06,0.403172001711522,0.839,0.859,0.0280749666552048,"Camk2b","ExcitatoryNeuronsCA3","PTZvsSAL_24hr","Up"
"Gria1",1.36814732492897e-06,-0.193788402086637,0.989,0.995,0.0342679860474959,"Gria1","ExcitatoryNeuronsCA3","PTZvsSAL_24hr","Down"
"Gm1976",1.4010928487268e-06,-0.446829748421788,0.311,0.496,0.0350931725820602,"Gm1976","ExcitatoryNeuronsCA3","PTZvsSAL_24hr","Down"
"Hspa8",1.6597005054141e-06,1.00424452107449,0.634,0.562,0.0415705185591069,"Hspa8","ExcitatoryNeuronsCA3","PTZvsSAL_24hr","Up"
"Tpk1",1.85000117532584e-06,-0.760003117688689,0.154,0.287,0.0463369794383862,"Tpk1","ExcitatoryNeuronsCA3","PTZvsSAL_24hr","Down"
"Fhl1",2.05363330548014e-06,0.602690501999771,0.729,0.689,0.051437353402361,"Fhl1","ExcitatoryNeuronsCA3","PTZvsSAL_24hr","Up"
"Catspere2",2.15527679376314e-06,-0.835175231018851,0.211,0.36,0.0539832178533855,"Catspere2","ExcitatoryNeuronsCA3","PTZvsSAL_24hr","Down"
"4930509J09Rik",2.62701536000765e-06,-0.544288931392392,0.482,0.661,0.0657988537221116,"4930509J09Rik","ExcitatoryNeuronsCA3","PTZvsSAL_24hr","Down"
"mt-Nd2",2.87957168273694e-06,1.14973800192565,0.445,0.315,0.0721246319375122,"mt-Nd2","ExcitatoryNeuronsCA3","PTZvsSAL_24hr","Up"
"Gria2",3.41459112581687e-06,0.17428145975996,1,1,0.0855252639283352,"Gria2","ExcitatoryNeuronsCA3","PTZvsSAL_24hr","Up"
"Micu1",3.41469702040577e-06,-0.361451441624468,0.304,0.478,0.0855279162701032,"Micu1","ExcitatoryNeuronsCA3","PTZvsSAL_24hr","Down"
